equipmentID,zoneID,equipmentType,status,powerRating
E4138,Z750,ProjectorSystem,Maintenance,314.0
E4139,Z750,SecurityCam,Off,49.0
E4140,Z750,HVACUnit,Maintenance,3717.0
E4141,Z750,UPS,Maintenance,1835.0
E4142,Z750,Lighting,Maintenance,150.0
E4143,Z750,SoundSystem,Running,135.0
E4144,Z750,AccessControl,Off,30.0
E4145,Z751,SecurityCam,Running,29.0
E4146,Z751,FireSafety,Running,265.0
E4147,Z751,FireSafety,Running,207.0
E4148,Z751,ProjectorSystem,Running,275.0
E4149,Z751,HVACUnit,Running,6389.0
E4150,Z751,AirPurifier,Running,160.0
E4151,Z751,ProjectorSystem,Running,573.0
E4152,Z752,NetworkSwitch,Maintenance,71.0
E4153,Z752,SecurityCam,Running,27.0
E4154,Z752,Lighting,Off,271.0
E4155,Z752,UPS,Off,807.0
E4156,Z753,SecurityCam,Off,29.0
E4157,Z753,SmartThermostat,Running,10.0
E4158,Z753,SoundSystem,Running,198.0
E4159,Z753,AirPurifier,Off,135.0
E4160,Z753,ProjectorSystem,Running,523.0
E4161,Z753,NetworkSwitch,Running,140.0
E4162,Z753,ProjectorSystem,Running,386.0
E4163,Z754,Lighting,Running,105.0
E4164,Z754,SoundSystem,Running,67.0
E4165,Z754,SmartThermostat,Running,10.0
E4166,Z754,CoffeeMachine,Off,1162.0
E4167,Z754,NetworkSwitch,Maintenance,88.0
E4168,Z754,SmartThermostat,Running,5.0
E4169,Z754,AccessControl,Running,86.0
E4170,Z755,SecurityCam,Running,35.0
E4171,Z755,ProjectorSystem,Running,346.0
E4172,Z755,FireSafety,Off,220.0
E4173,Z755,SecurityCam,Running,39.0
E4174,Z755,UPS,Running,1657.0
E4175,Z755,NetworkSwitch,Running,90.0
E4176,Z756,UPS,Running,1381.0
E4177,Z756,NetworkSwitch,Running,28.0
E4178,Z756,NetworkSwitch,Running,55.0
E4179,Z756,CoffeeMachine,Running,1179.0
E4180,Z756,UPS,Running,1801.0
E4181,Z756,Lighting,Running,174.0
E4182,Z756,HVACUnit,Running,6001.0
E4183,Z757,UPS,Off,1438.0
E4184,Z757,UPS,Running,1302.0
E4185,Z757,SoundSystem,Off,270.0
E4186,Z758,HVACUnit,Running,4906.0
E4187,Z758,AccessControl,Running,72.0
E4188,Z758,NetworkSwitch,Running,60.0
E4189,Z758,SoundSystem,Running,269.0
E4190,Z758,SoundSystem,Running,173.0
E4191,Z758,SoundSystem,Running,222.0
E4192,Z759,SmartThermostat,Running,9.0
E4193,Z759,HVACUnit,Running,4787.0
E4194,Z759,UPS,Running,1226.0
E4195,Z759,AirPurifier,Running,116.0
E4196,Z759,UPS,Running,772.0
E4197,Z759,UPS,Running,1504.0
E4198,Z760,SmartThermostat,Running,11.0
E4199,Z760,UPS,Running,717.0
E4200,Z760,HVACUnit,Running,7124.0
E4201,Z760,AccessControl,Running,28.0
E4202,Z760,UPS,Running,1002.0
E4203,Z760,UPS,Running,1773.0
E4204,Z760,AirPurifier,Running,128.0
E4205,Z761,AccessControl,Maintenance,53.0
E4206,Z761,SecurityCam,Running,31.0
E4207,Z761,SecurityCam,Off,35.0
E4208,Z761,FireSafety,Running,167.0
E4209,Z761,NetworkSwitch,Running,117.0
E4210,Z762,Lighting,Running,368.0
E4211,Z762,HVACUnit,Running,4899.0
E4212,Z762,SmartThermostat,Running,8.0
E4213,Z762,FireSafety,Running,102.0
E4214,Z763,SmartThermostat,Off,12.0
E4215,Z763,ProjectorSystem,Running,281.0
E4216,Z763,ProjectorSystem,Off,735.0
E4217,Z764,SecurityCam,Running,36.0
E4218,Z764,HVACUnit,Running,7169.0
E4219,Z764,Lighting,Running,295.0
E4220,Z764,SmartThermostat,Running,14.0
E4221,Z765,FireSafety,Off,259.0
E4222,Z765,FireSafety,Running,208.0
E4223,Z765,SmartThermostat,Running,13.0
E4224,Z765,AirPurifier,Running,89.0
E4225,Z766,AirPurifier,Running,190.0
E4226,Z766,HVACUnit,Off,7950.0
E4227,Z766,SoundSystem,Running,260.0
E4228,Z766,SecurityCam,Running,19.0
E4229,Z766,AirPurifier,Off,152.0
E4230,Z766,SoundSystem,Running,287.0
E4231,Z766,AccessControl,Off,57.0
E4232,Z766,UPS,Maintenance,1756.0
E4233,Z767,HVACUnit,Off,6840.0
E4234,Z767,HVACUnit,Running,6525.0
E4235,Z767,ProjectorSystem,Running,573.0
E4236,Z767,UPS,Running,629.0
E4237,Z767,SecurityCam,Maintenance,31.0
E4238,Z768,SmartThermostat,Off,5.0
E4239,Z768,ProjectorSystem,Running,327.0
E4240,Z768,SoundSystem,Running,70.0
E4241,Z768,NetworkSwitch,Running,41.0
E4242,Z768,SoundSystem,Running,193.0
E4243,Z768,UPS,Running,894.0
E4244,Z768,NetworkSwitch,Off,48.0
E4245,Z768,UPS,Running,1487.0
E4246,Z769,NetworkSwitch,Off,123.0
E4247,Z769,Lighting,Maintenance,394.0
E4248,Z769,AccessControl,Running,67.0
E4249,Z769,FireSafety,Running,195.0
E4250,Z770,SecurityCam,Running,36.0
E4251,Z770,SoundSystem,Running,292.0
E4252,Z770,AirPurifier,Running,84.0
E4253,Z770,SmartThermostat,Running,13.0
E4254,Z770,CoffeeMachine,Running,1383.0
E4255,Z770,SmartThermostat,Running,10.0
E4256,Z770,SecurityCam,Maintenance,23.0
E4257,Z770,AccessControl,Off,65.0
E4258,Z771,UPS,Running,1592.0
E4259,Z771,NetworkSwitch,Maintenance,27.0
E4260,Z771,SecurityCam,Running,24.0
E4261,Z771,AirPurifier,Running,94.0
E4262,Z771,Lighting,Running,226.0
E4263,Z771,ProjectorSystem,Maintenance,714.0
E4264,Z771,SoundSystem,Running,178.0
E4265,Z771,ProjectorSystem,Off,728.0
E4266,Z772,Lighting,Running,369.0
E4267,Z772,AccessControl,Running,68.0
E4268,Z772,SoundSystem,Running,140.0
E4269,Z772,ProjectorSystem,Off,692.0
E4270,Z772,FireSafety,Running,196.0
E4271,Z773,SoundSystem,Off,251.0
E4272,Z773,HVACUnit,Off,7731.0
E4273,Z773,FireSafety,Running,205.0
E4274,Z773,Lighting,Running,95.0
E4275,Z773,NetworkSwitch,Running,67.0
E4276,Z774,HVACUnit,Maintenance,6206.0
E4277,Z774,SecurityCam,Running,33.0
E4278,Z774,ProjectorSystem,Running,667.0
E4279,Z774,AccessControl,Running,94.0
E4280,Z774,UPS,Running,636.0
E4281,Z775,AccessControl,Off,35.0
E4282,Z775,FireSafety,Off,159.0
E4283,Z775,FireSafety,Running,285.0
E4284,Z775,AirPurifier,Running,159.0
E4285,Z775,HVACUnit,Running,4101.0
E4286,Z775,FireSafety,Running,286.0
E4287,Z775,Lighting,Running,479.0
E4288,Z776,Lighting,Off,105.0
E4289,Z776,NetworkSwitch,Maintenance,28.0
E4290,Z776,UPS,Running,1699.0
E4291,Z776,SecurityCam,Off,21.0
E4292,Z777,CoffeeMachine,Running,1233.0
E4293,Z777,ProjectorSystem,Running,439.0
E4294,Z777,UPS,Maintenance,868.0
E4295,Z777,Lighting,Running,379.0
E4296,Z778,UPS,Running,562.0
E4297,Z778,HVACUnit,Running,6136.0
E4298,Z778,UPS,Running,1530.0
E4299,Z778,SmartThermostat,Off,11.0
E4300,Z778,SoundSystem,Running,155.0
E4301,Z778,SecurityCam,Off,28.0
E4302,Z779,SecurityCam,Running,35.0
E4303,Z779,CoffeeMachine,Maintenance,947.0
E4304,Z779,NetworkSwitch,Running,67.0
E4305,Z779,AirPurifier,Running,147.0
E4306,Z779,FireSafety,Off,175.0
E4307,Z779,HVACUnit,Running,5717.0
E4308,Z779,AccessControl,Running,35.0
E4309,Z780,NetworkSwitch,Running,147.0
E4310,Z780,AccessControl,Running,70.0
E4311,Z780,SecurityCam,Off,24.0
E4312,Z780,ProjectorSystem,Off,354.0
E4313,Z780,SmartThermostat,Off,6.0
E4314,Z780,SecurityCam,Running,31.0
E4315,Z781,HVACUnit,Running,5648.0
E4316,Z781,SecurityCam,Running,45.0
E4317,Z781,ProjectorSystem,Running,755.0
E4318,Z782,SecurityCam,Running,30.0
E4319,Z782,AccessControl,Running,85.0
E4320,Z782,CoffeeMachine,Running,906.0
E4321,Z782,UPS,Running,1016.0
E4322,Z782,ProjectorSystem,Off,795.0
E4323,Z782,NetworkSwitch,Maintenance,55.0
E4324,Z782,NetworkSwitch,Running,142.0
E4325,Z782,CoffeeMachine,Running,1185.0
E4326,Z783,AccessControl,Running,60.0
E4327,Z783,AccessControl,Running,54.0
E4328,Z783,CoffeeMachine,Running,1138.0
E4329,Z783,ProjectorSystem,Running,347.0
E4330,Z783,AirPurifier,Running,156.0
E4331,Z783,HVACUnit,Off,3327.0
E4332,Z783,SoundSystem,Running,217.0
E4333,Z784,AccessControl,Running,82.0
E4334,Z784,AccessControl,Running,93.0
E4335,Z784,AirPurifier,Maintenance,138.0
E4336,Z784,NetworkSwitch,Running,75.0
E4337,Z784,SecurityCam,Running,18.0
E4338,Z784,SmartThermostat,Maintenance,8.0
E4339,Z784,UPS,Running,706.0
E4340,Z784,SecurityCam,Running,22.0
E4341,Z785,Lighting,Running,309.0
E4342,Z785,AccessControl,Running,76.0
E4343,Z785,ProjectorSystem,Running,663.0
E4344,Z785,AccessControl,Off,70.0
E4345,Z785,FireSafety,Maintenance,245.0
E4346,Z785,SoundSystem,Off,253.0
E4347,Z786,NetworkSwitch,Running,119.0
E4348,Z786,Lighting,Running,158.0
E4349,Z786,SecurityCam,Running,42.0
E4350,Z786,AccessControl,Off,92.0
E4351,Z786,HVACUnit,Off,4814.0
E4352,Z786,Lighting,Running,205.0
E4353,Z787,NetworkSwitch,Running,48.0
E4354,Z787,SmartThermostat,Off,8.0
E4355,Z787,AccessControl,Running,61.0
E4356,Z787,FireSafety,Running,120.0
E4357,Z787,SecurityCam,Running,32.0
E4358,Z787,NetworkSwitch,Maintenance,141.0
E4359,Z787,ProjectorSystem,Running,553.0
E4360,Z787,FireSafety,Maintenance,104.0
E4361,Z788,SecurityCam,Running,38.0
E4362,Z788,NetworkSwitch,Running,99.0
E4363,Z788,ProjectorSystem,Running,273.0
E4364,Z788,UPS,Running,1522.0
E4365,Z788,UPS,Running,685.0
E4366,Z788,HVACUnit,Running,6336.0
E4367,Z788,CoffeeMachine,Running,1204.0
E4368,Z788,UPS,Running,1873.0
E4369,Z789,AccessControl,Running,73.0
E4370,Z789,CoffeeMachine,Running,872.0
E4371,Z789,NetworkSwitch,Running,32.0
E4372,Z789,SmartThermostat,Running,8.0
E4373,Z789,CoffeeMachine,Running,879.0
E4374,Z790,Lighting,Maintenance,444.0
E4375,Z790,ProjectorSystem,Running,463.0
E4376,Z790,UPS,Running,1890.0
E4377,Z790,SoundSystem,Off,145.0
E4378,Z790,SecurityCam,Running,27.0
E4379,Z791,Lighting,Running,305.0
E4380,Z791,AirPurifier,Off,86.0
E4381,Z791,ProjectorSystem,Running,551.0
E4382,Z791,FireSafety,Off,102.0
E4383,Z791,SmartThermostat,Running,6.0
E4384,Z792,AccessControl,Running,34.0
E4385,Z792,SmartThermostat,Running,6.0
E4386,Z792,CoffeeMachine,Maintenance,1015.0
E4387,Z792,AirPurifier,Off,85.0
E4388,Z792,ProjectorSystem,Maintenance,511.0
E4389,Z793,AirPurifier,Running,195.0
E4390,Z793,NetworkSwitch,Running,94.0
E4391,Z793,HVACUnit,Running,5268.0
E4392,Z793,NetworkSwitch,Running,136.0
E4393,Z793,AirPurifier,Running,105.0
E4394,Z793,SecurityCam,Running,30.0
E4395,Z794,SoundSystem,Running,203.0
E4396,Z794,AccessControl,Running,77.0
E4397,Z794,AirPurifier,Running,85.0
E4398,Z794,ProjectorSystem,Running,604.0
E4399,Z795,FireSafety,Off,215.0
E4400,Z795,AirPurifier,Running,89.0
E4401,Z795,SecurityCam,Running,21.0
E4402,Z795,NetworkSwitch,Running,44.0
E4403,Z795,SecurityCam,Running,36.0
E4404,Z795,AirPurifier,Running,102.0
E4405,Z795,SoundSystem,Running,57.0
E4406,Z795,HVACUnit,Running,4730.0
E4407,Z796,AccessControl,Running,84.0
E4408,Z796,SmartThermostat,Running,13.0
E4409,Z796,NetworkSwitch,Running,33.0
E4410,Z797,HVACUnit,Running,6038.0
E4411,Z797,HVACUnit,Maintenance,5339.0
E4412,Z797,AccessControl,Running,98.0
E4413,Z797,HVACUnit,Off,3157.0
E4414,Z797,UPS,Running,942.0
E4415,Z797,SmartThermostat,Running,14.0
E4416,Z797,AccessControl,Running,37.0
E4417,Z797,Lighting,Running,405.0
E4418,Z798,Lighting,Running,245.0
E4419,Z798,CoffeeMachine,Running,987.0
E4420,Z798,HVACUnit,Off,6727.0
E4421,Z798,FireSafety,Running,102.0
E4422,Z799,SecurityCam,Running,31.0
E4423,Z799,SoundSystem,Running,161.0
E4424,Z799,ProjectorSystem,Running,327.0
E4425,Z799,ProjectorSystem,Running,763.0
E4426,Z799,HVACUnit,Running,5294.0
E4427,Z799,HVACUnit,Running,6303.0
E4428,Z800,ProjectorSystem,Running,500.0
E4429,Z800,ProjectorSystem,Running,711.0
E4430,Z800,SmartThermostat,Off,11.0
E4431,Z800,NetworkSwitch,Running,123.0
E4432,Z800,NetworkSwitch,Running,77.0
E4433,Z800,AirPurifier,Running,123.0
E4434,Z800,SecurityCam,Running,44.0
E4435,Z800,CoffeeMachine,Running,1436.0
E4436,Z801,SmartThermostat,Running,10.0
E4437,Z801,CoffeeMachine,Running,1398.0
E4438,Z801,UPS,Running,1849.0
E4439,Z802,AccessControl,Running,62.0
E4440,Z802,HVACUnit,Off,7105.0
E4441,Z802,ProjectorSystem,Running,573.0
E4442,Z802,SmartThermostat,Running,13.0
E4443,Z803,FireSafety,Running,108.0
E4444,Z803,ProjectorSystem,Running,580.0
E4445,Z803,HVACUnit,Running,4808.0
E4446,Z803,NetworkSwitch,Running,95.0
E4447,Z804,AccessControl,Running,60.0
E4448,Z804,UPS,Running,1808.0
E4449,Z804,HVACUnit,Off,5157.0
E4450,Z804,CoffeeMachine,Off,1207.0
E4451,Z804,ProjectorSystem,Running,715.0
E4452,Z804,Lighting,Running,189.0
E4453,Z805,SecurityCam,Running,28.0
E4454,Z805,AirPurifier,Running,130.0
E4455,Z805,Lighting,Running,211.0
E4456,Z805,UPS,Off,1148.0
E4457,Z806,NetworkSwitch,Off,93.0
E4458,Z806,SoundSystem,Running,87.0
E4459,Z806,UPS,Running,1137.0
E4460,Z806,AccessControl,Running,41.0
E4461,Z806,AccessControl,Running,41.0
E4462,Z806,FireSafety,Running,275.0
E4463,Z806,NetworkSwitch,Off,43.0
E4464,Z806,SmartThermostat,Off,10.0
E4465,Z807,HVACUnit,Running,3672.0
E4466,Z807,UPS,Maintenance,1755.0
E4467,Z807,CoffeeMachine,Running,1128.0
E4468,Z807,SecurityCam,Running,30.0
E4469,Z807,SoundSystem,Running,153.0
E4470,Z807,UPS,Maintenance,1584.0
E4471,Z808,SmartThermostat,Maintenance,10.0
E4472,Z808,SmartThermostat,Running,7.0
E4473,Z808,SecurityCam,Running,25.0
E4474,Z808,Lighting,Off,394.0
E4475,Z808,HVACUnit,Running,4194.0
E4476,Z808,NetworkSwitch,Running,45.0
E4477,Z808,NetworkSwitch,Running,73.0
E4478,Z808,AccessControl,Maintenance,91.0
E4479,Z809,NetworkSwitch,Maintenance,126.0
E4480,Z809,AccessControl,Off,91.0
E4481,Z809,HVACUnit,Running,4323.0
E4482,Z809,SmartThermostat,Off,6.0
E4483,Z809,AirPurifier,Off,143.0
E4484,Z810,NetworkSwitch,Running,29.0
E4485,Z810,SoundSystem,Running,51.0
E4486,Z810,CoffeeMachine,Running,1237.0
E4487,Z810,Lighting,Running,114.0
E4488,Z810,Lighting,Running,393.0
E4489,Z810,HVACUnit,Running,3618.0
E4490,Z810,NetworkSwitch,Running,62.0
E4491,Z811,SoundSystem,Running,219.0
E4492,Z811,SmartThermostat,Maintenance,6.0
E4493,Z811,ProjectorSystem,Running,410.0
E4494,Z811,SoundSystem,Running,158.0
E4495,Z811,FireSafety,Running,254.0
E4496,Z812,AirPurifier,Off,83.0
E4497,Z812,CoffeeMachine,Off,877.0
E4498,Z812,SmartThermostat,Maintenance,10.0
E4499,Z813,NetworkSwitch,Off,66.0
E4500,Z813,SecurityCam,Running,30.0
E4501,Z813,AirPurifier,Running,104.0
E4502,Z813,SecurityCam,Running,17.0
E4503,Z813,CoffeeMachine,Off,1445.0
E4504,Z813,NetworkSwitch,Running,131.0
E4505,Z814,CoffeeMachine,Off,873.0
E4506,Z814,ProjectorSystem,Running,491.0
E4507,Z814,CoffeeMachine,Running,1413.0
E4508,Z815,Lighting,Running,434.0
E4509,Z815,SmartThermostat,Off,11.0
E4510,Z815,ProjectorSystem,Running,581.0
E4511,Z816,SoundSystem,Running,219.0
E4512,Z816,NetworkSwitch,Running,143.0
E4513,Z816,Lighting,Running,262.0
E4514,Z816,SecurityCam,Running,24.0
E4515,Z816,SmartThermostat,Running,8.0
E4516,Z816,NetworkSwitch,Running,31.0
E4517,Z816,SecurityCam,Running,16.0
E4518,Z816,UPS,Running,1935.0
E4519,Z817,ProjectorSystem,Off,718.0
E4520,Z817,SmartThermostat,Off,7.0
E4521,Z817,SmartThermostat,Maintenance,8.0
E4522,Z818,ProjectorSystem,Off,216.0
E4523,Z818,SmartThermostat,Running,13.0
E4524,Z818,SecurityCam,Running,17.0
E4525,Z818,SecurityCam,Running,16.0
E4526,Z818,CoffeeMachine,Running,1284.0
E4527,Z818,CoffeeMachine,Off,1464.0
E4528,Z819,SoundSystem,Running,151.0
E4529,Z819,CoffeeMachine,Running,1238.0
E4530,Z819,AccessControl,Running,87.0
E4531,Z819,SmartThermostat,Running,8.0
E4532,Z819,NetworkSwitch,Running,47.0
E4533,Z819,Lighting,Running,56.0
E4534,Z819,AccessControl,Running,97.0
E4535,Z820,FireSafety,Running,208.0
E4536,Z820,ProjectorSystem,Running,332.0
E4537,Z820,AirPurifier,Off,127.0
E4538,Z820,AirPurifier,Running,125.0
E4539,Z821,SecurityCam,Off,20.0
E4540,Z821,FireSafety,Running,198.0
E4541,Z821,AirPurifier,Running,136.0
E4542,Z821,AirPurifier,Running,85.0
E4543,Z822,SoundSystem,Off,105.0
E4544,Z822,SecurityCam,Running,20.0
E4545,Z822,NetworkSwitch,Off,81.0
E4546,Z822,Lighting,Running,330.0
E4547,Z822,FireSafety,Off,276.0
E4548,Z822,SoundSystem,Running,79.0
E4549,Z822,FireSafety,Off,291.0
E4550,Z822,Lighting,Off,92.0
E4551,Z823,AirPurifier,Running,161.0
E4552,Z823,FireSafety,Off,222.0
E4553,Z823,SmartThermostat,Running,8.0
E4554,Z823,SecurityCam,Running,38.0
E4555,Z823,HVACUnit,Running,4163.0
E4556,Z823,CoffeeMachine,Running,904.0
E4557,Z823,SoundSystem,Running,224.0
E4558,Z823,SoundSystem,Maintenance,248.0
E4559,Z824,HVACUnit,Maintenance,4607.0
E4560,Z824,HVACUnit,Off,4834.0
E4561,Z824,NetworkSwitch,Off,37.0
E4562,Z824,AirPurifier,Running,193.0
E4563,Z824,FireSafety,Running,139.0
E4564,Z824,CoffeeMachine,Running,1119.0
E4565,Z824,AccessControl,Running,91.0
E4566,Z824,SecurityCam,Running,37.0
E4567,Z825,HVACUnit,Running,3688.0
E4568,Z825,SecurityCam,Running,39.0
E4569,Z825,CoffeeMachine,Maintenance,1413.0
E4570,Z825,SoundSystem,Running,251.0
E4571,Z825,UPS,Running,1886.0
E4572,Z825,NetworkSwitch,Off,131.0
E4573,Z825,SmartThermostat,Running,13.0
E4574,Z826,SmartThermostat,Off,6.0
E4575,Z826,SecurityCam,Running,39.0
E4576,Z826,CoffeeMachine,Running,955.0
E4577,Z826,NetworkSwitch,Running,106.0
E4578,Z827,HVACUnit,Maintenance,4021.0
E4579,Z827,UPS,Off,1159.0
E4580,Z827,ProjectorSystem,Running,507.0
E4581,Z827,NetworkSwitch,Running,123.0
E4582,Z828,ProjectorSystem,Running,709.0
E4583,Z828,ProjectorSystem,Running,279.0
E4584,Z828,CoffeeMachine,Off,1066.0
E4585,Z828,CoffeeMachine,Off,1048.0
E4586,Z828,HVACUnit,Maintenance,6841.0
E4587,Z828,AirPurifier,Running,151.0
E4588,Z829,SecurityCam,Off,32.0
E4589,Z829,HVACUnit,Off,5609.0
E4590,Z829,AirPurifier,Running,108.0
E4591,Z829,AccessControl,Running,32.0
E4592,Z829,CoffeeMachine,Running,1317.0
E4593,Z829,SmartThermostat,Running,14.0
E4594,Z829,NetworkSwitch,Running,101.0
E4595,Z829,HVACUnit,Running,7049.0
E4596,Z830,ProjectorSystem,Running,789.0
E4597,Z830,CoffeeMachine,Off,967.0
E4598,Z830,HVACUnit,Running,5351.0
E4599,Z830,SmartThermostat,Maintenance,13.0
E4600,Z830,HVACUnit,Running,6798.0
E4601,Z831,Lighting,Running,74.0
E4602,Z831,AccessControl,Running,62.0
E4603,Z831,Lighting,Running,349.0
E4604,Z831,ProjectorSystem,Off,783.0
E4605,Z831,SoundSystem,Off,190.0
E4606,Z832,AccessControl,Running,85.0
E4607,Z832,UPS,Running,1982.0
E4608,Z832,HVACUnit,Running,3971.0
E4609,Z832,SmartThermostat,Running,11.0
E4610,Z832,Lighting,Maintenance,84.0
E4611,Z832,HVACUnit,Maintenance,4854.0
E4612,Z832,AirPurifier,Maintenance,155.0
E4613,Z832,UPS,Running,1576.0
E4614,Z833,Lighting,Off,360.0
E4615,Z833,AirPurifier,Off,134.0
E4616,Z833,AirPurifier,Running,112.0
E4617,Z833,FireSafety,Running,243.0
E4618,Z833,HVACUnit,Running,5428.0
E4619,Z834,AirPurifier,Running,91.0
E4620,Z834,CoffeeMachine,Running,913.0
E4621,Z834,SecurityCam,Maintenance,26.0
E4622,Z834,HVACUnit,Off,6557.0
E4623,Z834,NetworkSwitch,Maintenance,54.0
E4624,Z834,SoundSystem,Off,72.0
E4625,Z835,UPS,Running,678.0
E4626,Z835,SoundSystem,Off,262.0
E4627,Z835,CoffeeMachine,Maintenance,1446.0
E4628,Z836,UPS,Running,1499.0
E4629,Z836,UPS,Off,859.0
E4630,Z836,FireSafety,Running,164.0
E4631,Z837,SmartThermostat,Running,14.0
E4632,Z837,NetworkSwitch,Running,105.0
E4633,Z837,SecurityCam,Running,33.0
E4634,Z838,SoundSystem,Running,160.0
E4635,Z838,SecurityCam,Running,22.0
E4636,Z838,AirPurifier,Running,146.0
E4637,Z839,CoffeeMachine,Running,1453.0
E4638,Z839,SecurityCam,Off,39.0
E4639,Z839,ProjectorSystem,Running,644.0
E4640,Z839,AirPurifier,Maintenance,180.0
E4641,Z839,CoffeeMachine,Running,1162.0
E4642,Z839,SmartThermostat,Running,5.0
E4643,Z840,UPS,Off,659.0
E4644,Z840,SoundSystem,Off,286.0
E4645,Z840,NetworkSwitch,Off,121.0
E4646,Z841,Lighting,Running,231.0
E4647,Z841,FireSafety,Running,116.0
E4648,Z841,AirPurifier,Off,195.0
E4649,Z841,CoffeeMachine,Running,923.0
E4650,Z841,UPS,Off,1117.0
E4651,Z841,AccessControl,Running,73.0
E4652,Z841,Lighting,Running,472.0
E4653,Z841,UPS,Running,1061.0
E4654,Z842,SoundSystem,Running,277.0
E4655,Z842,CoffeeMachine,Running,1096.0
E4656,Z842,NetworkSwitch,Maintenance,101.0
E4657,Z842,AirPurifier,Running,87.0
E4658,Z842,Lighting,Off,135.0
E4659,Z842,SecurityCam,Off,44.0
E4660,Z842,NetworkSwitch,Running,29.0
E4661,Z843,HVACUnit,Off,5504.0
E4662,Z843,SmartThermostat,Maintenance,8.0
E4663,Z843,FireSafety,Running,161.0
E4664,Z843,AccessControl,Running,41.0
E4665,Z844,CoffeeMachine,Running,927.0
E4666,Z844,SecurityCam,Off,35.0
E4667,Z844,UPS,Maintenance,1754.0
E4668,Z844,AirPurifier,Off,153.0
E4669,Z844,UPS,Running,1666.0
E4670,Z845,ProjectorSystem,Off,688.0
E4671,Z845,HVACUnit,Running,4698.0
E4672,Z845,NetworkSwitch,Running,31.0
E4673,Z845,SmartThermostat,Off,11.0
E4674,Z845,UPS,Off,1116.0
E4675,Z845,CoffeeMachine,Running,886.0
E4676,Z846,AirPurifier,Running,199.0
E4677,Z846,SmartThermostat,Running,14.0
E4678,Z846,UPS,Running,1347.0
E4679,Z846,CoffeeMachine,Maintenance,1242.0
E4680,Z846,HVACUnit,Running,4335.0
E4681,Z846,Lighting,Running,246.0
E4682,Z846,ProjectorSystem,Running,313.0
E4683,Z846,HVACUnit,Off,5776.0
E4684,Z847,CoffeeMachine,Running,1443.0
E4685,Z847,AccessControl,Running,28.0
E4686,Z847,AirPurifier,Running,169.0
E4687,Z847,AirPurifier,Off,115.0
E4688,Z847,Lighting,Running,114.0
E4689,Z847,AirPurifier,Running,179.0
E4690,Z847,ProjectorSystem,Running,577.0
E4691,Z847,SoundSystem,Running,225.0
E4692,Z848,SecurityCam,Running,40.0
E4693,Z848,NetworkSwitch,Off,98.0
E4694,Z848,UPS,Running,1490.0
E4695,Z848,HVACUnit,Off,5799.0
E4696,Z848,UPS,Running,1348.0
E4697,Z848,AirPurifier,Running,151.0
E4698,Z848,CoffeeMachine,Maintenance,807.0
E4699,Z848,HVACUnit,Running,7830.0
E4700,Z849,SmartThermostat,Running,10.0
E4701,Z849,UPS,Running,1949.0
E4702,Z849,SmartThermostat,Running,13.0
E4703,Z849,CoffeeMachine,Running,1045.0
E4704,Z849,HVACUnit,Running,4263.0
E4705,Z850,Lighting,Running,324.0
E4706,Z850,SmartThermostat,Running,11.0
E4707,Z850,SmartThermostat,Running,11.0
E4708,Z850,HVACUnit,Off,6998.0
E4709,Z850,CoffeeMachine,Maintenance,1277.0
E4710,Z851,UPS,Running,749.0
E4711,Z851,SmartThermostat,Running,7.0
E4712,Z851,HVACUnit,Running,6157.0
E4713,Z851,SecurityCam,Running,48.0
E4714,Z851,HVACUnit,Running,7788.0
E4715,Z851,SoundSystem,Off,61.0
E4716,Z851,SoundSystem,Running,126.0
E4717,Z852,FireSafety,Running,151.0
E4718,Z852,SmartThermostat,Running,13.0
E4719,Z852,UPS,Running,595.0
E4720,Z852,FireSafety,Running,213.0
E4721,Z853,ProjectorSystem,Running,632.0
E4722,Z853,NetworkSwitch,Running,121.0
E4723,Z853,AirPurifier,Running,143.0
E4724,Z853,Lighting,Off,453.0
E4725,Z853,AirPurifier,Running,178.0
E4726,Z853,NetworkSwitch,Running,97.0
E4727,Z854,UPS,Running,1737.0
E4728,Z854,AirPurifier,Maintenance,134.0
E4729,Z854,SecurityCam,Maintenance,43.0
E4730,Z854,SoundSystem,Running,161.0
E4731,Z854,SecurityCam,Running,35.0
E4732,Z854,SmartThermostat,Running,14.0
E4733,Z854,Lighting,Running,287.0
E4734,Z854,HVACUnit,Running,4358.0
E4735,Z855,CoffeeMachine,Off,821.0
E4736,Z855,SmartThermostat,Running,7.0
E4737,Z855,SoundSystem,Maintenance,284.0
E4738,Z855,FireSafety,Running,288.0
E4739,Z855,SecurityCam,Running,45.0
E4740,Z855,HVACUnit,Running,5348.0
E4741,Z856,NetworkSwitch,Running,112.0
E4742,Z856,NetworkSwitch,Running,68.0
E4743,Z856,SoundSystem,Running,71.0
E4744,Z856,SmartThermostat,Running,7.0
E4745,Z856,AccessControl,Running,71.0
E4746,Z857,AirPurifier,Off,102.0
E4747,Z857,SecurityCam,Running,43.0
E4748,Z857,SoundSystem,Off,165.0
E4749,Z857,AccessControl,Off,95.0
E4750,Z857,AccessControl,Running,45.0
E4751,Z857,AccessControl,Running,55.0
E4752,Z857,AccessControl,Running,68.0
E4753,Z858,SoundSystem,Running,102.0
E4754,Z858,SmartThermostat,Running,13.0
E4755,Z858,AccessControl,Running,26.0
E4756,Z858,AccessControl,Running,31.0
