id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres,genres_tru
movie_404,Movie 404 - Hot Shots! Part Deux (1993),2003,86,9.2,director_21,"[{'actorID': 'actor_35', 'characterID': 'char_137'}, {'actorID': 'actor_3', 'characterID': 'char_396'}, {'actorID': 'actor_23', 'characterID': 'char_193'}, {'actorID': 'actor_70', 'characterID': 'char_429'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}]",Action|Comedy|War
movie_405,Movie 405 - Live Nude Girls (1995),2019,102,6.9,director_34,"[{'actorID': 'actor_22', 'characterID': 'char_736'}, {'actorID': 'actor_13', 'characterID': 'char_292'}, {'actorID': 'actor_20', 'characterID': 'char_49'}, {'actorID': 'actor_30', 'characterID': 'char_282'}, {'actorID': 'actor_28', 'characterID': 'char_707'}, {'actorID': 'actor_32', 'characterID': 'char_654'}, {'actorID': 'actor_16', 'characterID': 'char_653'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}, {'name': 'History', 'description': 'Historical events and figures'}]",Comedy
movie_406,"Movie 406 - Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1989,178,9,director_1,"[{'actorID': 'actor_31', 'characterID': 'char_518'}, {'actorID': 'actor_9', 'characterID': 'char_712'}, {'actorID': 'actor_68', 'characterID': 'char_711'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Comedy|Romance
movie_407,"Movie 407 - House of the Spirits, The (1993)",2009,135,9.8,director_3,"[{'actorID': 'actor_57', 'characterID': 'char_114'}, {'actorID': 'actor_29', 'characterID': 'char_281'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Drama|Romance
movie_408,Movie 408 - House Party 3 (1994),1983,96,4.3,director_33,"[{'actorID': 'actor_72', 'characterID': 'char_628'}, {'actorID': 'actor_64', 'characterID': 'char_469'}, {'actorID': 'actor_61', 'characterID': 'char_92'}, {'actorID': 'actor_24', 'characterID': 'char_57'}, {'actorID': 'actor_39', 'characterID': 'char_62'}, {'actorID': 'actor_69', 'characterID': 'char_165'}, {'actorID': 'actor_25', 'characterID': 'char_234'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Comedy
movie_409,"Movie 409 - Hudsucker Proxy, The (1994)",2011,153,7.7,director_5,"[{'actorID': 'actor_27', 'characterID': 'char_469'}, {'actorID': 'actor_21', 'characterID': 'char_379'}, {'actorID': 'actor_4', 'characterID': 'char_389'}]","[{'name': 'Family', 'description': 'Suitable for all ages'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'History', 'description': 'Historical events and figures'}]",Comedy
movie_410,Movie 410 - I'll Do Anything (1994),2022,123,7.5,director_29,"[{'actorID': 'actor_56', 'characterID': 'char_370'}, {'actorID': 'actor_24', 'characterID': 'char_445'}, {'actorID': 'actor_65', 'characterID': 'char_52'}, {'actorID': 'actor_28', 'characterID': 'char_447'}, {'actorID': 'actor_54', 'characterID': 'char_682'}, {'actorID': 'actor_66', 'characterID': 'char_748'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Adventure', 'description': 'Exploration and quests'}]",Comedy|Drama
movie_411,Movie 411 - In the Army Now (1994),2020,108,8.4,director_31,"[{'actorID': 'actor_32', 'characterID': 'char_587'}, {'actorID': 'actor_25', 'characterID': 'char_304'}, {'actorID': 'actor_11', 'characterID': 'char_64'}, {'actorID': 'actor_28', 'characterID': 'char_415'}, {'actorID': 'actor_40', 'characterID': 'char_469'}, {'actorID': 'actor_69', 'characterID': 'char_87'}, {'actorID': 'actor_24', 'characterID': 'char_161'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Romance', 'description': 'Love-focused, emotional tales'}]",Comedy|War
movie_412,Movie 412 - In the Line of Fire (1993),2005,133,6.1,director_4,"[{'actorID': 'actor_63', 'characterID': 'char_82'}, {'actorID': 'actor_70', 'characterID': 'char_184'}, {'actorID': 'actor_38', 'characterID': 'char_715'}, {'actorID': 'actor_68', 'characterID': 'char_447'}]","[{'name': 'History', 'description': 'Historical events and figures'}, {'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Action|Thriller
movie_413,Movie 413 - In the Name of the Father (1993),2021,159,6.2,director_30,"[{'actorID': 'actor_23', 'characterID': 'char_530'}, {'actorID': 'actor_60', 'characterID': 'char_194'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Drama
movie_414,"Movie 414 - Inkwell, The (1994)",1994,145,9.1,director_11,"[{'actorID': 'actor_31', 'characterID': 'char_481'}, {'actorID': 'actor_63', 'characterID': 'char_485'}, {'actorID': 'actor_50', 'characterID': 'char_648'}, {'actorID': 'actor_69', 'characterID': 'char_411'}, {'actorID': 'actor_49', 'characterID': 'char_505'}, {'actorID': 'actor_20', 'characterID': 'char_528'}, {'actorID': 'actor_53', 'characterID': 'char_135'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Romance', 'description': 'Love-focused, emotional tales'}]",Comedy|Drama
movie_415,Movie 415 - What's Love Got to Do with It? (1993),2017,120,6.7,director_28,"[{'actorID': 'actor_56', 'characterID': 'char_469'}, {'actorID': 'actor_48', 'characterID': 'char_407'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Drama|Musical
movie_416,Movie 416 - Jimmy Hollywood (1994),2020,119,8.1,director_25,"[{'actorID': 'actor_74', 'characterID': 'char_288'}, {'actorID': 'actor_42', 'characterID': 'char_24'}, {'actorID': 'actor_28', 'characterID': 'char_564'}, {'actorID': 'actor_31', 'characterID': 'char_237'}, {'actorID': 'actor_27', 'characterID': 'char_587'}, {'actorID': 'actor_10', 'characterID': 'char_522'}]","[{'name': 'Drama', 'description': 'Serious, narrative-driven stories'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]",Comedy|Crime|Drama
movie_417,Movie 417 - Judgment Night (1993),1989,126,9.5,director_11,"[{'actorID': 'actor_2', 'characterID': 'char_235'}, {'actorID': 'actor_29', 'characterID': 'char_584'}, {'actorID': 'actor_14', 'characterID': 'char_59'}, {'actorID': 'actor_47', 'characterID': 'char_155'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Action|Crime|Thriller
movie_418,Movie 418 - Jurassic Park (1993),2004,104,8.8,director_6,"[{'actorID': 'actor_46', 'characterID': 'char_55'}, {'actorID': 'actor_35', 'characterID': 'char_334'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]",Action|Adventure|Sci-Fi|Thriller
movie_419,Movie 419 - Kalifornia (1993),1982,101,6.5,director_9,"[{'actorID': 'actor_10', 'characterID': 'char_277'}, {'actorID': 'actor_5', 'characterID': 'char_599'}, {'actorID': 'actor_23', 'characterID': 'char_733'}, {'actorID': 'actor_2', 'characterID': 'char_734'}, {'actorID': 'actor_25', 'characterID': 'char_16'}, {'actorID': 'actor_49', 'characterID': 'char_521'}, {'actorID': 'actor_54', 'characterID': 'char_379'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Drama|Thriller
movie_420,Movie 420 - Killing Zoe (1994),2007,147,4.1,director_14,"[{'actorID': 'actor_4', 'characterID': 'char_710'}, {'actorID': 'actor_31', 'characterID': 'char_276'}, {'actorID': 'actor_72', 'characterID': 'char_616'}, {'actorID': 'actor_39', 'characterID': 'char_154'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}]",Crime|Drama|Thriller
movie_421,Movie 421 - Lassie (1994),2001,99,7.1,director_18,"[{'actorID': 'actor_17', 'characterID': 'char_406'}, {'actorID': 'actor_3', 'characterID': 'char_92'}, {'actorID': 'actor_12', 'characterID': 'char_38'}, {'actorID': 'actor_69', 'characterID': 'char_566'}, {'actorID': 'actor_18', 'characterID': 'char_399'}, {'actorID': 'actor_48', 'characterID': 'char_69'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",Adventure|Children
movie_422,Movie 422 - Last Action Hero (1993),2013,106,7.4,director_4,"[{'actorID': 'actor_46', 'characterID': 'char_706'}, {'actorID': 'actor_50', 'characterID': 'char_532'}, {'actorID': 'actor_6', 'characterID': 'char_499'}, {'actorID': 'actor_70', 'characterID': 'char_37'}, {'actorID': 'actor_69', 'characterID': 'char_62'}, {'actorID': 'actor_47', 'characterID': 'char_246'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]",Action|Adventure|Comedy|Fantasy
movie_423,Movie 423 - Life with Mikey (1993),2010,132,6.1,director_23,"[{'actorID': 'actor_70', 'characterID': 'char_722'}, {'actorID': 'actor_66', 'characterID': 'char_543'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}]",Comedy
movie_424,Movie 424 - Lightning Jack (1994),1992,171,9.5,director_19,"[{'actorID': 'actor_16', 'characterID': 'char_718'}, {'actorID': 'actor_69', 'characterID': 'char_562'}, {'actorID': 'actor_71', 'characterID': 'char_588'}, {'actorID': 'actor_70', 'characterID': 'char_510'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",Comedy|Western
movie_425,Movie 425 - M. Butterfly (1993),2014,112,4.4,director_17,"[{'actorID': 'actor_23', 'characterID': 'char_188'}, {'actorID': 'actor_21', 'characterID': 'char_299'}, {'actorID': 'actor_13', 'characterID': 'char_271'}, {'actorID': 'actor_51', 'characterID': 'char_557'}, {'actorID': 'actor_47', 'characterID': 'char_340'}, {'actorID': 'actor_43', 'characterID': 'char_78'}, {'actorID': 'actor_66', 'characterID': 'char_283'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]",Drama|Romance
movie_426,Movie 426 - Made in America (1993),1984,84,9.4,director_3,"[{'actorID': 'actor_22', 'characterID': 'char_671'}, {'actorID': 'actor_56', 'characterID': 'char_199'}, {'actorID': 'actor_15', 'characterID': 'char_385'}, {'actorID': 'actor_62', 'characterID': 'char_376'}, {'actorID': 'actor_68', 'characterID': 'char_81'}, {'actorID': 'actor_57', 'characterID': 'char_195'}, {'actorID': 'actor_11', 'characterID': 'char_735'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}, {'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Comedy
movie_427,Movie 427 - Malice (1993),2009,100,7.7,director_25,"[{'actorID': 'actor_26', 'characterID': 'char_312'}, {'actorID': 'actor_8', 'characterID': 'char_653'}, {'actorID': 'actor_69', 'characterID': 'char_341'}, {'actorID': 'actor_10', 'characterID': 'char_76'}, {'actorID': 'actor_47', 'characterID': 'char_569'}, {'actorID': 'actor_30', 'characterID': 'char_352'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]",Thriller
movie_428,"Movie 428 - Man Without a Face, The (1993)",1995,88,7.7,director_28,"[{'actorID': 'actor_28', 'characterID': 'char_583'}, {'actorID': 'actor_16', 'characterID': 'char_457'}, {'actorID': 'actor_67', 'characterID': 'char_184'}, {'actorID': 'actor_45', 'characterID': 'char_75'}, {'actorID': 'actor_6', 'characterID': 'char_168'}, {'actorID': 'actor_53', 'characterID': 'char_149'}]","[{'name': 'Animation', 'description': 'Animated content for all ages'}]",Drama
movie_429,Movie 429 - Manhattan Murder Mystery (1993),1992,148,6.9,director_21,"[{'actorID': 'actor_5', 'characterID': 'char_586'}, {'actorID': 'actor_48', 'characterID': 'char_454'}, {'actorID': 'actor_57', 'characterID': 'char_164'}, {'actorID': 'actor_49', 'characterID': 'char_613'}, {'actorID': 'actor_9', 'characterID': 'char_322'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]",Comedy|Mystery
movie_430,Movie 430 - Menace II Society (1993),2005,87,8.8,director_16,"[{'actorID': 'actor_46', 'characterID': 'char_427'}, {'actorID': 'actor_23', 'characterID': 'char_43'}, {'actorID': 'actor_48', 'characterID': 'char_38'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}]",Action|Crime|Drama
movie_431,Movie 431 - Executive Decision (1996),1987,101,5,director_25,"[{'actorID': 'actor_57', 'characterID': 'char_589'}, {'actorID': 'actor_3', 'characterID': 'char_63'}, {'actorID': 'actor_56', 'characterID': 'char_572'}]","[{'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",Action|Adventure|Thriller
movie_432,Movie 432 - In the Realm of the Senses (Ai no corrida) (1976),2003,169,5.2,director_25,"[{'actorID': 'actor_6', 'characterID': 'char_29'}, {'actorID': 'actor_24', 'characterID': 'char_312'}, {'actorID': 'actor_71', 'characterID': 'char_47'}, {'actorID': 'actor_19', 'characterID': 'char_58'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'History', 'description': 'Historical events and figures'}]",Drama
movie_433,Movie 433 - What Happened Was... (1994),1995,147,9.2,director_7,"[{'actorID': 'actor_68', 'characterID': 'char_69'}, {'actorID': 'actor_15', 'characterID': 'char_280'}, {'actorID': 'actor_9', 'characterID': 'char_115'}, {'actorID': 'actor_67', 'characterID': 'char_634'}, {'actorID': 'actor_37', 'characterID': 'char_699'}, {'actorID': 'actor_42', 'characterID': 'char_507'}, {'actorID': 'actor_70', 'characterID': 'char_134'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Comedy|Drama|Romance|Thriller
movie_434,Movie 434 - Much Ado About Nothing (1993),1990,165,6,director_22,"[{'actorID': 'actor_59', 'characterID': 'char_11'}, {'actorID': 'actor_24', 'characterID': 'char_77'}, {'actorID': 'actor_55', 'characterID': 'char_196'}, {'actorID': 'actor_31', 'characterID': 'char_221'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Family', 'description': 'Suitable for all ages'}]",Comedy|Romance
movie_435,Movie 435 - Mr. Wonderful (1993),2023,165,8,director_9,"[{'actorID': 'actor_44', 'characterID': 'char_669'}, {'actorID': 'actor_50', 'characterID': 'char_146'}, {'actorID': 'actor_61', 'characterID': 'char_213'}, {'actorID': 'actor_6', 'characterID': 'char_136'}, {'actorID': 'actor_27', 'characterID': 'char_293'}, {'actorID': 'actor_24', 'characterID': 'char_497'}, {'actorID': 'actor_3', 'characterID': 'char_42'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}, {'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]",Comedy|Romance
movie_436,Movie 436 - Mrs. Doubtfire (1993),1981,116,9.7,director_28,"[{'actorID': 'actor_44', 'characterID': 'char_663'}, {'actorID': 'actor_15', 'characterID': 'char_312'}, {'actorID': 'actor_40', 'characterID': 'char_658'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}]",Comedy|Drama
movie_437,Movie 437 - Naked (1993),1985,162,8.8,director_23,"[{'actorID': 'actor_25', 'characterID': 'char_111'}, {'actorID': 'actor_64', 'characterID': 'char_741'}, {'actorID': 'actor_3', 'characterID': 'char_280'}, {'actorID': 'actor_46', 'characterID': 'char_288'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Drama
movie_438,"Movie 438 - Next Karate Kid, The (1994)",2020,149,6,director_21,"[{'actorID': 'actor_40', 'characterID': 'char_548'}, {'actorID': 'actor_3', 'characterID': 'char_130'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Action|Children|Romance
movie_439,Movie 439 - No Escape (1994),1982,153,8.7,director_32,"[{'actorID': 'actor_34', 'characterID': 'char_294'}, {'actorID': 'actor_27', 'characterID': 'char_281'}, {'actorID': 'actor_37', 'characterID': 'char_177'}, {'actorID': 'actor_2', 'characterID': 'char_208'}, {'actorID': 'actor_68', 'characterID': 'char_102'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]",Action|Drama|Sci-Fi
movie_440,Movie 440 - North (1994),1983,177,8.1,director_17,"[{'actorID': 'actor_21', 'characterID': 'char_470'}, {'actorID': 'actor_55', 'characterID': 'char_654'}, {'actorID': 'actor_5', 'characterID': 'char_714'}, {'actorID': 'actor_47', 'characterID': 'char_89'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Comedy
movie_441,Movie 441 - Orlando (1992),1994,107,4.5,director_0,"[{'actorID': 'actor_22', 'characterID': 'char_647'}, {'actorID': 'actor_58', 'characterID': 'char_583'}, {'actorID': 'actor_29', 'characterID': 'char_341'}, {'actorID': 'actor_63', 'characterID': 'char_260'}, {'actorID': 'actor_1', 'characterID': 'char_257'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Drama|Fantasy|Romance
movie_442,"Movie 442 - Perfect World, A (1993)",2005,105,4.2,director_16,"[{'actorID': 'actor_25', 'characterID': 'char_516'}, {'actorID': 'actor_62', 'characterID': 'char_661'}, {'actorID': 'actor_73', 'characterID': 'char_718'}, {'actorID': 'actor_10', 'characterID': 'char_599'}, {'actorID': 'actor_45', 'characterID': 'char_700'}, {'actorID': 'actor_66', 'characterID': 'char_558'}, {'actorID': 'actor_17', 'characterID': 'char_74'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]",Crime|Drama|Thriller
movie_443,Movie 443 - Philadelphia (1993),1998,126,6.6,director_30,"[{'actorID': 'actor_18', 'characterID': 'char_408'}, {'actorID': 'actor_49', 'characterID': 'char_475'}, {'actorID': 'actor_60', 'characterID': 'char_725'}, {'actorID': 'actor_7', 'characterID': 'char_517'}, {'actorID': 'actor_39', 'characterID': 'char_377'}, {'actorID': 'actor_29', 'characterID': 'char_118'}, {'actorID': 'actor_66', 'characterID': 'char_579'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}]",Drama
movie_444,"Movie 444 - Piano, The (1993)",2011,175,7.5,director_27,"[{'actorID': 'actor_70', 'characterID': 'char_419'}, {'actorID': 'actor_38', 'characterID': 'char_538'}, {'actorID': 'actor_13', 'characterID': 'char_28'}, {'actorID': 'actor_23', 'characterID': 'char_601'}, {'actorID': 'actor_46', 'characterID': 'char_188'}, {'actorID': 'actor_1', 'characterID': 'char_225'}, {'actorID': 'actor_40', 'characterID': 'char_562'}]","[{'name': 'Family', 'description': 'Suitable for all ages'}]",Drama|Romance
movie_445,Movie 445 - Poetic Justice (1993),2005,165,7.5,director_19,"[{'actorID': 'actor_31', 'characterID': 'char_307'}, {'actorID': 'actor_59', 'characterID': 'char_256'}, {'actorID': 'actor_7', 'characterID': 'char_396'}, {'actorID': 'actor_14', 'characterID': 'char_486'}, {'actorID': 'actor_2', 'characterID': 'char_470'}, {'actorID': 'actor_26', 'characterID': 'char_215'}]","[{'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Drama
movie_446,"Movie 446 - Program, The (1993)",1990,101,5.6,director_5,"[{'actorID': 'actor_2', 'characterID': 'char_146'}, {'actorID': 'actor_21', 'characterID': 'char_398'}, {'actorID': 'actor_34', 'characterID': 'char_311'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}]",Action|Drama
movie_447,"Movie 447 - Puppet Masters, The (1994)",2016,176,9.3,director_15,"[{'actorID': 'actor_47', 'characterID': 'char_593'}, {'actorID': 'actor_68', 'characterID': 'char_45'}, {'actorID': 'actor_7', 'characterID': 'char_288'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",Horror|Sci-Fi
movie_448,Movie 448 - Radioland Murders (1994),1991,128,5.6,director_19,"[{'actorID': 'actor_55', 'characterID': 'char_609'}, {'actorID': 'actor_35', 'characterID': 'char_39'}, {'actorID': 'actor_11', 'characterID': 'char_594'}, {'actorID': 'actor_50', 'characterID': 'char_308'}]","[{'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Family', 'description': 'Suitable for all ages'}]",Comedy|Mystery|Romance
movie_449,"Movie 449 - Ref, The (1994)",1986,158,7.3,director_26,"[{'actorID': 'actor_45', 'characterID': 'char_146'}, {'actorID': 'actor_22', 'characterID': 'char_59'}, {'actorID': 'actor_3', 'characterID': 'char_210'}, {'actorID': 'actor_12', 'characterID': 'char_468'}, {'actorID': 'actor_18', 'characterID': 'char_421'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Family', 'description': 'Suitable for all ages'}]",Comedy
movie_450,"Movie 450 - Remains of the Day, The (1993)",2018,99,8.2,director_12,"[{'actorID': 'actor_3', 'characterID': 'char_153'}, {'actorID': 'actor_20', 'characterID': 'char_640'}, {'actorID': 'actor_60', 'characterID': 'char_275'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]",Drama|Romance
movie_451,Movie 451 - Renaissance Man (1994),1992,103,6.3,director_10,"[{'actorID': 'actor_44', 'characterID': 'char_677'}, {'actorID': 'actor_59', 'characterID': 'char_202'}, {'actorID': 'actor_11', 'characterID': 'char_726'}, {'actorID': 'actor_19', 'characterID': 'char_142'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Comedy|Drama
movie_452,Movie 452 - Rising Sun (1993),1981,138,4.9,director_13,"[{'actorID': 'actor_27', 'characterID': 'char_454'}, {'actorID': 'actor_68', 'characterID': 'char_621'}, {'actorID': 'actor_39', 'characterID': 'char_562'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Action|Drama|Mystery
movie_453,"Movie 453 - Road to Wellville, The (1994)",2021,128,7.2,director_7,"[{'actorID': 'actor_65', 'characterID': 'char_49'}, {'actorID': 'actor_13', 'characterID': 'char_482'}, {'actorID': 'actor_22', 'characterID': 'char_368'}, {'actorID': 'actor_61', 'characterID': 'char_550'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}]",Comedy
movie_454,Movie 454 - RoboCop 3 (1993),1980,90,8.1,director_28,"[{'actorID': 'actor_71', 'characterID': 'char_286'}, {'actorID': 'actor_64', 'characterID': 'char_693'}, {'actorID': 'actor_32', 'characterID': 'char_104'}, {'actorID': 'actor_55', 'characterID': 'char_746'}, {'actorID': 'actor_12', 'characterID': 'char_110'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Action|Crime|Drama|Sci-Fi|Thriller
movie_455,Movie 455 - Robin Hood: Men in Tights (1993),2020,148,7.2,director_12,"[{'actorID': 'actor_53', 'characterID': 'char_396'}, {'actorID': 'actor_63', 'characterID': 'char_671'}, {'actorID': 'actor_18', 'characterID': 'char_695'}, {'actorID': 'actor_38', 'characterID': 'char_243'}]","[{'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Comedy
movie_456,Movie 456 - Romeo Is Bleeding (1993),1992,105,5.5,director_23,"[{'actorID': 'actor_34', 'characterID': 'char_707'}, {'actorID': 'actor_11', 'characterID': 'char_607'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]",Crime|Thriller
movie_457,Movie 457 - Romper Stomper (1992),1987,142,5,director_21,"[{'actorID': 'actor_61', 'characterID': 'char_736'}, {'actorID': 'actor_38', 'characterID': 'char_169'}, {'actorID': 'actor_26', 'characterID': 'char_99'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]",Action|Drama
movie_458,Movie 458 - Ruby in Paradise (1993),2007,113,6.9,director_27,"[{'actorID': 'actor_52', 'characterID': 'char_320'}, {'actorID': 'actor_45', 'characterID': 'char_318'}, {'actorID': 'actor_34', 'characterID': 'char_648'}, {'actorID': 'actor_14', 'characterID': 'char_222'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}]",Drama
movie_459,Movie 459 - Rudy (1993),2016,171,5.5,director_30,"[{'actorID': 'actor_63', 'characterID': 'char_488'}, {'actorID': 'actor_74', 'characterID': 'char_397'}, {'actorID': 'actor_71', 'characterID': 'char_340'}, {'actorID': 'actor_68', 'characterID': 'char_179'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'History', 'description': 'Historical events and figures'}]",Drama
movie_460,"Movie 460 - Savage Nights (Nuits fauves, Les) (1992)",2019,124,6.4,director_16,"[{'actorID': 'actor_59', 'characterID': 'char_387'}, {'actorID': 'actor_7', 'characterID': 'char_735'}, {'actorID': 'actor_66', 'characterID': 'char_463'}, {'actorID': 'actor_57', 'characterID': 'char_245'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}]",Drama
movie_461,Movie 461 - Schindler's List (1993),2012,163,6.9,director_22,"[{'actorID': 'actor_70', 'characterID': 'char_607'}, {'actorID': 'actor_2', 'characterID': 'char_516'}, {'actorID': 'actor_1', 'characterID': 'char_422'}, {'actorID': 'actor_7', 'characterID': 'char_162'}, {'actorID': 'actor_73', 'characterID': 'char_665'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]",Drama|War
movie_462,"Movie 462 - Scout, The (1994)",2013,107,5.1,director_9,"[{'actorID': 'actor_43', 'characterID': 'char_51'}, {'actorID': 'actor_39', 'characterID': 'char_693'}, {'actorID': 'actor_15', 'characterID': 'char_44'}, {'actorID': 'actor_32', 'characterID': 'char_639'}, {'actorID': 'actor_68', 'characterID': 'char_445'}, {'actorID': 'actor_50', 'characterID': 'char_162'}, {'actorID': 'actor_70', 'characterID': 'char_358'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}]",Comedy|Drama
movie_463,Movie 463 - Searching for Bobby Fischer (1993),2003,169,7.2,director_28,"[{'actorID': 'actor_12', 'characterID': 'char_728'}, {'actorID': 'actor_68', 'characterID': 'char_296'}, {'actorID': 'actor_32', 'characterID': 'char_532'}, {'actorID': 'actor_24', 'characterID': 'char_538'}, {'actorID': 'actor_35', 'characterID': 'char_14'}, {'actorID': 'actor_13', 'characterID': 'char_140'}, {'actorID': 'actor_46', 'characterID': 'char_284'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}]",Drama
movie_464,"Movie 464 - Secret Garden, The (1993)",1982,90,8.7,director_29,"[{'actorID': 'actor_21', 'characterID': 'char_33'}, {'actorID': 'actor_65', 'characterID': 'char_174'}, {'actorID': 'actor_64', 'characterID': 'char_676'}]","[{'name': 'History', 'description': 'Historical events and figures'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Children|Drama
