policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP00143,2025-05-02,316625.08,3936.62,6244.81,314316.89,2830.05,1345.83,38,1986.26,19030.0,-4345.37
GRP96018,2018-11-27,113917.56,4516.82,7351.95,111082.43000000001,2587.09,835.5,5,6704.47,13338.28,-4165.01
GRP37267,2022-02-11,448069.16,3244.59,7977.1,443336.65,9251.68,563.46,55,3648.64,23249.76,-2299.2
GRP94834,2023-05-26,286408.43,4979.1,1153.55,290233.98,5850.84,1567.57,59,4936.06,7533.16,-467.99
GRP11213,2018-07-25,236853.33,4934.51,7992.66,233795.18,6624.34,1989.52,46,3139.21,20662.66,2471.46
GRP27562,2024-05-09,466847.91,4798.78,7873.48,463773.21,9509.33,1101.22,1,3209.94,19833.06,1566.79
GRP77752,2019-03-07,366334.03,3390.26,2754.47,366969.82000000007,4942.4,1585.56,25,3893.53,14548.48,-1794.47
GRP45472,2022-02-25,105970.24,1587.38,3111.45,104446.17000000001,5030.93,1410.04,53,9159.13,21499.83,2850.87
GRP71247,2022-02-13,309562.76,4461.99,9032.96,304991.79,5229.92,679.01,90,7341.41,23870.2,4546.02
GRP82839,2025-08-16,319571.21,2275.27,5509.19,316337.29000000004,2215.99,397.59,73,2681.51,13855.76,2448.15
GRP17712,2023-05-23,21224.78,4568.39,9905.82,15887.349999999999,1985.23,343.94,73,5853.96,26097.79,597.3
GRP38543,2021-04-21,262710.53,102.7,6056.95,256756.28000000003,1413.99,1367.52,58,6409.82,29632.95,3451.19
GRP58214,2023-12-28,49387.54,4389.35,2239.94,51536.95,3883.89,1283.11,22,7886.9,29565.15,3170.91
GRP31410,2025-07-20,372166.09,4304.92,9660.39,366810.62,9326.71,1969.85,11,6636.31,26352.52,1796.08
GRP50224,2019-12-21,147914.54,2906.76,1278.4,149542.90000000002,4374.09,1192.02,100,4968.39,23284.2,3088.58
GRP12617,2021-07-17,61142.05,4942.74,1435.23,64649.560000000005,9356.44,569.32,56,2672.25,5450.47,4636.23
GRP95505,2021-07-17,162019.63,1966.52,5033.04,158953.11,5535.21,1466.7,9,1234.66,24951.46,555.29
GRP05241,2023-02-28,331932.9,347.06,4932.53,327347.43,6143.94,1064.43,80,7523.3,28210.04,37.48
GRP52840,2022-10-22,364690.4,2995.3,7952.47,359733.23000000004,2457.48,120.8,76,5219.56,19061.97,3347.97
GRP80976,2022-05-24,180656.91,4510.02,2695.39,182471.53999999998,6781.76,395.46,81,4903.07,11123.22,3020.9
GRP45102,2025-03-07,171285.79,2778.75,9849.57,164214.97,6149.67,922.8,40,3973.91,11004.97,-1832.77
GRP69480,2025-01-08,418538.72,3563.77,3648.27,418454.22,8147.17,308.12,49,3457.03,8304.19,2694.72
GRP11256,2018-02-15,280035.09,4505.58,9118.07,275422.60000000003,2879.88,1068.94,69,9304.85,19311.46,-4345.42
GRP58934,2019-08-26,72009.77,606.36,8305.88,64310.25000000001,8807.17,1825.45,16,4154.3,9575.18,3828.29
GRP73886,2025-03-13,181333.26,4978.24,1867.13,184444.37,2644.77,1202.83,75,3963.58,17378.18,-1862.51
GRP08485,2018-01-23,497107.52,2417.11,1246.33,498278.3,1811.74,1053.44,59,1213.88,17826.1,-881.14
GRP37921,2018-03-29,207260.0,2413.5,4567.56,205105.94,5742.04,194.87,12,9093.43,12671.69,-94.3
GRP55364,2019-08-18,101224.86,3350.58,598.15,103977.29000000001,8772.88,1882.47,90,7072.26,21372.35,-1394.6
GRP35682,2025-04-21,124970.4,4867.46,1668.58,128169.28,4440.47,1671.51,7,8724.51,16875.27,-2893.97
GRP36118,2020-06-09,82896.64,2963.49,8927.6,76932.53,8073.24,294.9,64,2332.93,24051.03,-4457.43
GRP01604,2024-11-22,182065.76,3237.4,6578.87,178724.29,9765.91,1590.55,87,1259.0,16122.05,-1196.38
GRP93524,2018-06-06,206233.01,3968.48,4995.51,205205.98,6458.73,540.41,9,5126.61,24382.95,-3935.52
GRP22471,2025-06-04,417826.07,4905.91,1406.08,421325.89999999997,5810.83,559.73,68,9260.34,24183.96,-4423.17
GRP98612,2021-09-05,332685.39,797.3,3480.96,330001.73,7099.14,1246.78,20,4454.81,14033.72,-1830.35
GRP94099,2024-04-10,353140.75,3834.74,948.72,356026.77,2228.19,646.08,4,9399.87,26381.55,2604.28
GRP31164,2025-05-12,41148.37,621.52,5573.39,36196.5,3652.6,468.32,43,7731.29,11309.49,-1295.07
GRP51648,2024-07-16,214477.34,3442.4,7515.71,210404.03,2847.25,734.67,95,3236.06,16101.98,-2891.55
GRP25528,2021-12-16,293944.93,2600.57,2717.84,293827.66,2054.28,1334.66,61,7471.35,13033.02,4731.55
GRP49887,2021-08-16,54775.58,4501.24,5968.24,53308.58,3780.41,1862.13,40,3030.61,15841.82,1653.78
GRP30804,2022-06-05,272766.24,2980.88,8039.39,267707.73,4837.79,343.03,85,8270.14,22253.94,3151.84
GRP68961,2018-08-28,376666.62,371.25,8975.47,368062.4,6370.24,772.58,53,9179.09,10369.23,-2883.5
GRP97360,2020-12-16,302228.24,4084.47,5162.47,301150.24,3942.02,1330.12,69,9736.63,20101.48,-1121.84
GRP31131,2018-12-29,484126.05,502.27,8819.26,475809.06,4661.05,631.84,89,5768.92,19344.41,-945.03
GRP06330,2019-01-01,143940.41,623.68,2751.68,141812.41,7435.83,115.93,58,2910.6,28131.82,2358.65
GRP56811,2021-07-05,210261.18,2776.23,3577.99,209459.42,3176.97,1618.81,92,2544.13,12514.63,4547.08
GRP31393,2024-09-14,155336.07,3783.17,9902.13,149217.11000000002,8447.19,1514.11,27,3923.77,22815.08,404.04
GRP26239,2025-11-21,59221.21,502.77,8992.6,50731.38,6275.1,297.32,43,3571.17,15976.02,1504.64
GRP52660,2024-01-24,136674.96,951.33,566.69,137059.59999999998,9023.19,1137.77,28,2254.0,18400.39,-3512.53
GRP59126,2021-04-25,94711.43,1314.59,3661.41,92364.60999999999,6313.33,1667.07,62,6666.1,25439.26,2298.59
GRP29361,2020-09-08,47509.76,2068.55,4180.57,45397.740000000005,7123.96,37.18,76,8460.12,11419.2,-1295.05
GRP74538,2018-05-23,116092.75,3300.37,3362.32,116030.79999999999,3484.88,282.91,38,2593.3,9408.37,2051.38
GRP36772,2022-05-16,241485.43,4402.78,6592.7,239295.50999999998,9704.75,351.24,6,7033.83,6190.84,32.7
GRP35448,2024-05-26,367881.99,2073.35,3905.37,366049.97,2030.8,1114.33,50,7799.09,9781.25,266.74
GRP89863,2018-07-04,47344.03,2907.02,2717.3,47533.74999999999,5717.94,569.6,37,4573.71,19824.01,2017.53
GRP44549,2020-09-08,31504.42,2208.53,5134.83,28578.119999999995,7321.37,1557.18,29,3994.23,8097.0,1284.95
GRP29562,2020-03-14,36085.19,529.32,2851.92,33762.590000000004,7287.47,682.85,63,4455.83,17392.55,-4589.03
GRP06330,2022-01-16,247099.99,3261.09,2442.11,247918.97,8452.38,1310.65,10,1208.65,14589.63,-1180.9
GRP08945,2020-03-29,211614.83,2006.34,2780.78,210840.38999999998,5487.26,1799.92,38,2894.72,26609.22,-4612.8
GRP48268,2025-03-15,406398.95,2061.46,6849.25,401611.16000000003,5304.83,1363.35,14,9391.9,6580.74,3106.84
GRP49029,2020-10-26,359931.17,2996.68,7047.88,355879.97,8094.18,787.92,23,7018.28,24866.77,2979.79
GRP60403,2020-03-23,208077.81,387.32,3410.65,205054.48,3623.88,1748.68,20,4261.18,16338.79,4741.1
GRP16692,2023-11-29,196343.14,2720.5,9531.44,189532.2,6568.59,1308.0,33,2714.48,12741.54,-3181.24
GRP49946,2023-10-26,140173.3,4334.14,3710.64,140796.8,1271.68,514.15,77,6831.44,9411.59,3331.86
GRP37921,2021-03-08,226155.97,4647.57,2661.34,228142.2,1425.56,526.57,94,9043.79,15324.6,-2387.72
GRP63883,2023-04-13,236807.37,1904.55,690.71,238021.21,4503.41,606.15,92,1081.7,10105.98,4222.64
GRP70482,2023-02-16,139299.93,3223.31,2391.56,140131.68,8518.93,1466.62,82,2346.38,11665.21,-2868.58
GRP28562,2024-02-01,454079.9,499.16,8165.06,446414.0,4453.45,1640.17,87,4391.69,7483.85,-2619.15
GRP91967,2023-02-14,239699.89,3596.2,3403.33,239892.76000000004,7271.9,274.28,73,7656.24,23828.91,3925.06
GRP63768,2020-01-07,255753.08,3672.72,4008.99,255416.81,9981.31,529.39,39,7617.36,22693.72,1588.0
GRP87272,2020-04-20,39024.18,4666.1,7190.14,36500.14,8977.92,95.2,93,5661.04,28880.44,-1252.96
GRP18402,2024-06-29,427175.02,957.33,507.89,427624.46,8234.06,1278.95,89,9428.76,25841.79,-412.25
GRP17763,2023-11-25,308443.52,2388.24,1333.0,309498.76,5970.15,1295.61,47,4382.21,24189.59,-3487.03
GRP42147,2021-09-18,70927.84,2717.58,8766.19,64879.229999999996,3972.02,1852.44,56,4038.28,18145.16,4718.0
GRP48487,2021-05-17,392172.09,2358.82,4827.8,389703.11000000004,4464.23,1350.63,95,9191.47,17482.91,4417.71
GRP79585,2020-03-04,202881.11,558.89,9026.05,194413.95,3862.44,788.91,11,8680.39,16383.85,2351.58
GRP23352,2025-01-04,488226.7,3189.72,7377.41,484039.01,4702.16,1402.97,78,1838.46,22951.56,-2930.09
GRP08230,2021-02-20,397147.48,589.81,5085.06,392652.23,6636.94,1136.61,64,2776.31,10065.15,-3300.49
GRP59587,2020-06-17,133984.06,4951.32,8892.56,130042.82,1190.54,1948.19,38,3159.55,11621.04,3054.94
GRP35682,2022-05-19,235950.2,964.84,8548.05,228366.99000000002,5702.22,1690.47,65,5152.86,10938.72,-4997.1
GRP02760,2024-06-28,276569.07,1487.1,4558.69,273497.48,5654.47,1377.67,84,4557.62,13322.61,-3222.51
GRP29341,2023-12-02,447762.58,1316.22,3621.73,445457.07,2663.25,678.72,35,7163.84,21388.23,1665.26
GRP46969,2019-01-17,460545.33,2492.39,1264.42,461773.30000000005,8302.18,144.09,88,3836.94,22938.8,3304.25
GRP29354,2018-09-06,318095.21,1640.87,8644.56,311091.52,8225.99,1124.18,44,2887.16,18484.28,-4057.76
GRP68878,2021-07-31,268500.82,4525.22,5387.88,267638.16,6756.31,839.17,36,7859.67,8891.17,-4411.89
GRP44736,2020-10-05,413648.53,838.14,1206.96,413279.71,4750.57,304.77,76,5671.43,7577.71,-3595.13
GRP51279,2021-12-04,225640.32,4224.82,6206.6,223658.54,3821.82,1159.08,74,8175.75,17436.18,1509.47
GRP74646,2022-09-11,97205.77,3366.97,8709.93,91862.81,4958.86,1557.62,50,9441.15,18512.38,-4678.41
GRP82344,2019-12-11,30071.68,498.33,8594.67,21975.340000000004,4329.51,1651.13,98,4209.94,29080.94,-1636.02
GRP49378,2020-05-11,66427.55,3622.3,8182.17,61867.68000000001,3254.68,503.66,37,4247.17,22879.8,4023.23
GRP50211,2020-01-25,369935.4,4036.51,4000.29,369971.62000000005,1549.95,1618.07,65,4598.03,18890.64,657.63
GRP38961,2021-07-14,326375.89,2524.03,7668.56,321231.36000000004,3433.55,975.82,33,4455.98,14374.9,4293.03
GRP90964,2022-07-07,268696.29,2061.14,1477.75,269279.68,8875.12,626.68,9,9646.49,8563.99,3650.2
GRP74771,2023-07-18,288374.47,3148.56,3370.64,288152.38999999996,8766.81,1502.97,60,9135.63,21693.34,1749.37
GRP77752,2022-04-15,367793.05,2899.94,1376.11,369316.88,1123.3,71.98,27,5027.25,5451.85,-4784.74
GRP17267,2024-06-04,14422.09,2526.13,4508.27,12439.95,3031.8,15.22,55,8165.06,14138.27,-1936.22
GRP86394,2025-08-21,234498.77,2564.76,7928.97,229134.56,6063.17,1728.84,20,3350.42,29283.84,3843.05
GRP66439,2023-02-21,194586.43,3355.1,1771.44,196170.09,5900.09,342.51,2,8861.13,28492.44,-1256.02
GRP29604,2025-05-08,401174.18,259.86,607.41,400826.63,3527.59,985.9,48,3810.99,9527.2,2773.23
GRP08945,2021-02-13,276371.83,1143.02,4796.74,272718.11000000004,9280.28,465.04,2,8745.32,11018.56,-22.94
GRP95733,2024-06-24,318949.45,3976.42,3238.92,319686.95,6511.75,1732.78,42,6456.26,9180.53,-3890.96
GRP19252,2024-11-03,92359.57,2227.25,9128.73,85458.09000000001,6554.9,1201.69,92,1055.61,5851.0,-7.01
GRP73521,2019-10-27,355279.47,3969.32,4002.4,355246.38999999996,7374.76,1029.75,86,2280.46,28698.13,1096.03
GRP84681,2018-09-15,257859.14,2176.13,4705.36,255329.91000000003,8703.64,1103.47,3,4817.68,14239.19,-2128.52
GRP69407,2024-08-31,45578.74,4396.76,7811.64,42163.86,1195.77,547.82,49,7445.07,13994.16,-1852.66
GRP59564,2025-01-17,163583.83,3723.87,5980.11,161327.59,9734.51,1571.22,66,1558.23,17848.09,-2151.45
GRP78713,2019-05-29,283864.0,3144.79,3198.78,283810.00999999995,2471.22,1767.74,67,8103.83,12223.73,3546.36
GRP39103,2024-10-18,197575.61,3339.32,2362.08,198552.85,6949.67,660.81,38,5678.47,11194.25,1865.84
GRP29832,2023-12-19,179358.61,2538.27,9902.0,171994.87999999998,7224.53,511.64,13,9428.53,12618.92,4215.38
GRP54142,2018-07-07,61336.3,1841.76,6163.42,57014.64000000001,6016.99,1813.84,84,8126.6,11029.18,941.4
GRP47916,2020-03-15,287947.39,160.81,9753.88,278354.32,9980.9,1758.95,8,8200.73,7314.49,4055.51
GRP71247,2020-02-12,361529.45,3357.74,4582.6,360304.59,7890.5,811.36,32,5523.6,22704.37,-816.64
GRP18935,2024-02-09,14138.97,4180.28,7106.49,11212.76,9084.14,760.8,93,9034.83,23955.21,-4761.14
GRP07517,2022-01-17,381207.05,4232.7,9224.45,376215.3,5587.7,296.52,8,2320.19,6084.97,-3213.54
GRP76709,2024-05-08,428111.29,2326.92,3563.04,426875.17,5368.25,567.74,89,9068.83,28550.43,-104.64
GRP05669,2021-06-22,298296.81,4517.75,4375.49,298439.07,2039.33,127.93,18,6366.35,19259.42,-4457.18
GRP68073,2025-12-05,67089.87,4648.46,7639.27,64099.06,1629.58,1763.14,18,1172.36,13858.23,-290.45
GRP29604,2022-12-20,192327.81,3410.75,1036.37,194702.19,9800.58,1078.54,60,8836.22,14696.01,-3588.3
GRP17823,2021-02-27,278837.99,3091.15,4241.47,277687.67000000004,5356.01,1263.05,93,2978.3,6943.93,-594.88
GRP51779,2020-07-26,457177.19,422.01,981.85,456617.35000000003,3701.4,1549.1,26,7471.37,20028.96,2193.38
GRP79736,2023-01-17,458171.84,3368.29,3790.31,457749.82,1025.37,173.22,82,8225.34,19854.65,2942.09
GRP34125,2024-11-03,402790.9,2798.47,4119.51,401469.86,6266.05,1286.92,70,2356.95,11810.51,-2714.08
GRP90657,2020-02-26,202410.83,1127.9,5321.22,198217.50999999998,5987.93,497.37,92,2678.46,19531.93,2559.1
GRP53378,2022-10-31,486043.32,1696.49,5229.72,482510.09,4928.58,1039.48,48,1294.38,14897.31,-2887.4
GRP94099,2023-06-28,91951.28,2921.59,6232.27,88640.59999999999,3493.87,560.85,31,1241.09,15390.64,-84.89
GRP81442,2020-01-06,104136.04,1923.59,3082.83,102976.79999999999,4456.99,1340.03,48,4098.03,17102.79,2617.89
GRP84858,2018-02-28,114371.8,3094.26,4056.95,113409.11,6666.98,35.24,16,6330.14,26718.97,-995.28
GRP75479,2019-02-19,252078.38,825.1,6224.66,246678.82,1021.04,1926.1,40,4339.7,12133.81,2160.92
GRP47956,2020-11-01,474984.4,3605.16,9329.85,469259.71,3670.19,955.89,46,8758.75,5129.61,3513.29
GRP86147,2023-12-14,180492.34,1093.91,1572.38,180013.87,2716.06,739.76,41,7496.86,23599.38,-2351.66
GRP72159,2020-01-22,49040.77,2122.65,3695.45,47467.97,3265.0,589.26,22,2856.65,12237.1,-4661.35
GRP24111,2019-12-26,363017.75,1607.48,3646.46,360978.76999999996,5443.98,528.33,48,5211.32,28109.79,3600.82
GRP09348,2018-04-12,197955.94,737.65,8415.24,190278.35,1166.51,468.49,47,4235.5,24986.37,-536.96
GRP06159,2024-05-15,361395.19,2130.02,5632.58,357892.63,1866.65,362.57,100,4007.38,25128.45,-2023.13
GRP91047,2024-09-14,80022.3,3140.56,5299.5,77863.36,6482.21,1004.24,43,4358.67,29326.23,-2441.63
GRP86623,2024-04-26,436190.25,4843.06,5866.27,435167.04,4210.06,1609.17,10,3967.89,7361.38,2952.57
GRP43032,2021-09-04,139700.82,3049.94,6999.55,135751.21000000002,8209.63,1445.16,73,7315.77,11024.62,-637.79
GRP45177,2023-12-21,191912.95,3249.45,893.46,194268.94000000003,7901.79,1313.56,94,8661.92,11472.04,1744.12
GRP29604,2022-04-25,312480.13,1960.92,9158.4,305282.64999999997,9017.96,1203.44,33,4700.64,19996.6,-2959.55
GRP82805,2018-01-26,48912.64,1203.25,7068.83,43047.06,8649.21,1847.1,4,1880.09,19061.2,-2215.28
GRP13488,2022-01-27,107599.32,175.25,9714.86,98059.71,9770.3,156.65,7,2333.26,16663.08,244.02
GRP53569,2024-02-13,177111.49,587.82,9186.53,168512.78,5076.0,1744.12,89,6951.28,5021.62,-990.83
GRP04884,2019-02-16,223338.22,3956.52,9481.41,217813.33,6979.4,1715.07,17,2584.83,26868.07,3200.51
GRP37775,2022-08-30,44347.31,4974.11,2913.78,46407.64,7213.61,708.87,58,2144.23,13509.99,-1431.6
GRP83228,2022-06-13,74820.91,2664.94,6160.96,71324.89,9681.5,338.3,67,1254.7,11018.96,713.79
GRP63082,2025-06-15,355882.02,2074.35,3883.22,354073.15,4803.55,1813.26,72,2220.31,9953.99,-2359.55
GRP65721,2022-03-01,316782.63,2561.13,4555.52,314788.24,1137.89,960.77,92,8226.01,14418.76,-3125.57
GRP94256,2019-03-25,39294.51,4058.83,6026.71,37326.630000000005,7665.12,247.1,61,8499.69,24835.98,1386.93
GRP43505,2021-12-08,217739.89,4034.03,6013.7,215760.22,5009.56,631.54,61,5538.83,7625.95,2665.4
GRP93891,2019-04-10,371174.98,644.16,1369.9,370449.23999999993,2966.43,1530.57,93,6940.53,16338.69,3493.77
GRP13565,2022-06-14,64954.56,3915.4,5053.19,63816.76999999999,4413.64,497.1,96,4811.2,12808.47,1030.75
GRP89863,2023-12-20,394981.3,432.03,831.12,394582.21,5594.42,170.39,38,8124.65,18122.25,3141.49
GRP71629,2019-06-08,329993.51,4395.36,9940.87,324448.0,6445.52,1738.06,42,3162.9,10685.89,-2271.06
GRP62898,2018-11-24,88225.63,1552.64,5333.54,84444.73000000001,3228.41,1646.77,6,7161.7,24041.3,-2135.98
GRP56682,2018-05-09,176667.22,3461.89,3666.82,176462.29,9409.12,23.55,55,1475.9,11547.26,-1225.71
GRP77736,2018-11-09,394137.03,4228.71,5745.34,392620.4,3360.95,1298.98,89,4320.12,6161.93,2056.98
GRP75841,2020-12-29,444226.0,4679.61,8621.38,440284.23,1956.56,312.0,76,4790.96,13348.47,-1053.41
GRP50815,2020-10-27,128568.41,2564.42,2598.67,128534.16000000002,4421.97,875.02,44,1332.32,28123.55,4134.62
GRP09230,2019-02-24,43906.01,4118.47,9864.6,38159.880000000005,2298.34,219.27,71,9128.16,23166.86,-1687.86
GRP07363,2020-11-19,416755.56,1011.75,9927.03,407840.27999999997,6999.91,916.6,81,1415.83,28240.83,1158.81
GRP49833,2019-11-18,202252.31,3703.23,7065.12,198890.42,8990.21,1785.35,8,7405.59,11745.99,1904.77
GRP93840,2019-06-22,123107.85,2210.5,6071.82,119246.53,4809.41,697.89,21,2887.27,10954.33,2539.17
GRP61678,2019-08-12,62525.99,4926.74,5838.97,61613.759999999995,9884.12,1770.37,63,5006.92,29690.59,-3024.92
GRP40384,2025-05-21,76972.1,4779.57,7093.61,74658.06000000001,6028.79,1001.83,32,6850.59,21013.18,2567.96
GRP26386,2023-11-26,237342.24,4194.62,807.43,240729.43,1587.24,1046.94,6,7249.36,18059.79,2268.09
GRP86623,2018-06-12,378744.96,2406.6,3454.72,377696.84,5943.26,23.32,36,6109.53,10575.22,690.62
GRP81442,2024-11-23,368823.11,2163.99,3574.99,367412.11,8363.53,133.03,61,7000.65,7428.79,1294.14
GRP38543,2021-04-30,277932.05,349.17,6128.96,272152.25999999995,8022.99,1227.37,1,9826.41,12559.98,3758.55
GRP72106,2018-09-27,267600.99,3810.1,3217.91,268193.18,3408.43,1624.87,72,3830.19,10239.46,4963.6
GRP01103,2018-02-12,222834.86,1372.43,4198.26,220009.02999999997,2765.86,77.67,30,1624.03,6994.28,-251.96
GRP36978,2022-05-19,248340.84,4966.42,7396.47,245910.79,7089.33,602.77,29,7052.83,7934.91,1379.28
GRP65577,2020-03-30,88632.18,4111.15,6092.57,86650.75999999998,2065.72,374.37,23,8084.9,17792.81,3845.37
GRP78080,2020-10-21,201190.9,1846.41,4300.75,198736.56,7755.36,1415.9,96,6626.67,26940.37,-3827.91
GRP34519,2019-08-14,397441.04,4328.84,4875.48,396894.4,7612.85,636.41,73,4320.3,23385.63,-677.35
GRP63716,2021-07-15,280697.38,3814.56,1589.8,282922.14,6379.54,1897.77,26,1814.07,20554.45,-4409.91
GRP38814,2023-06-08,487438.13,3954.37,2648.71,488743.79,4911.67,488.5,51,7300.53,26094.12,-726.13
GRP07517,2023-10-07,410310.53,989.27,2891.82,408407.98000000004,7223.22,1814.86,81,7418.7,28497.71,-1178.91
GRP79765,2022-06-21,448845.3,3683.14,7054.86,445473.58,2446.93,154.21,41,2601.96,5082.37,2165.5
GRP56349,2018-01-07,415782.02,110.57,4662.81,411229.78,1681.45,1843.5,99,4263.82,22051.73,-3904.71
GRP22930,2024-06-16,153806.43,1136.54,4068.6,150874.37,9232.28,629.31,15,1668.93,28829.54,-663.3
GRP79736,2025-09-24,295319.23,1287.85,8161.69,288445.38999999996,1042.12,550.26,68,2439.58,11840.89,3800.73
GRP40052,2018-08-15,263515.19,851.51,8559.53,255807.17,3350.76,1850.92,62,2018.63,15464.95,-2353.38
GRP71876,2021-11-13,19454.06,4992.91,6471.12,17975.850000000002,4303.88,4.89,68,4007.35,25215.64,3638.26
GRP07517,2022-04-11,202206.97,267.43,1606.12,200868.28,2356.32,1911.96,45,9780.51,28850.89,319.47
GRP49466,2025-05-15,415223.92,1294.94,1852.17,414666.69,2909.33,445.64,19,9554.98,28500.1,-4788.96
GRP70166,2018-09-14,276000.06,1055.11,2845.9,274209.26999999996,7498.21,241.85,33,2986.84,18444.7,-4490.04
GRP39768,2019-07-10,404659.69,3772.39,9966.48,398465.60000000003,3080.42,1372.06,100,8143.21,16426.7,2798.03
GRP33239,2024-11-12,299809.69,4744.1,5397.16,299156.63,6953.68,1121.09,38,6352.64,13225.47,3769.54
GRP07469,2025-12-20,387867.59,1733.63,1861.66,387739.56000000006,1728.66,1525.69,46,8839.82,16682.82,-1935.99
GRP73800,2023-07-20,110959.19,1581.22,6180.02,106360.39,6680.18,1161.1,88,1076.83,5621.85,-3413.81
GRP50224,2025-04-15,217343.52,3069.66,6591.33,213821.85,7697.56,500.96,83,9417.74,11352.87,114.93
GRP63768,2022-10-28,20450.15,2699.68,8666.5,14483.330000000002,6325.84,97.73,33,5803.4,8802.33,-4490.6
GRP81255,2019-03-09,456247.73,1259.04,8932.74,448574.02999999997,6363.65,1117.5,10,2114.94,29551.09,911.9
GRP88101,2025-06-26,93523.59,2261.06,5875.65,89909.0,8867.43,478.97,34,4553.46,23472.14,-4791.98
GRP22810,2024-12-07,234532.55,1741.6,8612.36,227661.78999999998,5138.87,1252.36,88,8522.79,12329.25,-3975.63
GRP73800,2023-03-14,101091.21,3112.15,2832.08,101371.28,1766.65,815.04,27,4512.86,8422.31,-2319.08
GRP63883,2022-02-11,398361.59,476.44,9419.51,389418.52,6640.23,432.78,29,1725.06,19693.76,4148.95
GRP64264,2022-05-05,152349.44,4795.36,9434.11,147710.69,1781.44,445.38,55,6739.15,28413.24,1019.54
GRP31609,2019-04-15,157995.5,3392.79,2993.31,158394.98,7237.16,1348.9,39,8632.77,14496.16,2901.21
GRP52660,2019-05-13,433018.16,3617.21,8212.53,428422.83999999997,5545.78,1050.71,83,7341.22,8079.63,4794.0
GRP57295,2020-08-13,383793.63,2004.77,2230.79,383567.61000000004,2742.07,1188.35,41,3148.5,22229.43,1442.36
GRP57818,2022-08-22,271069.46,3343.4,9111.16,265301.70000000007,7590.6,797.95,82,7460.9,16523.44,-3559.36
GRP79364,2022-05-10,273099.94,2953.28,8181.24,267871.98000000004,7593.46,846.35,25,6292.71,7674.46,2459.44
GRP33106,2022-06-05,183269.29,4087.22,2096.86,185259.65000000002,5463.52,308.66,67,1618.53,17678.37,-4439.3
GRP20857,2019-10-17,362637.76,2502.06,8484.15,356655.67,8975.84,1397.02,50,3304.55,16466.36,184.16
GRP20754,2023-11-24,90629.84,3717.89,6634.16,87713.56999999999,2247.32,1095.97,39,2013.45,24277.45,-2637.56
GRP01103,2022-07-26,236100.23,3423.42,3824.98,235698.67,3359.67,975.68,66,6674.07,20987.82,-4433.03
GRP97894,2021-06-19,316193.96,1761.48,1775.89,316179.55,8432.98,1140.88,95,1103.96,12024.4,-1738.9
GRP22684,2018-01-13,272459.24,1055.34,5208.94,268305.64,9876.9,351.82,21,1283.89,27167.04,4548.15
GRP00143,2022-09-20,20262.45,2565.23,8808.69,14018.99,6052.63,29.24,8,3283.28,10134.73,1995.62
GRP68424,2021-01-15,480349.2,1962.3,7384.98,474926.52,7888.13,342.62,32,3538.39,25992.05,973.82
GRP38977,2021-05-28,254495.77,2725.79,8299.65,248921.91,2270.28,555.74,62,3792.5,20069.8,2661.39
GRP01536,2023-08-18,318592.06,3637.24,5114.4,317114.89999999997,1900.58,630.39,8,4980.58,16537.34,-2681.07
GRP02356,2024-06-29,193873.64,1915.72,8536.74,187252.62000000002,4879.27,1004.33,26,5031.16,11656.01,4384.44
GRP76077,2018-02-18,59700.53,4109.09,6186.46,57623.159999999996,3373.41,526.36,14,4647.82,21507.57,-1144.04
GRP93986,2024-08-20,362447.42,4587.69,3293.83,363741.27999999997,3097.19,1245.83,59,7364.45,15998.97,-4677.24
GRP40052,2021-12-12,327329.93,2048.0,7554.27,321823.66,6986.71,302.58,15,8387.52,13341.54,-3202.76
GRP80076,2021-01-27,336051.75,3594.04,3970.0,335675.79,7011.13,973.12,85,4909.62,6331.83,-1641.07
GRP00171,2021-01-19,436685.16,1584.33,4717.57,433551.92,1692.21,68.23,2,5037.29,9615.46,-3310.24
GRP38543,2018-10-03,256253.38,2094.36,9128.94,249218.8,4501.35,522.95,21,5645.95,24028.75,-4653.78
GRP12689,2022-02-17,342272.35,3458.12,2412.45,343318.01999999996,1480.34,934.1,74,7076.17,11796.2,-2604.61
GRP20134,2022-06-14,55642.36,4827.11,6066.61,54402.86,5105.65,1151.66,52,2931.01,12939.11,-1679.97
GRP65407,2021-10-01,467668.54,3624.56,3237.22,468055.88,6914.61,1203.28,80,7526.1,23337.87,-117.5
GRP43637,2018-08-25,406786.87,4052.1,555.01,410283.95999999996,4266.16,1724.44,19,4778.17,10782.8,-2127.63
GRP80608,2018-11-19,219831.22,4362.24,1265.87,222927.59,7202.06,783.59,72,1860.88,17431.87,1147.28
GRP49520,2025-03-26,305621.59,1742.57,5873.93,301490.23000000004,4506.3,435.24,98,6179.26,19805.04,3406.67
GRP56038,2021-01-30,194329.1,1748.13,9373.66,186703.57,4808.14,474.67,67,5531.13,21300.26,2095.74
GRP22191,2019-03-06,76463.11,2597.06,6055.39,73004.78,5635.17,1666.69,17,3790.7,19727.59,-737.05
GRP63883,2024-07-16,57940.7,537.72,7027.45,51450.97,2751.43,267.75,47,6775.45,10961.92,-3064.17
GRP22045,2021-02-19,458284.49,647.32,1033.26,457898.55,7123.89,558.13,77,7821.05,18724.86,3952.87
