id,teamID,teamName,personIDs
team_403,TM-3403,Team_403_Large,"['person_1369', 'person_1814', 'person_17', 'person_768', 'person_1528', 'person_543', 'person_1662', 'person_214', 'person_98', 'person_1747', 'person_500', 'person_1365', 'person_571', 'person_343']"
team_404,TM-3404,Team_404_Street,"['person_1867', 'person_954', 'person_1965', 'person_1102', 'person_1683', 'person_400', 'person_809', 'person_1855', 'person_1741', 'person_715']"
team_405,TM-3405,Team_405_Point,"['person_1393', 'person_641', 'person_559', 'person_113', 'person_1506', 'person_1952', 'person_874', 'person_1095', 'person_715', 'person_1177', 'person_1917', 'person_293', 'person_1764', 'person_976', 'person_1242', 'person_637', 'person_1654', 'person_449', 'person_1741', 'person_894']"
team_406,TM-3406,Team_406_Get,"['person_854', 'person_1202', 'person_437', 'person_1919', 'person_940', 'person_42', 'person_1420']"
team_407,TM-3407,Team_407_Few,"['person_873', 'person_1974', 'person_727', 'person_1465', 'person_1681', 'person_790']"
team_408,TM-3408,Team_408_Exactly,"['person_1332', 'person_1108', 'person_890', 'person_1723', 'person_1793', 'person_867', 'person_985']"
team_409,TM-3409,Team_409_Clearly,"['person_1630', 'person_825', 'person_1812', 'person_1825', 'person_92', 'person_1104', 'person_708', 'person_278', 'person_1188', 'person_326', 'person_1076', 'person_746', 'person_1766']"
team_410,TM-3410,Team_410_Look,"['person_1235', 'person_221', 'person_1448', 'person_1548', 'person_502', 'person_322']"
team_411,TM-3411,Team_411_Buy,"['person_1230', 'person_1815', 'person_208', 'person_255', 'person_1422', 'person_1052', 'person_413', 'person_546', 'person_747', 'person_1534', 'person_144', 'person_998', 'person_1675', 'person_822']"
team_412,TM-3412,Team_412_Decade,"['person_1149', 'person_925', 'person_520', 'person_1964', 'person_1068', 'person_62', 'person_939', 'person_1714', 'person_527', 'person_91', 'person_1768', 'person_1876', 'person_1387', 'person_877', 'person_1083', 'person_737', 'person_558']"
team_413,TM-3413,Team_413_Partner,"['person_441', 'person_1260', 'person_1191', 'person_1747', 'person_887', 'person_544', 'person_926', 'person_866', 'person_1740', 'person_1004', 'person_367', 'person_959', 'person_1554', 'person_1667', 'person_226', 'person_915', 'person_651', 'person_1968', 'person_1312']"
team_414,TM-3414,Team_414_My,"['person_623', 'person_1057', 'person_861', 'person_1616', 'person_1432', 'person_306', 'person_654', 'person_555', 'person_1741', 'person_1650', 'person_3', 'person_497', 'person_418', 'person_1137', 'person_1648', 'person_1482', 'person_1378', 'person_432', 'person_936', 'person_604']"
team_415,TM-3415,Team_415_Citizen,"['person_699', 'person_136', 'person_354', 'person_1968', 'person_1856', 'person_320', 'person_202', 'person_145', 'person_660']"
team_416,TM-3416,Team_416_Interesting,"['person_266', 'person_466', 'person_1662', 'person_644', 'person_141', 'person_125', 'person_1099', 'person_1297', 'person_344', 'person_1946', 'person_812', 'person_1192', 'person_1663', 'person_647', 'person_751', 'person_713']"
team_417,TM-3417,Team_417_Policy,"['person_1860', 'person_1489', 'person_1883', 'person_1974', 'person_95', 'person_1937', 'person_1568', 'person_1900', 'person_557', 'person_136', 'person_573', 'person_651', 'person_574', 'person_1435', 'person_1127', 'person_1217', 'person_1610', 'person_1538', 'person_499', 'person_817']"
team_418,TM-3418,Team_418_We,"['person_670', 'person_82', 'person_1081', 'person_308', 'person_1099', 'person_1806', 'person_519', 'person_1199', 'person_881', 'person_1240', 'person_6', 'person_1015', 'person_544', 'person_358', 'person_521']"
team_419,TM-3419,Team_419_Night,"['person_1531', 'person_1866', 'person_1400', 'person_528', 'person_1306', 'person_1833', 'person_677', 'person_967', 'person_693', 'person_1137', 'person_564', 'person_1354']"
team_420,TM-3420,Team_420_Ten,"['person_438', 'person_524', 'person_777', 'person_602', 'person_594', 'person_938', 'person_1669', 'person_195', 'person_1029', 'person_77', 'person_1235', 'person_574', 'person_1802']"
team_421,TM-3421,Team_421_Gun,"['person_164', 'person_861', 'person_1590', 'person_1983', 'person_1824', 'person_1455', 'person_151', 'person_760', 'person_669', 'person_229', 'person_1260']"
team_422,TM-3422,Team_422_Something,"['person_1843', 'person_693', 'person_1041', 'person_248', 'person_889']"
team_423,TM-3423,Team_423_Trade,"['person_1982', 'person_1215', 'person_1063', 'person_139', 'person_473', 'person_836', 'person_51', 'person_175', 'person_877', 'person_456', 'person_1534', 'person_223', 'person_1797', 'person_1487', 'person_1396', 'person_1723', 'person_152', 'person_1324']"
team_424,TM-3424,Team_424_Future,"['person_650', 'person_159', 'person_357', 'person_157', 'person_1140', 'person_1958', 'person_1960', 'person_1224', 'person_1377', 'person_1442']"
team_425,TM-3425,Team_425_Throughout,"['person_893', 'person_610', 'person_789', 'person_108', 'person_590', 'person_598', 'person_1306', 'person_334', 'person_274', 'person_517', 'person_560', 'person_1289', 'person_1831', 'person_520']"
team_426,TM-3426,Team_426_Mean,"['person_292', 'person_1386', 'person_1383', 'person_1651', 'person_1545', 'person_1729', 'person_758', 'person_318', 'person_734']"
team_427,TM-3427,Team_427_Kind,"['person_1373', 'person_54', 'person_1907', 'person_123', 'person_218', 'person_608', 'person_1334', 'person_1255', 'person_324', 'person_357', 'person_72', 'person_1264', 'person_1369', 'person_1541', 'person_995', 'person_669', 'person_264']"
team_428,TM-3428,Team_428_Matter,"['person_1926', 'person_1297', 'person_666', 'person_489', 'person_550', 'person_922', 'person_1344', 'person_1812', 'person_1732', 'person_1552', 'person_1315', 'person_1342']"
team_429,TM-3429,Team_429_Keep,"['person_982', 'person_1722', 'person_1214', 'person_170', 'person_1490', 'person_159', 'person_758', 'person_1689', 'person_629', 'person_1692', 'person_1996', 'person_604', 'person_1816', 'person_1268', 'person_880', 'person_150']"
team_430,TM-3430,Team_430_These,"['person_905', 'person_303', 'person_68', 'person_212', 'person_1047', 'person_1985', 'person_198', 'person_1538', 'person_1050', 'person_1522', 'person_1888', 'person_726', 'person_1895', 'person_1685', 'person_470', 'person_875', 'person_912', 'person_785', 'person_468', 'person_1765']"
team_431,TM-3431,Team_431_Choose,"['person_1393', 'person_703', 'person_1701', 'person_1295', 'person_1815', 'person_582', 'person_1148', 'person_504', 'person_860', 'person_1755', 'person_361', 'person_1801', 'person_570']"
team_432,TM-3432,Team_432_Fund,"['person_1143', 'person_1484', 'person_663', 'person_1943', 'person_1173', 'person_855', 'person_37', 'person_595', 'person_1787', 'person_1719', 'person_1243', 'person_1454', 'person_284', 'person_419', 'person_466', 'person_849', 'person_571', 'person_143', 'person_637']"
team_433,TM-3433,Team_433_Stand,"['person_21', 'person_185', 'person_801', 'person_411', 'person_510', 'person_944', 'person_239', 'person_1050', 'person_737']"
team_434,TM-3434,Team_434_Congress,"['person_1973', 'person_1371', 'person_639', 'person_223', 'person_582']"
team_435,TM-3435,Team_435_Rule,"['person_634', 'person_1442', 'person_1381', 'person_1789', 'person_1826', 'person_1083', 'person_682', 'person_818', 'person_1419', 'person_1313', 'person_1282', 'person_1234', 'person_1399', 'person_473', 'person_672', 'person_592', 'person_99', 'person_43', 'person_1224']"
team_436,TM-3436,Team_436_All,"['person_1265', 'person_1186', 'person_1705', 'person_1689', 'person_1275', 'person_966', 'person_297', 'person_142', 'person_1310', 'person_1318']"
team_437,TM-3437,Team_437_Their,"['person_691', 'person_169', 'person_1186', 'person_370', 'person_1961', 'person_450', 'person_1176', 'person_1943', 'person_1542', 'person_352', 'person_892', 'person_1889', 'person_572', 'person_1323', 'person_1205', 'person_140', 'person_960', 'person_1938', 'person_1424', 'person_214']"
team_438,TM-3438,Team_438_Human,"['person_1038', 'person_152', 'person_1589', 'person_735', 'person_736', 'person_741', 'person_836', 'person_1969', 'person_806', 'person_1906', 'person_1349', 'person_544', 'person_1009', 'person_1963', 'person_1068']"
team_439,TM-3439,Team_439_Station,"['person_13', 'person_482', 'person_1825', 'person_1512', 'person_617', 'person_740', 'person_1646', 'person_207', 'person_1957', 'person_1266', 'person_1496', 'person_879', 'person_1152', 'person_194', 'person_316', 'person_1062', 'person_183']"
team_440,TM-3440,Team_440_Organization,"['person_1276', 'person_698', 'person_741', 'person_596', 'person_1603', 'person_143', 'person_853', 'person_976', 'person_54', 'person_1937']"
team_441,TM-3441,Team_441_Society,"['person_1977', 'person_1544', 'person_1933', 'person_1530', 'person_751', 'person_937', 'person_1493', 'person_511', 'person_42', 'person_292', 'person_731', 'person_1853', 'person_759', 'person_732', 'person_1792', 'person_840', 'person_1001', 'person_332']"
team_442,TM-3442,Team_442_Rate,"['person_157', 'person_227', 'person_403', 'person_1085', 'person_759', 'person_201', 'person_1084', 'person_684', 'person_1897', 'person_1988', 'person_452', 'person_1475', 'person_1284', 'person_1567', 'person_91', 'person_243', 'person_1146', 'person_1700', 'person_898', 'person_27']"
team_443,TM-3443,Team_443_Fight,"['person_725', 'person_731', 'person_238', 'person_1237', 'person_970', 'person_361', 'person_1856', 'person_487', 'person_667', 'person_1880', 'person_527', 'person_574', 'person_1033', 'person_1398', 'person_1029', 'person_1160']"
team_444,TM-3444,Team_444_The,"['person_303', 'person_1297', 'person_1071', 'person_1494', 'person_1262', 'person_1122']"
team_445,TM-3445,Team_445_Difficult,"['person_1919', 'person_1941', 'person_1323', 'person_1706', 'person_259', 'person_122', 'person_558', 'person_1489', 'person_1729']"
team_446,TM-3446,Team_446_Serious,"['person_1594', 'person_575', 'person_383', 'person_1351', 'person_227', 'person_1399', 'person_478', 'person_778', 'person_1105', 'person_81', 'person_1195', 'person_999', 'person_437', 'person_43', 'person_784', 'person_332', 'person_1188', 'person_1838']"
team_447,TM-3447,Team_447_Various,"['person_474', 'person_785', 'person_1086', 'person_801', 'person_935', 'person_702', 'person_1822', 'person_486', 'person_1175', 'person_1996', 'person_1360', 'person_167']"
team_448,TM-3448,Team_448_Bag,"['person_1694', 'person_1409', 'person_383', 'person_595', 'person_569']"
team_449,TM-3449,Team_449_Important,"['person_755', 'person_255', 'person_1361', 'person_1386', 'person_637', 'person_1083', 'person_1342', 'person_1663', 'person_599', 'person_298', 'person_702']"
team_450,TM-3450,Team_450_Seven,"['person_1833', 'person_1813', 'person_1185', 'person_60', 'person_1325', 'person_893', 'person_1313', 'person_929', 'person_1944', 'person_518', 'person_770', 'person_892', 'person_1993', 'person_586']"
team_451,TM-3451,Team_451_Worry,"['person_964', 'person_1253', 'person_1842', 'person_997', 'person_437', 'person_299', 'person_1850', 'person_816', 'person_798', 'person_834', 'person_35', 'person_893', 'person_1490', 'person_143', 'person_771']"
team_452,TM-3452,Team_452_Beyond,"['person_1537', 'person_1069', 'person_1480', 'person_291', 'person_695', 'person_912', 'person_1176', 'person_1679', 'person_933', 'person_1154', 'person_1152', 'person_1606', 'person_942', 'person_782', 'person_1669', 'person_1223', 'person_1558', 'person_49']"
team_453,TM-3453,Team_453_Tonight,"['person_808', 'person_1570', 'person_193', 'person_478', 'person_78', 'person_1410', 'person_1602', 'person_1778', 'person_1256', 'person_635', 'person_936', 'person_1979', 'person_348', 'person_1384', 'person_646', 'person_1589', 'person_1907', 'person_390', 'person_1670']"
team_454,TM-3454,Team_454_Western,"['person_953', 'person_682', 'person_1292', 'person_1872', 'person_1148', 'person_67', 'person_10', 'person_1016', 'person_1465', 'person_685']"
team_455,TM-3455,Team_455_Describe,"['person_896', 'person_779', 'person_1133', 'person_1937', 'person_1370', 'person_449', 'person_1561', 'person_782', 'person_571', 'person_615', 'person_1379', 'person_393']"
team_456,TM-3456,Team_456_Suggest,"['person_1119', 'person_1086', 'person_1349', 'person_1650', 'person_703', 'person_770', 'person_964', 'person_188']"
team_457,TM-3457,Team_457_Minute,"['person_947', 'person_1298', 'person_1599', 'person_1001', 'person_310', 'person_1930', 'person_1663', 'person_1467', 'person_1643', 'person_1077', 'person_346', 'person_1745', 'person_435', 'person_1803', 'person_1998', 'person_1995']"
team_458,TM-3458,Team_458_Have,"['person_183', 'person_35', 'person_569', 'person_931', 'person_1283', 'person_1470', 'person_407', 'person_5', 'person_1355', 'person_327', 'person_912', 'person_804']"
team_459,TM-3459,Team_459_In,"['person_1641', 'person_1656', 'person_803', 'person_1948', 'person_964', 'person_1424', 'person_1099', 'person_1792', 'person_1202', 'person_1319', 'person_102', 'person_424', 'person_1500', 'person_1179', 'person_1292', 'person_637', 'person_202']"
team_460,TM-3460,Team_460_Without,"['person_1070', 'person_1912', 'person_1065', 'person_1943', 'person_1245', 'person_1876', 'person_1555', 'person_1561']"
team_461,TM-3461,Team_461_Newspaper,"['person_160', 'person_1580', 'person_388', 'person_652', 'person_780', 'person_832', 'person_1565', 'person_727', 'person_1083', 'person_1624']"
team_462,TM-3462,Team_462_Item,"['person_1763', 'person_322', 'person_1871', 'person_732', 'person_1745', 'person_1392', 'person_372', 'person_1712', 'person_1116', 'person_1475', 'person_332', 'person_1851', 'person_344', 'person_1079', 'person_1296', 'person_1581']"
team_463,TM-3463,Team_463_Stage,"['person_47', 'person_1334', 'person_33', 'person_1950', 'person_894', 'person_801']"
team_464,TM-3464,Team_464_Travel,"['person_1899', 'person_1363', 'person_819', 'person_927', 'person_181', 'person_1486', 'person_1492', 'person_1022', 'person_915', 'person_1771', 'person_550', 'person_630', 'person_1854', 'person_844']"
team_465,TM-3465,Team_465_Each,"['person_1804', 'person_871', 'person_150', 'person_1548', 'person_622', 'person_708', 'person_1958', 'person_497', 'person_910', 'person_1858', 'person_1749', 'person_627', 'person_1987', 'person_544']"
team_466,TM-3466,Team_466_Necessary,"['person_1737', 'person_839', 'person_1406', 'person_1718', 'person_1049', 'person_1972', 'person_17', 'person_474', 'person_314']"
team_467,TM-3467,Team_467_How,"['person_726', 'person_1334', 'person_454', 'person_429', 'person_1246', 'person_1420', 'person_1206', 'person_1476', 'person_1566', 'person_1692', 'person_978', 'person_740', 'person_335', 'person_1706', 'person_183', 'person_579']"
team_468,TM-3468,Team_468_Apply,"['person_1398', 'person_136', 'person_645', 'person_1622', 'person_1356', 'person_1711', 'person_918', 'person_1848', 'person_293']"
team_469,TM-3469,Team_469_Season,"['person_1094', 'person_745', 'person_1817', 'person_1475', 'person_1580', 'person_667']"
team_470,TM-3470,Team_470_Pick,"['person_576', 'person_546', 'person_1783', 'person_1797', 'person_231', 'person_1106', 'person_845', 'person_620', 'person_1708', 'person_892']"
team_471,TM-3471,Team_471_Beat,"['person_771', 'person_973', 'person_441', 'person_281', 'person_1378', 'person_1360', 'person_245', 'person_93', 'person_1814']"
team_472,TM-3472,Team_472_System,"['person_306', 'person_1206', 'person_90', 'person_519', 'person_405', 'person_1383', 'person_1918', 'person_788', 'person_151', 'person_908', 'person_398', 'person_1450', 'person_1912', 'person_950', 'person_1518', 'person_1386', 'person_1702', 'person_947', 'person_451', 'person_630']"
team_473,TM-3473,Team_473_Under,"['person_1650', 'person_1865', 'person_200', 'person_1647', 'person_680', 'person_788', 'person_1835', 'person_816', 'person_839', 'person_674', 'person_1503', 'person_763', 'person_263', 'person_1074', 'person_1684', 'person_1047', 'person_1336', 'person_1393']"
team_474,TM-3474,Team_474_Present,"['person_1646', 'person_950', 'person_1716', 'person_1589', 'person_2', 'person_165', 'person_1792', 'person_470', 'person_81', 'person_35', 'person_1398', 'person_1220']"
team_475,TM-3475,Team_475_Piece,"['person_128', 'person_1068', 'person_999', 'person_510', 'person_159', 'person_1325', 'person_1779', 'person_1661', 'person_1306', 'person_1879', 'person_1075']"
team_476,TM-3476,Team_476_Beyond,"['person_1257', 'person_543', 'person_1218', 'person_1290', 'person_313', 'person_553', 'person_115', 'person_63', 'person_1484', 'person_1711', 'person_1073']"
team_477,TM-3477,Team_477_Born,"['person_1265', 'person_1233', 'person_1718', 'person_1728', 'person_630', 'person_1222', 'person_257', 'person_584', 'person_1966', 'person_752', 'person_265', 'person_179', 'person_79']"
team_478,TM-3478,Team_478_Himself,"['person_1138', 'person_1255', 'person_1288', 'person_1854', 'person_1385', 'person_385', 'person_1149', 'person_1451', 'person_34', 'person_1551', 'person_205', 'person_1729', 'person_1682', 'person_1561', 'person_1150', 'person_1849', 'person_1725', 'person_415', 'person_709', 'person_1449']"
team_479,TM-3479,Team_479_Hotel,"['person_1717', 'person_510', 'person_632', 'person_371', 'person_813', 'person_1046', 'person_1325', 'person_318', 'person_435', 'person_1563', 'person_626', 'person_374', 'person_1167', 'person_1730', 'person_1110', 'person_11', 'person_1610']"
team_480,TM-3480,Team_480_Direction,"['person_1124', 'person_863', 'person_1206', 'person_1835', 'person_1177', 'person_1188', 'person_872', 'person_220', 'person_1371', 'person_1497', 'person_244']"
team_481,TM-3481,Team_481_Product,"['person_1398', 'person_962', 'person_266', 'person_1834', 'person_585', 'person_1905', 'person_1735', 'person_1872', 'person_203', 'person_1433']"
team_482,TM-3482,Team_482_Character,"['person_484', 'person_1197', 'person_242', 'person_1433', 'person_1812', 'person_70', 'person_118', 'person_339', 'person_259']"
team_483,TM-3483,Team_483_Mind,"['person_1840', 'person_993', 'person_776', 'person_298', 'person_1708', 'person_1780', 'person_533', 'person_1928', 'person_968', 'person_1784', 'person_1370', 'person_1173', 'person_784', 'person_897', 'person_38', 'person_318']"
team_484,TM-3484,Team_484_Tell,"['person_288', 'person_1539', 'person_1017', 'person_982', 'person_714']"
team_485,TM-3485,Team_485_Military,"['person_91', 'person_1809', 'person_1493', 'person_552', 'person_1078', 'person_1590', 'person_934', 'person_455', 'person_847', 'person_1179', 'person_757']"
team_486,TM-3486,Team_486_Guy,"['person_815', 'person_1150', 'person_639', 'person_89', 'person_1979', 'person_450', 'person_1410', 'person_1755']"
team_487,TM-3487,Team_487_Civil,"['person_441', 'person_539', 'person_800', 'person_625', 'person_1221', 'person_1700', 'person_1626', 'person_190', 'person_1098', 'person_746', 'person_1476', 'person_205', 'person_1880']"
team_488,TM-3488,Team_488_Right,"['person_117', 'person_445', 'person_1940', 'person_1738', 'person_1631', 'person_285', 'person_378', 'person_51', 'person_1240', 'person_199', 'person_1507', 'person_853', 'person_1599', 'person_799', 'person_716', 'person_817', 'person_1048']"
team_489,TM-3489,Team_489_Simply,"['person_383', 'person_1386', 'person_339', 'person_1587', 'person_890', 'person_1259', 'person_87', 'person_1711', 'person_1609', 'person_1439', 'person_443', 'person_1397', 'person_86', 'person_642']"
team_490,TM-3490,Team_490_Few,"['person_1866', 'person_1033', 'person_1676', 'person_492', 'person_662', 'person_416', 'person_1356', 'person_925', 'person_435', 'person_1738', 'person_555']"
team_491,TM-3491,Team_491_Industry,"['person_1306', 'person_36', 'person_1506', 'person_233', 'person_1052', 'person_471', 'person_1369', 'person_320', 'person_761', 'person_678', 'person_718', 'person_787', 'person_900', 'person_1119']"
team_492,TM-3492,Team_492_Begin,"['person_499', 'person_546', 'person_1642', 'person_1009', 'person_963', 'person_721', 'person_1157', 'person_81']"
team_493,TM-3493,Team_493_Force,"['person_986', 'person_757', 'person_1117', 'person_525', 'person_1434']"
team_494,TM-3494,Team_494_Food,"['person_1834', 'person_1403', 'person_312', 'person_1288', 'person_111', 'person_616']"
team_495,TM-3495,Team_495_They,"['person_1653', 'person_942', 'person_1046', 'person_721', 'person_1397', 'person_770', 'person_915', 'person_415']"
team_496,TM-3496,Team_496_Current,"['person_1039', 'person_1226', 'person_580', 'person_227', 'person_937', 'person_1664', 'person_1453', 'person_249', 'person_496', 'person_544', 'person_1955', 'person_1971', 'person_1355', 'person_1640', 'person_1173', 'person_686']"
team_497,TM-3497,Team_497_Congress,"['person_745', 'person_1536', 'person_1963', 'person_1782', 'person_298', 'person_1567', 'person_26']"
team_498,TM-3498,Team_498_Protect,"['person_1901', 'person_335', 'person_1217', 'person_490', 'person_1683']"
team_499,TM-3499,Team_499_Keep,"['person_1846', 'person_792', 'person_470', 'person_993', 'person_1868', 'person_1365', 'person_1101', 'person_1250', 'person_1135', 'person_803', 'person_1972', 'person_998', 'person_628', 'person_1150', 'person_805', 'person_1748']"
