id,policyNumber,policyType,startDate,endDate,premiumAmount,status,policyHolderID,insurerID,underwriterID,coverageIDs,agentID
policy_904,PN-1483-904,Condo,2022-11-10,2024-08-10,601.42,Expired,holder_306,insurer_0,underwriter_15,"['coverage_11', 'coverage_0', 'coverage_14']",agent_1
policy_905,PN-7130-905,Home,2024-12-23,2026-10-16,1542.52,Cancelled,holder_504,insurer_9,underwriter_2,"['coverage_6', 'coverage_8', 'coverage_3']",agent_9
policy_906,PN-1742-906,Auto,2024-05-04,2027-03-25,877.74,Lapsed,holder_209,insurer_8,underwriter_2,"['coverage_7', 'coverage_4']",agent_12
policy_907,PN-7762-907,Auto,2025-01-14,2027-04-12,454.78,Active,holder_34,insurer_1,underwriter_11,"['coverage_11', 'coverage_14', 'coverage_2', 'coverage_6']",agent_4
policy_908,PN-3726-908,Renter,2024-09-25,2025-03-04,954.7,Active,holder_147,insurer_0,underwriter_5,"['coverage_3', 'coverage_5', 'coverage_0', 'coverage_12']",agent_17
policy_909,PN-5978-909,Home,2022-03-20,2024-07-07,984.56,Active,holder_43,insurer_5,underwriter_9,"['coverage_1', 'coverage_10', 'coverage_13', 'coverage_14']",agent_5
policy_910,PN-8275-910,Auto,2022-09-08,2024-07-22,1609.8,Active,holder_511,insurer_5,underwriter_4,"['coverage_3', 'coverage_6', 'coverage_0', 'coverage_11']",agent_13
policy_911,PN-2833-911,Renter,2025-02-01,2026-09-24,363.15,Expired,holder_486,insurer_2,underwriter_13,['coverage_3'],agent_3
policy_912,PN-2725-912,Auto,2023-11-11,2024-10-24,1724.25,Active,holder_525,insurer_9,underwriter_5,['coverage_10'],agent_12
policy_913,PN-8290-913,Renter,2022-08-01,2025-02-24,1646.98,Lapsed,holder_119,insurer_2,underwriter_3,"['coverage_14', 'coverage_8']",agent_16
policy_914,PN-8397-914,Renter,2023-06-28,2024-08-03,1159.87,Lapsed,holder_181,insurer_4,underwriter_18,['coverage_10'],agent_14
policy_915,PN-7956-915,Landlord,2024-11-01,2027-05-01,1477.06,Lapsed,holder_64,insurer_3,underwriter_5,['coverage_2'],agent_13
policy_916,PN-9755-916,Condo,2022-04-11,2023-03-20,366.74,Lapsed,holder_438,insurer_0,underwriter_10,"['coverage_12', 'coverage_7']",agent_10
policy_917,PN-2184-917,Home,2024-12-02,2026-07-08,675.91,Lapsed,holder_95,insurer_3,underwriter_1,['coverage_9'],agent_2
policy_918,PN-3963-918,Condo,2025-01-27,2025-10-12,338.73,Active,holder_480,insurer_0,underwriter_8,"['coverage_6', 'coverage_7', 'coverage_3']",agent_8
policy_919,PN-6417-919,Condo,2024-07-08,2025-07-20,1801.93,Lapsed,holder_302,insurer_4,underwriter_1,"['coverage_9', 'coverage_8', 'coverage_2']",agent_2
policy_920,PN-4983-920,Umbrella,2023-11-10,2025-03-26,1888.44,Expired,holder_512,insurer_6,underwriter_4,"['coverage_12', 'coverage_13']",agent_19
policy_921,PN-6592-921,Landlord,2022-08-10,2023-03-21,643.02,Cancelled,holder_61,insurer_2,underwriter_7,"['coverage_0', 'coverage_10', 'coverage_6']",agent_14
policy_922,PN-9439-922,Auto,2022-09-28,2023-06-22,1926.94,Active,holder_298,insurer_7,underwriter_4,"['coverage_11', 'coverage_2', 'coverage_8']",agent_2
policy_923,PN-1270-923,Landlord,2022-07-10,2024-07-13,1393.68,Cancelled,holder_110,insurer_6,underwriter_13,"['coverage_3', 'coverage_4', 'coverage_8']",agent_10
policy_924,PN-3150-924,Condo,2022-09-10,2023-03-30,695.58,Active,holder_240,insurer_8,underwriter_3,"['coverage_12', 'coverage_8', 'coverage_5', 'coverage_7']",agent_8
policy_925,PN-1830-925,Renter,2023-10-18,2025-06-24,588.79,Lapsed,holder_353,insurer_0,underwriter_0,"['coverage_13', 'coverage_12', 'coverage_14']",agent_10
policy_926,PN-6421-926,Umbrella,2023-11-16,2024-06-13,413.13,Expired,holder_483,insurer_0,underwriter_6,"['coverage_12', 'coverage_8']",agent_10
policy_927,PN-8623-927,Landlord,2022-09-12,2024-12-28,1239.64,Active,holder_580,insurer_3,underwriter_14,"['coverage_4', 'coverage_0', 'coverage_14', 'coverage_8']",agent_9
policy_928,PN-9309-928,Landlord,2023-05-26,2024-11-15,1178.83,Active,holder_412,insurer_1,underwriter_11,"['coverage_7', 'coverage_9', 'coverage_2', 'coverage_4']",agent_13
policy_929,PN-8636-929,Auto,2023-08-14,2025-06-09,491.93,Lapsed,holder_555,insurer_6,underwriter_9,"['coverage_1', 'coverage_6', 'coverage_13', 'coverage_10']",agent_0
policy_930,PN-2865-930,Condo,2023-12-27,2026-07-29,1237.96,Active,holder_559,insurer_8,underwriter_0,"['coverage_7', 'coverage_14']",agent_6
policy_931,PN-4445-931,Condo,2024-08-01,2026-11-28,1592.89,Active,holder_81,insurer_6,underwriter_4,"['coverage_2', 'coverage_7', 'coverage_11', 'coverage_5']",agent_16
policy_932,PN-8569-932,Auto,2022-11-25,2025-04-25,1930.99,Cancelled,holder_111,insurer_7,underwriter_9,['coverage_1'],agent_7
policy_933,PN-7453-933,Renter,2024-08-20,2027-07-14,1609.05,Cancelled,holder_125,insurer_1,underwriter_3,"['coverage_6', 'coverage_10']",agent_12
policy_934,PN-7745-934,Auto,2023-09-11,2023-11-10,1689.66,Expired,holder_305,insurer_3,underwriter_6,['coverage_3'],agent_7
policy_935,PN-3097-935,Landlord,2023-10-24,2026-02-28,1451.91,Lapsed,holder_353,insurer_1,underwriter_6,"['coverage_10', 'coverage_8']",agent_11
policy_936,PN-6322-936,Umbrella,2024-02-27,2025-08-23,1101.24,Lapsed,holder_130,insurer_7,underwriter_14,['coverage_11'],agent_6
policy_937,PN-1309-937,Umbrella,2024-06-07,2025-11-12,1935.97,Active,holder_102,insurer_6,underwriter_12,['coverage_11'],agent_6
policy_938,PN-1293-938,Landlord,2023-12-18,2025-10-20,1107.88,Active,holder_421,insurer_5,underwriter_9,"['coverage_1', 'coverage_6', 'coverage_4']",agent_2
policy_939,PN-6497-939,Renter,2022-11-18,2025-03-10,335.5,Active,holder_199,insurer_6,underwriter_5,"['coverage_6', 'coverage_4']",agent_16
policy_940,PN-7275-940,Auto,2024-09-03,2025-10-17,239.32,Active,holder_145,insurer_8,underwriter_14,"['coverage_1', 'coverage_7', 'coverage_14', 'coverage_0']",agent_3
policy_941,PN-9942-941,Home,2025-02-17,2025-07-31,976.23,Lapsed,holder_578,insurer_2,underwriter_8,"['coverage_8', 'coverage_12']",agent_5
policy_942,PN-7147-942,Auto,2024-07-19,2027-03-30,575.69,Cancelled,holder_233,insurer_5,underwriter_17,['coverage_14'],agent_10
policy_943,PN-3862-943,Home,2024-12-19,2026-05-18,1508.28,Lapsed,holder_159,insurer_1,underwriter_18,"['coverage_13', 'coverage_14', 'coverage_5', 'coverage_11']",agent_0
policy_944,PN-6365-944,Auto,2025-01-09,2025-11-17,1147.74,Active,holder_589,insurer_7,underwriter_4,"['coverage_7', 'coverage_5', 'coverage_4', 'coverage_1']",agent_13
policy_945,PN-3646-945,Home,2024-03-13,2026-12-29,569.05,Expired,holder_447,insurer_7,underwriter_17,"['coverage_14', 'coverage_8', 'coverage_9']",agent_13
policy_946,PN-5245-946,Renter,2023-12-18,2024-09-05,872.18,Expired,holder_359,insurer_5,underwriter_8,"['coverage_4', 'coverage_12', 'coverage_3']",agent_16
policy_947,PN-8486-947,Condo,2022-10-02,2024-09-21,539.72,Active,holder_84,insurer_9,underwriter_2,"['coverage_11', 'coverage_6', 'coverage_3', 'coverage_0']",agent_4
policy_948,PN-8258-948,Landlord,2023-01-09,2023-09-12,1999.89,Cancelled,holder_575,insurer_2,underwriter_6,"['coverage_2', 'coverage_1']",agent_17
policy_949,PN-4535-949,Umbrella,2022-04-23,2023-05-25,1703.45,Cancelled,holder_388,insurer_9,underwriter_5,"['coverage_7', 'coverage_13', 'coverage_9']",agent_1
policy_950,PN-1073-950,Renter,2024-09-29,2026-07-10,384.28,Cancelled,holder_54,insurer_4,underwriter_4,['coverage_13'],agent_3
policy_951,PN-8418-951,Umbrella,2022-11-13,2025-05-19,354.6,Expired,holder_449,insurer_4,underwriter_8,['coverage_13'],agent_16
policy_952,PN-8139-952,Auto,2024-08-14,2026-04-29,493.99,Cancelled,holder_285,insurer_9,underwriter_0,"['coverage_4', 'coverage_9', 'coverage_14']",agent_19
policy_953,PN-1145-953,Condo,2023-03-19,2024-06-30,1833.79,Expired,holder_4,insurer_0,underwriter_11,"['coverage_10', 'coverage_6', 'coverage_11', 'coverage_2']",agent_13
policy_954,PN-5184-954,Condo,2024-09-20,2025-01-11,1700.47,Expired,holder_146,insurer_8,underwriter_14,"['coverage_5', 'coverage_10', 'coverage_3', 'coverage_8']",agent_0
policy_955,PN-9036-955,Home,2024-04-30,2025-01-07,895.14,Active,holder_204,insurer_4,underwriter_18,"['coverage_12', 'coverage_0', 'coverage_9', 'coverage_7']",agent_4
policy_956,PN-1961-956,Auto,2022-09-30,2025-03-08,227.82,Cancelled,holder_174,insurer_3,underwriter_9,"['coverage_11', 'coverage_10', 'coverage_14', 'coverage_8']",agent_2
policy_957,PN-3561-957,Condo,2025-01-22,2026-11-08,1724.34,Cancelled,holder_424,insurer_8,underwriter_19,"['coverage_5', 'coverage_0', 'coverage_3']",agent_1
policy_958,PN-4791-958,Renter,2023-08-27,2026-04-26,616.33,Lapsed,holder_567,insurer_5,underwriter_7,"['coverage_12', 'coverage_13', 'coverage_7', 'coverage_4']",agent_9
policy_959,PN-1892-959,Umbrella,2024-01-09,2026-12-12,864.22,Active,holder_235,insurer_6,underwriter_11,"['coverage_13', 'coverage_0', 'coverage_4', 'coverage_3']",agent_19
policy_960,PN-5110-960,Home,2024-06-30,2025-06-14,1806.98,Lapsed,holder_467,insurer_0,underwriter_10,"['coverage_11', 'coverage_8', 'coverage_4']",agent_9
policy_961,PN-1800-961,Landlord,2024-07-02,2026-08-31,354.61,Expired,holder_573,insurer_8,underwriter_3,['coverage_2'],agent_14
policy_962,PN-7050-962,Umbrella,2024-07-14,2026-01-14,217.84,Active,holder_136,insurer_5,underwriter_14,"['coverage_4', 'coverage_3']",agent_18
policy_963,PN-5208-963,Umbrella,2024-08-30,2027-04-26,1333.96,Lapsed,holder_77,insurer_0,underwriter_11,"['coverage_6', 'coverage_14']",agent_14
policy_964,PN-9331-964,Home,2022-03-10,2022-05-05,551.32,Lapsed,holder_181,insurer_9,underwriter_1,"['coverage_10', 'coverage_12', 'coverage_0', 'coverage_1']",agent_9
policy_965,PN-1237-965,Landlord,2022-08-08,2024-01-05,220.29,Cancelled,holder_238,insurer_3,underwriter_7,"['coverage_10', 'coverage_13']",agent_17
policy_966,PN-2128-966,Umbrella,2023-03-28,2024-09-17,1064.32,Active,holder_209,insurer_7,underwriter_14,['coverage_11'],agent_16
policy_967,PN-2095-967,Home,2023-07-18,2023-11-27,1074.64,Active,holder_442,insurer_9,underwriter_12,"['coverage_7', 'coverage_9']",agent_15
policy_968,PN-4671-968,Renter,2023-11-27,2024-12-13,1946.07,Lapsed,holder_484,insurer_0,underwriter_14,['coverage_10'],agent_16
policy_969,PN-2912-969,Renter,2022-11-15,2024-08-15,1878.31,Active,holder_344,insurer_1,underwriter_12,"['coverage_10', 'coverage_7', 'coverage_11', 'coverage_13']",agent_3
policy_970,PN-9549-970,Landlord,2024-11-05,2025-09-24,1987.85,Expired,holder_553,insurer_8,underwriter_13,['coverage_6'],agent_3
policy_971,PN-8268-971,Umbrella,2022-02-25,2022-06-18,383.19,Active,holder_177,insurer_7,underwriter_3,"['coverage_8', 'coverage_6']",agent_8
policy_972,PN-3497-972,Landlord,2022-12-13,2024-06-05,651.07,Lapsed,holder_66,insurer_1,underwriter_18,"['coverage_1', 'coverage_4', 'coverage_7', 'coverage_10']",agent_7
policy_973,PN-8628-973,Umbrella,2024-11-04,2026-11-16,316.38,Active,holder_465,insurer_3,underwriter_19,['coverage_4'],agent_16
policy_974,PN-9470-974,Umbrella,2023-10-17,2024-10-17,227.1,Active,holder_561,insurer_6,underwriter_6,"['coverage_5', 'coverage_10', 'coverage_11']",agent_2
policy_975,PN-3408-975,Auto,2023-06-03,2026-05-21,1493.72,Lapsed,holder_476,insurer_7,underwriter_8,"['coverage_3', 'coverage_11', 'coverage_7', 'coverage_10']",agent_0
policy_976,PN-9212-976,Renter,2023-10-14,2025-09-03,630.79,Cancelled,holder_348,insurer_8,underwriter_3,"['coverage_4', 'coverage_11', 'coverage_13']",agent_1
policy_977,PN-1560-977,Condo,2024-06-24,2025-01-16,1190.08,Lapsed,holder_49,insurer_6,underwriter_19,"['coverage_7', 'coverage_14', 'coverage_8']",agent_9
policy_978,PN-2476-978,Renter,2025-01-02,2025-04-10,525.96,Cancelled,holder_293,insurer_5,underwriter_0,['coverage_6'],agent_15
policy_979,PN-8767-979,Condo,2025-02-09,2027-09-30,1345.18,Cancelled,holder_317,insurer_6,underwriter_2,"['coverage_8', 'coverage_7', 'coverage_14']",agent_4
policy_980,PN-9358-980,Home,2024-12-17,2026-09-05,1385.8,Active,holder_82,insurer_6,underwriter_17,"['coverage_0', 'coverage_14']",agent_9
policy_981,PN-2581-981,Renter,2025-02-10,2026-01-25,1525.14,Expired,holder_407,insurer_8,underwriter_14,"['coverage_3', 'coverage_5', 'coverage_14']",agent_2
policy_982,PN-6024-982,Condo,2022-04-27,2025-03-02,1009.71,Active,holder_598,insurer_3,underwriter_18,"['coverage_13', 'coverage_12', 'coverage_0']",agent_13
policy_983,PN-5829-983,Auto,2022-11-26,2023-04-05,1199.17,Expired,holder_434,insurer_5,underwriter_8,"['coverage_5', 'coverage_8', 'coverage_6']",agent_2
policy_984,PN-5486-984,Landlord,2023-09-03,2026-04-30,276.7,Lapsed,holder_547,insurer_8,underwriter_3,"['coverage_2', 'coverage_10', 'coverage_8']",agent_3
policy_985,PN-4944-985,Umbrella,2023-01-20,2024-01-23,1330.68,Lapsed,holder_553,insurer_8,underwriter_1,"['coverage_10', 'coverage_1', 'coverage_3']",agent_10
policy_986,PN-1226-986,Umbrella,2023-08-10,2025-11-14,1932.95,Expired,holder_587,insurer_1,underwriter_10,"['coverage_10', 'coverage_0']",agent_1
policy_987,PN-3370-987,Home,2022-03-04,2024-03-13,316.23,Cancelled,holder_278,insurer_0,underwriter_6,"['coverage_9', 'coverage_13']",agent_4
policy_988,PN-5447-988,Umbrella,2022-10-05,2024-05-17,570.22,Active,holder_376,insurer_5,underwriter_18,['coverage_8'],agent_10
policy_989,PN-3543-989,Umbrella,2023-02-13,2025-05-24,614.06,Cancelled,holder_520,insurer_2,underwriter_8,"['coverage_4', 'coverage_7']",agent_16
policy_990,PN-1212-990,Auto,2022-04-17,2023-05-09,1096.07,Active,holder_141,insurer_2,underwriter_3,"['coverage_14', 'coverage_1', 'coverage_0', 'coverage_6']",agent_4
policy_991,PN-6909-991,Auto,2024-05-07,2026-04-13,996.9,Cancelled,holder_576,insurer_4,underwriter_16,"['coverage_11', 'coverage_10', 'coverage_9']",agent_2
policy_992,PN-1382-992,Condo,2022-04-06,2024-11-19,1695.71,Active,holder_28,insurer_5,underwriter_7,"['coverage_4', 'coverage_3']",agent_0
policy_993,PN-1300-993,Renter,2022-06-30,2024-07-03,1241.69,Lapsed,holder_307,insurer_6,underwriter_4,['coverage_12'],agent_15
policy_994,PN-2335-994,Auto,2024-06-21,2025-04-02,1751.7,Cancelled,holder_590,insurer_5,underwriter_8,"['coverage_9', 'coverage_3', 'coverage_6']",agent_19
policy_995,PN-4693-995,Auto,2023-07-19,2023-10-26,1051.26,Lapsed,holder_104,insurer_4,underwriter_5,"['coverage_1', 'coverage_13', 'coverage_0', 'coverage_11']",agent_8
policy_996,PN-7850-996,Renter,2022-06-10,2023-10-20,1306.03,Expired,holder_330,insurer_8,underwriter_12,"['coverage_0', 'coverage_2', 'coverage_3']",agent_0
policy_997,PN-6331-997,Landlord,2022-07-24,2024-06-25,1342.87,Expired,holder_324,insurer_9,underwriter_10,"['coverage_6', 'coverage_0']",agent_19
policy_998,PN-2766-998,Auto,2023-12-14,2024-12-28,675.16,Active,holder_138,insurer_4,underwriter_13,"['coverage_10', 'coverage_2']",agent_4
policy_999,PN-7091-999,Renter,2024-07-04,2027-04-11,1881.36,Cancelled,holder_58,insurer_6,underwriter_16,"['coverage_14', 'coverage_0', 'coverage_11', 'coverage_7']",agent_13
policy_1000,PN-2824-1000,Auto,2023-07-10,2025-06-21,283.14,Active,holder_332,insurer_7,underwriter_18,"['coverage_6', 'coverage_12', 'coverage_1', 'coverage_0']",agent_8
policy_1001,PN-8589-1001,Renter,2024-11-28,2026-07-11,434.12,Cancelled,holder_524,insurer_8,underwriter_17,['coverage_2'],agent_17
policy_1002,PN-2755-1002,Renter,2024-09-15,2025-10-23,1444.36,Expired,holder_346,insurer_6,underwriter_19,"['coverage_1', 'coverage_9', 'coverage_8']",agent_9
policy_1003,PN-4770-1003,Condo,2024-01-06,2024-05-22,1239.65,Expired,holder_76,insurer_9,underwriter_7,"['coverage_0', 'coverage_10']",agent_12
policy_1004,PN-5655-1004,Landlord,2024-04-06,2025-02-09,1866.38,Lapsed,holder_327,insurer_0,underwriter_1,"['coverage_14', 'coverage_12']",agent_7
policy_1005,PN-4506-1005,Umbrella,2023-06-26,2025-10-12,1288.42,Cancelled,holder_2,insurer_0,underwriter_7,"['coverage_13', 'coverage_5', 'coverage_10']",agent_16
policy_1006,PN-6262-1006,Umbrella,2024-05-01,2026-10-26,1095.95,Expired,holder_428,insurer_3,underwriter_14,['coverage_4'],agent_14
policy_1007,PN-3662-1007,Auto,2023-10-17,2024-11-14,791.07,Expired,holder_564,insurer_4,underwriter_0,"['coverage_6', 'coverage_7']",agent_5
policy_1008,PN-6622-1008,Renter,2023-07-10,2024-03-16,1381.78,Cancelled,holder_174,insurer_6,underwriter_8,"['coverage_2', 'coverage_11', 'coverage_7']",agent_1
policy_1009,PN-7657-1009,Umbrella,2023-05-13,2024-06-29,1041.16,Lapsed,holder_408,insurer_7,underwriter_4,['coverage_6'],agent_13
policy_1010,PN-4465-1010,Auto,2022-03-28,2022-06-05,845.85,Active,holder_131,insurer_6,underwriter_2,"['coverage_14', 'coverage_11']",agent_7
policy_1011,PN-1661-1011,Home,2023-10-14,2023-12-18,890.61,Lapsed,holder_2,insurer_1,underwriter_19,"['coverage_11', 'coverage_0', 'coverage_10']",agent_13
policy_1012,PN-4229-1012,Home,2022-11-07,2024-10-31,462.34,Lapsed,holder_425,insurer_4,underwriter_19,"['coverage_14', 'coverage_4', 'coverage_10', 'coverage_12']",agent_6
policy_1013,PN-6667-1013,Auto,2024-06-20,2025-01-25,1558.62,Active,holder_411,insurer_2,underwriter_6,['coverage_3'],agent_2
policy_1014,PN-6311-1014,Home,2024-03-25,2024-09-03,952.53,Expired,holder_564,insurer_4,underwriter_7,"['coverage_8', 'coverage_14', 'coverage_13']",agent_8
policy_1015,PN-5897-1015,Home,2024-01-24,2026-03-08,1831.38,Lapsed,holder_203,insurer_3,underwriter_0,['coverage_12'],agent_10
policy_1016,PN-3494-1016,Condo,2022-04-24,2024-01-30,1826.86,Lapsed,holder_581,insurer_7,underwriter_7,['coverage_3'],agent_17
policy_1017,PN-6769-1017,Auto,2022-04-14,2022-09-08,1534.42,Active,holder_348,insurer_8,underwriter_2,"['coverage_13', 'coverage_10']",agent_8
policy_1018,PN-4020-1018,Renter,2023-01-20,2025-05-24,911.7,Cancelled,holder_193,insurer_2,underwriter_13,"['coverage_13', 'coverage_10', 'coverage_12']",agent_0
policy_1019,PN-4203-1019,Landlord,2024-02-29,2027-02-14,901.92,Lapsed,holder_24,insurer_3,underwriter_0,['coverage_7'],agent_11
policy_1020,PN-6647-1020,Condo,2024-11-22,2025-06-10,1229.04,Cancelled,holder_528,insurer_6,underwriter_11,"['coverage_3', 'coverage_12', 'coverage_13', 'coverage_9']",agent_12
policy_1021,PN-1078-1021,Condo,2023-04-24,2025-04-04,1950.06,Cancelled,holder_235,insurer_5,underwriter_5,['coverage_2'],agent_15
policy_1022,PN-4196-1022,Home,2022-10-29,2023-01-02,815.88,Lapsed,holder_240,insurer_4,underwriter_19,"['coverage_14', 'coverage_8', 'coverage_4']",agent_18
policy_1023,PN-9396-1023,Condo,2024-06-29,2026-08-08,975.54,Cancelled,holder_229,insurer_8,underwriter_1,['coverage_2'],agent_12
policy_1024,PN-9851-1024,Auto,2024-10-20,2026-04-27,1817.55,Cancelled,holder_94,insurer_8,underwriter_14,['coverage_4'],agent_17
policy_1025,PN-2871-1025,Landlord,2024-06-16,2026-01-08,1248.04,Expired,holder_413,insurer_1,underwriter_0,"['coverage_9', 'coverage_0', 'coverage_1', 'coverage_8']",agent_15
policy_1026,PN-6801-1026,Landlord,2023-04-13,2025-02-19,483.29,Expired,holder_332,insurer_3,underwriter_1,"['coverage_5', 'coverage_8', 'coverage_10', 'coverage_14']",agent_3
policy_1027,PN-2655-1027,Landlord,2023-03-26,2026-02-05,812.41,Expired,holder_445,insurer_5,underwriter_2,"['coverage_7', 'coverage_5', 'coverage_4', 'coverage_14']",agent_13
policy_1028,PN-5455-1028,Home,2022-07-14,2023-12-14,374.0,Lapsed,holder_161,insurer_2,underwriter_13,"['coverage_1', 'coverage_4', 'coverage_5', 'coverage_9']",agent_4
policy_1029,PN-1930-1029,Renter,2022-06-15,2024-03-26,834.71,Cancelled,holder_28,insurer_5,underwriter_4,"['coverage_8', 'coverage_3']",agent_3
policy_1030,PN-2663-1030,Umbrella,2023-08-15,2025-06-04,326.2,Lapsed,holder_116,insurer_0,underwriter_17,['coverage_6'],agent_17
policy_1031,PN-2658-1031,Renter,2023-12-30,2026-08-03,644.5,Lapsed,holder_63,insurer_4,underwriter_6,"['coverage_5', 'coverage_12', 'coverage_6']",agent_17
policy_1032,PN-3178-1032,Home,2024-04-12,2026-06-04,1490.78,Expired,holder_468,insurer_4,underwriter_5,"['coverage_9', 'coverage_3']",agent_13
policy_1033,PN-7606-1033,Renter,2022-05-28,2022-10-23,1736.65,Active,holder_19,insurer_4,underwriter_3,"['coverage_5', 'coverage_12']",agent_5
policy_1034,PN-5107-1034,Landlord,2024-03-26,2024-09-19,1613.7,Active,holder_205,insurer_9,underwriter_3,"['coverage_13', 'coverage_6', 'coverage_4']",agent_14
policy_1035,PN-7756-1035,Auto,2023-08-04,2026-07-02,911.5,Expired,holder_26,insurer_4,underwriter_19,['coverage_3'],agent_14
policy_1036,PN-8996-1036,Umbrella,2022-03-30,2023-04-15,1299.75,Lapsed,holder_277,insurer_1,underwriter_11,"['coverage_7', 'coverage_0', 'coverage_11', 'coverage_14']",agent_1
policy_1037,PN-1628-1037,Home,2023-03-29,2025-10-28,252.08,Active,holder_262,insurer_1,underwriter_5,"['coverage_14', 'coverage_11', 'coverage_2']",agent_18
policy_1038,PN-7783-1038,Landlord,2023-06-26,2025-04-03,295.68,Cancelled,holder_596,insurer_3,underwriter_11,['coverage_1'],agent_11
policy_1039,PN-1020-1039,Auto,2022-12-14,2023-12-25,677.03,Active,holder_71,insurer_1,underwriter_16,"['coverage_5', 'coverage_6', 'coverage_8']",agent_1
policy_1040,PN-7669-1040,Auto,2023-03-14,2023-04-23,340.94,Active,holder_48,insurer_9,underwriter_9,"['coverage_13', 'coverage_3', 'coverage_6']",agent_10
policy_1041,PN-7481-1041,Condo,2024-01-12,2024-04-01,995.33,Lapsed,holder_416,insurer_5,underwriter_15,['coverage_14'],agent_19
policy_1042,PN-9523-1042,Condo,2023-06-16,2023-12-07,1014.59,Active,holder_435,insurer_6,underwriter_12,"['coverage_12', 'coverage_5', 'coverage_7', 'coverage_13']",agent_17
policy_1043,PN-8279-1043,Auto,2024-11-01,2027-04-14,428.33,Active,holder_365,insurer_3,underwriter_18,"['coverage_9', 'coverage_5', 'coverage_10', 'coverage_7']",agent_1
policy_1044,PN-3839-1044,Umbrella,2024-11-07,2027-09-12,1767.48,Active,holder_587,insurer_5,underwriter_12,"['coverage_12', 'coverage_3']",agent_11
policy_1045,PN-1073-1045,Auto,2022-08-29,2022-09-30,1844.42,Active,holder_34,insurer_6,underwriter_3,"['coverage_9', 'coverage_12']",agent_14
policy_1046,PN-4299-1046,Home,2023-02-01,2025-09-23,969.2,Active,holder_10,insurer_7,underwriter_18,['coverage_2'],agent_12
policy_1047,PN-3472-1047,Condo,2023-04-13,2024-08-23,582.47,Expired,holder_12,insurer_4,underwriter_19,"['coverage_2', 'coverage_7']",agent_13
policy_1048,PN-4662-1048,Home,2022-12-13,2024-11-03,1131.15,Expired,holder_334,insurer_1,underwriter_17,"['coverage_10', 'coverage_8', 'coverage_3']",agent_4
policy_1049,PN-7815-1049,Landlord,2025-01-20,2026-09-09,1285.34,Expired,holder_167,insurer_9,underwriter_15,"['coverage_4', 'coverage_2']",agent_9
policy_1050,PN-9822-1050,Umbrella,2023-11-26,2025-10-27,483.96,Active,holder_170,insurer_5,underwriter_18,['coverage_9'],agent_3
policy_1051,PN-4285-1051,Renter,2023-03-17,2024-08-14,1033.56,Lapsed,holder_115,insurer_5,underwriter_16,['coverage_8'],agent_13
policy_1052,PN-8635-1052,Home,2023-11-06,2025-08-22,681.78,Lapsed,holder_93,insurer_6,underwriter_9,['coverage_8'],agent_11
policy_1053,PN-6831-1053,Auto,2023-07-18,2026-05-06,700.8,Active,holder_195,insurer_2,underwriter_4,"['coverage_6', 'coverage_10', 'coverage_3']",agent_5
policy_1054,PN-7188-1054,Condo,2023-09-06,2025-08-31,369.87,Cancelled,holder_514,insurer_2,underwriter_11,"['coverage_5', 'coverage_11', 'coverage_0', 'coverage_9']",agent_7
policy_1055,PN-4489-1055,Condo,2024-08-14,2025-02-09,863.42,Active,holder_119,insurer_8,underwriter_8,"['coverage_8', 'coverage_9', 'coverage_1', 'coverage_12']",agent_5
policy_1056,PN-8526-1056,Landlord,2023-03-24,2023-10-22,1958.38,Active,holder_194,insurer_5,underwriter_15,"['coverage_11', 'coverage_13']",agent_10
policy_1057,PN-6842-1057,Auto,2024-01-30,2026-01-17,1555.86,Active,holder_195,insurer_4,underwriter_11,"['coverage_14', 'coverage_3', 'coverage_13', 'coverage_12']",agent_10
policy_1058,PN-8269-1058,Auto,2024-02-23,2024-05-09,1367.4,Cancelled,holder_434,insurer_5,underwriter_0,"['coverage_14', 'coverage_12', 'coverage_5', 'coverage_6']",agent_4
policy_1059,PN-8215-1059,Home,2023-08-15,2024-01-23,551.4,Expired,holder_332,insurer_7,underwriter_14,"['coverage_2', 'coverage_14', 'coverage_6', 'coverage_1']",agent_2
policy_1060,PN-7537-1060,Landlord,2024-10-24,2026-04-27,1070.9,Lapsed,holder_186,insurer_0,underwriter_16,"['coverage_4', 'coverage_13']",agent_19
policy_1061,PN-4225-1061,Condo,2022-09-02,2024-06-30,615.67,Lapsed,holder_344,insurer_5,underwriter_9,"['coverage_14', 'coverage_13', 'coverage_8', 'coverage_1']",agent_9
policy_1062,PN-7959-1062,Renter,2022-09-25,2023-08-21,661.5,Expired,holder_385,insurer_4,underwriter_11,"['coverage_11', 'coverage_4']",agent_9
policy_1063,PN-6439-1063,Home,2023-12-20,2026-05-26,1623.4,Expired,holder_298,insurer_2,underwriter_0,"['coverage_0', 'coverage_5', 'coverage_2', 'coverage_13']",agent_11
policy_1064,PN-8751-1064,Renter,2024-01-18,2026-01-24,893.14,Lapsed,holder_557,insurer_6,underwriter_17,"['coverage_10', 'coverage_14', 'coverage_2']",agent_7
policy_1065,PN-4372-1065,Landlord,2022-09-30,2025-06-22,1709.9,Active,holder_587,insurer_7,underwriter_5,"['coverage_9', 'coverage_7', 'coverage_0', 'coverage_5']",agent_16
policy_1066,PN-3711-1066,Home,2023-06-03,2024-03-16,775.55,Active,holder_145,insurer_7,underwriter_3,['coverage_13'],agent_8
