policy_id,policy_group_id,start_date,end_date,line_of_business,coverage_term_months,underwriting_year,currency,ifrs_model_type,status
POL10479720,GRP11066,2020-11-08,2023-01-27,Life,27,2020,GBP,GMM,Active
POL56125163,GRP73902,2025-06-22,2027-12-09,Property,30,2025,USD,GMM,Active
POL19048662,GRP86906,2019-03-08,2021-01-26,Life,23,2019,EUR,GMM,Cancelled
POL64922796,GRP36994,2024-09-17,2026-10-07,Property,25,2024,GBP,PAA,Expired
POL15174237,GRP52197,2019-02-16,2020-09-08,Life,19,2019,EUR,PAA,Expired
POL88079003,GRP07422,2019-02-20,2020-12-11,Health,22,2019,USD,GMM,Expired
POL66724009,GRP12314,2020-07-02,2022-08-21,Property,26,2020,EUR,PAA,Active
POL35796732,GRP56803,2025-01-03,2026-06-27,Life,18,2025,USD,PAA,Expired
POL48289349,GRP25301,2018-11-07,2021-02-24,Health,28,2018,GBP,GMM,Expired
POL29292519,GRP79310,2018-05-28,2020-06-16,Property,25,2018,GBP,PAA,Cancelled
POL58203438,GRP39358,2025-09-05,2026-10-30,Motor,14,2025,EUR,PAA,Expired
POL72019195,GRP24241,2019-05-30,2020-01-25,Life,8,2019,EUR,GMM,Cancelled
POL20848836,GRP75179,2024-10-22,2026-02-14,Health,16,2024,EUR,GMM,Expired
POL82266013,GRP41465,2018-08-07,2021-06-22,Life,35,2018,USD,PAA,Expired
POL30825336,GRP54524,2019-04-17,2021-06-05,Motor,26,2019,EUR,PAA,Cancelled
POL48416580,GRP29343,2025-05-26,2027-07-15,Property,26,2025,USD,GMM,Active
POL16743517,GRP45616,2025-09-17,2026-12-11,Property,15,2025,GBP,PAA,Cancelled
POL95488574,GRP87569,2022-02-19,2024-09-06,Property,31,2022,USD,PAA,Cancelled
POL53641323,GRP59751,2022-11-30,2025-02-17,Life,27,2022,USD,GMM,Expired
POL42032564,GRP14756,2024-07-19,2026-03-11,Health,20,2024,EUR,GMM,Active
POL88473218,GRP34672,2019-05-17,2020-10-08,Property,17,2019,USD,PAA,Expired
POL30356165,GRP80723,2019-06-14,2022-01-29,Health,32,2019,EUR,GMM,Active
POL29399679,GRP91504,2022-02-01,2023-07-26,Health,18,2022,EUR,PAA,Active
POL50497725,GRP51494,2025-05-24,2027-10-11,Property,29,2025,EUR,GMM,Cancelled
POL63303019,GRP51875,2023-09-11,2025-04-03,Health,19,2023,EUR,GMM,Active
POL46974790,GRP29619,2025-02-08,2026-03-05,Property,13,2025,EUR,PAA,Expired
POL70175931,GRP51432,2019-04-14,2020-07-07,Health,15,2019,GBP,PAA,Expired
POL45708383,GRP03621,2020-04-18,2021-07-12,Property,15,2020,EUR,PAA,Cancelled
POL61602401,GRP65198,2018-04-27,2020-02-16,Motor,22,2018,GBP,PAA,Expired
POL72883450,GRP38597,2024-01-15,2025-05-09,Property,16,2024,EUR,GMM,Cancelled
POL99380689,GRP81988,2018-02-08,2018-12-05,Health,10,2018,GBP,PAA,Active
POL55567719,GRP73073,2025-01-14,2027-03-05,Health,26,2025,GBP,GMM,Active
POL14396792,GRP87940,2023-09-07,2026-08-22,Life,36,2023,USD,GMM,Expired
POL90621592,GRP46037,2021-03-28,2022-03-23,Motor,12,2021,EUR,PAA,Expired
POL96128267,GRP67667,2025-06-05,2026-03-02,Property,9,2025,EUR,PAA,Active
POL11801125,GRP48185,2025-06-16,2027-08-05,Property,26,2025,EUR,GMM,Cancelled
POL41943450,GRP67407,2023-07-29,2025-01-19,Motor,18,2023,EUR,GMM,Active
POL42450648,GRP31367,2024-01-20,2026-10-06,Motor,33,2024,USD,PAA,Expired
POL94411935,GRP79545,2022-10-16,2023-12-10,Health,14,2022,EUR,PAA,Active
POL89914699,GRP90657,2019-06-25,2021-08-13,Life,26,2019,GBP,PAA,Active
POL43301622,GRP72465,2023-04-11,2026-03-26,Property,36,2023,USD,PAA,Expired
POL69713067,GRP27885,2024-05-30,2027-03-16,Property,34,2024,EUR,PAA,Active
POL06018996,GRP71582,2020-09-01,2021-10-26,Health,14,2020,USD,GMM,Cancelled
POL78321003,GRP90509,2020-08-08,2023-05-25,Property,34,2020,USD,GMM,Cancelled
POL16992017,GRP06681,2020-10-21,2022-04-14,Motor,18,2020,EUR,PAA,Cancelled
POL10960306,GRP12176,2019-05-22,2021-05-11,Property,24,2019,EUR,PAA,Active
POL84536726,GRP65602,2020-10-15,2023-08-01,Motor,34,2020,USD,GMM,Cancelled
POL77121044,GRP35753,2019-06-01,2021-06-20,Property,25,2019,GBP,PAA,Expired
POL67797033,GRP05706,2018-01-27,2019-05-22,Health,16,2018,EUR,PAA,Cancelled
POL77695722,GRP36384,2024-04-04,2024-11-30,Health,8,2024,EUR,GMM,Active
POL03225516,GRP95944,2023-10-12,2024-07-08,Property,9,2023,USD,GMM,Cancelled
POL46512034,GRP45093,2018-07-09,2021-03-25,Property,33,2018,EUR,GMM,Expired
POL44312268,GRP55771,2020-06-03,2021-08-27,Health,15,2020,EUR,GMM,Active
POL50954010,GRP30153,2021-05-10,2023-10-27,Life,30,2021,EUR,PAA,Cancelled
POL32025985,GRP85431,2023-02-08,2023-10-06,Health,8,2023,USD,PAA,Cancelled
POL05379488,GRP15359,2023-12-27,2025-09-17,Health,21,2023,GBP,PAA,Active
POL75979636,GRP83002,2024-08-19,2026-11-07,Motor,27,2024,USD,PAA,Active
POL53481576,GRP26565,2021-01-20,2022-09-12,Property,20,2021,EUR,GMM,Expired
POL62591519,GRP49377,2025-06-09,2028-01-25,Property,32,2025,USD,GMM,Cancelled
POL33942492,GRP44482,2019-12-29,2022-09-14,Motor,33,2019,EUR,PAA,Cancelled
POL46609955,GRP54924,2022-12-01,2023-11-26,Health,12,2022,GBP,GMM,Active
POL87889523,GRP74759,2020-12-31,2022-04-25,Life,16,2020,GBP,GMM,Active
POL97811983,GRP27306,2021-11-26,2023-01-20,Health,14,2021,USD,PAA,Expired
POL10952739,GRP48466,2019-01-16,2020-12-06,Motor,23,2019,EUR,PAA,Expired
POL09529197,GRP16326,2018-04-24,2020-01-14,Life,21,2018,GBP,GMM,Active
POL61224624,GRP49052,2025-02-08,2026-10-01,Property,20,2025,GBP,PAA,Active
POL27251944,GRP73324,2019-04-19,2021-02-07,Life,22,2019,GBP,GMM,Expired
POL04049141,GRP25754,2021-05-04,2023-01-24,Property,21,2021,EUR,GMM,Expired
POL16371951,GRP03483,2020-10-25,2023-05-13,Health,31,2020,EUR,PAA,Cancelled
POL56991253,GRP88539,2020-03-09,2022-07-27,Life,29,2020,GBP,PAA,Active
POL17721653,GRP90148,2024-11-03,2027-05-22,Motor,31,2024,GBP,PAA,Cancelled
POL43219926,GRP77423,2024-01-10,2024-08-07,Motor,7,2024,GBP,GMM,Cancelled
POL52227228,GRP02070,2023-10-19,2024-11-12,Property,13,2023,GBP,PAA,Expired
POL68544366,GRP17374,2019-03-20,2021-03-09,Health,24,2019,EUR,GMM,Cancelled
POL89701359,GRP80888,2018-07-31,2019-11-23,Motor,16,2018,GBP,PAA,Expired
POL65533310,GRP08607,2021-03-20,2022-03-15,Health,12,2021,EUR,PAA,Active
POL98637072,GRP96889,2023-11-10,2024-07-07,Health,8,2023,GBP,PAA,Active
POL76500622,GRP47829,2020-01-26,2020-07-24,Property,6,2020,EUR,GMM,Cancelled
POL69785752,GRP83884,2023-05-12,2026-04-26,Health,36,2023,GBP,GMM,Cancelled
POL45911153,GRP14534,2021-08-04,2023-06-25,Property,23,2021,EUR,PAA,Active
POL95291539,GRP49565,2018-07-25,2020-09-12,Life,26,2018,EUR,PAA,Cancelled
POL13082661,GRP44891,2023-05-05,2024-02-29,Property,10,2023,GBP,GMM,Active
POL09966837,GRP98614,2024-01-16,2025-10-07,Property,21,2024,GBP,GMM,Cancelled
POL53075442,GRP48227,2025-09-07,2028-04-24,Life,32,2025,EUR,GMM,Active
POL07483237,GRP32698,2019-01-25,2020-08-17,Health,19,2019,USD,PAA,Cancelled
POL46719920,GRP54679,2025-11-24,2028-08-10,Motor,33,2025,GBP,GMM,Expired
POL91209840,GRP63947,2024-12-28,2027-12-13,Property,36,2024,EUR,PAA,Active
POL23955085,GRP75251,2025-02-21,2026-02-16,Property,12,2025,EUR,GMM,Active
POL73194280,GRP28642,2024-06-20,2025-07-15,Health,13,2024,USD,PAA,Expired
POL76744597,GRP24704,2024-07-01,2025-12-23,Life,18,2024,USD,PAA,Cancelled
POL62915583,GRP45126,2018-02-22,2019-07-17,Property,17,2018,GBP,GMM,Cancelled
POL68767044,GRP32838,2020-09-18,2022-04-11,Property,19,2020,USD,PAA,Expired
POL94398530,GRP28470,2019-09-02,2022-02-18,Life,30,2019,USD,PAA,Expired
POL73238032,GRP79685,2021-02-24,2022-08-18,Property,18,2021,GBP,GMM,Active
POL84535484,GRP65501,2023-03-13,2024-08-04,Health,17,2023,EUR,GMM,Cancelled
POL05824769,GRP46744,2023-09-03,2026-03-21,Life,31,2023,USD,PAA,Active
POL72420903,GRP04497,2025-05-24,2028-05-08,Health,36,2025,EUR,PAA,Expired
POL94513003,GRP72007,2022-08-10,2024-04-01,Health,20,2022,GBP,PAA,Cancelled
POL31359702,GRP15512,2025-10-07,2026-07-04,Motor,9,2025,GBP,PAA,Active
POL43790855,GRP12645,2025-10-26,2028-09-10,Health,35,2025,GBP,PAA,Cancelled
POL80837282,GRP33207,2022-03-07,2022-12-02,Motor,9,2022,EUR,PAA,Expired
POL96061843,GRP74445,2019-07-23,2021-03-14,Life,20,2019,EUR,GMM,Active
POL12909313,GRP35943,2024-11-12,2026-03-07,Life,16,2024,GBP,GMM,Expired
POL11106320,GRP47500,2019-03-14,2021-12-28,Motor,34,2019,USD,GMM,Expired
POL47041087,GRP28347,2020-09-01,2021-06-28,Property,10,2020,EUR,PAA,Expired
POL39508583,GRP40907,2024-10-01,2025-09-26,Health,12,2024,GBP,PAA,Active
POL15353628,GRP44310,2022-03-10,2025-01-23,Health,35,2022,GBP,PAA,Active
POL85940541,GRP34882,2020-10-16,2022-08-07,Property,22,2020,GBP,PAA,Active
POL87829602,GRP90527,2022-09-15,2024-02-07,Health,17,2022,EUR,GMM,Cancelled
POL87287643,GRP78526,2019-01-17,2020-05-11,Motor,16,2019,USD,GMM,Expired
POL13568826,GRP19840,2018-06-15,2021-04-30,Life,35,2018,USD,PAA,Cancelled
POL71197299,GRP12740,2021-04-29,2024-02-13,Property,34,2021,GBP,GMM,Cancelled
POL77405603,GRP48570,2024-05-26,2026-04-16,Property,23,2024,EUR,PAA,Expired
POL67517298,GRP35042,2024-12-12,2026-02-05,Life,14,2024,EUR,GMM,Cancelled
POL05219273,GRP67367,2021-12-08,2024-03-27,Life,28,2021,EUR,GMM,Cancelled
POL52243406,GRP65757,2020-12-18,2023-11-03,Motor,35,2020,GBP,GMM,Expired
POL16832984,GRP20090,2019-04-09,2021-06-27,Property,27,2019,EUR,PAA,Active
POL05249635,GRP33686,2020-01-24,2022-10-10,Motor,33,2020,GBP,PAA,Expired
POL51161160,GRP46385,2020-09-10,2022-08-31,Health,24,2020,EUR,PAA,Cancelled
POL22540005,GRP95076,2019-11-21,2022-10-06,Motor,35,2019,GBP,PAA,Active
POL08610294,GRP86002,2019-08-28,2022-06-13,Health,34,2019,EUR,PAA,Active
POL02176620,GRP32225,2024-07-29,2026-09-17,Life,26,2024,USD,GMM,Cancelled
POL65768941,GRP30440,2019-03-04,2020-03-28,Property,13,2019,EUR,PAA,Active
POL16905424,GRP56045,2020-03-15,2022-10-31,Motor,32,2020,USD,PAA,Cancelled
POL89194132,GRP76618,2020-05-09,2022-10-26,Property,30,2020,GBP,PAA,Expired
POL06631649,GRP05301,2022-06-11,2024-03-02,Motor,21,2022,EUR,GMM,Cancelled
POL28004138,GRP80144,2023-03-03,2024-11-22,Health,21,2023,EUR,PAA,Active
POL43974970,GRP99662,2023-06-03,2025-11-19,Property,30,2023,EUR,PAA,Expired
POL58420082,GRP67634,2025-08-30,2026-06-26,Property,10,2025,GBP,PAA,Cancelled
POL09758216,GRP29349,2022-11-02,2025-01-20,Motor,27,2022,USD,GMM,Expired
POL96518492,GRP30147,2021-12-16,2022-12-11,Motor,12,2021,USD,PAA,Active
POL04690675,GRP86923,2022-03-24,2023-03-19,Property,12,2022,USD,PAA,Active
POL59510771,GRP45798,2024-04-13,2025-05-08,Health,13,2024,GBP,GMM,Active
POL84350836,GRP19771,2023-03-11,2025-05-29,Motor,27,2023,EUR,GMM,Expired
POL29500943,GRP95277,2025-02-13,2026-05-09,Motor,15,2025,GBP,PAA,Active
POL96192286,GRP07563,2021-07-30,2023-08-19,Motor,25,2021,USD,GMM,Expired
POL92193195,GRP25109,2022-02-17,2023-11-09,Health,21,2022,GBP,PAA,Expired
POL73010780,GRP74204,2023-04-21,2025-06-09,Health,26,2023,GBP,PAA,Cancelled
POL94515546,GRP40680,2023-06-22,2024-07-16,Motor,13,2023,GBP,PAA,Active
POL18063398,GRP36604,2023-02-04,2024-02-29,Motor,13,2023,GBP,GMM,Cancelled
POL10875066,GRP50425,2024-11-14,2026-09-05,Life,22,2024,EUR,PAA,Active
POL15449077,GRP16126,2023-09-09,2026-05-26,Health,33,2023,GBP,PAA,Active
POL74996205,GRP82692,2019-11-11,2022-07-28,Property,33,2019,USD,PAA,Active
POL06363874,GRP44211,2025-03-13,2028-02-26,Motor,36,2025,EUR,PAA,Cancelled
POL32225704,GRP40222,2023-12-07,2025-07-29,Motor,20,2023,EUR,PAA,Active
POL42428003,GRP00428,2018-03-07,2019-05-01,Health,14,2018,EUR,PAA,Expired
POL57416187,GRP91305,2024-06-18,2025-03-15,Health,9,2024,EUR,GMM,Active
POL68719378,GRP69251,2018-12-08,2021-09-23,Property,34,2018,GBP,PAA,Cancelled
POL99340601,GRP98922,2018-03-17,2020-06-04,Motor,27,2018,GBP,PAA,Expired
POL40493893,GRP67792,2025-09-03,2027-04-26,Property,20,2025,USD,GMM,Active
POL01142206,GRP92431,2021-06-23,2022-08-17,Life,14,2021,GBP,GMM,Expired
POL54650112,GRP86718,2022-10-26,2025-01-13,Property,27,2022,EUR,GMM,Active
POL80473400,GRP76459,2018-08-11,2021-04-27,Life,33,2018,USD,PAA,Expired
POL53654349,GRP46325,2019-06-29,2020-05-24,Property,11,2019,GBP,PAA,Expired
POL84726600,GRP92783,2022-03-31,2023-10-22,Motor,19,2022,GBP,PAA,Active
POL75848354,GRP07841,2021-05-12,2022-07-06,Life,14,2021,EUR,PAA,Expired
POL76648752,GRP87776,2021-11-02,2024-09-17,Health,35,2021,USD,GMM,Expired
POL83441433,GRP47343,2025-05-19,2027-09-06,Property,28,2025,USD,PAA,Active
POL65219250,GRP13376,2020-11-08,2021-07-06,Life,8,2020,USD,PAA,Cancelled
POL12513277,GRP28209,2022-12-06,2025-10-21,Life,35,2022,USD,GMM,Expired
POL37591425,GRP29890,2018-08-23,2020-05-14,Health,21,2018,GBP,PAA,Cancelled
POL57927444,GRP17028,2024-07-31,2026-06-21,Health,23,2024,EUR,PAA,Active
POL77012590,GRP71831,2022-09-25,2024-02-17,Life,17,2022,EUR,PAA,Expired
POL74767498,GRP11489,2020-06-13,2020-12-10,Motor,6,2020,USD,PAA,Active
POL35579287,GRP22929,2025-08-17,2026-09-11,Motor,13,2025,EUR,GMM,Active
POL92528270,GRP20759,2019-03-02,2019-12-27,Health,10,2019,USD,PAA,Active
POL60590495,GRP48475,2024-03-27,2025-01-21,Life,10,2024,GBP,GMM,Active
POL25248717,GRP31683,2025-04-21,2027-05-11,Property,25,2025,GBP,GMM,Expired
POL95135156,GRP56076,2021-06-02,2022-10-25,Life,17,2021,EUR,PAA,Active
POL27307056,GRP88691,2021-01-25,2021-08-23,Motor,7,2021,EUR,GMM,Cancelled
POL37194602,GRP75281,2018-12-09,2021-05-27,Property,30,2018,USD,GMM,Active
POL31168913,GRP45106,2025-07-03,2026-02-28,Health,8,2025,GBP,PAA,Active
POL78218609,GRP19538,2018-03-04,2019-03-29,Motor,13,2018,EUR,PAA,Expired
POL13823447,GRP92847,2019-10-21,2020-06-17,Health,8,2019,USD,PAA,Cancelled
POL20755947,GRP71744,2018-12-01,2019-10-27,Life,11,2018,GBP,PAA,Cancelled
POL61164980,GRP26593,2020-12-13,2022-07-06,Health,19,2020,GBP,PAA,Cancelled
POL16707186,GRP81435,2018-10-05,2020-01-28,Life,16,2018,USD,GMM,Cancelled
POL34126044,GRP23933,2024-12-07,2026-04-01,Property,16,2024,GBP,PAA,Active
POL22743146,GRP38604,2021-11-07,2023-08-29,Property,22,2021,EUR,GMM,Expired
POL10226892,GRP88800,2020-04-22,2021-05-17,Property,13,2020,EUR,PAA,Active
POL60299786,GRP16456,2018-02-26,2020-03-17,Motor,25,2018,EUR,PAA,Expired
POL53699733,GRP60545,2023-08-20,2024-03-17,Life,7,2023,USD,PAA,Cancelled
POL92738139,GRP03045,2019-04-24,2021-12-09,Health,32,2019,EUR,PAA,Cancelled
POL87198212,GRP91073,2022-06-25,2023-06-20,Property,12,2022,GBP,GMM,Active
POL20602828,GRP43344,2020-04-21,2023-04-06,Life,36,2020,GBP,PAA,Expired
POL45846747,GRP84826,2018-05-02,2018-11-28,Health,7,2018,EUR,PAA,Active
POL59826769,GRP46706,2020-02-11,2021-10-03,Motor,20,2020,GBP,PAA,Cancelled
POL95332716,GRP22087,2025-07-24,2026-04-20,Health,9,2025,USD,PAA,Cancelled
POL29594358,GRP86768,2022-10-11,2024-11-29,Property,26,2022,GBP,GMM,Cancelled
POL90095667,GRP12295,2025-03-02,2027-08-19,Motor,30,2025,USD,PAA,Cancelled
POL09841132,GRP87452,2020-05-30,2023-01-15,Motor,32,2020,USD,PAA,Expired
POL99129391,GRP19990,2025-03-13,2025-11-08,Life,8,2025,EUR,PAA,Active
POL84467757,GRP17753,2025-01-13,2026-12-04,Motor,23,2025,USD,PAA,Active
POL22314075,GRP71889,2024-12-24,2025-11-19,Life,11,2024,EUR,GMM,Expired
POL15119878,GRP20515,2018-06-09,2019-06-04,Life,12,2018,USD,PAA,Expired
POL95053170,GRP92166,2022-05-21,2024-08-08,Motor,27,2022,USD,GMM,Expired
POL11735415,GRP43570,2020-10-11,2022-01-04,Life,15,2020,EUR,PAA,Active
POL81913493,GRP66468,2024-05-31,2025-04-26,Health,11,2024,EUR,PAA,Active
POL61527507,GRP60030,2025-02-26,2027-10-14,Life,32,2025,EUR,GMM,Cancelled
POL02108010,GRP52686,2025-10-24,2028-01-12,Property,27,2025,USD,GMM,Cancelled
POL60328416,GRP43038,2021-11-26,2023-09-17,Life,22,2021,GBP,PAA,Expired
POL14753473,GRP06520,2019-11-25,2021-10-15,Motor,23,2019,GBP,GMM,Expired
POL92027322,GRP48510,2019-06-26,2020-11-17,Motor,17,2019,USD,PAA,Expired
POL08052433,GRP96724,2019-08-05,2022-03-22,Property,32,2019,USD,GMM,Expired
POL74112479,GRP85428,2024-08-29,2026-12-17,Health,28,2024,GBP,PAA,Cancelled
POL55346713,GRP98406,2018-12-25,2021-04-13,Health,28,2018,GBP,PAA,Active
POL78710135,GRP76113,2025-02-13,2026-11-05,Life,21,2025,GBP,GMM,Active
POL07690604,GRP45757,2025-03-27,2026-01-21,Motor,10,2025,GBP,PAA,Cancelled
POL88341875,GRP99753,2023-02-03,2023-10-31,Property,9,2023,GBP,GMM,Cancelled
POL03453169,GRP68803,2023-10-10,2025-04-02,Motor,18,2023,USD,PAA,Active
POL23469486,GRP74736,2020-06-26,2022-10-14,Property,28,2020,USD,GMM,Active
POL62751675,GRP58438,2019-04-29,2021-08-16,Motor,28,2019,GBP,GMM,Cancelled
POL94684166,GRP81303,2022-07-07,2023-01-03,Life,6,2022,EUR,GMM,Expired
POL62700724,GRP50075,2022-05-18,2024-02-07,Life,21,2022,GBP,GMM,Active
POL57540542,GRP63251,2023-07-03,2026-06-17,Life,36,2023,USD,GMM,Cancelled
POL19598516,GRP17809,2025-09-09,2027-01-02,Health,16,2025,GBP,PAA,Cancelled
POL62406586,GRP36093,2025-12-14,2027-11-04,Motor,23,2025,USD,GMM,Expired
POL82110772,GRP73387,2021-03-24,2022-12-14,Health,21,2021,USD,PAA,Cancelled
POL66027632,GRP00260,2023-11-21,2025-12-10,Motor,25,2023,EUR,PAA,Cancelled
POL25780051,GRP07593,2019-12-08,2020-10-03,Life,10,2019,EUR,GMM,Cancelled
POL20813483,GRP31435,2018-04-07,2019-02-01,Property,10,2018,USD,PAA,Cancelled
POL38890452,GRP23878,2021-09-08,2023-11-27,Health,27,2021,GBP,PAA,Cancelled
POL61076355,GRP31062,2019-07-24,2020-02-19,Life,7,2019,USD,PAA,Expired
POL28119867,GRP02729,2024-10-09,2025-06-06,Health,8,2024,GBP,GMM,Cancelled
POL00234912,GRP61147,2023-01-14,2024-10-05,Life,21,2023,GBP,PAA,Cancelled
POL67065181,GRP11740,2023-08-03,2025-02-23,Health,19,2023,USD,GMM,Expired
POL30371860,GRP66844,2023-05-16,2024-12-06,Health,19,2023,USD,GMM,Cancelled
POL24928378,GRP97965,2020-09-09,2022-02-01,Life,17,2020,EUR,PAA,Expired
POL47549356,GRP15509,2024-03-03,2025-07-26,Property,17,2024,GBP,GMM,Active
POL85351549,GRP42839,2019-05-04,2021-03-24,Property,23,2019,USD,PAA,Cancelled
POL13137487,GRP78125,2021-09-26,2023-02-18,Motor,17,2021,GBP,GMM,Expired
POL57567674,GRP45889,2024-03-23,2026-09-09,Property,30,2024,EUR,PAA,Active
POL69290269,GRP00836,2020-10-05,2022-04-28,Life,19,2020,EUR,GMM,Cancelled
POL56088217,GRP30478,2018-11-08,2020-05-01,Health,18,2018,USD,PAA,Expired
POL42303502,GRP69013,2018-01-03,2018-07-02,Health,6,2018,EUR,GMM,Cancelled
POL99019744,GRP89348,2020-05-18,2021-04-13,Motor,11,2020,EUR,PAA,Expired
POL32959729,GRP97799,2019-05-13,2020-01-08,Life,8,2019,EUR,PAA,Cancelled
POL12853651,GRP00367,2020-12-17,2023-01-06,Property,25,2020,USD,GMM,Expired
POL93586369,GRP53901,2018-02-08,2019-09-01,Life,19,2018,USD,GMM,Active
POL44585703,GRP53829,2020-06-09,2021-05-05,Property,11,2020,EUR,PAA,Expired
POL14697269,GRP51183,2025-01-24,2025-11-20,Motor,10,2025,EUR,PAA,Active
POL40353782,GRP44089,2020-03-07,2022-04-26,Property,26,2020,USD,GMM,Expired
POL06403292,GRP86250,2022-03-02,2023-02-25,Life,12,2022,GBP,PAA,Expired
POL55156765,GRP83743,2020-03-26,2021-03-21,Property,12,2020,USD,PAA,Expired
POL84892577,GRP52242,2025-03-27,2026-02-20,Property,11,2025,GBP,GMM,Cancelled
POL96103652,GRP37349,2025-02-07,2027-03-29,Property,26,2025,EUR,GMM,Active
POL80225038,GRP14933,2019-09-28,2022-05-15,Health,32,2019,USD,PAA,Cancelled
POL68633592,GRP59862,2023-07-04,2026-01-19,Health,31,2023,GBP,PAA,Active
POL47820149,GRP38663,2023-09-08,2025-03-01,Health,18,2023,GBP,GMM,Active
POL72557598,GRP00309,2022-09-02,2023-03-31,Health,7,2022,GBP,GMM,Expired
POL23481461,GRP39413,2019-06-24,2022-04-09,Motor,34,2019,USD,GMM,Expired
POL77971452,GRP31135,2020-06-02,2022-11-19,Motor,30,2020,EUR,PAA,Active
POL94574207,GRP44358,2019-12-16,2022-07-03,Health,31,2019,USD,PAA,Expired
POL84133967,GRP68067,2020-01-31,2022-10-17,Property,33,2020,EUR,PAA,Active
POL81005170,GRP70707,2023-07-05,2024-03-01,Life,8,2023,GBP,PAA,Active
POL91697391,GRP35453,2020-02-03,2021-09-25,Motor,20,2020,USD,PAA,Cancelled
POL33324025,GRP90126,2019-02-05,2020-08-28,Motor,19,2019,GBP,GMM,Active
POL06662460,GRP99898,2022-12-15,2024-10-05,Health,22,2022,EUR,GMM,Cancelled
POL19443252,GRP74017,2022-08-29,2023-07-25,Property,11,2022,USD,PAA,Expired
POL56249590,GRP87715,2018-08-28,2021-06-13,Life,34,2018,USD,GMM,Active
POL35796911,GRP99157,2021-05-22,2023-06-11,Health,25,2021,USD,GMM,Cancelled
POL83652486,GRP72877,2020-08-22,2023-03-10,Life,31,2020,GBP,PAA,Cancelled
POL38610034,GRP85186,2018-03-17,2018-11-12,Health,8,2018,GBP,PAA,Active
POL16365212,GRP40527,2023-08-23,2025-05-14,Health,21,2023,EUR,PAA,Expired
POL68988465,GRP08086,2018-01-19,2019-02-13,Property,13,2018,GBP,PAA,Active
POL45892044,GRP65607,2022-10-05,2024-09-24,Property,24,2022,GBP,GMM,Expired
POL57764012,GRP78084,2019-11-05,2022-10-20,Motor,36,2019,GBP,GMM,Active
POL03320118,GRP73920,2018-12-23,2019-12-18,Health,12,2018,EUR,PAA,Cancelled
POL13504965,GRP14174,2024-09-13,2025-11-07,Motor,14,2024,GBP,GMM,Active
POL87154969,GRP17912,2022-07-05,2025-06-19,Health,36,2022,EUR,PAA,Expired
POL46456676,GRP09841,2025-07-12,2027-06-02,Health,23,2025,USD,GMM,Active
POL55604891,GRP19937,2022-07-25,2024-10-12,Health,27,2022,EUR,GMM,Cancelled
POL60769709,GRP69745,2024-06-18,2026-09-06,Life,27,2024,EUR,GMM,Expired
POL04634181,GRP31721,2021-06-20,2022-11-12,Life,17,2021,EUR,PAA,Active
POL94178100,GRP41396,2019-09-19,2022-09-03,Motor,36,2019,GBP,PAA,Active
POL73587554,GRP72365,2021-03-07,2022-05-01,Motor,14,2021,EUR,PAA,Cancelled
POL09788401,GRP56685,2021-07-23,2023-05-14,Motor,22,2021,GBP,PAA,Cancelled
POL10866702,GRP84648,2020-04-05,2023-02-19,Motor,35,2020,EUR,GMM,Active
POL94532076,GRP36914,2024-06-23,2025-05-19,Health,11,2024,GBP,PAA,Cancelled
POL57791998,GRP32361,2025-11-18,2028-10-03,Property,35,2025,GBP,GMM,Active
POL07397897,GRP48523,2021-08-02,2022-11-25,Life,16,2021,EUR,GMM,Cancelled
POL17247872,GRP00953,2023-03-02,2023-08-29,Property,6,2023,GBP,GMM,Expired
POL96473597,GRP11540,2022-01-23,2024-04-12,Life,27,2022,EUR,PAA,Cancelled
POL68362464,GRP44183,2020-10-10,2022-08-31,Health,23,2020,USD,GMM,Cancelled
POL35997257,GRP15880,2020-01-17,2020-08-14,Life,7,2020,USD,PAA,Cancelled
POL62973744,GRP70374,2023-04-20,2025-12-05,Life,32,2023,EUR,PAA,Expired
POL37845597,GRP41036,2021-10-23,2023-11-12,Health,25,2021,EUR,GMM,Cancelled
POL65422347,GRP81218,2023-11-27,2024-10-22,Health,11,2023,GBP,GMM,Cancelled
POL04413904,GRP30876,2025-03-15,2028-02-28,Property,36,2025,GBP,PAA,Expired
POL96111999,GRP17276,2022-02-08,2024-10-25,Health,33,2022,EUR,GMM,Expired
POL08975656,GRP18073,2022-03-14,2024-02-02,Motor,23,2022,USD,PAA,Expired
POL65143888,GRP43528,2018-11-20,2020-09-10,Health,22,2018,USD,GMM,Expired
POL56531861,GRP12574,2019-06-30,2022-05-15,Property,35,2019,EUR,GMM,Expired
POL49623267,GRP98290,2019-07-22,2020-01-18,Motor,6,2019,EUR,PAA,Expired
POL82251932,GRP73848,2025-11-20,2028-04-08,Life,29,2025,USD,PAA,Active
POL47515139,GRP39639,2018-09-20,2020-01-13,Health,16,2018,GBP,GMM,Active
POL11053503,GRP70095,2019-07-25,2021-10-12,Health,27,2019,EUR,GMM,Cancelled
POL64569811,GRP67023,2018-02-09,2018-12-06,Property,10,2018,EUR,GMM,Expired
POL55675210,GRP72152,2024-08-05,2027-07-21,Health,36,2024,EUR,GMM,Cancelled
POL66899777,GRP65225,2019-04-07,2020-07-30,Property,16,2019,GBP,PAA,Active
POL93999413,GRP54960,2023-07-25,2026-05-10,Property,34,2023,GBP,GMM,Active
