id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres
movie_231,Movie 231 - Proactive zero tolerance definition,1988,127,6.3,director_18,"[{'actorID': 'actor_41', 'characterID': 'char_362'}, {'actorID': 'actor_4', 'characterID': 'char_30'}, {'actorID': 'actor_39', 'characterID': 'char_162'}, {'actorID': 'actor_49', 'characterID': 'char_682'}]","['Thriller', 'Drama', 'Documentary']"
movie_232,Movie 232 - Visionary mission-critical instruction set,1982,129,5.7,director_15,"[{'actorID': 'actor_58', 'characterID': 'char_6'}, {'actorID': 'actor_33', 'characterID': 'char_499'}]","['Drama', 'Action']"
movie_233,Movie 233 - Fundamental well-modulated help-desk,1999,109,5.8,director_33,"[{'actorID': 'actor_50', 'characterID': 'char_640'}, {'actorID': 'actor_20', 'characterID': 'char_577'}, {'actorID': 'actor_12', 'characterID': 'char_483'}, {'actorID': 'actor_3', 'characterID': 'char_168'}, {'actorID': 'actor_49', 'characterID': 'char_319'}, {'actorID': 'actor_28', 'characterID': 'char_7'}]","['Action', 'Comedy']"
movie_234,Movie 234 - Profit-focused mission-critical capability,2010,107,6.7,director_28,"[{'actorID': 'actor_15', 'characterID': 'char_726'}, {'actorID': 'actor_19', 'characterID': 'char_18'}, {'actorID': 'actor_47', 'characterID': 'char_472'}, {'actorID': 'actor_25', 'characterID': 'char_257'}, {'actorID': 'actor_1', 'characterID': 'char_675'}]",['Thriller']
movie_235,Movie 235 - Front-line 3rdgeneration knowledge user,2019,156,9.9,director_10,"[{'actorID': 'actor_7', 'characterID': 'char_691'}, {'actorID': 'actor_50', 'characterID': 'char_28'}, {'actorID': 'actor_3', 'characterID': 'char_87'}, {'actorID': 'actor_10', 'characterID': 'char_670'}, {'actorID': 'actor_18', 'characterID': 'char_118'}, {'actorID': 'actor_11', 'characterID': 'char_70'}, {'actorID': 'actor_60', 'characterID': 'char_417'}]","['Romance', 'Action', 'Thriller']"
movie_236,Movie 236 - Pre-emptive zero administration groupware,1987,123,5.1,director_33,"[{'actorID': 'actor_42', 'characterID': 'char_728'}, {'actorID': 'actor_41', 'characterID': 'char_695'}, {'actorID': 'actor_7', 'characterID': 'char_502'}, {'actorID': 'actor_62', 'characterID': 'char_314'}]",['Romance']
movie_237,Movie 237 - Re-contextualized eco-centric success,2019,138,7.8,director_31,"[{'actorID': 'actor_19', 'characterID': 'char_227'}, {'actorID': 'actor_14', 'characterID': 'char_148'}, {'actorID': 'actor_17', 'characterID': 'char_591'}, {'actorID': 'actor_12', 'characterID': 'char_75'}, {'actorID': 'actor_1', 'characterID': 'char_488'}]","['Comedy', 'Documentary']"
movie_238,Movie 238 - Configurable content-based structure,1997,92,4.7,director_32,"[{'actorID': 'actor_56', 'characterID': 'char_582'}, {'actorID': 'actor_59', 'characterID': 'char_549'}, {'actorID': 'actor_41', 'characterID': 'char_653'}, {'actorID': 'actor_68', 'characterID': 'char_693'}, {'actorID': 'actor_23', 'characterID': 'char_576'}, {'actorID': 'actor_38', 'characterID': 'char_510'}, {'actorID': 'actor_11', 'characterID': 'char_431'}]",['Horror']
movie_239,Movie 239 - Focused user-facing firmware,2015,174,5.3,director_1,"[{'actorID': 'actor_67', 'characterID': 'char_463'}, {'actorID': 'actor_12', 'characterID': 'char_172'}, {'actorID': 'actor_63', 'characterID': 'char_475'}, {'actorID': 'actor_30', 'characterID': 'char_485'}]","['Drama', 'Comedy']"
movie_240,Movie 240 - Balanced even-keeled function,2007,106,9.2,director_7,"[{'actorID': 'actor_26', 'characterID': 'char_284'}, {'actorID': 'actor_49', 'characterID': 'char_313'}, {'actorID': 'actor_58', 'characterID': 'char_288'}, {'actorID': 'actor_41', 'characterID': 'char_182'}, {'actorID': 'actor_10', 'characterID': 'char_572'}, {'actorID': 'actor_55', 'characterID': 'char_446'}, {'actorID': 'actor_37', 'characterID': 'char_469'}]",['Drama']
movie_241,Movie 241 - Optimized zero administration Graphical User Interface,1980,144,9.0,director_24,"[{'actorID': 'actor_41', 'characterID': 'char_525'}, {'actorID': 'actor_23', 'characterID': 'char_692'}, {'actorID': 'actor_46', 'characterID': 'char_550'}, {'actorID': 'actor_56', 'characterID': 'char_240'}]","['Thriller', 'Comedy']"
movie_242,Movie 242 - Organic regional paradigm,1983,159,7.2,director_25,"[{'actorID': 'actor_22', 'characterID': 'char_500'}, {'actorID': 'actor_1', 'characterID': 'char_180'}, {'actorID': 'actor_64', 'characterID': 'char_303'}]","['Comedy', 'Horror']"
movie_243,Movie 243 - Visionary client-server knowledgebase,2009,95,5.4,director_13,"[{'actorID': 'actor_19', 'characterID': 'char_286'}, {'actorID': 'actor_34', 'characterID': 'char_235'}, {'actorID': 'actor_44', 'characterID': 'char_269'}]","['Romance', 'Thriller']"
movie_244,Movie 244 - Virtual systemic software,2021,174,5.8,director_22,"[{'actorID': 'actor_47', 'characterID': 'char_286'}, {'actorID': 'actor_56', 'characterID': 'char_277'}, {'actorID': 'actor_23', 'characterID': 'char_294'}, {'actorID': 'actor_22', 'characterID': 'char_523'}, {'actorID': 'actor_45', 'characterID': 'char_388'}, {'actorID': 'actor_40', 'characterID': 'char_115'}]",['Drama']
movie_245,Movie 245 - Configurable systematic monitoring,2001,155,6.5,director_24,"[{'actorID': 'actor_62', 'characterID': 'char_737'}, {'actorID': 'actor_63', 'characterID': 'char_104'}]","['Horror', 'Romance', 'Documentary']"
movie_246,Movie 246 - Robust asymmetric standardization,2022,177,6.5,director_0,"[{'actorID': 'actor_72', 'characterID': 'char_541'}, {'actorID': 'actor_9', 'characterID': 'char_613'}, {'actorID': 'actor_20', 'characterID': 'char_517'}]",['Horror']
movie_247,Movie 247 - Focused empowering analyzer,1981,94,7.4,director_33,"[{'actorID': 'actor_8', 'characterID': 'char_684'}, {'actorID': 'actor_52', 'characterID': 'char_176'}, {'actorID': 'actor_46', 'characterID': 'char_679'}, {'actorID': 'actor_69', 'characterID': 'char_443'}]","['Romance', 'Thriller', 'Horror']"
movie_248,Movie 248 - Up-sized eco-centric model,2007,140,8.4,director_25,"[{'actorID': 'actor_28', 'characterID': 'char_51'}, {'actorID': 'actor_32', 'characterID': 'char_126'}, {'actorID': 'actor_62', 'characterID': 'char_366'}, {'actorID': 'actor_73', 'characterID': 'char_709'}, {'actorID': 'actor_35', 'characterID': 'char_723'}, {'actorID': 'actor_42', 'characterID': 'char_412'}]","['Sci-Fi', 'Drama']"
movie_249,Movie 249 - Multi-tiered attitude-oriented interface,2000,112,8.4,director_10,"[{'actorID': 'actor_63', 'characterID': 'char_630'}, {'actorID': 'actor_64', 'characterID': 'char_354'}, {'actorID': 'actor_54', 'characterID': 'char_355'}]","['Comedy', 'Drama']"
movie_250,Movie 250 - Synchronized fault-tolerant data-warehouse,2018,166,4.4,director_1,"[{'actorID': 'actor_30', 'characterID': 'char_726'}, {'actorID': 'actor_65', 'characterID': 'char_131'}, {'actorID': 'actor_24', 'characterID': 'char_435'}, {'actorID': 'actor_59', 'characterID': 'char_123'}, {'actorID': 'actor_67', 'characterID': 'char_411'}, {'actorID': 'actor_40', 'characterID': 'char_115'}]","['Documentary', 'Action']"
movie_251,Movie 251 - Multi-layered optimizing system engine,1993,152,5.5,director_13,"[{'actorID': 'actor_42', 'characterID': 'char_595'}, {'actorID': 'actor_12', 'characterID': 'char_430'}]","['Action', 'Comedy', 'Drama']"
movie_252,Movie 252 - Face-to-face multimedia paradigm,1992,164,7.3,director_18,"[{'actorID': 'actor_9', 'characterID': 'char_277'}, {'actorID': 'actor_37', 'characterID': 'char_328'}, {'actorID': 'actor_60', 'characterID': 'char_43'}, {'actorID': 'actor_57', 'characterID': 'char_203'}, {'actorID': 'actor_32', 'characterID': 'char_360'}, {'actorID': 'actor_23', 'characterID': 'char_255'}, {'actorID': 'actor_46', 'characterID': 'char_690'}]","['Documentary', 'Thriller', 'Horror']"
movie_253,Movie 253 - Versatile regional adapter,1987,140,6.0,director_4,"[{'actorID': 'actor_47', 'characterID': 'char_635'}, {'actorID': 'actor_51', 'characterID': 'char_738'}, {'actorID': 'actor_9', 'characterID': 'char_535'}, {'actorID': 'actor_74', 'characterID': 'char_398'}, {'actorID': 'actor_52', 'characterID': 'char_366'}, {'actorID': 'actor_0', 'characterID': 'char_553'}, {'actorID': 'actor_11', 'characterID': 'char_317'}]",['Documentary']
movie_254,Movie 254 - Open-source bottom-line info-mediaries,1994,124,4.2,director_22,"[{'actorID': 'actor_0', 'characterID': 'char_68'}, {'actorID': 'actor_46', 'characterID': 'char_328'}, {'actorID': 'actor_39', 'characterID': 'char_224'}, {'actorID': 'actor_12', 'characterID': 'char_21'}, {'actorID': 'actor_43', 'characterID': 'char_522'}, {'actorID': 'actor_3', 'characterID': 'char_113'}]","['Romance', 'Thriller']"
movie_255,Movie 255 - Total exuding help-desk,2016,116,7.2,director_27,"[{'actorID': 'actor_66', 'characterID': 'char_247'}, {'actorID': 'actor_37', 'characterID': 'char_717'}, {'actorID': 'actor_69', 'characterID': 'char_622'}]","['Documentary', 'Comedy']"
movie_256,Movie 256 - Synergistic non-volatile product,1994,100,8.2,director_32,"[{'actorID': 'actor_26', 'characterID': 'char_670'}, {'actorID': 'actor_10', 'characterID': 'char_462'}]","['Comedy', 'Sci-Fi', 'Drama']"
movie_257,Movie 257 - Up-sized coherent protocol,1986,169,6.4,director_2,"[{'actorID': 'actor_15', 'characterID': 'char_586'}, {'actorID': 'actor_1', 'characterID': 'char_476'}, {'actorID': 'actor_30', 'characterID': 'char_633'}, {'actorID': 'actor_25', 'characterID': 'char_423'}, {'actorID': 'actor_58', 'characterID': 'char_506'}, {'actorID': 'actor_16', 'characterID': 'char_715'}, {'actorID': 'actor_65', 'characterID': 'char_613'}]",['Drama']
movie_258,Movie 258 - Triple-buffered full-range info-mediaries,1993,111,5.4,director_23,"[{'actorID': 'actor_60', 'characterID': 'char_302'}, {'actorID': 'actor_24', 'characterID': 'char_682'}, {'actorID': 'actor_5', 'characterID': 'char_106'}, {'actorID': 'actor_39', 'characterID': 'char_96'}, {'actorID': 'actor_10', 'characterID': 'char_735'}, {'actorID': 'actor_47', 'characterID': 'char_376'}, {'actorID': 'actor_40', 'characterID': 'char_534'}]","['Sci-Fi', 'Romance']"
movie_259,Movie 259 - Future-proofed interactive core,2019,112,9.2,director_33,"[{'actorID': 'actor_10', 'characterID': 'char_743'}, {'actorID': 'actor_43', 'characterID': 'char_81'}, {'actorID': 'actor_26', 'characterID': 'char_312'}, {'actorID': 'actor_33', 'characterID': 'char_222'}]","['Documentary', 'Comedy', 'Horror']"
movie_260,Movie 260 - Enterprise-wide zero administration encryption,2001,145,4.8,director_1,"[{'actorID': 'actor_26', 'characterID': 'char_559'}, {'actorID': 'actor_4', 'characterID': 'char_620'}]","['Romance', 'Action']"
movie_261,Movie 261 - Open-source clear-thinking firmware,1985,161,9.6,director_18,"[{'actorID': 'actor_13', 'characterID': 'char_306'}, {'actorID': 'actor_73', 'characterID': 'char_458'}]","['Sci-Fi', 'Romance', 'Thriller']"
movie_262,Movie 262 - Switchable directional access,1987,172,7.0,director_4,"[{'actorID': 'actor_3', 'characterID': 'char_199'}, {'actorID': 'actor_74', 'characterID': 'char_225'}]","['Horror', 'Drama']"
movie_263,Movie 263 - De-engineered static help-desk,1980,140,9.1,director_26,"[{'actorID': 'actor_30', 'characterID': 'char_57'}, {'actorID': 'actor_1', 'characterID': 'char_721'}, {'actorID': 'actor_57', 'characterID': 'char_0'}, {'actorID': 'actor_43', 'characterID': 'char_471'}, {'actorID': 'actor_64', 'characterID': 'char_226'}, {'actorID': 'actor_62', 'characterID': 'char_639'}, {'actorID': 'actor_74', 'characterID': 'char_375'}]","['Action', 'Documentary', 'Drama']"
movie_264,Movie 264 - Ergonomic tertiary hardware,2007,123,9.1,director_26,"[{'actorID': 'actor_30', 'characterID': 'char_284'}, {'actorID': 'actor_2', 'characterID': 'char_93'}, {'actorID': 'actor_36', 'characterID': 'char_278'}, {'actorID': 'actor_60', 'characterID': 'char_747'}, {'actorID': 'actor_61', 'characterID': 'char_212'}, {'actorID': 'actor_8', 'characterID': 'char_61'}]","['Comedy', 'Horror']"
movie_265,Movie 265 - User-friendly 6thgeneration core,1989,173,5.9,director_27,"[{'actorID': 'actor_71', 'characterID': 'char_356'}, {'actorID': 'actor_72', 'characterID': 'char_19'}, {'actorID': 'actor_15', 'characterID': 'char_171'}]",['Action']
movie_266,Movie 266 - Optional encompassing extranet,2008,167,8.0,director_23,"[{'actorID': 'actor_6', 'characterID': 'char_172'}, {'actorID': 'actor_21', 'characterID': 'char_437'}, {'actorID': 'actor_43', 'characterID': 'char_24'}]","['Thriller', 'Romance', 'Documentary']"
movie_267,Movie 267 - Organic global product,1984,96,4.0,director_23,"[{'actorID': 'actor_5', 'characterID': 'char_598'}, {'actorID': 'actor_51', 'characterID': 'char_73'}]","['Comedy', 'Documentary']"
movie_268,Movie 268 - Persistent well-modulated artificial intelligence,1999,131,7.8,director_33,"[{'actorID': 'actor_2', 'characterID': 'char_259'}, {'actorID': 'actor_50', 'characterID': 'char_34'}, {'actorID': 'actor_16', 'characterID': 'char_563'}, {'actorID': 'actor_71', 'characterID': 'char_262'}, {'actorID': 'actor_22', 'characterID': 'char_440'}]","['Action', 'Documentary', 'Drama']"
movie_269,Movie 269 - Innovative uniform task-force,1983,142,5.1,director_8,"[{'actorID': 'actor_61', 'characterID': 'char_647'}, {'actorID': 'actor_57', 'characterID': 'char_152'}, {'actorID': 'actor_11', 'characterID': 'char_703'}, {'actorID': 'actor_13', 'characterID': 'char_548'}, {'actorID': 'actor_2', 'characterID': 'char_710'}, {'actorID': 'actor_68', 'characterID': 'char_597'}, {'actorID': 'actor_59', 'characterID': 'char_223'}]","['Drama', 'Sci-Fi']"
movie_270,Movie 270 - Ameliorated clear-thinking matrices,1999,88,7.8,director_1,"[{'actorID': 'actor_39', 'characterID': 'char_551'}, {'actorID': 'actor_36', 'characterID': 'char_674'}, {'actorID': 'actor_43', 'characterID': 'char_658'}, {'actorID': 'actor_56', 'characterID': 'char_183'}, {'actorID': 'actor_53', 'characterID': 'char_519'}, {'actorID': 'actor_35', 'characterID': 'char_707'}, {'actorID': 'actor_42', 'characterID': 'char_55'}]","['Documentary', 'Thriller', 'Sci-Fi']"
movie_271,Movie 271 - Stand-alone bifurcated application,1994,116,6.2,director_27,"[{'actorID': 'actor_31', 'characterID': 'char_60'}, {'actorID': 'actor_60', 'characterID': 'char_258'}, {'actorID': 'actor_17', 'characterID': 'char_594'}, {'actorID': 'actor_59', 'characterID': 'char_187'}, {'actorID': 'actor_30', 'characterID': 'char_434'}]","['Romance', 'Horror', 'Thriller']"
movie_272,Movie 272 - Customizable national model,2014,96,8.8,director_15,"[{'actorID': 'actor_63', 'characterID': 'char_187'}, {'actorID': 'actor_13', 'characterID': 'char_312'}, {'actorID': 'actor_33', 'characterID': 'char_397'}]","['Sci-Fi', 'Thriller', 'Documentary']"
movie_273,Movie 273 - Open-architected directional framework,2004,90,8.8,director_12,"[{'actorID': 'actor_25', 'characterID': 'char_319'}, {'actorID': 'actor_50', 'characterID': 'char_297'}]","['Drama', 'Horror', 'Thriller']"
movie_274,Movie 274 - Secured needs-based framework,2005,146,6.8,director_30,"[{'actorID': 'actor_15', 'characterID': 'char_506'}, {'actorID': 'actor_60', 'characterID': 'char_470'}, {'actorID': 'actor_34', 'characterID': 'char_696'}]",['Documentary']
movie_275,Movie 275 - Networked 5thgeneration superstructure,2022,88,4.4,director_15,"[{'actorID': 'actor_73', 'characterID': 'char_456'}, {'actorID': 'actor_59', 'characterID': 'char_179'}, {'actorID': 'actor_28', 'characterID': 'char_141'}]","['Drama', 'Action', 'Sci-Fi']"
movie_276,Movie 276 - Decentralized radical customer loyalty,2004,136,7.5,director_34,"[{'actorID': 'actor_49', 'characterID': 'char_25'}, {'actorID': 'actor_67', 'characterID': 'char_309'}, {'actorID': 'actor_18', 'characterID': 'char_480'}, {'actorID': 'actor_9', 'characterID': 'char_465'}, {'actorID': 'actor_4', 'characterID': 'char_701'}, {'actorID': 'actor_0', 'characterID': 'char_16'}, {'actorID': 'actor_1', 'characterID': 'char_385'}]","['Drama', 'Thriller']"
movie_277,Movie 277 - Quality-focused multi-tasking pricing structure,2005,137,7.1,director_13,"[{'actorID': 'actor_56', 'characterID': 'char_62'}, {'actorID': 'actor_16', 'characterID': 'char_44'}, {'actorID': 'actor_57', 'characterID': 'char_729'}, {'actorID': 'actor_21', 'characterID': 'char_542'}]","['Romance', 'Thriller']"
movie_278,Movie 278 - Profit-focused fresh-thinking service-desk,2006,129,6.3,director_10,"[{'actorID': 'actor_25', 'characterID': 'char_730'}, {'actorID': 'actor_8', 'characterID': 'char_72'}, {'actorID': 'actor_17', 'characterID': 'char_604'}, {'actorID': 'actor_60', 'characterID': 'char_437'}, {'actorID': 'actor_41', 'characterID': 'char_272'}, {'actorID': 'actor_16', 'characterID': 'char_449'}]",['Horror']
movie_279,Movie 279 - Cross-group encompassing approach,2020,137,7.9,director_4,"[{'actorID': 'actor_73', 'characterID': 'char_53'}, {'actorID': 'actor_52', 'characterID': 'char_453'}, {'actorID': 'actor_46', 'characterID': 'char_294'}, {'actorID': 'actor_40', 'characterID': 'char_240'}, {'actorID': 'actor_33', 'characterID': 'char_272'}, {'actorID': 'actor_45', 'characterID': 'char_161'}, {'actorID': 'actor_57', 'characterID': 'char_527'}]","['Comedy', 'Horror']"
movie_280,Movie 280 - Fundamental dynamic encoding,1991,159,6.2,director_20,"[{'actorID': 'actor_40', 'characterID': 'char_591'}, {'actorID': 'actor_74', 'characterID': 'char_740'}, {'actorID': 'actor_66', 'characterID': 'char_607'}, {'actorID': 'actor_49', 'characterID': 'char_727'}, {'actorID': 'actor_10', 'characterID': 'char_734'}]",['Sci-Fi']
movie_281,Movie 281 - Cross-group actuating function,2006,151,9.0,director_22,"[{'actorID': 'actor_32', 'characterID': 'char_664'}, {'actorID': 'actor_17', 'characterID': 'char_43'}]","['Comedy', 'Action']"
movie_282,Movie 282 - Visionary dedicated model,2010,142,8.5,director_8,"[{'actorID': 'actor_36', 'characterID': 'char_475'}, {'actorID': 'actor_35', 'characterID': 'char_356'}]","['Action', 'Thriller']"
movie_283,Movie 283 - Versatile multimedia project,2023,106,9.6,director_10,"[{'actorID': 'actor_65', 'characterID': 'char_272'}, {'actorID': 'actor_62', 'characterID': 'char_412'}, {'actorID': 'actor_56', 'characterID': 'char_117'}, {'actorID': 'actor_67', 'characterID': 'char_52'}, {'actorID': 'actor_34', 'characterID': 'char_102'}, {'actorID': 'actor_38', 'characterID': 'char_632'}, {'actorID': 'actor_49', 'characterID': 'char_47'}]","['Sci-Fi', 'Documentary']"
movie_284,Movie 284 - Seamless value-added firmware,2001,135,7.4,director_0,"[{'actorID': 'actor_20', 'characterID': 'char_535'}, {'actorID': 'actor_59', 'characterID': 'char_261'}, {'actorID': 'actor_30', 'characterID': 'char_546'}, {'actorID': 'actor_38', 'characterID': 'char_351'}, {'actorID': 'actor_35', 'characterID': 'char_256'}]","['Drama', 'Comedy']"
movie_285,Movie 285 - Team-oriented modular firmware,1998,144,7.3,director_7,"[{'actorID': 'actor_62', 'characterID': 'char_209'}, {'actorID': 'actor_20', 'characterID': 'char_499'}, {'actorID': 'actor_39', 'characterID': 'char_410'}]","['Action', 'Romance']"
movie_286,Movie 286 - Self-enabling maximized function,1992,82,8.8,director_18,"[{'actorID': 'actor_38', 'characterID': 'char_708'}, {'actorID': 'actor_50', 'characterID': 'char_399'}, {'actorID': 'actor_51', 'characterID': 'char_54'}, {'actorID': 'actor_52', 'characterID': 'char_179'}, {'actorID': 'actor_48', 'characterID': 'char_635'}]","['Comedy', 'Documentary', 'Horror']"
movie_287,Movie 287 - Multi-lateral transitional approach,2003,80,7.1,director_17,"[{'actorID': 'actor_62', 'characterID': 'char_507'}, {'actorID': 'actor_33', 'characterID': 'char_1'}, {'actorID': 'actor_43', 'characterID': 'char_85'}, {'actorID': 'actor_41', 'characterID': 'char_615'}, {'actorID': 'actor_24', 'characterID': 'char_245'}, {'actorID': 'actor_55', 'characterID': 'char_734'}]","['Documentary', 'Sci-Fi']"
movie_288,Movie 288 - Implemented leadingedge contingency,2018,170,8.1,director_19,"[{'actorID': 'actor_39', 'characterID': 'char_200'}, {'actorID': 'actor_8', 'characterID': 'char_570'}, {'actorID': 'actor_7', 'characterID': 'char_737'}, {'actorID': 'actor_25', 'characterID': 'char_571'}, {'actorID': 'actor_16', 'characterID': 'char_272'}, {'actorID': 'actor_9', 'characterID': 'char_493'}]",['Thriller']
movie_289,Movie 289 - Adaptive upward-trending service-desk,1983,83,8.7,director_5,"[{'actorID': 'actor_25', 'characterID': 'char_447'}, {'actorID': 'actor_46', 'characterID': 'char_698'}, {'actorID': 'actor_12', 'characterID': 'char_678'}]",['Documentary']
movie_290,Movie 290 - Exclusive didactic standardization,2014,93,4.8,director_9,"[{'actorID': 'actor_27', 'characterID': 'char_594'}, {'actorID': 'actor_73', 'characterID': 'char_615'}, {'actorID': 'actor_59', 'characterID': 'char_635'}]",['Drama']
movie_291,Movie 291 - Switchable multimedia task-force,1994,113,4.9,director_1,"[{'actorID': 'actor_60', 'characterID': 'char_328'}, {'actorID': 'actor_73', 'characterID': 'char_394'}, {'actorID': 'actor_7', 'characterID': 'char_80'}]",['Sci-Fi']
movie_292,Movie 292 - Centralized 24/7 ability,2005,167,7.4,director_6,"[{'actorID': 'actor_41', 'characterID': 'char_535'}, {'actorID': 'actor_47', 'characterID': 'char_692'}, {'actorID': 'actor_71', 'characterID': 'char_63'}, {'actorID': 'actor_3', 'characterID': 'char_213'}]","['Documentary', 'Drama']"
movie_293,Movie 293 - Multi-tiered well-modulated portal,1985,135,6.6,director_14,"[{'actorID': 'actor_62', 'characterID': 'char_376'}, {'actorID': 'actor_50', 'characterID': 'char_120'}, {'actorID': 'actor_23', 'characterID': 'char_45'}, {'actorID': 'actor_49', 'characterID': 'char_720'}, {'actorID': 'actor_67', 'characterID': 'char_609'}, {'actorID': 'actor_32', 'characterID': 'char_26'}, {'actorID': 'actor_58', 'characterID': 'char_403'}]","['Romance', 'Drama']"
movie_294,Movie 294 - Customer-focused bottom-line data-warehouse,1994,145,4.7,director_7,"[{'actorID': 'actor_40', 'characterID': 'char_138'}, {'actorID': 'actor_53', 'characterID': 'char_562'}, {'actorID': 'actor_70', 'characterID': 'char_51'}, {'actorID': 'actor_14', 'characterID': 'char_736'}, {'actorID': 'actor_51', 'characterID': 'char_345'}, {'actorID': 'actor_66', 'characterID': 'char_25'}]","['Romance', 'Horror', 'Comedy']"
movie_295,Movie 295 - Fundamental mobile firmware,2007,131,9.6,director_0,"[{'actorID': 'actor_36', 'characterID': 'char_660'}, {'actorID': 'actor_34', 'characterID': 'char_472'}, {'actorID': 'actor_40', 'characterID': 'char_440'}, {'actorID': 'actor_2', 'characterID': 'char_703'}, {'actorID': 'actor_27', 'characterID': 'char_161'}, {'actorID': 'actor_32', 'characterID': 'char_172'}, {'actorID': 'actor_1', 'characterID': 'char_598'}]","['Horror', 'Drama', 'Documentary']"
movie_296,Movie 296 - Front-line 24hour emulation,1992,92,4.9,director_15,"[{'actorID': 'actor_40', 'characterID': 'char_163'}, {'actorID': 'actor_54', 'characterID': 'char_494'}, {'actorID': 'actor_15', 'characterID': 'char_311'}, {'actorID': 'actor_29', 'characterID': 'char_364'}]","['Drama', 'Thriller', 'Sci-Fi']"
movie_297,Movie 297 - Synchronized incremental portal,1983,109,9.6,director_18,"[{'actorID': 'actor_9', 'characterID': 'char_667'}, {'actorID': 'actor_2', 'characterID': 'char_531'}, {'actorID': 'actor_73', 'characterID': 'char_118'}]","['Drama', 'Thriller']"
movie_298,Movie 298 - Versatile content-based product,2003,136,9.3,director_4,"[{'actorID': 'actor_64', 'characterID': 'char_359'}, {'actorID': 'actor_7', 'characterID': 'char_191'}, {'actorID': 'actor_55', 'characterID': 'char_635'}, {'actorID': 'actor_13', 'characterID': 'char_487'}, {'actorID': 'actor_19', 'characterID': 'char_95'}]","['Drama', 'Horror', 'Thriller']"
movie_299,Movie 299 - Open-source optimal benchmark,2007,155,7.4,director_3,"[{'actorID': 'actor_54', 'characterID': 'char_100'}, {'actorID': 'actor_44', 'characterID': 'char_617'}, {'actorID': 'actor_36', 'characterID': 'char_173'}, {'actorID': 'actor_69', 'characterID': 'char_32'}, {'actorID': 'actor_16', 'characterID': 'char_342'}, {'actorID': 'actor_58', 'characterID': 'char_626'}, {'actorID': 'actor_20', 'characterID': 'char_88'}]",['Documentary']
movie_300,Movie 300 - Monitored systemic info-mediaries,1981,155,4.8,director_15,"[{'actorID': 'actor_56', 'characterID': 'char_133'}, {'actorID': 'actor_63', 'characterID': 'char_299'}]","['Thriller', 'Drama']"
movie_301,Movie 301 - Enhanced even-keeled Graphical User Interface,2016,134,6.8,director_20,"[{'actorID': 'actor_22', 'characterID': 'char_271'}, {'actorID': 'actor_64', 'characterID': 'char_584'}, {'actorID': 'actor_26', 'characterID': 'char_676'}, {'actorID': 'actor_12', 'characterID': 'char_576'}, {'actorID': 'actor_49', 'characterID': 'char_384'}, {'actorID': 'actor_30', 'characterID': 'char_262'}, {'actorID': 'actor_38', 'characterID': 'char_622'}]","['Romance', 'Action']"
movie_302,Movie 302 - Balanced well-modulated moratorium,2010,156,4.5,director_3,"[{'actorID': 'actor_74', 'characterID': 'char_371'}, {'actorID': 'actor_45', 'characterID': 'char_670'}, {'actorID': 'actor_70', 'characterID': 'char_347'}]","['Drama', 'Thriller']"
movie_303,Movie 303 - Organized modular challenge,1984,120,7.2,director_26,"[{'actorID': 'actor_74', 'characterID': 'char_148'}, {'actorID': 'actor_59', 'characterID': 'char_693'}, {'actorID': 'actor_57', 'characterID': 'char_593'}, {'actorID': 'actor_32', 'characterID': 'char_36'}]","['Comedy', 'Documentary']"
movie_304,Movie 304 - Multi-lateral coherent adapter,2018,156,7.1,director_4,"[{'actorID': 'actor_1', 'characterID': 'char_213'}, {'actorID': 'actor_68', 'characterID': 'char_329'}, {'actorID': 'actor_39', 'characterID': 'char_33'}, {'actorID': 'actor_15', 'characterID': 'char_31'}, {'actorID': 'actor_52', 'characterID': 'char_488'}, {'actorID': 'actor_24', 'characterID': 'char_187'}, {'actorID': 'actor_55', 'characterID': 'char_228'}]","['Comedy', 'Romance']"
movie_305,Movie 305 - Centralized directional open architecture,2016,83,5.5,director_7,"[{'actorID': 'actor_21', 'characterID': 'char_453'}, {'actorID': 'actor_1', 'characterID': 'char_666'}, {'actorID': 'actor_51', 'characterID': 'char_267'}, {'actorID': 'actor_64', 'characterID': 'char_573'}, {'actorID': 'actor_24', 'characterID': 'char_587'}, {'actorID': 'actor_54', 'characterID': 'char_255'}, {'actorID': 'actor_66', 'characterID': 'char_649'}]",['Romance']
movie_306,Movie 306 - Triple-buffered bi-directional collaboration,2020,173,9.4,director_14,"[{'actorID': 'actor_21', 'characterID': 'char_570'}, {'actorID': 'actor_65', 'characterID': 'char_391'}, {'actorID': 'actor_42', 'characterID': 'char_441'}, {'actorID': 'actor_30', 'characterID': 'char_3'}]","['Comedy', 'Documentary', 'Action']"
movie_307,Movie 307 - Team-oriented modular matrices,1983,86,9.5,director_19,"[{'actorID': 'actor_35', 'characterID': 'char_420'}, {'actorID': 'actor_0', 'characterID': 'char_206'}, {'actorID': 'actor_4', 'characterID': 'char_733'}]",['Drama']
movie_308,Movie 308 - Stand-alone upward-trending functionalities,2012,151,5.1,director_18,"[{'actorID': 'actor_46', 'characterID': 'char_77'}, {'actorID': 'actor_0', 'characterID': 'char_603'}, {'actorID': 'actor_53', 'characterID': 'char_185'}, {'actorID': 'actor_5', 'characterID': 'char_445'}, {'actorID': 'actor_27', 'characterID': 'char_59'}]",['Horror']
