market_id,name,sector,region_id,currency_code,five_year_growth_projection,risk_rating,data_source_references
M-4b5db6a3,TRA_Garner-Cam,TRANSMISSION_DISTRIBUTION,R-3f413466,GBP,5.34,6.4,['Source_two']
M-f34b50c6,TRA_Palmer-Cla,TRANSMISSION_DISTRIBUTION,R-a4055e8c,GBP,2.8,6.57,['Source_professional']
M-47d6f71c,TRA_Hodges-Wri,TRANSMISSION_DISTRIBUTION,R-6630b857,GBP,5.67,9.78,['Source_radio']
M-c416798b,OIL_Berry-Blak,OIL_GAS,R-f05d690e,CAD,1.36,6.7,['Source_investment']
M-cedc1b2b,"TRA_Oneill, La",TRANSMISSION_DISTRIBUTION,R-a849bba4,EUR,1.32,4.01,['Source_music']
M-0cd7ddbd,OIL_Walker-Cor,OIL_GAS,R-b8d87ed4,EUR,6.06,6.11,['Source_become']
M-e3fd355d,TRA_Carrillo a,TRANSMISSION_DISTRIBUTION,R-15b23495,USD,1.46,3.61,['Source_leg']
M-da6a122d,"OIL_Lane, Burk",OIL_GAS,R-ae40a2e1,AUD,0.9,2.21,['Source_sure']
M-c68d6a64,"OIL_Wong, Smit",OIL_GAS,R-4137cb6c,CAD,5.12,5.11,['Source_wife']
M-0624eb6c,"TRA_Heath, Her",TRANSMISSION_DISTRIBUTION,R-40aea921,AUD,4.51,7.89,['Source_section']
M-feebf0a2,TRA_Stevens-Wa,TRANSMISSION_DISTRIBUTION,R-193a5330,GBP,9.18,3.65,['Source_song']
M-b930a22e,TRA_Williams-R,TRANSMISSION_DISTRIBUTION,R-23f777c4,GBP,2.94,8.35,['Source_generation']
M-fb63bffb,TRA_Thomas-Dou,TRANSMISSION_DISTRIBUTION,R-d90c1b94,USD,8.99,6.61,['Source_small']
M-250474f0,TRA_Lewis-Torr,TRANSMISSION_DISTRIBUTION,R-b279b860,GBP,6.53,2.84,['Source_father']
M-d926c233,OIL_Fuller LLC,OIL_GAS,R-50bc184a,GBP,4.39,3.39,['Source_interesting']
M-b32304de,"TRA_Norman, Gr",TRANSMISSION_DISTRIBUTION,R-46f80f47,USD,0.86,7.02,['Source_election']
M-7c979fd0,TRA_Garcia Inc,TRANSMISSION_DISTRIBUTION,R-1715394b,CAD,9.81,1.07,['Source_represent']
M-0ec439c7,TRA_Gonzalez L,TRANSMISSION_DISTRIBUTION,R-01d7e687,EUR,4.51,9.4,['Source_less']
M-54ebc688,"OIL_Fisher, Wo",OIL_GAS,R-b1606205,GBP,6.52,7.09,['Source_week']
M-2566fa96,TRA_West and S,TRANSMISSION_DISTRIBUTION,R-b912a73f,AUD,2.68,3.85,['Source_this']
M-75406f06,OIL_Blackwell ,OIL_GAS,R-4e118f5e,AUD,4.41,8.18,['Source_far']
M-9a2f8913,TRA_Murray-Mer,TRANSMISSION_DISTRIBUTION,R-44224cb1,GBP,7.1,8.75,['Source_consumer']
M-979c8b74,"OIL_Gutierrez,",OIL_GAS,R-3e04c5aa,USD,5.91,2.56,['Source_including']
M-1debcb5c,OIL_Medina-Hor,OIL_GAS,R-05fd9ecd,GBP,9.42,5.58,['Source_Mr']
M-6ff9dcde,"TRA_Winters, S",TRANSMISSION_DISTRIBUTION,R-5f977e63,GBP,7.67,4.16,['Source_middle']
M-085b18da,OIL_Baker-Simp,OIL_GAS,R-a175108e,GBP,5.61,9.03,['Source_spring']
M-4febedd1,OIL_Austin-Sut,OIL_GAS,R-698357d7,USD,4.81,8.99,['Source_rate']
M-1869039e,OIL_Everett PL,OIL_GAS,R-17d75e18,CAD,8.16,9.64,['Source_seem']
M-0ff8db52,OIL_Taylor-Gom,OIL_GAS,R-8300a661,CAD,8.47,8.39,['Source_customer']
M-f2e3fdb7,OIL_Brady-Cobb,OIL_GAS,R-18e644f1,USD,2.43,9.52,['Source_unit']
M-fdaccf77,TRA_Rivers and,TRANSMISSION_DISTRIBUTION,R-e574a787,AUD,9.06,5.57,['Source_maybe']
M-d819e98f,TRA_Owens-Gran,TRANSMISSION_DISTRIBUTION,R-f369ddb6,CAD,6.69,4.23,['Source_father']
M-0b3574dc,TRA_Baker and ,TRANSMISSION_DISTRIBUTION,R-a73eb4a7,EUR,2.54,3.56,['Source_agency']
M-e26a8efe,TRA_Fisher-Gom,TRANSMISSION_DISTRIBUTION,R-b0a80fda,GBP,1.4,7.46,['Source_foot']
M-e809dfab,"TRA_Wallace, G",TRANSMISSION_DISTRIBUTION,R-2794b31e,USD,9.45,4.14,['Source_free']
M-83ff6ba2,OIL_Miranda-Pe,OIL_GAS,R-a73eb4a7,CAD,9.71,2.68,['Source_despite']
M-81f8e18e,TRA_Howell Inc,TRANSMISSION_DISTRIBUTION,R-f4c5b4ee,GBP,3.01,2.5,['Source_story']
M-c6a5c9f4,OIL_Schneider ,OIL_GAS,R-39c88911,USD,6.72,2.53,['Source_own']
M-3aefcb88,TRA_Rodgers-Ho,TRANSMISSION_DISTRIBUTION,R-84d5baf1,USD,6.31,7.52,['Source_hotel']
M-091e45a7,TRA_Kelly-Hunt,TRANSMISSION_DISTRIBUTION,R-fa068b6b,EUR,0.57,7.82,['Source_effort']
M-8497fcd6,"TRA_Roberts, B",TRANSMISSION_DISTRIBUTION,R-569bcb65,CAD,7.05,8.55,['Source_such']
M-f16d816d,TRA_Pena-Hende,TRANSMISSION_DISTRIBUTION,R-53c8c044,EUR,2.02,4.34,['Source_else']
M-54d02d72,TRA_Mckay-Mcin,TRANSMISSION_DISTRIBUTION,R-7afcba5c,AUD,6.61,1.54,['Source_treatment']
M-ce337cba,"OIL_Anderson, ",OIL_GAS,R-9446a9cb,GBP,1.44,6.71,['Source_program']
M-e13074da,"TRA_Sexton, La",TRANSMISSION_DISTRIBUTION,R-d07395e6,GBP,5.67,5.19,['Source_although']
M-964462dd,OIL_Owens-Fole,OIL_GAS,R-efd3c0b8,AUD,5.01,7.7,['Source_own']
M-5329c8f1,"OIL_Miller, Br",OIL_GAS,R-084494f2,AUD,4.37,2.65,['Source_foot']
M-ea44817f,"TRA_Mayo, Wade",TRANSMISSION_DISTRIBUTION,R-e47ae86d,CAD,8.5,8.14,['Source_bank']
M-01d38cd2,TRA_Greene PLC,TRANSMISSION_DISTRIBUTION,R-97fccb23,GBP,8.41,7.25,['Source_more']
M-43315a5a,"TRA_Vargas, Ro",TRANSMISSION_DISTRIBUTION,R-088b42cf,CAD,1.45,5.8,['Source_be']
M-4523f4e9,TRA_Kelley Ltd,TRANSMISSION_DISTRIBUTION,R-2d54c6c2,EUR,3.4,5.73,['Source_very']
M-d40a4349,OIL_Shaw-Curry,OIL_GAS,R-426cff89,EUR,0.98,1.11,['Source_line']
M-9f115ba8,TRA_Morales-Jo,TRANSMISSION_DISTRIBUTION,R-1715394b,EUR,1.03,9.37,['Source_show']
M-e6abb4fd,TRA_Ruiz-Colem,TRANSMISSION_DISTRIBUTION,R-593a8819,AUD,3.68,8.13,['Source_better']
M-f1657297,"OIL_Day, Wong ",OIL_GAS,R-f07e3060,CAD,7.35,1.63,['Source_relate']
M-a75c3fed,TRA_Ramirez Gr,TRANSMISSION_DISTRIBUTION,R-63aafce7,AUD,6.04,1.09,['Source_significant']
M-1a934dc4,"TRA_Jenkins, L",TRANSMISSION_DISTRIBUTION,R-ed4ea4f6,GBP,0.79,1.86,['Source_these']
M-4761fde7,TRA_Kelley-Tho,TRANSMISSION_DISTRIBUTION,R-a70ca98c,AUD,9.67,1.23,['Source_positive']
M-6983b42e,TRA_Yang Ltd,TRANSMISSION_DISTRIBUTION,R-d1139084,CAD,1.35,7.77,['Source_cell']
M-3c71da53,OIL_Powell-Spe,OIL_GAS,R-bea45acc,EUR,2.02,1.98,['Source_peace']
M-c9e8b599,OIL_Smith-May,OIL_GAS,R-f0f2a1c9,AUD,0.89,5.58,['Source_author']
M-3f59fd30,TRA_Higgins-Mi,TRANSMISSION_DISTRIBUTION,R-9ccac495,CAD,5.21,2.67,['Source_role']
M-3210e588,OIL_Smith and ,OIL_GAS,R-e53e6e32,GBP,3.5,9.3,['Source_paper']
M-d01cd6a5,"TRA_Lopez, Hen",TRANSMISSION_DISTRIBUTION,R-47d2ccba,CAD,8.03,9.99,['Source_adult']
M-db0310c6,TRA_Ramirez-Ol,TRANSMISSION_DISTRIBUTION,R-7216cc17,AUD,8.17,9.68,['Source_effort']
M-9d4a2fa6,"OIL_Nichols, T",OIL_GAS,R-dc97a96d,CAD,2.94,3.2,['Source_environment']
M-eaa7c48f,OIL_Gomez and ,OIL_GAS,R-5a7b3dc2,EUR,8.34,7.84,['Source_type']
M-52353f9d,OIL_Patel Grou,OIL_GAS,R-7c63e3ad,EUR,2.24,2.3,['Source_alone']
M-a8636505,TRA_Washington,TRANSMISSION_DISTRIBUTION,R-400c6125,EUR,3.75,2.93,['Source_either']
M-0e8adbc7,TRA_Arnold Inc,TRANSMISSION_DISTRIBUTION,R-efd3c0b8,USD,1.85,7.59,['Source_environment']
M-897a64b2,OIL_Quinn-Maso,OIL_GAS,R-dbd85730,USD,6.04,3.75,['Source_computer']
M-a238ebc3,TRA_Gibson-Han,TRANSMISSION_DISTRIBUTION,R-629d37ae,CAD,8.89,4.38,['Source_their']
M-3dfea6bf,TRA_Smith LLC,TRANSMISSION_DISTRIBUTION,R-9bdd3734,EUR,4.5,6.63,['Source_police']
M-4dfaddcf,TRA_Campbell-S,TRANSMISSION_DISTRIBUTION,R-4b5a3d95,EUR,4.97,1.71,['Source_watch']
M-cb641b28,"OIL_Russo, Jac",OIL_GAS,R-ed4ea4f6,GBP,7.34,1.22,['Source_stay']
M-d1a4f305,"OIL_Castillo, ",OIL_GAS,R-11259ce2,GBP,9.51,8.44,['Source_beautiful']
M-2a71b159,"TRA_Moon, Flem",TRANSMISSION_DISTRIBUTION,R-1fedb0d8,GBP,1.56,1.33,['Source_investment']
M-1a41d764,TRA_Collins-Ca,TRANSMISSION_DISTRIBUTION,R-2126d448,USD,3.54,9.37,['Source_model']
M-0629f94d,OIL_Turner-Har,OIL_GAS,R-fb3026b3,USD,2.12,4.87,['Source_Democrat']
M-84cea45f,TRA_Jones-Crai,TRANSMISSION_DISTRIBUTION,R-25a993e1,GBP,7.46,8.22,['Source_across']
M-dcee8449,TRA_Kelly LLC,TRANSMISSION_DISTRIBUTION,R-923837f7,CAD,5.78,8.12,['Source_deal']
M-2d481d06,OIL_Lester-Wal,OIL_GAS,R-a9166e22,CAD,1.71,5.17,['Source_sport']
M-9e6f17ad,OIL_Nichols-Mi,OIL_GAS,R-b7bd8394,AUD,5.49,3.81,['Source_develop']
M-a07b4a19,"TRA_Walls, Par",TRANSMISSION_DISTRIBUTION,R-52df04fb,EUR,4.66,6.92,['Source_computer']
M-2d67a22c,"TRA_Wilson, Pi",TRANSMISSION_DISTRIBUTION,R-262d04a0,AUD,1.54,1.29,['Source_under']
M-58c8908b,"OIL_Roman, Bro",OIL_GAS,R-a849bba4,AUD,1.74,4.93,['Source_floor']
M-2d34a6d3,"TRA_Mercado, L",TRANSMISSION_DISTRIBUTION,R-fc684011,AUD,7.5,7.88,['Source_conference']
M-8c5fb04a,"OIL_Krause, Ri",OIL_GAS,R-6148165a,EUR,4.23,9.66,['Source_those']
M-cdf7542e,TRA_Bennett LL,TRANSMISSION_DISTRIBUTION,R-4f50e303,EUR,7.96,9.82,['Source_son']
M-c0ede6f0,"TRA_Thompson, ",TRANSMISSION_DISTRIBUTION,R-eeb39140,AUD,4.65,5.04,['Source_bill']
M-9a4154e7,"TRA_Robinson, ",TRANSMISSION_DISTRIBUTION,R-b19e2a19,EUR,1.61,6.17,['Source_benefit']
M-2f6a2bc5,"TRA_Snow, Cann",TRANSMISSION_DISTRIBUTION,R-eb1b8c4e,GBP,4.6,2.33,['Source_deal']
M-c4369693,"TRA_Brown, Sco",TRANSMISSION_DISTRIBUTION,R-a175108e,USD,9.98,2.79,['Source_event']
M-52d88353,TRA_Padilla an,TRANSMISSION_DISTRIBUTION,R-41b1108f,EUR,8.73,4.23,['Source_forget']
M-272c72f7,TRA_Garcia PLC,TRANSMISSION_DISTRIBUTION,R-2c775d9d,EUR,7.73,1.02,['Source_under']
M-6f5418f1,TRA_Andrews-Ga,TRANSMISSION_DISTRIBUTION,R-17d75e18,AUD,4.08,8.14,['Source_effort']
M-69abf798,OIL_Pittman Lt,OIL_GAS,R-07d3fe22,CAD,4.81,6.34,['Source_wind']
M-ce3007c4,TRA_Thompson P,TRANSMISSION_DISTRIBUTION,R-fb9a2e5a,AUD,5.45,7.91,['Source_former']
M-795bf1b3,OIL_Kennedy an,OIL_GAS,R-a4055e8c,USD,2.9,4.66,['Source_find']
M-25d50c09,TRA_Branch LLC,TRANSMISSION_DISTRIBUTION,R-f89e15ab,USD,4.15,7.78,['Source_shake']
M-686d834c,TRA_Davis-Wrig,TRANSMISSION_DISTRIBUTION,R-87771dcb,EUR,1.82,5.45,['Source_go']
M-f43ae6c8,"TRA_Kelly, Gon",TRANSMISSION_DISTRIBUTION,R-a25f4ec8,AUD,6.9,9.51,['Source_at']
M-85ee8408,OIL_Walker-Lop,OIL_GAS,R-f5d6590e,AUD,0.92,1.08,['Source_system']
M-716b80ed,OIL_Phillips-C,OIL_GAS,R-fa1b9da1,GBP,5.66,8.58,['Source_no']
M-fc22e11e,OIL_Powers Inc,OIL_GAS,R-8e22a48b,AUD,4.54,10.0,['Source_wall']
M-125f406c,TRA_Jensen Ltd,TRANSMISSION_DISTRIBUTION,R-a573ef8c,USD,0.72,6.37,['Source_involve']
M-e764a9d9,OIL_Austin-Tur,OIL_GAS,R-e2a16024,AUD,3.13,2.97,['Source_special']
M-c758c966,TRA_Flores-Rus,TRANSMISSION_DISTRIBUTION,R-039e99f6,USD,7.37,3.2,['Source_those']
M-f5f81247,"TRA_Reynolds, ",TRANSMISSION_DISTRIBUTION,R-f45f79b2,USD,5.47,1.77,['Source_various']
M-a09d5e12,OIL_Wilson-Gra,OIL_GAS,R-c8522931,AUD,6.63,7.25,['Source_create']
M-bb762f03,"TRA_Garza, Tho",TRANSMISSION_DISTRIBUTION,R-2d90a8d6,AUD,9.65,3.78,['Source_toward']
M-87d53af1,"TRA_Adams, Her",TRANSMISSION_DISTRIBUTION,R-64ab90fa,GBP,8.15,6.98,['Source_return']
M-0d2ed18c,TRA_Donovan Lt,TRANSMISSION_DISTRIBUTION,R-9fc778d0,GBP,7.75,3.5,['Source_suggest']
M-f8cc7337,TRA_Johnson In,TRANSMISSION_DISTRIBUTION,R-e01ca5bc,GBP,4.06,6.17,['Source_whose']
M-56c39729,"TRA_Goodman, H",TRANSMISSION_DISTRIBUTION,R-7240c67e,AUD,8.96,3.46,['Source_power']
M-cccddfda,TRA_Smith Ltd,TRANSMISSION_DISTRIBUTION,R-03976eb2,EUR,7.3,1.86,['Source_short']
M-9ae19f30,"TRA_Fields, Mo",TRANSMISSION_DISTRIBUTION,R-d0736339,USD,8.2,7.36,['Source_such']
M-1030f9e5,"OIL_Martinez, ",OIL_GAS,R-eeed6813,AUD,1.95,2.24,['Source_most']
M-9d0d5a19,TRA_Hernandez ,TRANSMISSION_DISTRIBUTION,R-81cd47bb,AUD,9.26,3.6,['Source_property']
M-2e4391f5,TRA_Kelly-Litt,TRANSMISSION_DISTRIBUTION,R-a49a1045,CAD,1.84,5.78,['Source_conference']
M-448891e3,"OIL_Casey, Hou",OIL_GAS,R-8c35263b,CAD,2.99,3.92,['Source_I']
M-74beb4f0,TRA_Johnson an,TRANSMISSION_DISTRIBUTION,R-698357d7,GBP,6.55,2.73,['Source_program']
M-f2940460,TRA_Crawford-M,TRANSMISSION_DISTRIBUTION,R-a1854a63,EUR,3.77,5.09,['Source_section']
M-2c0a69f9,TRA_Reese Inc,TRANSMISSION_DISTRIBUTION,R-fb54d982,EUR,6.39,9.93,['Source_hair']
M-c1781708,"OIL_Hall, Bate",OIL_GAS,R-91cb7daa,AUD,7.16,1.96,['Source_win']
M-f1bc868f,"OIL_Bell, Ande",OIL_GAS,R-3b250403,USD,6.47,8.08,['Source_product']
M-f89764a2,TRA_Williams-H,TRANSMISSION_DISTRIBUTION,R-fae21353,AUD,0.67,6.99,['Source_child']
M-c49d508c,TRA_Williams L,TRANSMISSION_DISTRIBUTION,R-768bcade,USD,1.08,6.41,['Source_recent']
M-28cd1544,TRA_Durham-Ada,TRANSMISSION_DISTRIBUTION,R-83b5cfd9,CAD,4.38,1.48,['Source_group']
M-3efa46dc,"TRA_Snyder, An",TRANSMISSION_DISTRIBUTION,R-f4c5b4ee,AUD,1.86,1.78,['Source_only']
M-1bc7ab63,OIL_Crosby-Tho,OIL_GAS,R-ef8dbee4,EUR,2.4,9.14,['Source_hard']
M-392dc7c4,OIL_Phillips a,OIL_GAS,R-a4055e8c,CAD,1.15,1.81,['Source_wear']
M-9f9fd467,"OIL_Shepherd, ",OIL_GAS,R-d3d42064,GBP,9.49,7.44,['Source_usually']
M-9e728425,"TRA_Johnson, S",TRANSMISSION_DISTRIBUTION,R-a56fa919,CAD,4.63,3.93,['Source_yourself']
M-cbfa70ab,"OIL_Ross, Shaf",OIL_GAS,R-397672eb,GBP,3.46,7.53,['Source_old']
M-fa854b95,OIL_Thompson a,OIL_GAS,R-11259ce2,EUR,8.99,9.81,['Source_everybody']
M-6b3085b7,OIL_Barnes LLC,OIL_GAS,R-e8871a82,GBP,4.14,9.7,['Source_throw']
M-d1173ad2,OIL_Tanner-Bak,OIL_GAS,R-7204d489,GBP,2.75,4.29,['Source_summer']
M-b92e3996,OIL_Schwartz-L,OIL_GAS,R-f836d5c1,EUR,9.66,3.78,['Source_growth']
M-0781fc99,TRA_Robbins In,TRANSMISSION_DISTRIBUTION,R-e23c98bc,EUR,3.82,9.65,['Source_even']
M-e4448e05,TRA_Walters Lt,TRANSMISSION_DISTRIBUTION,R-70c8e096,CAD,5.58,2.47,['Source_pattern']
M-22a66a7d,"OIL_Rivera, My",OIL_GAS,R-1953cdb6,EUR,8.35,7.01,['Source_democratic']
M-8dff08c7,TRA_Davis Grou,TRANSMISSION_DISTRIBUTION,R-c7da4ac7,USD,5.34,8.63,['Source_girl']
M-7a9f5ec5,"OIL_Randall, R",OIL_GAS,R-975e9810,GBP,9.35,8.05,['Source_myself']
M-c38a307b,"TRA_Vasquez, R",TRANSMISSION_DISTRIBUTION,R-cbbb1961,EUR,3.12,1.69,['Source_should']
M-c5877b3f,OIL_Bailey-Ter,OIL_GAS,R-5bd35f17,CAD,8.9,4.68,['Source_which']
M-fbdc1f8f,"TRA_Hanson, Yo",TRANSMISSION_DISTRIBUTION,R-a6df4fb8,GBP,8.01,3.64,['Source_reason']
M-00f84752,OIL_Butler and,OIL_GAS,R-4d678a46,EUR,5.99,6.75,['Source_value']
M-5a17b223,TRA_Bridges In,TRANSMISSION_DISTRIBUTION,R-4ab051a2,CAD,9.76,1.98,['Source_usually']
M-9ca55151,TRA_Gay Ltd,TRANSMISSION_DISTRIBUTION,R-adfc7869,AUD,5.09,3.71,['Source_trip']
M-409bba37,TRA_Hawkins In,TRANSMISSION_DISTRIBUTION,R-436b0a2d,GBP,8.71,8.31,['Source_win']
M-cb94395a,TRA_Olson-Lawr,TRANSMISSION_DISTRIBUTION,R-6ae37671,CAD,8.85,7.79,['Source_reduce']
M-3deadf5a,TRA_Orr-Miller,TRANSMISSION_DISTRIBUTION,R-c1d07799,USD,1.93,4.03,['Source_participant']
M-7d04840b,"TRA_Smith, Hic",TRANSMISSION_DISTRIBUTION,R-fae32e72,GBP,6.24,7.76,['Source_campaign']
M-296d3411,"TRA_Cross, Vin",TRANSMISSION_DISTRIBUTION,R-3d357913,AUD,7.96,1.15,['Source_subject']
M-07efecd9,OIL_Blair-Cast,OIL_GAS,R-a195921e,GBP,8.11,6.79,['Source_serious']
M-3ce546ee,"OIL_Roberts, J",OIL_GAS,R-c51881a9,USD,6.87,6.51,['Source_campaign']
M-6311ba70,TRA_Stevens-El,TRANSMISSION_DISTRIBUTION,R-47d2ccba,AUD,1.26,2.32,['Source_anyone']
M-1de702b4,TRA_Hall-Alexa,TRANSMISSION_DISTRIBUTION,R-71c7e252,CAD,2.72,3.03,['Source_option']
M-2832decf,TRA_Chapman In,TRANSMISSION_DISTRIBUTION,R-779257b6,GBP,5.25,8.78,['Source_simply']
M-5deb7e6f,TRA_Wells-Bowm,TRANSMISSION_DISTRIBUTION,R-84c9f11a,USD,5.52,3.5,['Source_ten']
M-492a4f22,"TRA_Rivera, Wa",TRANSMISSION_DISTRIBUTION,R-5003af44,USD,9.93,4.65,['Source_indeed']
M-63627883,OIL_Smith-Hawk,OIL_GAS,R-4c158191,GBP,8.54,8.35,['Source_treatment']
M-d3b403da,"TRA_Malone, Po",TRANSMISSION_DISTRIBUTION,R-fc684011,EUR,8.24,4.34,['Source_smile']
M-766c9a49,OIL_Davenport-,OIL_GAS,R-fbf5a618,GBP,1.28,7.54,['Source_risk']
M-f47bd362,"OIL_Hernandez,",OIL_GAS,R-69834e83,USD,7.23,1.46,['Source_record']
M-3249fb30,"OIL_Nichols, L",OIL_GAS,R-24a06977,AUD,4.53,8.41,['Source_never']
M-7ccf0bd6,TRA_Love Inc,TRANSMISSION_DISTRIBUTION,R-2cddc003,USD,7.28,6.78,['Source_soon']
M-4eb35aaf,TRA_Rose and S,TRANSMISSION_DISTRIBUTION,R-fe9659d6,USD,2.43,1.56,['Source_else']
M-65cd228d,TRA_Clark-Kim,TRANSMISSION_DISTRIBUTION,R-ccb1e97f,AUD,4.74,8.45,['Source_Mrs']
M-c5bb3acb,"OIL_Cooper, Ni",OIL_GAS,R-a16196d0,USD,1.26,8.27,['Source_year']
M-63d33b69,OIL_Washington,OIL_GAS,R-f6e72e90,EUR,3.33,9.43,['Source_mission']
M-a66ba7c3,"TRA_Smith, Ave",TRANSMISSION_DISTRIBUTION,R-9214b7f3,USD,7.63,5.47,['Source_suddenly']
M-7b46ef47,"TRA_Robinson, ",TRANSMISSION_DISTRIBUTION,R-426cff89,CAD,7.74,5.99,['Source_paper']
M-77e50ca2,OIL_Guerra-Wel,OIL_GAS,R-14e001ec,USD,8.9,7.82,['Source_choice']
M-88a06b10,OIL_Hall Ltd,OIL_GAS,R-9ccac495,GBP,7.0,6.55,['Source_deep']
M-30fbe9c2,OIL_Pace LLC,OIL_GAS,R-4a280e27,AUD,2.95,6.24,['Source_watch']
M-8fe785bd,OIL_Sutton-Fle,OIL_GAS,R-c94095cf,CAD,8.3,3.96,['Source_plan']
M-40f6c7b2,"OIL_Moore, Sha",OIL_GAS,R-2c44de90,USD,1.23,9.62,['Source_face']
M-6873bb1c,"TRA_Erickson, ",TRANSMISSION_DISTRIBUTION,R-27bfb2e3,AUD,2.07,2.07,['Source_rich']
M-2cd9568d,OIL_Thornton L,OIL_GAS,R-9e46da14,AUD,5.52,8.81,['Source_new']
M-37a9995b,TRA_Sutton-Mcg,TRANSMISSION_DISTRIBUTION,R-a94e02e0,USD,4.98,8.01,['Source_close']
M-e72d7916,OIL_Wallace-Ho,OIL_GAS,R-10a6dede,EUR,4.95,9.51,['Source_those']
M-33f7d86c,"TRA_Pearson, T",TRANSMISSION_DISTRIBUTION,R-2126d448,AUD,7.06,2.0,['Source_language']
M-7eb7936a,TRA_Cook-Adams,TRANSMISSION_DISTRIBUTION,R-1b25ce6a,EUR,1.73,2.83,['Source_investment']
M-4de55178,OIL_Cobb-Jones,OIL_GAS,R-06634980,AUD,6.52,4.46,['Source_help']
M-c407d296,"TRA_Graham, Ta",TRANSMISSION_DISTRIBUTION,R-93e68487,USD,5.59,5.37,['Source_let']
M-a5701a61,"TRA_George, Yo",TRANSMISSION_DISTRIBUTION,R-4035e76b,CAD,8.84,6.04,['Source_white']
M-a5b55783,OIL_Knight and,OIL_GAS,R-2126d448,USD,2.23,3.58,['Source_have']
M-d7eef188,"OIL_Gordon, Wh",OIL_GAS,R-acbe1283,AUD,3.98,4.17,['Source_individual']
M-4973c642,OIL_Hood Inc,OIL_GAS,R-dfc975c2,USD,0.64,6.86,['Source_son']
M-0d86d6c5,"OIL_Murphy, Al",OIL_GAS,R-3488b1ca,EUR,8.08,2.21,['Source_consider']
M-ef16e29b,TRA_Thomas-War,TRANSMISSION_DISTRIBUTION,R-d4fe1b65,EUR,2.04,8.42,['Source_song']
M-a4ca3560,"TRA_Conner, Le",TRANSMISSION_DISTRIBUTION,R-f07e3060,CAD,6.22,7.87,['Source_plan']
M-6c24f64b,TRA_Mendoza Gr,TRANSMISSION_DISTRIBUTION,R-443fa09e,CAD,2.97,7.0,['Source_on']
M-d9604715,TRA_Bradley PL,TRANSMISSION_DISTRIBUTION,R-0cb5b2ae,CAD,6.98,4.21,['Source_space']
M-fdf03854,OIL_Graham-Ben,OIL_GAS,R-b4da2fbc,USD,2.84,8.65,['Source_beautiful']
M-2a3da1d2,"OIL_Sawyer, Ar",OIL_GAS,R-be647de8,EUR,1.35,1.49,['Source_student']
M-3d12d26d,OIL_Gonzalez L,OIL_GAS,R-3b250403,GBP,8.32,4.5,['Source_on']
M-add6afec,TRA_Jones LLC,TRANSMISSION_DISTRIBUTION,R-35a17c83,USD,2.57,4.28,['Source_truth']
M-5226b238,OIL_Gonzales a,OIL_GAS,R-9ff92b57,AUD,7.79,9.04,['Source_house']
M-7fefe523,"TRA_Ross, Hatf",TRANSMISSION_DISTRIBUTION,R-8921e0cd,EUR,7.18,7.25,['Source_without']
M-f02b8076,TRA_Nguyen-Nel,TRANSMISSION_DISTRIBUTION,R-20a4999f,EUR,5.99,3.6,['Source_up']
M-42e57422,TRA_Reed PLC,TRANSMISSION_DISTRIBUTION,R-40aea921,USD,2.59,1.09,['Source_class']
M-89001e0e,TRA_Williams-Z,TRANSMISSION_DISTRIBUTION,R-16a1192e,CAD,6.21,8.29,['Source_memory']
M-827fb195,TRA_Velazquez-,TRANSMISSION_DISTRIBUTION,R-ad37aa4e,EUR,0.95,1.91,['Source_interesting']
M-da62c6fe,"TRA_Graves, Si",TRANSMISSION_DISTRIBUTION,R-28ec2cd3,CAD,7.34,7.87,['Source_go']
M-a259bc96,"TRA_Harris, Sc",TRANSMISSION_DISTRIBUTION,R-a8ca5eed,CAD,7.13,4.64,['Source_firm']
M-2255e972,"TRA_Berry, Rod",TRANSMISSION_DISTRIBUTION,R-8ba3c0e8,AUD,8.69,3.09,['Source_see']
M-1db0cac0,"TRA_Nicholson,",TRANSMISSION_DISTRIBUTION,R-d0736339,USD,3.6,8.38,['Source_produce']
M-ce6b06aa,"OIL_Hernandez,",OIL_GAS,R-25a993e1,CAD,4.5,7.92,['Source_conference']
M-f866d534,TRA_Suarez LLC,TRANSMISSION_DISTRIBUTION,R-8e2f74c7,AUD,7.98,8.7,['Source_full']
M-0bd970a3,"TRA_Mercado, M",TRANSMISSION_DISTRIBUTION,R-b3f2f299,EUR,5.74,3.89,['Source_director']
M-b1f27fcc,"OIL_Sanchez, S",OIL_GAS,R-5f977e63,USD,1.8,7.93,['Source_grow']
M-ea798852,TRA_Dunn-Davis,TRANSMISSION_DISTRIBUTION,R-5c9eb954,CAD,3.63,1.89,['Source_cold']
M-56dc5dbc,TRA_White-Gree,TRANSMISSION_DISTRIBUTION,R-8c2f2abb,AUD,5.23,1.89,['Source_yes']
M-893a2bb5,"TRA_Wood, Wood",TRANSMISSION_DISTRIBUTION,R-4ab051a2,CAD,8.61,6.76,['Source_fight']
M-b096eca6,"OIL_Foster, Gr",OIL_GAS,R-8332859f,AUD,4.89,3.04,['Source_there']
M-cdfd508a,TRA_Guerra LLC,TRANSMISSION_DISTRIBUTION,R-73969225,GBP,7.97,4.92,['Source_beautiful']
M-89554e57,OIL_Harrington,OIL_GAS,R-9ced4d5f,GBP,7.83,4.81,['Source_black']
M-cc44f817,"TRA_Wagner, Br",TRANSMISSION_DISTRIBUTION,R-9dbc200a,USD,3.9,4.97,['Source_authority']
