og_profile_id,market_id,total_proven_reserves_barrels,total_gas_reserves_bcfe,pipeline_miles,production_capacity_barrels_per_day,active_well_count,refining_capacity_barrels_per_day
OG-38468d75,M-4c7da879,847.11,1606.01,37851.35,3537852.54,660,625039.73
OG-12b45c31,M-5d296661,294.57,1940.33,42159.41,497822.14,94,786967.44
OG-e5f3c309,M-db8cedf2,6934.96,3926.95,35802.53,3751224.27,847,500396.22
OG-81535105,M-e4cd958e,2316.65,1852.94,6164.16,1627362.86,361,290083.45
OG-079ff385,M-6aebaae9,6595.16,2143.43,17737.53,467273.14,1433,1790149.18
OG-c845a433,M-cdf0bce6,8366.83,3676.04,12060.55,3100978.73,1965,876128.55
OG-1186de57,M-86b59fdc,6483.37,1461.98,14492.05,1607242.24,564,616533.71
OG-86b12913,M-cc6a824b,8698.84,157.98,23237.08,1461963.33,700,1629933.17
OG-b573330c,M-4c907e01,7635.43,4834.81,36917.44,2344918.22,605,243090.77
OG-8bf53a5f,M-06f51fa8,8887.53,4494.5,41100.38,3741619.03,1630,693312.41
OG-a46b7fff,M-8cc88127,1011.77,1057.74,20098.7,1003998.94,368,1771416.44
OG-ea77f638,M-dc787fa1,2224.69,3928.46,44449.54,3529246.45,413,80476.02
OG-b95f0d15,M-0f9fcf08,4573.02,1772.4,34390.68,4068346.33,837,1749646.7
OG-a3c628f0,M-6c80a59c,4537.61,301.2,41373.15,4331955.56,57,913510.75
OG-4f978529,M-1da094df,9885.18,2144.14,2278.32,1933382.29,1322,1347890.01
OG-dd9372c0,M-70e62247,202.61,4683.12,35606.23,2133259.88,1952,95458.79
OG-b811cca4,M-5844aa85,5133.84,2054.69,17339.77,4237075.47,438,272754.19
OG-1d2aa205,M-1910fb99,7634.81,1280.66,13593.6,537368.8,1462,520111.08
OG-18abc91f,M-8cc11ad9,1814.55,1367.39,33734.85,4189330.73,410,1138040.61
OG-8155d173,M-fe9d7ccc,5208.66,2578.84,10556.99,2915754.57,1590,776164.44
OG-4c537825,M-8702dd2c,81.16,4410.51,27631.07,3432305.77,25,1803448.62
OG-40a89758,M-3c653081,4887.81,1943.51,10875.71,4437049.12,259,1185241.2
OG-f96bbe6f,M-71033f49,7112.13,2912.81,32064.69,2384298.7,1169,191084.89
OG-548bb602,M-d2ab0431,5928.21,4035.86,27973.64,4280149.62,1962,1221092.86
OG-7091b33e,M-4b1a66be,4783.97,3023.62,4861.38,1663027.18,209,1695477.66
OG-84663fd1,M-f4fe25b9,9551.43,2332.13,18133.88,2105494.5,26,205989.83
OG-979b44de,M-68116591,329.53,2604.42,35654.06,3418688.48,664,1499050.66
OG-5d92c546,M-744a91ab,1270.14,664.53,29875.22,433452.42,273,1372562.77
OG-9953f4c6,M-63287fa9,6150.58,848.6,5412.34,3980183.09,1717,808002.96
OG-aa3620dc,M-b6d93ac4,4370.48,3970.21,4067.23,4740656.36,421,156314.92
OG-f0704d54,M-00927832,843.63,3075.31,40202.35,4504452.95,1176,492708.22
OG-5af39c80,M-f5e22e7c,2400.5,696.74,48571.91,3719417.41,1395,1900409.89
OG-91bfd0a1,M-a4ddf527,8003.05,3919.26,17264.3,3084631.54,1960,984215.86
OG-9e077765,M-d70f3d9e,6595.8,322.42,43075.27,4390856.66,666,875150.51
OG-e3cff923,M-ffb98543,8775.68,3133.95,16911.2,1917480.63,1230,220313.8
OG-f2728e5a,M-920ad210,1703.37,487.24,16519.32,2674473.72,407,827402.71
OG-a1205d38,M-6ad9f5b3,5354.69,4343.56,49345.72,976915.75,258,469312.65
OG-e3767e63,M-9151d2a9,3344.14,947.27,14198.37,62863.87,979,623018.65
OG-d6f356d6,M-39b68c3b,5931.63,4229.33,48062.13,2205449.73,923,603743.31
OG-d004e940,M-0a0082f5,7451.56,2145.19,15799.41,3544592.24,1113,285677.51
OG-1c8bc9fa,M-e5f09cca,5157.67,4445.37,49701.68,1089137.24,1152,1319388.36
OG-04d47222,M-5e09b259,1066.27,644.21,16529.54,1630578.17,1122,1878924.83
OG-956b4024,M-3a98ad5d,9584.45,1404.68,2047.3,3895185.7,128,436659.93
OG-12a83c91,M-f4d2fed3,660.59,340.78,15551.6,3327022.9,774,108719.37
OG-986661e8,M-8fc4a186,7049.19,2084.78,34680.81,3098676.29,1893,858231.56
OG-45abce22,M-33c53749,7453.44,2732.11,39470.68,1466484.02,1821,984424.77
OG-231cc0e0,M-e4b7987d,2292.44,443.03,17006.21,1192534.08,1651,1037749.23
OG-907e419d,M-2423c16b,6963.9,4508.94,32024.13,1318844.44,1712,175457.87
OG-a898b066,M-f93c547d,4245.09,3884.91,41359.12,677569.25,1505,1450170.9
OG-0566ec14,M-c33c4452,9743.82,4722.07,21107.98,1912833.82,873,1529102.62
OG-c7cfebc2,M-2ba9fbab,9492.96,3868.9,43841.1,4090150.01,1303,99466.89
OG-39735a57,M-ffa70741,2370.74,3038.35,10739.38,1879906.42,1760,1360520.64
OG-33d59a58,M-c1bf09f3,4546.92,1563.85,4793.2,4311814.57,1844,1983657.68
OG-10bfa958,M-6fe135ae,5591.24,1022.83,23482.55,610896.21,1591,1524069.5
OG-333a268b,M-ed2f787c,5202.52,4931.39,2795.72,62200.02,1384,1834311.1
OG-a20f47a7,M-03cdda19,2760.87,3115.13,12313.24,3685569.54,1056,367170.28
OG-3bb40313,M-9f109c7c,7362.7,575.63,44144.39,991288.52,1504,1841938.93
OG-ec0b1680,M-877efb40,8157.2,4576.93,10597.7,3321895.08,905,795365.47
OG-3098fe8b,M-8fbaf3cb,2821.56,2183.58,18013.94,4212889.73,1037,1864258.29
OG-c73ddd3b,M-d1371059,4754.15,3955.5,24944.14,4529906.17,1284,934538.91
OG-d524cf9e,M-88d85b41,5495.58,4940.34,17515.33,2503351.27,1452,1450924.26
OG-9e71a418,M-6ce57a9d,6195.99,4398.11,23288.88,2905293.2,184,198808.25
OG-09ff10ce,M-8df65d11,8739.25,442.15,45873.22,3008479.1,611,834056.25
OG-d3959d3e,M-109c893d,6476.59,3064.56,46554.52,2944941.63,1869,1880173.07
OG-f9162c15,M-2f000e28,8001.18,3196.7,28574.88,1772398.6,52,1078279.36
OG-ccb6fac7,M-b84661d7,6496.47,4280.14,39072.0,4559238.59,1952,266660.32
OG-d29c2b6b,M-ef12f561,4936.81,2588.56,19915.57,2601601.96,881,1084455.09
OG-6ab47db5,M-42a1e891,6606.21,3036.15,26281.44,731356.58,52,458724.23
OG-ecaaf675,M-91c025ea,9421.24,4697.2,16581.4,3207742.28,111,1756583.3
OG-710317d3,M-cf47d7af,9159.47,1315.02,4877.18,3774775.35,90,1468932.94
OG-9c23eb88,M-16ead2e2,9976.95,1875.85,4804.64,4032905.04,452,675280.62
OG-a8e4d9b4,M-a8a9777f,8393.16,1418.34,18709.44,2186776.23,519,1424283.11
OG-64d84d65,M-c606367c,6308.11,2852.88,43150.94,354205.48,72,1080344.59
OG-df96bea3,M-1788dafa,7867.72,4710.02,34001.56,823769.61,1481,1181585.01
OG-1ba9f679,M-63c2ef64,546.84,3866.13,10340.09,4784606.21,1121,888996.83
OG-288b1a7f,M-8625566a,707.9,3476.82,28411.53,2056469.49,781,305525.66
OG-cb4676ad,M-742fabad,9498.86,4700.78,9848.22,1500806.53,667,808649.17
OG-70ce314a,M-d5f5be7d,691.77,1410.91,11372.65,4253881.67,715,1482332.63
OG-3e0d78f4,M-87ee7374,9345.69,4581.5,31365.21,3420093.31,632,1117386.2
OG-6c74aabc,M-7ef05602,8351.06,2886.14,29322.92,4330889.48,511,1959741.0
OG-91e2829b,M-7f70d495,673.2,4352.01,45616.96,160398.23,1578,664210.6
OG-1dbe2ad7,M-fac49e3c,9227.01,1565.94,48620.26,148655.94,369,560054.76
OG-06204947,M-f54a1ad6,9770.83,2261.31,10785.51,3582241.99,385,1769023.22
OG-e474caae,M-ce0e3d92,7984.21,3616.95,10925.57,1023580.95,1683,1267364.12
OG-7e09d850,M-076fab99,3120.1,1468.85,31332.56,620456.49,1059,1145116.74
OG-25f25b2c,M-b1d2dbf5,4828.65,4133.61,8164.33,375210.04,993,1567544.8
OG-701dd583,M-158ff7c4,4695.82,4269.25,32983.02,3668738.09,1950,589360.11
OG-816d086f,M-36b957bb,1419.69,4732.79,30504.45,493632.15,1680,208129.79
OG-959a3351,M-9dd81aea,1366.5,4462.78,27122.0,667772.45,1461,681964.56
OG-1aa23863,M-d458bb3d,878.08,2405.92,16887.39,99908.79,1921,981183.03
OG-57dafc46,M-40e715d1,5678.64,1187.36,11284.37,1370022.03,133,1325212.51
OG-16e624d9,M-51520195,7268.41,1379.46,19504.75,402393.82,1853,840072.08
OG-fc267cfb,M-7c5b002b,6442.3,3169.38,4648.63,1982577.64,361,963365.47
OG-feac3956,M-d61aeeb8,2770.76,2426.34,49454.38,1582753.43,1423,1063045.47
OG-ddeb399e,M-eb727d95,6895.37,3896.55,21821.97,4179626.0,1900,1695453.45
OG-68a0ae4b,M-e200de8f,4422.59,1866.46,37551.2,2312986.69,1394,1768632.61
OG-fa9f4e70,M-3682070c,4636.45,897.9,28782.35,2854107.62,409,1708685.41
OG-34e09e48,M-dc7e9a2e,6560.76,3029.2,4365.13,1899041.28,1531,957072.7
OG-8e57f36f,M-90a09657,6661.92,3763.02,24498.42,57528.21,270,343354.39
OG-b38a8123,M-edf9b78b,4391.16,4310.42,38754.72,3683062.08,636,674330.3
OG-733abb68,M-e2a9adac,4430.12,4952.2,14546.53,980573.57,1442,1938737.33
OG-8e221319,M-e8a83f9e,2201.94,2730.04,25060.55,3773817.55,870,1975225.66
OG-3bf1e681,M-fef1a859,9670.84,2123.93,47575.96,4167638.99,639,1475836.12
OG-95ffd167,M-f583a2c7,885.92,3816.36,27048.74,2714448.59,1510,1647590.63
OG-8aec6fcd,M-5ecd17ed,3047.24,3259.12,24353.95,1359436.95,1464,387627.41
OG-08294e95,M-d6343031,1792.38,1055.51,29086.32,835158.4,1142,1718096.18
OG-45d8bc72,M-4baf4d18,4032.57,2359.33,32426.21,1035875.16,761,744941.96
OG-f63a5528,M-b07a9135,9883.06,3964.75,26588.31,3930865.19,597,656031.04
OG-c4df93d3,M-c7bc5362,7054.68,4486.11,44346.9,1072604.11,1197,287480.21
OG-12973222,M-54f13979,7474.96,2098.57,10295.91,4555177.47,238,445776.88
OG-1590edcf,M-c284bbe5,1509.46,1736.6,23051.72,96275.22,165,277109.25
OG-7a4ae7c1,M-5cc69b78,4221.41,1536.49,11964.6,3988957.94,1506,1520987.29
OG-7bdda099,M-c0b3c1dc,5724.23,4193.12,15794.25,4838530.64,1334,1288951.71
OG-fecef9ce,M-be6c0069,2331.82,1439.49,28526.99,3297823.6,878,844352.57
OG-9cb852e7,M-9f3bb5d7,1463.43,3291.87,24591.04,2142924.4,422,1960118.73
OG-62f9aac6,M-14767619,1530.69,3404.99,25140.62,2406946.05,153,122662.97
OG-d48534a0,M-cab5c0c6,1453.44,1587.47,38637.9,3580522.2,1396,1516027.84
OG-f7d74f5f,M-571208e8,2735.63,3148.52,32779.37,1197204.66,1244,1676042.99
OG-215338c7,M-8fee93fe,6129.96,3019.2,32918.98,3784410.22,1625,1279663.95
OG-a0fcc917,M-563d6b2d,7560.98,3067.93,10193.17,2527858.17,1493,392641.81
OG-eb55c2f8,M-e1c7de74,4466.62,2153.56,25642.8,2758949.39,1641,797716.46
OG-dbed1204,M-8aa24502,5812.72,2651.31,17307.62,614678.9,926,421576.82
OG-4ebe4e45,M-ef532ff8,8706.81,2174.08,26949.17,4555341.74,785,697836.63
OG-9032fb9b,M-1e5595a5,7430.35,1254.88,1905.4,4041536.14,1310,1206816.94
OG-728cc59c,M-7448e63f,7111.29,3082.32,24022.12,4874616.67,486,1465776.79
OG-e9e3675d,M-b7cfd264,3605.49,578.89,30201.46,126302.95,1939,1033311.28
OG-639a0a2c,M-349ee83c,9236.59,2988.17,1572.51,985655.45,437,1858400.25
OG-dcbdf32e,M-3c1629ca,1773.33,4544.42,39010.3,3623771.46,127,1082823.99
OG-a9182202,M-38ffbb9c,4642.35,4987.99,7755.33,3313667.96,898,371014.68
OG-fff4b1dc,M-c2c726c8,890.88,292.32,20237.75,2285082.65,919,1613268.61
OG-1ed68558,M-c459b044,5387.58,2072.42,22184.96,3560308.59,1446,1203906.08
OG-a0cbc644,M-e4bd794c,761.61,4979.4,49165.64,227989.26,1345,1152877.2
OG-66e3fd4c,M-64ecf634,2655.05,2156.72,47483.54,2871221.12,1174,456119.66
OG-06e9e6fc,M-2c1052ac,339.68,1085.51,24321.09,215473.27,879,316506.32
OG-31adcaaa,M-c77937ad,2570.32,1945.69,2813.85,1177687.5,320,560029.74
OG-7977d271,M-770f701a,5565.48,2366.45,9430.89,1751569.86,1091,1073555.41
OG-705bada7,M-f609c15c,7801.48,564.04,26849.23,2044875.48,815,163042.89
OG-b62f55e3,M-7225220c,1420.9,1512.72,20040.8,4722127.67,2000,945633.6
OG-2bb0fa59,M-bfae7aee,2651.44,2020.75,10234.47,2754111.64,984,1531192.27
OG-fcb9b720,M-b08704e9,8081.93,3306.0,26193.67,173567.68,962,280602.72
OG-301c2432,M-6c684cfe,9288.2,3537.5,42182.36,2541102.15,1468,1389425.56
OG-b76e07f2,M-0ac010ec,5251.46,4366.65,464.01,2895133.1,1672,1178015.42
OG-9e74e297,M-618fc2ea,5114.49,2174.11,34353.77,3500332.55,339,1568472.93
OG-0eb02a61,M-5009d1b2,9759.45,3227.92,43831.25,1565758.99,43,1859623.01
OG-0efa74ae,M-7ce6cb27,657.31,1343.74,1483.74,2516599.56,966,1495531.23
OG-acad7529,M-b709470d,3453.96,3040.73,18766.63,1129175.03,597,1902669.81
OG-6cad8ac6,M-9b088587,3222.72,4957.08,42051.7,3093492.28,812,201560.58
OG-55c59148,M-9ff526d3,624.37,2502.35,45906.59,3026398.59,920,913592.65
OG-1a964fa4,M-c49168d7,1503.49,715.51,21492.54,4351399.83,785,1461193.07
OG-29c572de,M-3d32be35,854.89,4950.17,46719.39,1185476.56,79,21945.09
OG-c06942c9,M-b13b621d,4972.81,687.7,38769.52,3711011.58,1763,1693794.27
OG-a5453e6f,M-e1ad4f61,8425.29,4026.61,49181.81,3057887.11,1574,1785820.16
OG-0cfbdc26,M-ab468559,4374.6,2819.38,42826.46,3459706.76,1847,639045.97
OG-bf2d4923,M-71a2705f,2528.92,1209.2,27726.75,3245769.87,1397,20529.39
OG-bae1980a,M-6b44c91c,9307.15,2583.45,43643.78,775565.73,1969,1771707.24
OG-ab4f2f08,M-dac666e9,4984.61,4363.05,2780.44,2013312.67,1768,1540814.33
OG-125061c2,M-72b3643e,6181.6,413.58,17431.64,2649183.13,1909,693436.25
OG-23d3535c,M-76081231,5688.11,4334.46,44690.29,784723.83,304,1733393.45
OG-0d53a7ff,M-0daa4602,2568.81,1786.05,21834.67,914504.1,381,255211.04
OG-e68a5876,M-6efdce56,3044.04,4863.17,49281.14,1546395.25,1580,168758.48
OG-5f8dbe1b,M-a78a2e96,6222.79,3870.34,28750.92,3280114.59,1873,894993.56
OG-b3d3dff7,M-316ed4cd,5644.45,1003.38,46891.3,1193102.66,172,634346.04
OG-afab4236,M-6950e29d,5842.15,2940.41,2127.53,67288.5,1521,1318935.84
OG-c3961e5b,M-d5f0498a,7641.12,2992.71,35433.53,66081.88,893,1644622.33
OG-7818d171,M-33d4b389,2094.6,4518.22,32556.96,319448.61,297,1038272.62
OG-3f033aab,M-dc96c0df,4851.97,214.77,40355.71,3240989.43,140,907301.92
OG-18d634ce,M-c28af17e,1915.57,134.1,18818.99,3974292.41,479,1665807.02
OG-76a75f8e,M-5c582818,1461.2,1384.22,6660.17,2204585.92,1659,1039367.63
OG-78299b10,M-cb42bc0b,6028.95,2906.14,28276.63,675647.46,1190,1923582.16
OG-f77e0c97,M-082a3451,2353.33,3906.26,9395.32,1435202.41,748,289872.1
OG-0c1ec888,M-727819b7,5029.56,246.2,19197.08,261883.59,1926,380376.33
OG-5a289677,M-cda42ef1,1077.28,488.78,32647.96,267826.39,1447,1459384.64
OG-31cb45e2,M-5fc9205e,3545.32,4994.11,28384.5,1630418.75,1265,1871553.73
OG-44d73549,M-f14a75c4,688.94,4866.65,13653.39,78241.99,1799,484382.7
OG-873875e5,M-847f7975,9438.19,4151.55,17692.78,1539950.97,152,1244789.23
OG-0692bbd3,M-6ac97d0e,1875.6,2502.9,42230.39,258167.58,1961,746144.23
OG-4e634bc8,M-61af1c91,5108.38,1537.21,23622.66,1681925.64,789,307197.76
OG-9a206991,M-21f7d15f,284.21,3931.49,36351.62,4168585.72,813,1993179.98
OG-17348863,M-dd4dcbb4,5848.28,4996.36,13647.15,1957294.14,231,722062.07
OG-85ad681a,M-3f8b0026,8592.03,701.26,44483.74,3900478.59,1604,1451796.73
OG-0f5d9935,M-581bbc6c,9170.55,272.65,19766.89,1875498.7,780,866097.87
OG-79576fa5,M-ecf90dd2,562.39,4926.79,18036.01,4922571.48,1274,42619.25
OG-519db895,M-2552d6a2,5118.13,1810.27,18661.99,2289381.58,685,969915.64
OG-6f5623cf,M-a364a10a,8914.2,1071.67,40231.09,2865096.88,1991,498051.16
OG-059703db,M-026c40cf,971.23,3013.19,24401.32,1129532.83,321,1752806.44
OG-6e2171aa,M-3f095971,8434.89,217.92,9575.2,4348059.59,179,1388118.29
OG-edef5a27,M-e326c631,7672.12,2836.94,46400.91,1938634.17,1744,37539.88
OG-92fa45a8,M-5f66ecb9,1256.25,699.05,21158.23,3908846.85,1028,143421.36
OG-a00405da,M-3b17e31e,7644.51,4349.57,9405.23,3378205.98,476,337505.51
OG-e8866247,M-603c7f23,1016.1,4068.9,29065.32,654716.78,1337,833646.02
OG-efefd94b,M-87433c90,6740.66,1180.42,22528.4,4960162.81,1918,1104878.6
OG-16291a65,M-26e60a14,7830.06,4742.4,39453.97,38172.7,1865,1965674.93
OG-d5a12add,M-a5f1248a,2441.23,4983.54,18531.24,813240.6,1015,1068488.34
OG-2c6ce258,M-978ae903,7684.89,75.18,15469.0,1085121.81,411,1475875.32
OG-4c94113e,M-5a9f9c7a,1814.92,2220.44,31672.05,4015805.43,863,640460.62
OG-9ca9452d,M-8e8febf9,9644.45,4537.66,19664.67,3802300.91,79,1496088.93
OG-d65afc97,M-010b5f2d,9584.79,4601.62,2084.75,249053.59,747,1814931.07
OG-6ce6c68c,M-ed3043f8,5761.92,1754.87,44031.34,3768559.84,1125,232562.76
OG-44e3d2cc,M-f94b9c3f,4696.5,1868.61,44630.33,4564414.55,1757,628627.37
OG-88fedbcc,M-2cc7b66d,2216.51,2722.06,34429.42,4023968.39,692,908659.28
OG-0b1fd012,M-0a914da6,1074.29,3182.17,48070.87,2271017.35,1989,1821739.87
OG-e97bd955,M-12b6bb1d,8004.11,3099.92,36213.25,534028.27,587,1759946.37
OG-854c176f,M-b91fcb03,9798.92,4357.91,5767.23,3348859.77,1736,1269569.21
OG-910dc0bd,M-d69d40b1,7873.21,579.61,14783.38,2139001.61,199,1777321.39
OG-882f8d4a,M-d284515a,6581.59,1712.21,5570.56,466922.84,17,1735486.95
OG-0cbe9e80,M-0836e968,4072.66,1823.57,42178.59,4553586.41,810,856963.69
OG-3ea49b61,M-2da63596,5537.31,1459.57,39199.35,3335567.71,491,1554777.05
OG-ac1ba4d8,M-87f105f5,6341.58,2001.23,24906.39,4013559.84,881,867685.58
OG-f2c78c25,M-4e76edbd,6048.86,4448.36,30933.27,228704.33,1367,458037.78
OG-ab5c14b2,M-b550313c,2822.91,3871.74,6682.16,4470428.17,1159,205462.33
OG-b980be1e,M-f8cd71a9,4284.52,930.9,21480.59,1347619.85,1743,620140.42
OG-e708ff6a,M-8b4b29dd,6465.8,2637.2,19634.38,1560954.46,1825,321182.3
OG-4b0032e3,M-2e7514cd,5172.09,2025.44,35630.87,2687944.81,132,1318754.35
OG-c06e09b0,M-c783f1ba,7521.15,1011.81,32930.12,411241.18,418,155387.84
OG-b7880080,M-a13be2ed,9784.72,1734.08,5728.45,547266.31,919,1793495.11
OG-d286a1c3,M-519ac30d,1646.91,2538.71,23767.33,1486224.33,944,1956082.24
OG-3cc7fdfa,M-6dd57c96,5780.6,965.27,8582.0,879380.11,1586,1241566.53
OG-41013577,M-2583b8a5,8065.22,560.12,38194.54,381638.9,1441,1944112.72
OG-f57c7b49,M-e63a51e7,4079.09,810.79,8549.48,2611685.44,708,1332894.41
OG-22537013,M-6469e867,5231.45,4739.04,40705.78,3307976.95,256,431718.03
OG-44ab7642,M-739e220d,7054.6,1577.31,34089.87,2478397.11,40,1055919.19
OG-e60d6ce6,M-dc886dff,3081.37,1376.61,43269.53,977334.77,986,303812.95
OG-7ef5d1fe,M-ed3a3cc8,6288.32,530.73,24380.81,2037224.39,909,970724.67
OG-2b614cc7,M-1b4cbeca,5721.66,4244.48,19274.03,2534422.07,507,1481807.61
OG-935551bc,M-a928cf69,2632.8,1650.73,4362.18,188865.75,657,522141.25
OG-2f238651,M-38e4cd14,3139.15,2929.29,47457.8,631070.3,223,738890.3
OG-469ff967,M-8809096c,1302.35,4791.37,11882.84,2736211.28,22,134278.83
OG-bd330f9d,M-3937e3ae,4264.98,3868.79,33558.55,240725.25,1713,1300517.29
OG-ed1b4ec9,M-cf0f97e7,3812.54,3038.12,5909.33,1530380.71,444,1998661.74
OG-9a3f40de,M-8ee6a9fd,4927.62,4802.2,42165.27,101332.25,1687,719466.19
OG-cf001f9c,M-21bcca1e,6134.09,1387.68,47042.12,546771.37,1412,1890256.81
OG-9db27db7,M-124ac115,9937.37,1760.01,23728.03,939757.72,881,1791244.63
OG-07a6b069,M-3dbabb03,5181.9,45.96,30973.65,1008834.43,156,1258950.9
OG-ec372edd,M-21deb6ad,5073.22,87.85,338.04,557267.71,776,964362.91
OG-23297b27,M-065f9fd4,1030.3,4785.71,45185.55,509212.09,1203,717507.75
OG-4b63b0d5,M-997c2a16,2804.94,4287.19,32592.77,1635131.88,1596,379659.2
OG-68dcbabd,M-4bf4a6aa,4868.5,1071.27,27474.78,4778505.39,966,350503.98
OG-c41095f1,M-0bf13488,3946.49,3635.11,42252.95,2587782.3,1105,515225.45
OG-482dd633,M-b12a980b,8949.0,2597.71,3475.74,4139055.41,646,1059396.35
OG-831e704c,M-6918447e,8577.38,3570.46,48952.85,3261047.29,57,1646537.24
OG-d0fb640b,M-d706c0c8,6045.37,2283.82,923.42,1559340.07,1929,770950.45
OG-ff7d7726,M-c8f56250,2514.9,26.0,1143.75,35267.69,1385,6158.31
OG-018d3e53,M-4e6adb10,3582.6,3621.38,33719.97,3073755.3,1057,168204.34
OG-31d68aec,M-022d4c92,5137.32,1161.55,2685.33,887573.86,1316,1648450.1
OG-e01e6c98,M-f3d4cc2b,2399.2,4973.48,40398.15,2285435.01,350,414250.72
OG-64b97786,M-6d8dd297,4967.5,4165.3,30674.77,1620558.13,546,1662466.03
OG-769b93af,M-e23a712a,1469.95,3248.45,44535.74,1660419.94,108,521471.6
OG-619eb2bb,M-cde60f6d,2345.9,1062.11,42175.48,822361.57,1561,1648972.63
OG-1e3812af,M-2ab551b3,9109.65,1308.28,10341.25,4826695.71,1681,1523155.64
OG-2d4fd491,M-a6349033,8613.54,4807.3,28188.52,4443241.99,1584,611150.95
OG-0239aa44,M-4c054f5b,3697.84,981.75,32946.61,4046956.01,1213,869252.69
OG-1989a5ee,M-a4471da0,1459.22,305.59,19023.24,310607.51,62,1220516.77
OG-ec56fa1d,M-07879e6a,6225.31,2297.37,23379.25,4412545.95,1444,629197.14
OG-be270797,M-a9d84e02,2591.07,3499.1,5766.99,4262441.36,605,183164.47
OG-ec7d1343,M-e0de1794,697.93,3078.5,4496.46,1001371.9,761,840358.91
OG-970fac26,M-1cff21b0,7174.68,4867.57,48902.93,782796.0,748,1848493.06
OG-4bc09885,M-969f8b8f,8853.34,874.94,2084.08,2064283.99,1115,1505197.12
OG-6d557b2f,M-18fdd3ab,5756.0,923.93,9507.5,1299497.15,747,1702022.51
OG-a08c4271,M-f68fe103,6096.07,3083.91,26911.76,2984930.12,1901,1146676.95
OG-12342522,M-458d0a68,3679.15,4524.42,28283.35,778892.18,140,1282295.31
OG-bdd5513d,M-3ce1df1f,2794.52,2435.84,8838.27,1354643.31,921,917382.23
OG-acbde333,M-1f2f1147,3987.51,1580.28,8161.56,4230159.47,1669,1026662.18
OG-866e57fc,M-582e2814,8874.35,3359.67,49762.27,1010037.69,395,856887.51
OG-99859641,M-34d966ae,4084.33,1741.81,22730.51,1051668.48,1515,7502.65
OG-a0af903e,M-d5df3398,1684.84,3140.77,12307.16,3220400.58,1920,1399957.41
OG-ff068824,M-7454fb45,5163.2,1788.62,10550.33,3885373.66,1618,524179.83
OG-80f9cbd2,M-6383c6f6,746.24,1443.34,25590.73,4122806.57,697,577756.47
OG-f7cf6ddc,M-ed49d400,7757.37,1664.42,39218.84,1443404.25,1047,1053228.82
OG-ba13ac74,M-083a4c48,6290.78,3095.97,44284.26,4852950.04,1160,1386574.55
OG-e55256cb,M-8e420601,3626.55,1864.52,14353.29,180553.42,1765,385393.41
OG-b85694a4,M-245a878e,3422.56,1251.99,37789.19,865223.62,141,704591.8
OG-a7c4ef71,M-6fc3c502,4906.97,3404.58,14362.09,1899501.51,1946,1699824.32
OG-6e86fc36,M-61dd0d1a,9403.86,2168.44,26651.98,2870471.39,1167,1618570.19
OG-9bf8e445,M-84100b74,7351.31,766.66,37453.77,2351606.61,1981,716517.96
OG-18f85c61,M-af1cec70,7797.38,2081.94,5314.67,2728168.6,1370,1820098.97
OG-59accc32,M-d4b6fb6d,398.57,1074.56,1062.08,898373.71,220,1431767.01
OG-c0d862b5,M-3d27f7a1,2104.39,1697.87,18201.25,895153.81,1771,1626455.47
OG-73da118a,M-a55b5887,5967.16,1130.05,9591.94,2777879.15,1876,519467.6
OG-02097ba1,M-af5b19d1,2624.96,641.56,8255.5,4094376.05,1295,266984.94
OG-d4848d6d,M-ddf73a0f,7440.76,3735.19,5733.88,1321145.7,425,1817086.56
OG-8ade5d46,M-8d492e2f,1072.97,3233.55,13370.27,624056.67,1275,786137.84
OG-f7860c93,M-fe2e9bd8,5440.17,2208.55,27544.92,4049191.95,1578,1659384.13
OG-2a691f1a,M-03ee37dc,793.72,632.05,17679.98,3027908.98,436,358044.09
OG-32ad0964,M-0f5917f3,5371.96,939.15,45323.13,3531610.8,815,381157.78
OG-cacc66fa,M-3447d9f1,3559.76,1350.9,30560.93,204073.83,403,1434813.56
OG-de4b9311,M-7dc689d3,8226.26,2817.53,9454.45,176452.41,1809,1705657.24
OG-963d23b3,M-8d5f7531,4449.87,2842.18,12404.72,1002066.31,1132,201293.28
OG-a1c8427f,M-99cf6c8c,2939.89,1699.35,22730.82,4940027.0,1155,1459430.44
OG-95a50e4a,M-a456fdf5,4376.03,3893.19,31518.63,33977.9,383,1757805.5
OG-8c05f9ff,M-4440d267,3304.02,1428.07,49372.92,2916814.0,39,1245445.35
OG-ef1ec78c,M-184b8d08,7600.9,2675.03,25466.02,4891112.92,1238,1448793.5
OG-6f6e62f2,M-bb35be60,134.38,3482.36,21859.5,4690019.57,812,1139437.18
OG-c7b0340a,M-5584e5fa,6070.96,1094.45,26254.27,542068.19,1176,1996381.24
OG-9fde3247,M-53916b1f,1242.08,4474.27,28429.27,2810236.09,1685,1822478.08
OG-d2fb5b6b,M-3bc21e3a,4606.63,1949.99,8707.61,4816127.72,180,1197651.25
OG-9340a204,M-d5567941,6624.79,190.22,14489.19,1812071.42,241,989385.46
OG-3ccd7a44,M-2c8eb841,9128.97,2603.36,19852.84,1089503.89,1898,1842747.94
OG-a1357161,M-6552b1c5,2115.32,1029.79,8332.73,2368094.73,277,1009883.72
OG-a473984d,M-75b37ec8,8151.24,3026.63,20449.62,2172981.76,896,1618765.21
