id,shipmentID,shipDate,carrier,trackingNumber,orderID,shipperID
shipment_893,SHIP-893-2329,2025-01-08,FedEx,TRK-9916104,order_504,manufacturer_19
shipment_894,SHIP-894-9271,2025-01-12,UPS,TRK-8839223,order_761,warehouse_6
shipment_895,SHIP-895-2364,2024-12-25,USPS,TRK-2297636,order_1267,warehouse_24
shipment_896,SHIP-896-8649,2023-07-07,FedEx,TRK-3807803,order_336,warehouse_16
shipment_897,SHIP-897-2203,2024-04-17,FedEx,TRK-5844788,order_876,warehouse_32
shipment_898,SHIP-898-8508,2024-10-10,FedEx,TRK-9901936,order_1326,warehouse_11
shipment_899,SHIP-899-6883,2025-01-29,DHL,TRK-4548402,order_398,warehouse_23
shipment_900,SHIP-900-6241,2025-01-14,DHL,TRK-8227789,order_493,warehouse_12
shipment_901,SHIP-901-5040,2024-12-02,UPS,TRK-8226158,order_285,warehouse_39
shipment_902,SHIP-902-2564,2024-11-16,DHL,TRK-6551032,order_847,warehouse_3
shipment_903,SHIP-903-8394,2025-01-22,FedEx,TRK-7185340,order_1385,warehouse_0
shipment_904,SHIP-904-4243,2025-02-13,DHL,TRK-7554950,order_1330,warehouse_26
shipment_905,SHIP-905-2587,2025-02-13,UPS,TRK-2576698,order_1290,manufacturer_6
shipment_906,SHIP-906-1063,2024-12-09,DHL,TRK-6965071,order_557,warehouse_3
shipment_907,SHIP-907-3683,2024-12-29,UPS,TRK-6435506,order_1030,warehouse_0
shipment_908,SHIP-908-7218,2023-09-18,DHL,TRK-9859715,order_233,manufacturer_18
shipment_909,SHIP-909-9846,2023-12-31,USPS,TRK-2822768,order_1137,warehouse_0
shipment_910,SHIP-910-7928,2025-02-04,USPS,TRK-5533092,order_390,warehouse_32
shipment_911,SHIP-911-9756,2024-01-19,DHL,TRK-6550078,order_212,manufacturer_1
shipment_912,SHIP-912-3641,2025-01-25,FedEx,TRK-2943257,order_546,warehouse_19
shipment_913,SHIP-913-9668,2024-11-17,DHL,TRK-8160499,order_833,manufacturer_8
shipment_914,SHIP-914-4224,2025-01-02,FedEx,TRK-5621410,order_716,warehouse_32
shipment_915,SHIP-915-2835,2023-10-06,DHL,TRK-2419877,order_860,warehouse_11
shipment_916,SHIP-916-9182,2024-08-29,DHL,TRK-7178938,order_389,manufacturer_7
shipment_917,SHIP-917-6282,2024-12-27,USPS,TRK-2293869,order_495,warehouse_20
shipment_918,SHIP-918-1469,2025-01-30,DHL,TRK-8735759,order_329,warehouse_0
shipment_919,SHIP-919-3415,2023-10-23,DHL,TRK-9475001,order_1289,manufacturer_13
shipment_920,SHIP-920-6599,2024-07-21,FedEx,TRK-9355116,order_585,manufacturer_13
shipment_921,SHIP-921-6687,2024-10-27,USPS,TRK-3112774,order_145,manufacturer_10
shipment_922,SHIP-922-5046,2024-11-01,DHL,TRK-7419161,order_46,warehouse_22
shipment_923,SHIP-923-3126,2024-08-11,DHL,TRK-3468447,order_1470,warehouse_17
shipment_924,SHIP-924-5962,2024-11-28,UPS,TRK-3033463,order_1325,manufacturer_1
shipment_925,SHIP-925-6854,2025-01-21,FedEx,TRK-5526620,order_914,manufacturer_12
shipment_926,SHIP-926-9684,2024-04-04,USPS,TRK-7533991,order_1490,manufacturer_6
shipment_927,SHIP-927-9367,2024-05-17,USPS,TRK-6073671,order_1062,warehouse_35
shipment_928,SHIP-928-1847,2024-11-23,UPS,TRK-6641278,order_382,manufacturer_16
shipment_929,SHIP-929-2050,2024-12-20,DHL,TRK-5850627,order_1379,warehouse_16
shipment_930,SHIP-930-3632,2025-02-11,USPS,TRK-7316884,order_506,warehouse_3
shipment_931,SHIP-931-3895,2025-01-24,FedEx,TRK-7182651,order_264,warehouse_1
shipment_932,SHIP-932-3086,2024-12-06,FedEx,TRK-5308475,order_1412,warehouse_38
shipment_933,SHIP-933-8852,2024-11-14,DHL,TRK-5763373,order_942,manufacturer_16
shipment_934,SHIP-934-5118,2024-02-07,USPS,TRK-5178125,order_1329,warehouse_9
shipment_935,SHIP-935-5080,2024-01-20,USPS,TRK-8488162,order_79,manufacturer_17
shipment_936,SHIP-936-7352,2024-07-08,DHL,TRK-1269623,order_208,manufacturer_17
shipment_937,SHIP-937-1085,2025-01-19,FedEx,TRK-5842818,order_990,warehouse_5
shipment_938,SHIP-938-8923,2024-01-01,FedEx,TRK-7001572,order_1165,warehouse_18
shipment_939,SHIP-939-4724,2025-02-12,DHL,TRK-4764649,order_316,warehouse_39
shipment_940,SHIP-940-2984,2024-05-07,FedEx,TRK-6271955,order_1227,manufacturer_19
shipment_941,SHIP-941-9851,2024-02-18,UPS,TRK-3550447,order_779,manufacturer_4
shipment_942,SHIP-942-1165,2023-12-13,USPS,TRK-4562553,order_1489,warehouse_12
shipment_943,SHIP-943-5055,2024-12-21,DHL,TRK-7827151,order_1381,warehouse_38
shipment_944,SHIP-944-4938,2025-02-05,DHL,TRK-4720255,order_392,warehouse_1
shipment_945,SHIP-945-8863,2023-09-07,UPS,TRK-6564839,order_1360,warehouse_35
shipment_946,SHIP-946-3619,2024-03-15,UPS,TRK-9393872,order_1333,manufacturer_12
shipment_947,SHIP-947-8321,2024-07-07,FedEx,TRK-1477897,order_996,manufacturer_15
shipment_948,SHIP-948-4915,2024-05-12,DHL,TRK-8372350,order_95,manufacturer_19
shipment_949,SHIP-949-2604,2024-05-25,USPS,TRK-7639279,order_751,warehouse_36
shipment_950,SHIP-950-5029,2023-08-03,DHL,TRK-7611790,order_1447,manufacturer_13
shipment_951,SHIP-951-5292,2024-10-12,DHL,TRK-1844690,order_1491,warehouse_5
shipment_952,SHIP-952-4777,2024-09-09,FedEx,TRK-3333521,order_479,warehouse_5
shipment_953,SHIP-953-1051,2024-12-27,DHL,TRK-8225000,order_972,warehouse_26
shipment_954,SHIP-954-6491,2024-03-20,UPS,TRK-7195159,order_861,warehouse_19
shipment_955,SHIP-955-5536,2023-08-04,UPS,TRK-9374511,order_1384,manufacturer_9
shipment_956,SHIP-956-5089,2024-04-10,FedEx,TRK-2261370,order_227,manufacturer_16
shipment_957,SHIP-957-5769,2024-12-14,FedEx,TRK-7036350,order_101,manufacturer_13
shipment_958,SHIP-958-1383,2024-07-07,DHL,TRK-1708162,order_405,warehouse_2
shipment_959,SHIP-959-8244,2024-05-15,DHL,TRK-3656446,order_1473,warehouse_20
shipment_960,SHIP-960-9423,2024-10-14,FedEx,TRK-9824655,order_1278,warehouse_1
shipment_961,SHIP-961-9519,2024-08-25,FedEx,TRK-8278301,order_709,warehouse_31
shipment_962,SHIP-962-4973,2025-02-14,FedEx,TRK-3872730,order_1035,warehouse_25
shipment_963,SHIP-963-2940,2024-10-11,DHL,TRK-9671168,order_550,warehouse_17
shipment_964,SHIP-964-3822,2024-08-06,USPS,TRK-7420965,order_332,warehouse_4
shipment_965,SHIP-965-2276,2024-04-13,USPS,TRK-1597481,order_1489,warehouse_12
shipment_966,SHIP-966-4650,2025-02-07,UPS,TRK-6419183,order_947,manufacturer_15
shipment_967,SHIP-967-8942,2024-11-04,USPS,TRK-7505817,order_673,warehouse_18
shipment_968,SHIP-968-8973,2023-06-28,UPS,TRK-6349507,order_1093,manufacturer_13
shipment_969,SHIP-969-1539,2025-01-17,DHL,TRK-2153267,order_48,warehouse_22
shipment_970,SHIP-970-7527,2024-11-12,FedEx,TRK-6603386,order_1070,warehouse_8
shipment_971,SHIP-971-5235,2024-08-28,FedEx,TRK-9131493,order_740,warehouse_4
shipment_972,SHIP-972-2871,2023-10-28,DHL,TRK-5942680,order_636,warehouse_33
shipment_973,SHIP-973-5774,2024-07-30,DHL,TRK-7775722,order_1199,warehouse_27
shipment_974,SHIP-974-3064,2024-09-17,USPS,TRK-7598724,order_886,warehouse_31
shipment_975,SHIP-975-7857,2025-01-06,USPS,TRK-2993044,order_488,warehouse_32
shipment_976,SHIP-976-5266,2023-10-16,FedEx,TRK-7135976,order_491,manufacturer_13
shipment_977,SHIP-977-8308,2024-12-27,USPS,TRK-7198460,order_627,warehouse_27
shipment_978,SHIP-978-5538,2025-01-04,UPS,TRK-4437540,order_1145,warehouse_22
shipment_979,SHIP-979-3072,2024-07-19,USPS,TRK-1349817,order_304,warehouse_8
shipment_980,SHIP-980-9439,2024-10-28,DHL,TRK-6507181,order_1422,manufacturer_15
shipment_981,SHIP-981-3050,2024-12-29,DHL,TRK-7617262,order_1312,warehouse_9
shipment_982,SHIP-982-3312,2024-09-27,FedEx,TRK-7403692,order_468,warehouse_36
shipment_983,SHIP-983-4131,2024-11-10,UPS,TRK-4027031,order_1011,warehouse_34
shipment_984,SHIP-984-9656,2024-08-26,USPS,TRK-3949153,order_32,warehouse_14
shipment_985,SHIP-985-3217,2024-10-14,USPS,TRK-6090176,order_681,warehouse_14
shipment_986,SHIP-986-2723,2024-07-25,FedEx,TRK-3644848,order_817,warehouse_2
shipment_987,SHIP-987-7783,2024-07-26,UPS,TRK-5030989,order_755,warehouse_1
shipment_988,SHIP-988-5994,2024-09-16,UPS,TRK-6474120,order_314,manufacturer_19
shipment_989,SHIP-989-3306,2024-10-11,UPS,TRK-4556623,order_848,warehouse_16
shipment_990,SHIP-990-7369,2024-10-24,DHL,TRK-8357353,order_65,warehouse_31
shipment_991,SHIP-991-5623,2023-09-04,FedEx,TRK-9220329,order_1146,manufacturer_13
shipment_992,SHIP-992-1637,2024-02-02,USPS,TRK-8569757,order_1262,manufacturer_17
shipment_993,SHIP-993-5962,2024-12-01,FedEx,TRK-2779704,order_146,warehouse_15
shipment_994,SHIP-994-4612,2024-09-26,UPS,TRK-6619204,order_683,warehouse_0
shipment_995,SHIP-995-6789,2024-05-28,USPS,TRK-1318225,order_1126,manufacturer_5
shipment_996,SHIP-996-2707,2025-02-03,FedEx,TRK-4817996,order_977,warehouse_5
shipment_997,SHIP-997-4003,2023-12-15,DHL,TRK-8757539,order_724,warehouse_30
shipment_998,SHIP-998-8474,2025-02-02,USPS,TRK-7449267,order_1412,warehouse_38
shipment_999,SHIP-999-1742,2024-10-08,UPS,TRK-2264780,order_1432,warehouse_25
shipment_1000,SHIP-1000-3435,2024-09-08,USPS,TRK-8505985,order_1294,warehouse_15
shipment_1001,SHIP-1001-1916,2025-01-29,USPS,TRK-9316066,order_313,warehouse_25
shipment_1002,SHIP-1002-9581,2025-01-15,FedEx,TRK-6851892,order_1248,warehouse_9
shipment_1003,SHIP-1003-6593,2024-10-20,UPS,TRK-3322450,order_94,warehouse_30
shipment_1004,SHIP-1004-7651,2025-01-14,FedEx,TRK-9491240,order_1107,warehouse_21
shipment_1005,SHIP-1005-6614,2024-08-06,FedEx,TRK-4357930,order_471,warehouse_33
shipment_1006,SHIP-1006-7611,2024-08-27,USPS,TRK-7940473,order_254,warehouse_39
shipment_1007,SHIP-1007-9030,2024-03-25,USPS,TRK-6688477,order_1306,warehouse_21
shipment_1008,SHIP-1008-7472,2023-08-24,DHL,TRK-6058980,order_587,warehouse_10
shipment_1009,SHIP-1009-9613,2024-06-14,FedEx,TRK-7617199,order_711,manufacturer_15
shipment_1010,SHIP-1010-3310,2023-07-05,UPS,TRK-9981718,order_1207,warehouse_21
shipment_1011,SHIP-1011-9555,2024-09-18,DHL,TRK-4677338,order_755,warehouse_1
shipment_1012,SHIP-1012-6132,2025-01-30,UPS,TRK-1040529,order_1340,warehouse_19
shipment_1013,SHIP-1013-7850,2024-05-04,FedEx,TRK-7855983,order_105,warehouse_10
shipment_1014,SHIP-1014-7517,2024-09-29,FedEx,TRK-4125494,order_1099,warehouse_1
shipment_1015,SHIP-1015-8939,2024-11-19,FedEx,TRK-3363724,order_1132,warehouse_0
shipment_1016,SHIP-1016-3345,2025-01-22,FedEx,TRK-7286522,order_965,warehouse_24
shipment_1017,SHIP-1017-2989,2023-11-17,UPS,TRK-9789292,order_371,warehouse_4
shipment_1018,SHIP-1018-5045,2024-05-16,UPS,TRK-8736301,order_672,warehouse_2
shipment_1019,SHIP-1019-9088,2024-07-03,UPS,TRK-6839285,order_71,manufacturer_12
shipment_1020,SHIP-1020-1445,2024-02-17,FedEx,TRK-8727501,order_412,manufacturer_1
shipment_1021,SHIP-1021-6987,2024-02-08,DHL,TRK-1783749,order_333,warehouse_0
shipment_1022,SHIP-1022-4745,2024-09-19,UPS,TRK-8222108,order_426,warehouse_34
shipment_1023,SHIP-1023-2175,2024-07-02,DHL,TRK-9165197,order_494,manufacturer_0
shipment_1024,SHIP-1024-3323,2024-10-25,USPS,TRK-6030747,order_1036,warehouse_17
shipment_1025,SHIP-1025-4593,2025-01-10,DHL,TRK-5336485,order_364,manufacturer_16
shipment_1026,SHIP-1026-2777,2025-01-29,USPS,TRK-5036592,order_582,warehouse_31
shipment_1027,SHIP-1027-4838,2024-11-11,UPS,TRK-1816224,order_1391,manufacturer_17
shipment_1028,SHIP-1028-6906,2024-07-06,USPS,TRK-4906193,order_810,warehouse_9
shipment_1029,SHIP-1029-5890,2023-09-19,DHL,TRK-9267963,order_377,manufacturer_12
shipment_1030,SHIP-1030-7682,2024-09-17,DHL,TRK-1071191,order_334,manufacturer_15
shipment_1031,SHIP-1031-9131,2023-07-06,DHL,TRK-8088303,order_668,warehouse_16
shipment_1032,SHIP-1032-9818,2025-02-07,DHL,TRK-1526016,order_825,warehouse_24
shipment_1033,SHIP-1033-9947,2024-11-28,DHL,TRK-4589430,order_1107,warehouse_21
shipment_1034,SHIP-1034-1710,2024-07-03,UPS,TRK-6701263,order_967,warehouse_10
shipment_1035,SHIP-1035-6231,2025-01-13,FedEx,TRK-4620517,order_868,warehouse_4
shipment_1036,SHIP-1036-5761,2024-01-31,USPS,TRK-8454066,order_686,warehouse_36
shipment_1037,SHIP-1037-4298,2025-01-24,DHL,TRK-7213220,order_571,warehouse_20
shipment_1038,SHIP-1038-2915,2024-12-11,FedEx,TRK-6567902,order_865,warehouse_13
shipment_1039,SHIP-1039-2866,2024-11-18,DHL,TRK-7427569,order_1408,manufacturer_17
shipment_1040,SHIP-1040-7867,2025-01-26,USPS,TRK-6858872,order_262,warehouse_5
shipment_1041,SHIP-1041-6793,2024-12-25,USPS,TRK-9862788,order_416,warehouse_12
shipment_1042,SHIP-1042-3886,2025-02-16,UPS,TRK-3826863,order_264,warehouse_1
shipment_1043,SHIP-1043-9127,2024-06-28,UPS,TRK-8612827,order_482,warehouse_13
shipment_1044,SHIP-1044-6874,2024-12-19,UPS,TRK-8864400,order_1168,warehouse_35
shipment_1045,SHIP-1045-1354,2024-12-18,FedEx,TRK-4001105,order_189,warehouse_38
shipment_1046,SHIP-1046-5685,2025-01-19,DHL,TRK-4207694,order_87,warehouse_16
shipment_1047,SHIP-1047-6168,2024-10-25,FedEx,TRK-6791858,order_1472,warehouse_1
shipment_1048,SHIP-1048-8952,2024-01-04,FedEx,TRK-7286289,order_629,manufacturer_4
shipment_1049,SHIP-1049-2153,2025-01-01,DHL,TRK-4925617,order_121,manufacturer_4
shipment_1050,SHIP-1050-6471,2025-02-07,DHL,TRK-8763121,order_939,warehouse_29
shipment_1051,SHIP-1051-7831,2025-02-15,USPS,TRK-6547060,order_1020,warehouse_26
shipment_1052,SHIP-1052-3061,2024-05-30,DHL,TRK-4872292,order_209,warehouse_10
shipment_1053,SHIP-1053-3887,2024-05-30,DHL,TRK-6476407,order_164,manufacturer_11
shipment_1054,SHIP-1054-1385,2024-09-07,DHL,TRK-2270615,order_1132,warehouse_0
shipment_1055,SHIP-1055-2543,2025-01-20,UPS,TRK-6739136,order_538,manufacturer_19
shipment_1056,SHIP-1056-7795,2024-05-18,USPS,TRK-2280448,order_1153,warehouse_31
shipment_1057,SHIP-1057-9679,2025-02-13,USPS,TRK-4458271,order_118,manufacturer_15
shipment_1058,SHIP-1058-3301,2024-11-14,UPS,TRK-3684933,order_374,warehouse_29
shipment_1059,SHIP-1059-3621,2024-06-01,USPS,TRK-8203541,order_1084,warehouse_14
shipment_1060,SHIP-1060-1131,2023-06-09,DHL,TRK-7534307,order_1383,warehouse_36
shipment_1061,SHIP-1061-1755,2024-09-20,FedEx,TRK-5056404,order_1116,warehouse_37
shipment_1062,SHIP-1062-2008,2023-11-23,USPS,TRK-4632277,order_341,warehouse_7
shipment_1063,SHIP-1063-3664,2025-01-29,DHL,TRK-5496209,order_1305,warehouse_30
shipment_1064,SHIP-1064-8015,2024-05-25,USPS,TRK-4310252,order_366,warehouse_32
shipment_1065,SHIP-1065-2706,2024-12-17,FedEx,TRK-1268513,order_1144,warehouse_39
shipment_1066,SHIP-1066-6915,2024-06-05,USPS,TRK-2672773,order_57,manufacturer_17
shipment_1067,SHIP-1067-4590,2024-11-08,FedEx,TRK-6387698,order_689,warehouse_8
shipment_1068,SHIP-1068-2046,2024-05-21,USPS,TRK-8825376,order_1060,warehouse_23
shipment_1069,SHIP-1069-4791,2025-01-02,UPS,TRK-1683846,order_359,manufacturer_13
shipment_1070,SHIP-1070-5125,2024-07-22,USPS,TRK-4720133,order_291,warehouse_7
shipment_1071,SHIP-1071-2832,2024-11-02,FedEx,TRK-4983236,order_319,manufacturer_15
shipment_1072,SHIP-1072-7823,2024-12-17,DHL,TRK-4150867,order_717,warehouse_28
shipment_1073,SHIP-1073-3982,2025-02-09,USPS,TRK-5000335,order_510,warehouse_14
shipment_1074,SHIP-1074-3831,2024-04-17,USPS,TRK-3736853,order_617,warehouse_9
shipment_1075,SHIP-1075-2685,2024-05-29,DHL,TRK-8113986,order_729,warehouse_25
shipment_1076,SHIP-1076-8773,2025-02-07,DHL,TRK-7657838,order_283,manufacturer_10
shipment_1077,SHIP-1077-9988,2024-10-31,USPS,TRK-5187769,order_1421,warehouse_6
shipment_1078,SHIP-1078-2692,2024-11-03,FedEx,TRK-6406004,order_805,manufacturer_17
shipment_1079,SHIP-1079-4336,2024-07-23,UPS,TRK-2130463,order_691,warehouse_38
shipment_1080,SHIP-1080-7722,2024-08-25,USPS,TRK-5011862,order_76,manufacturer_10
shipment_1081,SHIP-1081-1736,2024-09-07,FedEx,TRK-2456043,order_559,manufacturer_14
shipment_1082,SHIP-1082-5419,2025-02-02,USPS,TRK-9928247,order_1138,warehouse_19
shipment_1083,SHIP-1083-3925,2024-10-07,USPS,TRK-7067499,order_1157,warehouse_33
shipment_1084,SHIP-1084-4774,2025-01-01,USPS,TRK-5898854,order_666,manufacturer_12
shipment_1085,SHIP-1085-6022,2025-01-26,UPS,TRK-8168598,order_1068,warehouse_19
shipment_1086,SHIP-1086-6951,2024-11-11,UPS,TRK-8993125,order_1398,manufacturer_17
shipment_1087,SHIP-1087-9054,2024-05-15,USPS,TRK-2816688,order_1257,warehouse_10
shipment_1088,SHIP-1088-6906,2023-08-30,USPS,TRK-8353561,order_1300,manufacturer_9
shipment_1089,SHIP-1089-7648,2024-01-16,USPS,TRK-2207156,order_725,manufacturer_18
shipment_1090,SHIP-1090-9255,2025-02-11,USPS,TRK-6543019,order_614,manufacturer_18
shipment_1091,SHIP-1091-5406,2025-01-24,FedEx,TRK-7333790,order_674,warehouse_20
shipment_1092,SHIP-1092-4889,2024-12-17,USPS,TRK-4604040,order_790,manufacturer_18
shipment_1093,SHIP-1093-1004,2024-12-11,DHL,TRK-8713334,order_973,manufacturer_6
shipment_1094,SHIP-1094-2349,2025-02-10,USPS,TRK-7949151,order_715,warehouse_39
shipment_1095,SHIP-1095-4478,2024-12-16,USPS,TRK-5378107,order_341,warehouse_7
shipment_1096,SHIP-1096-8060,2024-07-20,UPS,TRK-2289297,order_242,warehouse_3
shipment_1097,SHIP-1097-4118,2024-12-23,UPS,TRK-7315246,order_548,warehouse_20
shipment_1098,SHIP-1098-4740,2025-02-12,DHL,TRK-3100128,order_297,manufacturer_15
shipment_1099,SHIP-1099-4552,2024-05-28,DHL,TRK-3983535,order_1010,warehouse_18
shipment_1100,SHIP-1100-1718,2024-02-19,UPS,TRK-1579447,order_9,warehouse_16
shipment_1101,SHIP-1101-5235,2023-06-30,USPS,TRK-6842938,order_505,warehouse_15
shipment_1102,SHIP-1102-5310,2024-06-10,FedEx,TRK-6955962,order_204,manufacturer_19
shipment_1103,SHIP-1103-3790,2025-01-30,UPS,TRK-7488015,order_710,manufacturer_6
shipment_1104,SHIP-1104-6389,2024-01-04,UPS,TRK-6565375,order_587,warehouse_10
shipment_1105,SHIP-1105-3145,2024-10-29,USPS,TRK-6011017,order_191,warehouse_15
shipment_1106,SHIP-1106-2903,2024-04-09,DHL,TRK-9475110,order_668,warehouse_16
shipment_1107,SHIP-1107-6793,2024-10-22,USPS,TRK-5425818,order_1021,manufacturer_13
shipment_1108,SHIP-1108-9437,2025-02-11,USPS,TRK-4982280,order_152,warehouse_25
shipment_1109,SHIP-1109-9379,2024-07-05,FedEx,TRK-3136298,order_144,warehouse_5
shipment_1110,SHIP-1110-7259,2024-05-29,DHL,TRK-3802855,order_404,manufacturer_19
shipment_1111,SHIP-1111-4452,2024-12-24,DHL,TRK-1379573,order_1205,warehouse_36
shipment_1112,SHIP-1112-5462,2024-06-08,DHL,TRK-4810114,order_1192,warehouse_19
shipment_1113,SHIP-1113-8998,2024-12-24,FedEx,TRK-2413341,order_193,manufacturer_6
shipment_1114,SHIP-1114-3677,2024-02-27,UPS,TRK-1513604,order_1193,manufacturer_7
shipment_1115,SHIP-1115-8896,2024-12-28,USPS,TRK-2368868,order_886,warehouse_31
shipment_1116,SHIP-1116-5231,2023-12-31,DHL,TRK-9128260,order_1062,warehouse_35
shipment_1117,SHIP-1117-2647,2025-01-31,USPS,TRK-1305058,order_1246,warehouse_36
shipment_1118,SHIP-1118-1711,2024-12-01,USPS,TRK-9011882,order_960,manufacturer_3
shipment_1119,SHIP-1119-6299,2024-08-26,USPS,TRK-4248730,order_233,manufacturer_18
shipment_1120,SHIP-1120-8433,2024-03-10,USPS,TRK-9881617,order_918,warehouse_12
shipment_1121,SHIP-1121-8698,2024-05-17,USPS,TRK-5092142,order_132,manufacturer_8
shipment_1122,SHIP-1122-7514,2025-02-03,USPS,TRK-3872070,order_1409,warehouse_1
shipment_1123,SHIP-1123-3639,2024-11-03,UPS,TRK-1638831,order_1432,warehouse_25
shipment_1124,SHIP-1124-2940,2024-10-03,DHL,TRK-6658866,order_1326,warehouse_11
shipment_1125,SHIP-1125-9468,2025-01-08,FedEx,TRK-4242619,order_1002,warehouse_7
shipment_1126,SHIP-1126-6024,2024-09-23,DHL,TRK-7290763,order_1344,warehouse_16
shipment_1127,SHIP-1127-9387,2024-11-14,USPS,TRK-8687759,order_272,warehouse_39
shipment_1128,SHIP-1128-7471,2024-10-05,DHL,TRK-9306601,order_553,warehouse_23
shipment_1129,SHIP-1129-4091,2024-07-01,DHL,TRK-5578634,order_999,manufacturer_19
shipment_1130,SHIP-1130-1300,2024-07-10,FedEx,TRK-8466146,order_205,manufacturer_9
shipment_1131,SHIP-1131-8061,2025-01-24,USPS,TRK-6425086,order_476,manufacturer_16
shipment_1132,SHIP-1132-6552,2024-07-18,UPS,TRK-5158579,order_186,warehouse_39
shipment_1133,SHIP-1133-4645,2025-01-01,DHL,TRK-7531345,order_35,warehouse_30
shipment_1134,SHIP-1134-5168,2023-04-21,DHL,TRK-8614950,order_9,warehouse_16
shipment_1135,SHIP-1135-2467,2024-10-26,DHL,TRK-4680128,order_374,warehouse_29
shipment_1136,SHIP-1136-2609,2025-01-25,USPS,TRK-3185167,order_965,warehouse_24
shipment_1137,SHIP-1137-8740,2024-11-27,DHL,TRK-8348453,order_823,warehouse_39
shipment_1138,SHIP-1138-6169,2024-09-29,USPS,TRK-3778417,order_822,warehouse_26
shipment_1139,SHIP-1139-9603,2024-11-02,UPS,TRK-1941700,order_1083,warehouse_39
shipment_1140,SHIP-1140-9467,2024-12-29,DHL,TRK-1476301,order_1392,warehouse_22
shipment_1141,SHIP-1141-1220,2024-10-29,FedEx,TRK-2538273,order_39,warehouse_16
shipment_1142,SHIP-1142-1357,2023-03-20,FedEx,TRK-1914891,order_455,warehouse_35
shipment_1143,SHIP-1143-6063,2024-07-12,DHL,TRK-9060770,order_195,manufacturer_5
shipment_1144,SHIP-1144-3788,2024-12-05,UPS,TRK-4478752,order_684,warehouse_36
shipment_1145,SHIP-1145-4881,2025-01-03,UPS,TRK-9879931,order_1170,warehouse_18
shipment_1146,SHIP-1146-2311,2024-05-20,UPS,TRK-9581684,order_1444,warehouse_31
shipment_1147,SHIP-1147-7188,2023-09-14,UPS,TRK-3105498,order_40,warehouse_8
shipment_1148,SHIP-1148-6616,2024-04-11,USPS,TRK-3671801,order_132,manufacturer_8
shipment_1149,SHIP-1149-5960,2025-01-13,USPS,TRK-1566012,order_1000,warehouse_17
shipment_1150,SHIP-1150-5503,2024-07-10,FedEx,TRK-8897331,order_209,warehouse_10
shipment_1151,SHIP-1151-8136,2023-10-31,DHL,TRK-8341992,order_475,warehouse_22
shipment_1152,SHIP-1152-5183,2024-12-18,DHL,TRK-1729977,order_568,warehouse_16
shipment_1153,SHIP-1153-5942,2025-02-02,USPS,TRK-6850391,order_1080,warehouse_23
shipment_1154,SHIP-1154-5738,2024-07-21,FedEx,TRK-9870336,order_1111,warehouse_3
shipment_1155,SHIP-1155-6329,2024-11-02,UPS,TRK-1264117,order_961,warehouse_15
shipment_1156,SHIP-1156-9007,2025-02-17,USPS,TRK-6348099,order_1042,warehouse_28
shipment_1157,SHIP-1157-2680,2024-02-23,FedEx,TRK-7144908,order_1153,warehouse_31
shipment_1158,SHIP-1158-3649,2024-12-16,FedEx,TRK-2041429,order_557,warehouse_3
shipment_1159,SHIP-1159-3027,2024-11-29,DHL,TRK-2289854,order_717,warehouse_28
shipment_1160,SHIP-1160-4090,2024-11-28,FedEx,TRK-7786495,order_841,manufacturer_13
shipment_1161,SHIP-1161-1222,2024-12-15,UPS,TRK-1659839,order_972,warehouse_26
shipment_1162,SHIP-1162-2226,2024-12-12,FedEx,TRK-6799205,order_1220,manufacturer_7
shipment_1163,SHIP-1163-6315,2024-05-30,USPS,TRK-6856296,order_1374,warehouse_14
shipment_1164,SHIP-1164-1996,2025-01-26,USPS,TRK-9797552,order_469,manufacturer_12
shipment_1165,SHIP-1165-9350,2025-02-02,FedEx,TRK-6831478,order_283,manufacturer_10
shipment_1166,SHIP-1166-9502,2025-01-11,UPS,TRK-8627443,order_1305,warehouse_30
shipment_1167,SHIP-1167-7175,2025-01-10,DHL,TRK-2579416,order_970,warehouse_3
shipment_1168,SHIP-1168-4893,2025-01-18,UPS,TRK-2222093,order_95,manufacturer_19
shipment_1169,SHIP-1169-3830,2024-04-14,USPS,TRK-2443739,order_233,manufacturer_18
shipment_1170,SHIP-1170-3174,2025-01-12,USPS,TRK-5239829,order_363,warehouse_7
shipment_1171,SHIP-1171-4723,2025-02-12,USPS,TRK-8349663,order_1043,warehouse_29
shipment_1172,SHIP-1172-9122,2024-11-09,USPS,TRK-1342126,order_648,warehouse_13
shipment_1173,SHIP-1173-6961,2025-01-23,USPS,TRK-7724986,order_855,warehouse_24
shipment_1174,SHIP-1174-4833,2025-01-26,UPS,TRK-3633138,order_1005,manufacturer_1
shipment_1175,SHIP-1175-4703,2024-12-15,DHL,TRK-6650421,order_1341,warehouse_25
shipment_1176,SHIP-1176-5288,2024-07-07,DHL,TRK-3706266,order_474,warehouse_35
shipment_1177,SHIP-1177-1642,2024-04-14,FedEx,TRK-8769777,order_833,manufacturer_8
shipment_1178,SHIP-1178-6317,2024-07-25,UPS,TRK-5852394,order_1182,manufacturer_2
shipment_1179,SHIP-1179-8722,2025-01-07,UPS,TRK-3458497,order_1402,manufacturer_17
shipment_1180,SHIP-1180-6860,2024-05-31,DHL,TRK-5368269,order_1300,manufacturer_9
shipment_1181,SHIP-1181-7124,2024-10-08,USPS,TRK-5383216,order_548,warehouse_20
shipment_1182,SHIP-1182-2579,2024-09-28,UPS,TRK-4774830,order_770,manufacturer_6
