id,orderNumber,orderDate,status,totalAmount,sellerType,sellerID,retailerID,productIDs
order_1135,ON-1135-2358,2024-01-06,Cancelled,2957.66,warehouse,warehouse_8,retailer_11,"['product_221', 'product_96', 'product_86']"
order_1136,ON-1136-5705,2024-02-12,Delivered,7314.53,warehouse,warehouse_37,retailer_41,"['product_238', 'product_175', 'product_5', 'product_47']"
order_1137,ON-1137-2297,2023-09-03,Pending,9309.2,warehouse,warehouse_0,retailer_19,"['product_103', 'product_176', 'product_227', 'product_190']"
order_1138,ON-1138-2167,2025-01-28,Delivered,1017.66,warehouse,warehouse_19,retailer_22,['product_187']
order_1139,ON-1139-4954,2024-03-16,Pending,15938.52,warehouse,warehouse_7,retailer_36,"['product_42', 'product_118', 'product_245', 'product_1', 'product_137']"
order_1140,ON-1140-4281,2024-11-29,Shipped,10161.15,manufacturer,manufacturer_16,retailer_3,"['product_198', 'product_93', 'product_240', 'product_200', 'product_164']"
order_1141,ON-1141-4431,2024-01-29,Shipped,2248.9,warehouse,warehouse_1,retailer_46,"['product_108', 'product_144', 'product_189']"
order_1142,ON-1142-2635,2024-09-02,Cancelled,9541.26,warehouse,warehouse_23,retailer_25,"['product_227', 'product_97', 'product_171', 'product_239', 'product_221']"
order_1143,ON-1143-3454,2023-08-20,Cancelled,7180.57,warehouse,warehouse_36,retailer_29,"['product_87', 'product_45', 'product_222', 'product_165', 'product_81']"
order_1144,ON-1144-9673,2024-03-31,Shipped,7858.12,warehouse,warehouse_39,retailer_3,"['product_22', 'product_97', 'product_93']"
order_1145,ON-1145-5278,2024-11-05,Delivered,16400.28,warehouse,warehouse_22,retailer_31,"['product_220', 'product_154', 'product_199', 'product_158', 'product_186']"
order_1146,ON-1146-9210,2023-04-13,Delivered,9643.32,manufacturer,manufacturer_13,retailer_49,"['product_123', 'product_215', 'product_121', 'product_101', 'product_200']"
order_1147,ON-1147-9638,2025-01-29,Delivered,15264.98,warehouse,warehouse_2,retailer_9,"['product_99', 'product_144', 'product_178', 'product_173', 'product_186']"
order_1148,ON-1148-7084,2024-04-28,Pending,7930.24,warehouse,warehouse_32,retailer_15,"['product_159', 'product_65', 'product_37']"
order_1149,ON-1149-5772,2024-09-20,Cancelled,15712.74,warehouse,warehouse_22,retailer_8,"['product_222', 'product_186', 'product_220', 'product_158']"
order_1150,ON-1150-4409,2024-08-30,Shipped,2700.25,warehouse,warehouse_25,retailer_19,"['product_60', 'product_240']"
order_1151,ON-1151-5561,2023-05-16,Shipped,1506.96,manufacturer,manufacturer_0,retailer_41,['product_32']
order_1152,ON-1152-4149,2024-11-17,Pending,121.38,warehouse,warehouse_17,retailer_4,['product_36']
order_1153,ON-1153-5051,2023-10-07,Pending,18680.39,warehouse,warehouse_31,retailer_44,"['product_51', 'product_217', 'product_168', 'product_111']"
order_1154,ON-1154-6458,2024-02-09,Cancelled,14684.9,manufacturer,manufacturer_0,retailer_12,"['product_147', 'product_38', 'product_58', 'product_215', 'product_32']"
order_1155,ON-1155-3501,2024-11-06,Shipped,11688.25,warehouse,warehouse_14,retailer_2,"['product_106', 'product_65', 'product_185', 'product_23', 'product_178']"
order_1156,ON-1156-4677,2023-04-04,Delivered,9813.75,warehouse,warehouse_24,retailer_37,"['product_175', 'product_208', 'product_222', 'product_186', 'product_213']"
order_1157,ON-1157-8407,2023-11-24,Shipped,21429.6,warehouse,warehouse_33,retailer_40,"['product_31', 'product_4', 'product_5', 'product_146', 'product_140']"
order_1158,ON-1158-6501,2023-07-31,Pending,2264.74,warehouse,warehouse_5,retailer_20,"['product_222', 'product_72']"
order_1159,ON-1159-8722,2025-01-28,Shipped,9114.46,warehouse,warehouse_22,retailer_36,"['product_77', 'product_178', 'product_239']"
order_1160,ON-1160-8519,2023-08-02,Shipped,3048.66,warehouse,warehouse_26,retailer_40,"['product_146', 'product_232']"
order_1161,ON-1161-8595,2024-09-18,Cancelled,7295.23,warehouse,warehouse_20,retailer_12,"['product_208', 'product_52', 'product_126']"
order_1162,ON-1162-5213,2024-03-17,Cancelled,12423.53,manufacturer,manufacturer_9,retailer_11,"['product_149', 'product_145', 'product_204']"
order_1163,ON-1163-1190,2023-12-06,Cancelled,4602.9,warehouse,warehouse_28,retailer_9,"['product_121', 'product_222', 'product_23', 'product_7', 'product_180']"
order_1164,ON-1164-3599,2023-10-14,Shipped,2390.32,manufacturer,manufacturer_14,retailer_34,"['product_158', 'product_113']"
order_1165,ON-1165-5951,2023-07-07,Shipped,16425.66,warehouse,warehouse_18,retailer_9,"['product_233', 'product_17', 'product_189', 'product_195', 'product_160']"
order_1166,ON-1166-9289,2023-09-25,Pending,1333.14,warehouse,warehouse_8,retailer_7,"['product_138', 'product_187']"
order_1167,ON-1167-7063,2024-06-28,Delivered,4772.94,warehouse,warehouse_35,retailer_10,"['product_102', 'product_7']"
order_1168,ON-1168-9484,2024-09-10,Delivered,207.0,warehouse,warehouse_35,retailer_30,['product_103']
order_1169,ON-1169-5423,2023-06-19,Pending,8946.59,manufacturer,manufacturer_9,retailer_30,"['product_204', 'product_138', 'product_145']"
order_1170,ON-1170-3284,2023-06-10,Delivered,496.86,warehouse,warehouse_18,retailer_12,['product_186']
order_1171,ON-1171-8160,2023-05-07,Shipped,15041.3,warehouse,warehouse_17,retailer_49,"['product_76', 'product_155', 'product_185']"
order_1172,ON-1172-6879,2024-05-30,Delivered,63.66,warehouse,warehouse_13,retailer_16,['product_111']
order_1173,ON-1173-7135,2024-12-25,Cancelled,4358.1,warehouse,warehouse_11,retailer_0,"['product_106', 'product_247', 'product_144']"
order_1174,ON-1174-6378,2024-02-28,Shipped,8610.23,warehouse,warehouse_19,retailer_41,"['product_221', 'product_237', 'product_157', 'product_75', 'product_210']"
order_1175,ON-1175-7545,2024-02-21,Cancelled,12982.03,manufacturer,manufacturer_9,retailer_19,"['product_138', 'product_60', 'product_149', 'product_145', 'product_204']"
order_1176,ON-1176-7405,2024-12-07,Cancelled,16636.86,warehouse,warehouse_29,retailer_37,"['product_222', 'product_135', 'product_187', 'product_1', 'product_77']"
order_1177,ON-1177-1927,2023-03-09,Cancelled,12205.89,warehouse,warehouse_5,retailer_2,"['product_222', 'product_233', 'product_70', 'product_9']"
order_1178,ON-1178-1420,2024-08-01,Pending,11935.07,manufacturer,manufacturer_14,retailer_35,"['product_40', 'product_133', 'product_211', 'product_7']"
order_1179,ON-1179-7310,2024-01-22,Shipped,2287.23,manufacturer,manufacturer_5,retailer_17,['product_69']
order_1180,ON-1180-2824,2023-08-12,Pending,5323.94,manufacturer,manufacturer_9,retailer_10,"['product_149', 'product_204', 'product_145']"
order_1181,ON-1181-1365,2023-02-28,Shipped,5584.05,warehouse,warehouse_28,retailer_9,"['product_131', 'product_156']"
order_1182,ON-1182-8092,2024-07-23,Delivered,19855.48,manufacturer,manufacturer_2,retailer_1,"['product_1', 'product_174', 'product_126', 'product_106', 'product_169']"
order_1183,ON-1183-5797,2024-05-29,Cancelled,391.22,warehouse,warehouse_32,retailer_43,['product_58']
order_1184,ON-1184-4181,2023-06-12,Delivered,5824.42,manufacturer,manufacturer_13,retailer_18,"['product_215', 'product_12', 'product_96']"
order_1185,ON-1185-4625,2024-05-18,Pending,9418.95,warehouse,warehouse_2,retailer_32,"['product_151', 'product_173', 'product_178', 'product_3']"
order_1186,ON-1186-3105,2024-09-12,Cancelled,17768.08,manufacturer,manufacturer_2,retailer_0,"['product_169', 'product_174', 'product_106']"
order_1187,ON-1187-2957,2025-01-09,Cancelled,13461.53,warehouse,warehouse_8,retailer_36,"['product_52', 'product_91', 'product_249', 'product_185']"
order_1188,ON-1188-5715,2023-10-07,Pending,11851.42,warehouse,warehouse_6,retailer_3,"['product_214', 'product_191', 'product_158', 'product_215']"
order_1189,ON-1189-7381,2025-01-27,Pending,9421.15,warehouse,warehouse_4,retailer_48,"['product_159', 'product_164', 'product_11', 'product_247', 'product_123']"
order_1190,ON-1190-9616,2023-03-25,Shipped,8443.67,manufacturer,manufacturer_9,retailer_5,"['product_149', 'product_138', 'product_145', 'product_60', 'product_188']"
order_1191,ON-1191-1256,2023-05-29,Delivered,6532.86,warehouse,warehouse_35,retailer_17,"['product_222', 'product_8']"
order_1192,ON-1192-9764,2023-09-03,Pending,1500.66,warehouse,warehouse_19,retailer_16,['product_17']
order_1193,ON-1193-3864,2023-08-02,Pending,913.08,manufacturer,manufacturer_7,retailer_24,['product_247']
order_1194,ON-1194-2422,2024-02-29,Pending,14861.92,manufacturer,manufacturer_16,retailer_29,"['product_93', 'product_169', 'product_164', 'product_156', 'product_91']"
order_1195,ON-1195-1395,2024-01-27,Pending,1557.08,warehouse,warehouse_14,retailer_10,['product_23']
order_1196,ON-1196-4478,2024-05-29,Delivered,742.35,warehouse,warehouse_20,retailer_23,['product_138']
order_1197,ON-1197-5807,2024-10-03,Cancelled,6968.81,manufacturer,manufacturer_13,retailer_49,"['product_215', 'product_191', 'product_249']"
order_1198,ON-1198-7428,2024-10-05,Cancelled,11844.56,warehouse,warehouse_14,retailer_44,"['product_178', 'product_186', 'product_65']"
order_1199,ON-1199-4905,2023-10-23,Shipped,5557.28,warehouse,warehouse_27,retailer_24,['product_196']
order_1200,ON-1200-3527,2024-05-21,Cancelled,630.54,warehouse,warehouse_37,retailer_3,"['product_12', 'product_237']"
order_1201,ON-1201-6627,2024-08-16,Shipped,20723.14,warehouse,warehouse_25,retailer_23,"['product_233', 'product_81', 'product_47', 'product_200']"
order_1202,ON-1202-6029,2024-08-27,Shipped,5264.68,warehouse,warehouse_3,retailer_12,"['product_131', 'product_156']"
order_1203,ON-1203-2889,2023-06-14,Pending,10362.8,manufacturer,manufacturer_6,retailer_42,"['product_217', 'product_121', 'product_147']"
order_1204,ON-1204-1641,2023-03-08,Cancelled,6877.62,warehouse,warehouse_0,retailer_28,"['product_2', 'product_188']"
order_1205,ON-1205-7003,2024-12-12,Delivered,2990.44,warehouse,warehouse_36,retailer_33,"['product_165', 'product_247', 'product_122']"
order_1206,ON-1206-5805,2024-04-14,Pending,23477.4,warehouse,warehouse_3,retailer_44,"['product_22', 'product_3', 'product_239', 'product_196', 'product_221']"
order_1207,ON-1207-8209,2023-06-04,Pending,14420.34,warehouse,warehouse_21,retailer_39,"['product_87', 'product_147', 'product_187', 'product_12']"
order_1208,ON-1208-2496,2024-04-14,Pending,17516.27,warehouse,warehouse_24,retailer_25,"['product_185', 'product_3', 'product_213']"
order_1209,ON-1209-1160,2023-08-18,Shipped,306.36,warehouse,warehouse_35,retailer_29,['product_103']
order_1210,ON-1210-8453,2024-08-12,Cancelled,5789.99,warehouse,warehouse_39,retailer_1,"['product_120', 'product_93', 'product_47']"
order_1211,ON-1211-4611,2024-05-13,Delivered,4031.89,warehouse,warehouse_5,retailer_46,"['product_204', 'product_51']"
order_1212,ON-1212-7293,2024-11-01,Cancelled,2640.85,warehouse,warehouse_34,retailer_14,"['product_102', 'product_22', 'product_101']"
order_1213,ON-1213-4315,2025-01-16,Pending,19321.55,warehouse,warehouse_20,retailer_13,"['product_52', 'product_16', 'product_202', 'product_126', 'product_190']"
order_1214,ON-1214-6469,2024-03-21,Cancelled,8646.8,warehouse,warehouse_36,retailer_26,"['product_87', 'product_189', 'product_213', 'product_165', 'product_198']"
order_1215,ON-1215-7649,2024-06-15,Delivered,5395.15,warehouse,warehouse_32,retailer_33,"['product_169', 'product_37', 'product_234']"
order_1216,ON-1216-9090,2025-02-06,Pending,10343.04,warehouse,warehouse_23,retailer_17,"['product_96', 'product_227']"
order_1217,ON-1217-4275,2024-05-22,Pending,9718.49,warehouse,warehouse_32,retailer_3,"['product_156', 'product_8', 'product_237', 'product_211']"
order_1218,ON-1218-8876,2023-05-03,Pending,346.48,warehouse,warehouse_27,retailer_46,['product_44']
order_1219,ON-1219-4444,2024-05-25,Cancelled,3976.02,manufacturer,manufacturer_16,retailer_46,['product_169']
order_1220,ON-1220-4582,2024-11-20,Pending,16253.1,manufacturer,manufacturer_7,retailer_45,"['product_159', 'product_207', 'product_183', 'product_120', 'product_2']"
order_1221,ON-1221-2442,2024-02-05,Pending,1173.66,warehouse,warehouse_2,retailer_26,['product_58']
order_1222,ON-1222-4909,2024-02-18,Cancelled,10669.38,warehouse,warehouse_13,retailer_30,"['product_137', 'product_108', 'product_123', 'product_169']"
order_1223,ON-1223-1394,2024-12-29,Cancelled,5801.35,warehouse,warehouse_21,retailer_14,"['product_102', 'product_87', 'product_31', 'product_147']"
order_1224,ON-1224-5985,2023-08-10,Cancelled,1773.48,warehouse,warehouse_0,retailer_22,"['product_176', 'product_169', 'product_151']"
order_1225,ON-1225-6539,2024-07-24,Pending,24047.32,manufacturer,manufacturer_16,retailer_16,"['product_105', 'product_91', 'product_240', 'product_123', 'product_42']"
order_1226,ON-1226-7324,2024-11-11,Shipped,7221.97,manufacturer,manufacturer_2,retailer_38,"['product_174', 'product_126']"
order_1227,ON-1227-1420,2023-09-14,Pending,5771.53,manufacturer,manufacturer_19,retailer_9,"['product_147', 'product_77', 'product_241', 'product_8']"
order_1228,ON-1228-5993,2023-12-29,Delivered,1852.54,warehouse,warehouse_31,retailer_3,"['product_111', 'product_165']"
order_1229,ON-1229-9188,2023-12-22,Cancelled,4556.22,warehouse,warehouse_34,retailer_30,"['product_101', 'product_102']"
order_1230,ON-1230-2819,2023-11-29,Pending,7633.3,warehouse,warehouse_10,retailer_15,"['product_44', 'product_160', 'product_70']"
order_1231,ON-1231-8596,2024-06-05,Delivered,5436.53,warehouse,warehouse_18,retailer_18,"['product_189', 'product_12', 'product_138', 'product_101']"
order_1232,ON-1232-2118,2024-03-29,Delivered,6252.66,warehouse,warehouse_3,retailer_46,"['product_156', 'product_239', 'product_204']"
order_1233,ON-1233-4347,2024-12-18,Delivered,19330.46,manufacturer,manufacturer_2,retailer_48,"['product_1', 'product_106', 'product_126', 'product_151']"
order_1234,ON-1234-1590,2024-06-11,Shipped,6740.15,warehouse,warehouse_12,retailer_25,"['product_104', 'product_147', 'product_160', 'product_124']"
order_1235,ON-1235-8125,2024-01-20,Delivered,4409.86,warehouse,warehouse_21,retailer_30,"['product_10', 'product_11', 'product_12', 'product_111']"
order_1236,ON-1236-2905,2024-01-30,Cancelled,1215.62,manufacturer,manufacturer_17,retailer_40,['product_165']
order_1237,ON-1237-3676,2024-07-21,Delivered,3732.48,warehouse,warehouse_24,retailer_48,['product_241']
order_1238,ON-1238-2396,2024-09-28,Cancelled,8538.6,manufacturer,manufacturer_5,retailer_32,"['product_222', 'product_2', 'product_32', 'product_239', 'product_69']"
order_1239,ON-1239-9093,2024-10-20,Delivered,16559.64,warehouse,warehouse_10,retailer_42,"['product_165', 'product_199', 'product_174', 'product_136', 'product_44']"
order_1240,ON-1240-6333,2023-08-11,Pending,6813.63,warehouse,warehouse_4,retailer_38,"['product_99', 'product_123', 'product_23']"
order_1241,ON-1241-9319,2025-02-06,Pending,1260.84,manufacturer,manufacturer_1,retailer_41,['product_9']
order_1242,ON-1242-4062,2023-02-19,Cancelled,17681.81,warehouse,warehouse_35,retailer_42,"['product_249', 'product_7', 'product_38', 'product_8']"
order_1243,ON-1243-8028,2023-07-05,Shipped,12961.76,warehouse,warehouse_19,retailer_23,"['product_157', 'product_75', 'product_190', 'product_111', 'product_210']"
order_1244,ON-1244-3276,2025-02-14,Pending,9349.91,warehouse,warehouse_33,retailer_46,"['product_154', 'product_29', 'product_210', 'product_38', 'product_122']"
order_1245,ON-1245-8227,2023-12-28,Cancelled,969.2,manufacturer,manufacturer_12,retailer_49,['product_219']
order_1246,ON-1246-5767,2025-01-26,Shipped,5681.16,warehouse,warehouse_36,retailer_5,"['product_37', 'product_122', 'product_45']"
order_1247,ON-1247-1770,2023-07-20,Delivered,9578.86,manufacturer,manufacturer_13,retailer_18,"['product_121', 'product_191', 'product_96']"
order_1248,ON-1248-3677,2024-02-26,Delivered,12621.51,warehouse,warehouse_9,retailer_42,"['product_108', 'product_77', 'product_102', 'product_186', 'product_202']"
order_1249,ON-1249-4699,2024-11-07,Cancelled,16114.02,warehouse,warehouse_29,retailer_21,"['product_187', 'product_9', 'product_246']"
order_1250,ON-1250-8455,2023-07-29,Delivered,5666.15,warehouse,warehouse_12,retailer_31,"['product_124', 'product_36', 'product_104', 'product_59']"
order_1251,ON-1251-5018,2024-12-19,Shipped,465.75,manufacturer,manufacturer_10,retailer_29,['product_222']
order_1252,ON-1252-2320,2024-08-08,Delivered,8030.25,manufacturer,manufacturer_18,retailer_45,"['product_237', 'product_17', 'product_215']"
order_1253,ON-1253-8331,2023-11-25,Cancelled,3613.98,warehouse,warehouse_1,retailer_36,"['product_156', 'product_65', 'product_108']"
order_1254,ON-1254-9928,2024-12-17,Shipped,9031.76,warehouse,warehouse_4,retailer_40,"['product_198', 'product_11', 'product_123']"
order_1255,ON-1255-5445,2024-04-26,Delivered,1796.76,warehouse,warehouse_11,retailer_48,['product_211']
order_1256,ON-1256-1182,2023-08-22,Cancelled,14170.57,warehouse,warehouse_6,retailer_32,"['product_158', 'product_24', 'product_29']"
order_1257,ON-1257-2769,2024-04-18,Delivered,105.09,warehouse,warehouse_10,retailer_37,['product_228']
order_1258,ON-1258-1748,2023-05-17,Delivered,8190.82,manufacturer,manufacturer_19,retailer_28,"['product_147', 'product_77', 'product_8', 'product_241', 'product_155']"
order_1259,ON-1259-4768,2024-12-09,Shipped,6669.09,manufacturer,manufacturer_19,retailer_17,"['product_155', 'product_23', 'product_111', 'product_221', 'product_147']"
order_1260,ON-1260-3408,2024-09-13,Cancelled,373.02,manufacturer,manufacturer_14,retailer_4,"['product_188', 'product_96']"
order_1261,ON-1261-2924,2024-10-22,Cancelled,5803.07,manufacturer,manufacturer_10,retailer_15,"['product_129', 'product_86']"
order_1262,ON-1262-6756,2023-10-08,Delivered,16711.38,manufacturer,manufacturer_17,retailer_21,"['product_87', 'product_196', 'product_165', 'product_51', 'product_104']"
order_1263,ON-1263-3744,2023-02-28,Cancelled,15633.9,warehouse,warehouse_15,retailer_20,"['product_96', 'product_2', 'product_91']"
order_1264,ON-1264-3308,2024-06-02,Shipped,9188.48,warehouse,warehouse_29,retailer_4,"['product_185', 'product_199', 'product_137']"
order_1265,ON-1265-4441,2023-12-06,Cancelled,9139.39,manufacturer,manufacturer_17,retailer_29,"['product_196', 'product_211', 'product_87', 'product_51', 'product_104']"
order_1266,ON-1266-5943,2024-04-10,Delivered,10498.82,manufacturer,manufacturer_12,retailer_10,"['product_202', 'product_97', 'product_241', 'product_187']"
order_1267,ON-1267-2024,2023-03-24,Delivered,4934.49,warehouse,warehouse_24,retailer_20,"['product_197', 'product_23', 'product_29']"
order_1268,ON-1268-1730,2024-01-03,Shipped,11426.58,warehouse,warehouse_6,retailer_38,"['product_214', 'product_158', 'product_215']"
order_1269,ON-1269-9442,2024-10-23,Pending,7235.12,manufacturer,manufacturer_16,retailer_15,"['product_198', 'product_164', 'product_93', 'product_156', 'product_240']"
order_1270,ON-1270-5299,2023-06-04,Delivered,9297.19,warehouse,warehouse_28,retailer_8,"['product_215', 'product_171', 'product_196', 'product_7', 'product_156']"
order_1271,ON-1271-5514,2024-04-23,Pending,12039.2,manufacturer,manufacturer_15,retailer_14,"['product_4', 'product_129', 'product_218']"
order_1272,ON-1272-3956,2024-06-02,Shipped,6425.18,warehouse,warehouse_2,retailer_5,"['product_76', 'product_176', 'product_222', 'product_78', 'product_58']"
order_1273,ON-1273-8703,2023-07-22,Shipped,5607.28,warehouse,warehouse_32,retailer_29,['product_8']
order_1274,ON-1274-8116,2023-07-31,Cancelled,7526.93,manufacturer,manufacturer_7,retailer_49,"['product_198', 'product_157', 'product_228', 'product_183']"
order_1275,ON-1275-7055,2024-06-14,Pending,2640.12,warehouse,warehouse_33,retailer_24,['product_154']
order_1276,ON-1276-5218,2024-09-15,Cancelled,3426.74,warehouse,warehouse_6,retailer_21,['product_191']
order_1277,ON-1277-8668,2025-01-01,Delivered,121.38,warehouse,warehouse_17,retailer_30,['product_36']
order_1278,ON-1278-4338,2023-05-01,Shipped,1766.1,warehouse,warehouse_1,retailer_23,['product_199']
order_1279,ON-1279-3991,2024-09-16,Delivered,8829.54,warehouse,warehouse_31,retailer_33,"['product_138', 'product_45', 'product_187']"
order_1280,ON-1280-4425,2025-02-15,Shipped,1195.8,manufacturer,manufacturer_4,retailer_12,['product_246']
order_1281,ON-1281-5816,2024-04-11,Pending,3149.45,warehouse,warehouse_0,retailer_3,"['product_238', 'product_133', 'product_176', 'product_214']"
order_1282,ON-1282-7932,2023-04-16,Delivered,7402.55,warehouse,warehouse_25,retailer_13,"['product_124', 'product_47', 'product_16', 'product_58']"
order_1283,ON-1283-4424,2023-05-13,Shipped,6988.68,warehouse,warehouse_20,retailer_31,"['product_202', 'product_16', 'product_147']"
order_1284,ON-1284-1754,2023-04-18,Shipped,5048.74,manufacturer,manufacturer_11,retailer_7,"['product_221', 'product_222', 'product_69']"
order_1285,ON-1285-2326,2023-11-11,Cancelled,13657.42,warehouse,warehouse_26,retailer_1,"['product_2', 'product_232', 'product_78', 'product_247', 'product_116']"
order_1286,ON-1286-5560,2024-05-10,Shipped,4688.69,warehouse,warehouse_19,retailer_44,"['product_187', 'product_17', 'product_157']"
order_1287,ON-1287-5700,2023-10-14,Shipped,21344.7,manufacturer,manufacturer_7,retailer_3,"['product_169', 'product_159', 'product_120', 'product_2']"
order_1288,ON-1288-3174,2024-02-09,Delivered,5810.68,warehouse,warehouse_6,retailer_29,"['product_214', 'product_116', 'product_24']"
order_1289,ON-1289-3653,2023-09-22,Delivered,20869.02,manufacturer,manufacturer_13,retailer_41,"['product_87', 'product_200', 'product_233', 'product_123']"
order_1290,ON-1290-6279,2025-02-09,Delivered,7100.15,manufacturer,manufacturer_6,retailer_9,"['product_58', 'product_116', 'product_185']"
order_1291,ON-1291-2488,2024-09-28,Delivered,10604.05,warehouse,warehouse_1,retailer_44,"['product_238', 'product_144']"
order_1292,ON-1292-2264,2024-05-01,Delivered,15105.22,manufacturer,manufacturer_7,retailer_29,"['product_120', 'product_183', 'product_198', 'product_247']"
order_1293,ON-1293-4155,2024-07-11,Cancelled,1068.62,warehouse,warehouse_33,retailer_23,['product_154']
order_1294,ON-1294-4840,2023-06-19,Shipped,1180.71,warehouse,warehouse_15,retailer_11,['product_123']
order_1295,ON-1295-7343,2023-06-11,Delivered,3252.71,manufacturer,manufacturer_12,retailer_7,"['product_11', 'product_197', 'product_241']"
order_1296,ON-1296-9886,2024-05-25,Cancelled,5844.08,warehouse,warehouse_18,retailer_27,"['product_197', 'product_233']"
order_1297,ON-1297-7168,2023-10-28,Cancelled,2252.12,warehouse,warehouse_6,retailer_44,['product_44']
order_1298,ON-1298-7892,2024-08-27,Pending,11828.57,warehouse,warehouse_25,retailer_37,"['product_186', 'product_47', 'product_58', 'product_126', 'product_60']"
order_1299,ON-1299-1593,2025-02-06,Shipped,4797.54,warehouse,warehouse_29,retailer_24,['product_187']
order_1300,ON-1300-7754,2023-05-25,Shipped,7229.03,manufacturer,manufacturer_9,retailer_23,"['product_138', 'product_149']"
order_1301,ON-1301-2921,2024-11-12,Pending,851.98,manufacturer,manufacturer_1,retailer_17,"['product_157', 'product_154']"
order_1302,ON-1302-6014,2024-03-27,Pending,3305.89,warehouse,warehouse_17,retailer_40,"['product_76', 'product_36', 'product_155']"
order_1303,ON-1303-9470,2024-05-13,Delivered,600.12,warehouse,warehouse_25,retailer_34,['product_213']
order_1304,ON-1304-5307,2025-02-10,Shipped,3419.6,manufacturer,manufacturer_16,retailer_30,"['product_240', 'product_42', 'product_123', 'product_17']"
order_1305,ON-1305-6128,2025-01-06,Pending,692.95,warehouse,warehouse_30,retailer_46,['product_164']
order_1306,ON-1306-8998,2024-01-16,Pending,11282.35,warehouse,warehouse_21,retailer_16,"['product_11', 'product_8', 'product_208', 'product_160', 'product_133']"
order_1307,ON-1307-6044,2023-11-14,Cancelled,10613.84,manufacturer,manufacturer_2,retailer_21,"['product_106', 'product_169', 'product_1']"
order_1308,ON-1308-3056,2023-07-18,Shipped,8959.81,warehouse,warehouse_35,retailer_9,"['product_7', 'product_57', 'product_103', 'product_189', 'product_222']"
order_1309,ON-1309-6305,2024-05-30,Pending,5933.07,warehouse,warehouse_39,retailer_13,"['product_22', 'product_91']"
order_1310,ON-1310-1565,2023-05-20,Delivered,6831.82,manufacturer,manufacturer_14,retailer_43,"['product_113', 'product_60', 'product_188', 'product_149']"
order_1311,ON-1311-1688,2024-11-08,Shipped,4898.25,warehouse,warehouse_10,retailer_29,"['product_24', 'product_44', 'product_160', 'product_213']"
order_1312,ON-1312-5179,2024-03-25,Pending,4574.36,warehouse,warehouse_9,retailer_22,['product_8']
order_1313,ON-1313-3949,2025-02-06,Delivered,8011.99,manufacturer,manufacturer_8,retailer_43,"['product_47', 'product_204', 'product_173']"
order_1314,ON-1314-3798,2024-05-05,Shipped,4912.28,manufacturer,manufacturer_7,retailer_46,"['product_247', 'product_157']"
order_1315,ON-1315-8548,2023-06-27,Delivered,12205.75,manufacturer,manufacturer_15,retailer_45,"['product_218', 'product_22', 'product_118']"
order_1316,ON-1316-6637,2024-08-06,Delivered,11262.51,manufacturer,manufacturer_5,retailer_39,"['product_2', 'product_239']"
order_1317,ON-1317-1125,2023-07-12,Cancelled,15121.2,warehouse,warehouse_12,retailer_10,"['product_238', 'product_124', 'product_36', 'product_147', 'product_65']"
order_1318,ON-1318-2713,2024-12-01,Pending,2058.42,warehouse,warehouse_4,retailer_25,['product_186']
order_1319,ON-1319-1031,2024-06-24,Pending,279.45,warehouse,warehouse_35,retailer_39,['product_222']
order_1320,ON-1320-7877,2024-06-09,Delivered,15106.25,manufacturer,manufacturer_12,retailer_21,"['product_187', 'product_241', 'product_197', 'product_219']"
order_1321,ON-1321-1106,2023-08-09,Cancelled,709.83,manufacturer,manufacturer_5,retailer_1,['product_69']
order_1322,ON-1322-9428,2024-12-02,Cancelled,16832.92,warehouse,warehouse_31,retailer_38,"['product_111', 'product_168', 'product_138', 'product_2', 'product_45']"
order_1323,ON-1323-2712,2023-03-05,Shipped,4230.18,warehouse,warehouse_24,retailer_43,"['product_222', 'product_202']"
order_1324,ON-1324-1349,2023-07-20,Delivered,5816.22,warehouse,warehouse_37,retailer_47,"['product_4', 'product_237']"
order_1325,ON-1325-5501,2024-09-30,Pending,1903.32,manufacturer,manufacturer_1,retailer_7,"['product_154', 'product_220']"
order_1326,ON-1326-7512,2024-09-16,Shipped,8166.17,warehouse,warehouse_11,retailer_41,"['product_221', 'product_10']"
order_1327,ON-1327-5728,2024-11-13,Delivered,22423.63,manufacturer,manufacturer_4,retailer_22,"['product_217', 'product_207', 'product_246', 'product_241', 'product_218']"
order_1328,ON-1328-5823,2023-12-05,Delivered,8251.07,warehouse,warehouse_27,retailer_16,"['product_215', 'product_29', 'product_238', 'product_188']"
order_1329,ON-1329-4441,2023-11-12,Shipped,7797.0,warehouse,warehouse_9,retailer_37,['product_202']
order_1330,ON-1330-8919,2023-12-25,Shipped,3238.52,warehouse,warehouse_26,retailer_0,"['product_18', 'product_17', 'product_59']"
order_1331,ON-1331-5946,2024-05-11,Shipped,3290.29,warehouse,warehouse_24,retailer_48,"['product_222', 'product_175', 'product_197']"
order_1332,ON-1332-8856,2023-09-26,Cancelled,10318.97,warehouse,warehouse_25,retailer_38,"['product_200', 'product_240', 'product_124', 'product_186']"
order_1333,ON-1333-7423,2023-05-30,Pending,15859.84,manufacturer,manufacturer_12,retailer_4,"['product_219', 'product_197', 'product_97']"
order_1334,ON-1334-5882,2024-11-09,Cancelled,16022.02,warehouse,warehouse_35,retailer_43,"['product_200', 'product_249', 'product_189', 'product_7', 'product_222']"
order_1335,ON-1335-4325,2024-12-31,Shipped,351.36,warehouse,warehouse_20,retailer_18,['product_147']
