id,shipmentID,shipDate,carrier,trackingNumber,orderID,shipperID
shipment_891,SHIP-891-3477,2024-01-16,UPS,TRK-1392140,order_1023,warehouse_26
shipment_892,SHIP-892-4884,2024-02-29,UPS,TRK-1118958,order_47,manufacturer_2
shipment_893,SHIP-893-8637,2024-02-26,UPS,TRK-8762763,order_1200,warehouse_39
shipment_894,SHIP-894-4708,2023-12-24,UPS,TRK-7817859,order_190,warehouse_24
shipment_895,SHIP-895-5045,2024-10-15,DHL,TRK-5720266,order_1309,manufacturer_5
shipment_896,SHIP-896-4134,2024-03-05,USPS,TRK-6188348,order_188,warehouse_18
shipment_897,SHIP-897-7543,2025-02-15,FedEx,TRK-4700565,order_1223,warehouse_12
shipment_898,SHIP-898-7512,2024-04-05,USPS,TRK-5007780,order_441,manufacturer_19
shipment_899,SHIP-899-1507,2024-05-25,DHL,TRK-6135180,order_1203,manufacturer_6
shipment_900,SHIP-900-1472,2024-06-08,UPS,TRK-8160288,order_1434,warehouse_27
shipment_901,SHIP-901-7339,2024-12-09,DHL,TRK-3081551,order_1038,warehouse_33
shipment_902,SHIP-902-9876,2024-03-27,UPS,TRK-8196299,order_373,warehouse_37
shipment_903,SHIP-903-8353,2024-11-17,UPS,TRK-9629236,order_1347,warehouse_1
shipment_904,SHIP-904-2027,2023-12-03,FedEx,TRK-5214421,order_1454,warehouse_13
shipment_905,SHIP-905-8578,2023-07-17,DHL,TRK-3550570,order_244,warehouse_9
shipment_906,SHIP-906-5689,2024-12-24,DHL,TRK-2752339,order_1391,warehouse_19
shipment_907,SHIP-907-1596,2025-02-11,USPS,TRK-9552360,order_474,manufacturer_2
shipment_908,SHIP-908-4709,2024-10-07,DHL,TRK-9304892,order_1086,warehouse_0
shipment_909,SHIP-909-5432,2024-12-29,USPS,TRK-5700857,order_661,manufacturer_6
shipment_910,SHIP-910-3544,2024-12-08,UPS,TRK-9767029,order_830,manufacturer_0
shipment_911,SHIP-911-2212,2025-01-23,USPS,TRK-5411763,order_1407,warehouse_9
shipment_912,SHIP-912-2217,2024-06-05,USPS,TRK-3491480,order_161,manufacturer_18
shipment_913,SHIP-913-9453,2024-11-18,FedEx,TRK-6470952,order_720,warehouse_20
shipment_914,SHIP-914-7488,2025-02-11,UPS,TRK-3599042,order_1079,warehouse_13
shipment_915,SHIP-915-9772,2024-03-16,FedEx,TRK-3787887,order_1427,warehouse_15
shipment_916,SHIP-916-1971,2025-01-13,DHL,TRK-7279892,order_310,warehouse_14
shipment_917,SHIP-917-1587,2025-01-24,FedEx,TRK-7154466,order_1498,warehouse_24
shipment_918,SHIP-918-1649,2025-01-14,UPS,TRK-8455601,order_1258,warehouse_28
shipment_919,SHIP-919-8837,2024-09-16,DHL,TRK-5914887,order_254,warehouse_23
shipment_920,SHIP-920-4004,2025-02-11,DHL,TRK-2899048,order_137,warehouse_11
shipment_921,SHIP-921-9588,2024-11-15,UPS,TRK-1637868,order_133,manufacturer_14
shipment_922,SHIP-922-9230,2024-11-27,UPS,TRK-5160249,order_298,manufacturer_18
shipment_923,SHIP-923-5821,2024-08-21,FedEx,TRK-7420645,order_1347,warehouse_1
shipment_924,SHIP-924-9698,2024-11-17,FedEx,TRK-9706058,order_1015,warehouse_8
shipment_925,SHIP-925-9243,2025-02-13,DHL,TRK-3203480,order_108,warehouse_5
shipment_926,SHIP-926-9184,2025-01-20,USPS,TRK-9583810,order_93,manufacturer_5
shipment_927,SHIP-927-3675,2024-05-19,FedEx,TRK-6778727,order_817,warehouse_31
shipment_928,SHIP-928-5343,2024-09-06,UPS,TRK-4942262,order_907,manufacturer_2
shipment_929,SHIP-929-2284,2025-02-11,FedEx,TRK-1314122,order_474,manufacturer_2
shipment_930,SHIP-930-5887,2024-12-26,FedEx,TRK-5221990,order_1444,manufacturer_19
shipment_931,SHIP-931-4654,2024-10-02,UPS,TRK-3511685,order_994,warehouse_27
shipment_932,SHIP-932-3639,2025-01-29,DHL,TRK-6703770,order_778,warehouse_22
shipment_933,SHIP-933-3299,2024-05-02,FedEx,TRK-8498833,order_569,manufacturer_4
shipment_934,SHIP-934-9395,2024-05-09,DHL,TRK-7301450,order_512,warehouse_33
shipment_935,SHIP-935-3161,2024-12-13,USPS,TRK-1798760,order_137,warehouse_11
shipment_936,SHIP-936-7104,2024-10-26,USPS,TRK-1527799,order_321,manufacturer_19
shipment_937,SHIP-937-6997,2024-09-14,USPS,TRK-9320186,order_751,warehouse_4
shipment_938,SHIP-938-5553,2025-01-19,DHL,TRK-4630438,order_583,manufacturer_19
shipment_939,SHIP-939-7358,2025-01-25,UPS,TRK-5617188,order_1338,warehouse_2
shipment_940,SHIP-940-3969,2024-05-06,UPS,TRK-9135503,order_956,warehouse_14
shipment_941,SHIP-941-4709,2025-02-04,FedEx,TRK-8726685,order_733,manufacturer_0
shipment_942,SHIP-942-7291,2024-08-08,USPS,TRK-6800959,order_783,warehouse_14
shipment_943,SHIP-943-2093,2024-04-01,USPS,TRK-7648289,order_149,warehouse_9
shipment_944,SHIP-944-7140,2024-12-21,DHL,TRK-1405794,order_536,manufacturer_19
shipment_945,SHIP-945-3580,2024-03-21,DHL,TRK-9685413,order_1208,warehouse_26
shipment_946,SHIP-946-4777,2024-10-25,USPS,TRK-1052422,order_1000,warehouse_39
shipment_947,SHIP-947-2666,2024-11-08,UPS,TRK-5785943,order_1394,manufacturer_12
shipment_948,SHIP-948-6622,2024-12-20,UPS,TRK-7388622,order_832,warehouse_34
shipment_949,SHIP-949-1142,2025-02-02,UPS,TRK-7230350,order_800,manufacturer_16
shipment_950,SHIP-950-5318,2023-07-03,DHL,TRK-2365175,order_97,warehouse_26
shipment_951,SHIP-951-7163,2024-10-22,UPS,TRK-6744234,order_765,manufacturer_8
shipment_952,SHIP-952-2258,2024-01-22,DHL,TRK-9958908,order_1346,warehouse_38
shipment_953,SHIP-953-4057,2024-06-10,FedEx,TRK-9606705,order_573,manufacturer_16
shipment_954,SHIP-954-4339,2024-04-23,FedEx,TRK-3650963,order_653,manufacturer_12
shipment_955,SHIP-955-2178,2024-06-14,DHL,TRK-9058960,order_39,manufacturer_4
shipment_956,SHIP-956-2022,2024-07-17,USPS,TRK-5710958,order_59,manufacturer_7
shipment_957,SHIP-957-3265,2024-04-09,FedEx,TRK-7073033,order_1005,warehouse_24
shipment_958,SHIP-958-6914,2025-02-15,USPS,TRK-6511299,order_552,warehouse_8
shipment_959,SHIP-959-3775,2024-11-10,DHL,TRK-3217766,order_263,warehouse_22
shipment_960,SHIP-960-6992,2024-10-25,UPS,TRK-9515753,order_906,warehouse_6
shipment_961,SHIP-961-6543,2023-05-09,DHL,TRK-9059078,order_1083,manufacturer_10
shipment_962,SHIP-962-9878,2024-12-19,FedEx,TRK-9809916,order_115,warehouse_5
shipment_963,SHIP-963-4914,2025-01-10,USPS,TRK-9077321,order_632,warehouse_17
shipment_964,SHIP-964-8321,2025-02-12,DHL,TRK-2089848,order_986,warehouse_15
shipment_965,SHIP-965-8263,2024-04-10,USPS,TRK-9742396,order_1284,manufacturer_15
shipment_966,SHIP-966-2082,2024-11-28,DHL,TRK-1375960,order_1336,warehouse_29
shipment_967,SHIP-967-3608,2024-09-18,UPS,TRK-8454487,order_141,warehouse_17
shipment_968,SHIP-968-1140,2024-08-05,USPS,TRK-1640252,order_459,warehouse_28
shipment_969,SHIP-969-1979,2023-10-24,UPS,TRK-8928372,order_156,manufacturer_5
shipment_970,SHIP-970-2685,2025-01-01,UPS,TRK-9554546,order_1015,warehouse_8
shipment_971,SHIP-971-7367,2024-05-27,UPS,TRK-4526005,order_833,manufacturer_14
shipment_972,SHIP-972-3337,2024-10-04,FedEx,TRK-6971856,order_1428,warehouse_9
shipment_973,SHIP-973-6388,2024-10-19,USPS,TRK-6121697,order_583,manufacturer_19
shipment_974,SHIP-974-2097,2025-01-15,DHL,TRK-9954179,order_509,warehouse_15
shipment_975,SHIP-975-1203,2024-03-19,DHL,TRK-6318364,order_127,warehouse_30
shipment_976,SHIP-976-5982,2024-10-21,UPS,TRK-4805333,order_274,manufacturer_8
shipment_977,SHIP-977-3754,2025-01-24,FedEx,TRK-5095798,order_725,warehouse_39
shipment_978,SHIP-978-6844,2025-01-21,DHL,TRK-6933002,order_20,warehouse_5
shipment_979,SHIP-979-4982,2023-07-01,UPS,TRK-7766342,order_97,warehouse_26
shipment_980,SHIP-980-8947,2025-01-30,USPS,TRK-6278816,order_913,warehouse_15
shipment_981,SHIP-981-5634,2024-02-27,USPS,TRK-5958171,order_1482,warehouse_32
shipment_982,SHIP-982-6992,2024-05-20,USPS,TRK-6148201,order_901,warehouse_19
shipment_983,SHIP-983-7874,2025-02-05,DHL,TRK-1119348,order_524,warehouse_29
shipment_984,SHIP-984-2460,2024-12-31,FedEx,TRK-6633862,order_461,manufacturer_12
shipment_985,SHIP-985-3251,2024-11-06,DHL,TRK-2820919,order_1367,manufacturer_14
shipment_986,SHIP-986-6038,2024-12-29,USPS,TRK-2532515,order_792,manufacturer_10
shipment_987,SHIP-987-7363,2024-04-27,UPS,TRK-4649067,order_810,manufacturer_5
shipment_988,SHIP-988-6928,2024-12-12,UPS,TRK-7804236,order_186,manufacturer_3
shipment_989,SHIP-989-9636,2024-09-24,USPS,TRK-1221512,order_585,warehouse_22
shipment_990,SHIP-990-3488,2024-09-19,DHL,TRK-7740960,order_600,warehouse_26
shipment_991,SHIP-991-7269,2025-01-20,UPS,TRK-9425180,order_898,warehouse_30
shipment_992,SHIP-992-6135,2024-10-12,USPS,TRK-4810100,order_144,warehouse_34
shipment_993,SHIP-993-4964,2023-12-14,USPS,TRK-2544608,order_1056,warehouse_27
shipment_994,SHIP-994-4461,2024-07-01,DHL,TRK-3918997,order_371,warehouse_25
shipment_995,SHIP-995-3196,2024-07-02,USPS,TRK-7494129,order_1028,warehouse_21
shipment_996,SHIP-996-7491,2025-02-12,FedEx,TRK-4418680,order_1421,manufacturer_2
shipment_997,SHIP-997-1543,2024-12-06,USPS,TRK-5060671,order_1419,warehouse_5
shipment_998,SHIP-998-3526,2024-12-02,FedEx,TRK-5817319,order_1036,manufacturer_9
shipment_999,SHIP-999-8885,2024-02-02,FedEx,TRK-6099606,order_771,warehouse_26
shipment_1000,SHIP-1000-8344,2024-11-07,USPS,TRK-1000856,order_689,manufacturer_10
shipment_1001,SHIP-1001-5164,2024-09-13,DHL,TRK-6687743,order_133,manufacturer_14
shipment_1002,SHIP-1002-1508,2025-02-04,USPS,TRK-9871453,order_927,warehouse_30
shipment_1003,SHIP-1003-8346,2023-09-17,DHL,TRK-6869761,order_1364,manufacturer_12
shipment_1004,SHIP-1004-9113,2025-02-08,UPS,TRK-4140236,order_351,warehouse_25
shipment_1005,SHIP-1005-5301,2024-05-12,UPS,TRK-8430135,order_1183,manufacturer_6
shipment_1006,SHIP-1006-1187,2024-06-11,FedEx,TRK-8482020,order_123,warehouse_28
shipment_1007,SHIP-1007-6567,2025-01-30,FedEx,TRK-5885322,order_1380,warehouse_28
shipment_1008,SHIP-1008-9289,2025-01-31,FedEx,TRK-8070715,order_335,manufacturer_4
shipment_1009,SHIP-1009-2406,2023-10-27,DHL,TRK-2226220,order_1019,warehouse_8
shipment_1010,SHIP-1010-1921,2024-07-29,UPS,TRK-4036520,order_1059,manufacturer_8
shipment_1011,SHIP-1011-6978,2024-01-09,UPS,TRK-2950597,order_1088,warehouse_7
shipment_1012,SHIP-1012-9567,2024-10-25,DHL,TRK-2411604,order_629,warehouse_5
shipment_1013,SHIP-1013-3151,2024-10-22,UPS,TRK-7318049,order_853,manufacturer_4
shipment_1014,SHIP-1014-2402,2025-02-07,UPS,TRK-7897867,order_1188,warehouse_19
shipment_1015,SHIP-1015-8360,2023-04-12,FedEx,TRK-6800501,order_1116,warehouse_3
shipment_1016,SHIP-1016-7701,2023-12-31,UPS,TRK-4749301,order_1454,warehouse_13
shipment_1017,SHIP-1017-7345,2024-07-18,FedEx,TRK-3139177,order_894,manufacturer_8
shipment_1018,SHIP-1018-2596,2024-03-24,UPS,TRK-1811726,order_817,warehouse_31
shipment_1019,SHIP-1019-3704,2024-03-17,UPS,TRK-1246003,order_494,warehouse_39
shipment_1020,SHIP-1020-8821,2025-02-16,USPS,TRK-6694706,order_943,warehouse_26
shipment_1021,SHIP-1021-2367,2024-03-31,DHL,TRK-5145856,order_112,manufacturer_7
shipment_1022,SHIP-1022-2285,2025-02-12,USPS,TRK-4225912,order_1147,warehouse_1
shipment_1023,SHIP-1023-2295,2025-02-15,USPS,TRK-7943705,order_1397,manufacturer_18
shipment_1024,SHIP-1024-2740,2025-02-11,FedEx,TRK-1655297,order_961,warehouse_20
shipment_1025,SHIP-1025-7458,2023-08-21,FedEx,TRK-6660655,order_1024,warehouse_29
shipment_1026,SHIP-1026-2319,2025-01-25,UPS,TRK-7771490,order_843,manufacturer_15
shipment_1027,SHIP-1027-3692,2024-08-13,UPS,TRK-8381875,order_1158,manufacturer_5
shipment_1028,SHIP-1028-8691,2024-02-10,UPS,TRK-9368226,order_1396,manufacturer_18
shipment_1029,SHIP-1029-1557,2024-11-05,USPS,TRK-6828245,order_765,manufacturer_8
shipment_1030,SHIP-1030-5605,2025-02-16,FedEx,TRK-4252821,order_854,warehouse_27
shipment_1031,SHIP-1031-1881,2024-10-06,FedEx,TRK-7033317,order_549,warehouse_19
shipment_1032,SHIP-1032-7062,2024-02-21,FedEx,TRK-1152568,order_424,warehouse_1
shipment_1033,SHIP-1033-5061,2024-04-20,FedEx,TRK-9945320,order_868,warehouse_26
shipment_1034,SHIP-1034-1605,2024-02-11,FedEx,TRK-1448532,order_489,warehouse_14
shipment_1035,SHIP-1035-4587,2024-12-18,UPS,TRK-9100561,order_854,warehouse_27
shipment_1036,SHIP-1036-4218,2025-01-23,FedEx,TRK-3908737,order_730,manufacturer_12
shipment_1037,SHIP-1037-3447,2024-09-22,UPS,TRK-1344675,order_994,warehouse_27
shipment_1038,SHIP-1038-4721,2024-06-01,USPS,TRK-4612787,order_705,warehouse_17
shipment_1039,SHIP-1039-2018,2024-10-07,FedEx,TRK-6087475,order_1291,warehouse_23
shipment_1040,SHIP-1040-7522,2024-08-08,UPS,TRK-9877091,order_182,warehouse_30
shipment_1041,SHIP-1041-3011,2023-11-29,FedEx,TRK-3561778,order_653,manufacturer_12
shipment_1042,SHIP-1042-6321,2024-11-12,DHL,TRK-8093165,order_294,warehouse_35
shipment_1043,SHIP-1043-4923,2024-10-02,USPS,TRK-4602522,order_515,warehouse_20
shipment_1044,SHIP-1044-6162,2024-11-15,USPS,TRK-3531544,order_962,warehouse_9
shipment_1045,SHIP-1045-4069,2025-01-20,FedEx,TRK-5577540,order_1282,manufacturer_1
shipment_1046,SHIP-1046-5002,2024-06-27,FedEx,TRK-7243600,order_140,warehouse_11
shipment_1047,SHIP-1047-7281,2024-11-03,DHL,TRK-6027199,order_1130,manufacturer_3
shipment_1048,SHIP-1048-9581,2024-06-09,DHL,TRK-4799434,order_876,warehouse_23
shipment_1049,SHIP-1049-7767,2024-10-18,DHL,TRK-7971675,order_1091,warehouse_19
shipment_1050,SHIP-1050-3081,2025-01-06,DHL,TRK-2709999,order_684,warehouse_8
shipment_1051,SHIP-1051-3381,2024-11-05,FedEx,TRK-3421894,order_9,warehouse_0
shipment_1052,SHIP-1052-6655,2025-02-08,USPS,TRK-6419060,order_311,warehouse_36
shipment_1053,SHIP-1053-4762,2025-01-19,FedEx,TRK-9378529,order_1363,warehouse_3
shipment_1054,SHIP-1054-4064,2024-10-26,USPS,TRK-3280626,order_31,manufacturer_12
shipment_1055,SHIP-1055-1666,2024-09-14,USPS,TRK-9029499,order_133,manufacturer_14
shipment_1056,SHIP-1056-3242,2024-10-21,FedEx,TRK-6072765,order_1091,warehouse_19
shipment_1057,SHIP-1057-5432,2023-12-25,DHL,TRK-3010768,order_6,warehouse_31
shipment_1058,SHIP-1058-5084,2024-01-28,USPS,TRK-5907912,order_1426,manufacturer_2
shipment_1059,SHIP-1059-3760,2023-10-16,FedEx,TRK-3966181,order_64,warehouse_2
shipment_1060,SHIP-1060-9653,2024-03-13,USPS,TRK-2766717,order_790,manufacturer_15
shipment_1061,SHIP-1061-7761,2023-08-29,UPS,TRK-9786078,order_433,warehouse_33
shipment_1062,SHIP-1062-4436,2024-12-25,UPS,TRK-3466263,order_1382,warehouse_7
shipment_1063,SHIP-1063-6029,2025-01-06,DHL,TRK-5638533,order_599,warehouse_32
shipment_1064,SHIP-1064-3939,2024-04-13,FedEx,TRK-1062654,order_1250,manufacturer_0
shipment_1065,SHIP-1065-3856,2025-01-21,DHL,TRK-2328932,order_1379,manufacturer_10
shipment_1066,SHIP-1066-2816,2024-10-01,USPS,TRK-6474681,order_742,warehouse_23
shipment_1067,SHIP-1067-1383,2024-12-30,USPS,TRK-1541250,order_1050,manufacturer_4
shipment_1068,SHIP-1068-5783,2025-02-10,FedEx,TRK-2220372,order_849,warehouse_18
shipment_1069,SHIP-1069-5186,2024-11-21,USPS,TRK-5807258,order_163,warehouse_14
shipment_1070,SHIP-1070-3844,2025-01-12,DHL,TRK-9061925,order_1431,warehouse_1
shipment_1071,SHIP-1071-8109,2023-10-03,UPS,TRK-6182166,order_1048,manufacturer_12
shipment_1072,SHIP-1072-2745,2024-12-04,FedEx,TRK-5232480,order_408,manufacturer_8
shipment_1073,SHIP-1073-7996,2024-07-01,USPS,TRK-7137309,order_1021,warehouse_10
shipment_1074,SHIP-1074-9908,2024-09-21,UPS,TRK-1030441,order_1457,warehouse_21
shipment_1075,SHIP-1075-7263,2024-12-08,FedEx,TRK-2685962,order_1270,warehouse_28
shipment_1076,SHIP-1076-4431,2024-07-12,DHL,TRK-1855659,order_459,warehouse_28
shipment_1077,SHIP-1077-1641,2024-12-19,UPS,TRK-1497106,order_378,warehouse_27
shipment_1078,SHIP-1078-6796,2023-05-05,UPS,TRK-9968690,order_598,warehouse_7
shipment_1079,SHIP-1079-8655,2024-11-09,FedEx,TRK-8016987,order_1144,warehouse_32
shipment_1080,SHIP-1080-8983,2025-01-19,DHL,TRK-8046346,order_809,warehouse_4
shipment_1081,SHIP-1081-6592,2024-12-21,USPS,TRK-4009457,order_19,warehouse_0
shipment_1082,SHIP-1082-3318,2024-09-29,UPS,TRK-8568899,order_283,warehouse_33
shipment_1083,SHIP-1083-5696,2023-07-31,USPS,TRK-5765577,order_168,manufacturer_9
shipment_1084,SHIP-1084-3514,2024-11-27,USPS,TRK-7227915,order_379,warehouse_24
shipment_1085,SHIP-1085-4866,2025-01-31,UPS,TRK-3048965,order_547,warehouse_24
shipment_1086,SHIP-1086-4068,2024-04-11,FedEx,TRK-4016399,order_481,warehouse_8
shipment_1087,SHIP-1087-6893,2025-02-15,DHL,TRK-6664166,order_1218,warehouse_21
shipment_1088,SHIP-1088-8713,2024-03-07,USPS,TRK-2367764,order_593,manufacturer_18
shipment_1089,SHIP-1089-1566,2024-11-28,UPS,TRK-6980341,order_184,warehouse_14
shipment_1090,SHIP-1090-7546,2024-09-28,FedEx,TRK-9271571,order_655,warehouse_1
shipment_1091,SHIP-1091-2465,2023-08-24,DHL,TRK-4427876,order_1020,manufacturer_17
shipment_1092,SHIP-1092-7002,2024-11-18,UPS,TRK-3409547,order_1094,warehouse_9
shipment_1093,SHIP-1093-3042,2025-02-13,USPS,TRK-9221061,order_847,warehouse_31
shipment_1094,SHIP-1094-2953,2024-12-10,DHL,TRK-7718983,order_388,warehouse_14
shipment_1095,SHIP-1095-5666,2023-07-18,DHL,TRK-9218342,order_561,warehouse_26
shipment_1096,SHIP-1096-6583,2025-02-03,FedEx,TRK-7089619,order_581,manufacturer_18
shipment_1097,SHIP-1097-9733,2024-12-07,USPS,TRK-3906574,order_1286,warehouse_19
shipment_1098,SHIP-1098-8102,2024-10-07,FedEx,TRK-7325969,order_1196,manufacturer_3
shipment_1099,SHIP-1099-8129,2024-09-29,FedEx,TRK-7470957,order_1023,warehouse_26
shipment_1100,SHIP-1100-1091,2024-11-13,USPS,TRK-9885889,order_314,manufacturer_12
shipment_1101,SHIP-1101-4488,2024-12-13,USPS,TRK-7820111,order_1176,manufacturer_6
shipment_1102,SHIP-1102-1114,2024-01-02,FedEx,TRK-5699685,order_47,manufacturer_2
shipment_1103,SHIP-1103-2649,2024-11-02,FedEx,TRK-7322607,order_914,manufacturer_12
shipment_1104,SHIP-1104-3328,2024-11-02,UPS,TRK-3928828,order_85,manufacturer_14
shipment_1105,SHIP-1105-5641,2025-01-06,UPS,TRK-9998292,order_12,warehouse_33
shipment_1106,SHIP-1106-8964,2024-12-16,USPS,TRK-3741877,order_39,manufacturer_4
shipment_1107,SHIP-1107-9049,2024-04-09,USPS,TRK-8133613,order_168,manufacturer_9
shipment_1108,SHIP-1108-6349,2024-12-01,USPS,TRK-6923698,order_1134,manufacturer_10
shipment_1109,SHIP-1109-5918,2025-01-23,DHL,TRK-4149703,order_454,warehouse_6
shipment_1110,SHIP-1110-8699,2024-11-29,USPS,TRK-5735961,order_626,manufacturer_12
shipment_1111,SHIP-1111-6062,2024-04-29,UPS,TRK-9497366,order_736,warehouse_21
shipment_1112,SHIP-1112-8097,2025-02-06,DHL,TRK-5699384,order_450,warehouse_17
shipment_1113,SHIP-1113-4799,2024-12-06,FedEx,TRK-5856663,order_330,warehouse_17
shipment_1114,SHIP-1114-5197,2024-05-29,DHL,TRK-3613744,order_703,manufacturer_6
shipment_1115,SHIP-1115-7804,2024-10-17,DHL,TRK-6506196,order_875,warehouse_14
shipment_1116,SHIP-1116-2451,2024-11-28,DHL,TRK-7242110,order_836,warehouse_34
shipment_1117,SHIP-1117-1396,2024-06-30,USPS,TRK-1968449,order_1159,warehouse_19
shipment_1118,SHIP-1118-3292,2023-12-04,FedEx,TRK-5209142,order_399,warehouse_10
shipment_1119,SHIP-1119-8632,2024-06-13,UPS,TRK-5965228,order_1201,warehouse_28
shipment_1120,SHIP-1120-8346,2024-12-02,DHL,TRK-6549418,order_353,manufacturer_19
shipment_1121,SHIP-1121-7849,2025-02-10,FedEx,TRK-9985648,order_1476,manufacturer_6
shipment_1122,SHIP-1122-7390,2024-09-20,FedEx,TRK-7341199,order_969,warehouse_30
shipment_1123,SHIP-1123-4121,2024-08-29,UPS,TRK-4624406,order_1402,manufacturer_10
shipment_1124,SHIP-1124-5312,2023-07-04,UPS,TRK-8195329,order_1307,warehouse_12
shipment_1125,SHIP-1125-9353,2024-10-05,DHL,TRK-8212388,order_467,warehouse_32
shipment_1126,SHIP-1126-9086,2023-09-08,FedEx,TRK-3276959,order_90,warehouse_33
shipment_1127,SHIP-1127-2863,2024-11-23,DHL,TRK-1225121,order_1069,warehouse_13
shipment_1128,SHIP-1128-3450,2024-10-17,FedEx,TRK-6038418,order_840,warehouse_25
shipment_1129,SHIP-1129-4419,2025-02-12,DHL,TRK-7731970,order_808,manufacturer_4
shipment_1130,SHIP-1130-7300,2023-05-30,DHL,TRK-2290769,order_44,manufacturer_11
shipment_1131,SHIP-1131-9655,2025-02-13,UPS,TRK-1145967,order_1334,warehouse_19
shipment_1132,SHIP-1132-4178,2024-04-25,UPS,TRK-9469379,order_140,warehouse_11
shipment_1133,SHIP-1133-2138,2025-02-06,DHL,TRK-8409186,order_961,warehouse_20
shipment_1134,SHIP-1134-9150,2024-05-29,DHL,TRK-8763730,order_725,warehouse_39
shipment_1135,SHIP-1135-6533,2023-12-24,USPS,TRK-7022666,order_1467,warehouse_23
shipment_1136,SHIP-1136-8986,2024-09-21,DHL,TRK-5983813,order_554,warehouse_27
shipment_1137,SHIP-1137-1491,2024-06-04,DHL,TRK-3034217,order_1198,manufacturer_12
shipment_1138,SHIP-1138-1261,2024-12-25,UPS,TRK-2957737,order_1105,warehouse_3
shipment_1139,SHIP-1139-5751,2024-10-25,USPS,TRK-5375569,order_1113,manufacturer_6
shipment_1140,SHIP-1140-6381,2024-06-16,UPS,TRK-5663810,order_1171,warehouse_22
shipment_1141,SHIP-1141-1124,2024-09-25,DHL,TRK-4474488,order_899,warehouse_13
shipment_1142,SHIP-1142-4611,2024-07-04,USPS,TRK-7827746,order_402,manufacturer_16
shipment_1143,SHIP-1143-8345,2024-07-31,FedEx,TRK-2975107,order_693,warehouse_29
shipment_1144,SHIP-1144-8845,2025-01-02,FedEx,TRK-7727559,order_438,warehouse_34
shipment_1145,SHIP-1145-4855,2023-09-09,FedEx,TRK-8563532,order_777,manufacturer_12
shipment_1146,SHIP-1146-2859,2024-10-16,FedEx,TRK-2453423,order_713,manufacturer_0
shipment_1147,SHIP-1147-8287,2024-05-23,UPS,TRK-9464702,order_464,warehouse_30
shipment_1148,SHIP-1148-8659,2023-05-25,FedEx,TRK-2032986,order_1005,warehouse_24
shipment_1149,SHIP-1149-9492,2024-08-01,DHL,TRK-7569120,order_523,warehouse_18
shipment_1150,SHIP-1150-5908,2024-11-09,FedEx,TRK-6919930,order_415,manufacturer_4
shipment_1151,SHIP-1151-2849,2025-01-14,FedEx,TRK-5376782,order_88,manufacturer_17
shipment_1152,SHIP-1152-1929,2024-07-24,UPS,TRK-7074025,order_829,manufacturer_6
shipment_1153,SHIP-1153-3754,2024-12-12,DHL,TRK-5381669,order_1423,manufacturer_12
shipment_1154,SHIP-1154-5382,2023-11-10,FedEx,TRK-8511309,order_1021,warehouse_10
shipment_1155,SHIP-1155-7767,2024-05-11,USPS,TRK-8017838,order_51,warehouse_2
shipment_1156,SHIP-1156-1290,2024-12-07,USPS,TRK-4332705,order_294,warehouse_35
shipment_1157,SHIP-1157-6436,2023-10-29,UPS,TRK-7265110,order_1481,warehouse_16
shipment_1158,SHIP-1158-8977,2024-12-08,FedEx,TRK-4059270,order_420,manufacturer_19
shipment_1159,SHIP-1159-1064,2024-12-03,USPS,TRK-7023912,order_1475,warehouse_8
shipment_1160,SHIP-1160-7589,2024-06-29,USPS,TRK-1144955,order_527,manufacturer_4
shipment_1161,SHIP-1161-5201,2024-12-04,USPS,TRK-9817403,order_474,manufacturer_2
shipment_1162,SHIP-1162-5438,2024-08-05,USPS,TRK-8044688,order_1094,warehouse_9
shipment_1163,SHIP-1163-9383,2025-02-01,UPS,TRK-7409347,order_971,warehouse_33
shipment_1164,SHIP-1164-9886,2024-08-03,FedEx,TRK-7135539,order_862,warehouse_7
shipment_1165,SHIP-1165-5341,2024-11-08,DHL,TRK-5827454,order_677,warehouse_23
shipment_1166,SHIP-1166-7012,2024-04-18,FedEx,TRK-4467238,order_1434,warehouse_27
shipment_1167,SHIP-1167-5259,2024-06-03,USPS,TRK-8872595,order_527,manufacturer_4
shipment_1168,SHIP-1168-5315,2025-01-24,DHL,TRK-1670467,order_1302,warehouse_36
shipment_1169,SHIP-1169-6504,2023-10-20,UPS,TRK-9077356,order_1419,warehouse_5
shipment_1170,SHIP-1170-4686,2025-01-03,USPS,TRK-5797905,order_509,warehouse_15
shipment_1171,SHIP-1171-1408,2024-02-01,FedEx,TRK-3648506,order_209,warehouse_16
shipment_1172,SHIP-1172-5743,2023-07-12,USPS,TRK-2505836,order_752,warehouse_16
shipment_1173,SHIP-1173-4856,2025-01-21,FedEx,TRK-5816007,order_1152,warehouse_29
shipment_1174,SHIP-1174-2854,2025-01-25,DHL,TRK-3252193,order_458,warehouse_16
shipment_1175,SHIP-1175-9137,2024-05-11,DHL,TRK-5547687,order_743,warehouse_12
shipment_1176,SHIP-1176-8766,2024-07-04,USPS,TRK-1253121,order_842,warehouse_18
shipment_1177,SHIP-1177-9288,2024-01-14,UPS,TRK-4151895,order_376,warehouse_22
shipment_1178,SHIP-1178-7025,2024-10-09,FedEx,TRK-1681181,order_942,warehouse_10
shipment_1179,SHIP-1179-1405,2025-01-30,FedEx,TRK-1311966,order_1106,warehouse_30
