id,policyNumber,policyType,startDate,endDate,premiumAmount,status,policyHolderID,insurerID,underwriterID,coverageIDs,agentID
policy_902,PN-5154-902,Condo,2023-10-18,2025-09-21,240.92,Lapsed,holder_240,insurer_5,underwriter_0,"['coverage_4', 'coverage_5', 'coverage_7', 'coverage_10']",agent_2
policy_903,PN-9059-903,Auto,2023-03-25,2024-05-30,977.89,Active,holder_379,insurer_5,underwriter_9,['coverage_11'],agent_14
policy_904,PN-3118-904,Home,2022-09-15,2023-11-12,758.08,Expired,holder_125,insurer_0,underwriter_19,"['coverage_6', 'coverage_12', 'coverage_10']",agent_15
policy_905,PN-3199-905,Umbrella,2022-02-22,2023-03-05,1958.53,Expired,holder_240,insurer_6,underwriter_2,"['coverage_4', 'coverage_11', 'coverage_13']",agent_8
policy_906,PN-7577-906,Auto,2024-01-14,2024-11-10,826.03,Lapsed,holder_62,insurer_7,underwriter_11,"['coverage_8', 'coverage_0']",agent_13
policy_907,PN-8845-907,Home,2023-02-27,2024-02-15,1532.16,Active,holder_158,insurer_3,underwriter_3,"['coverage_9', 'coverage_2', 'coverage_8']",agent_11
policy_908,PN-1191-908,Condo,2022-04-14,2024-08-25,1929.01,Cancelled,holder_152,insurer_5,underwriter_9,"['coverage_10', 'coverage_5', 'coverage_12', 'coverage_6']",agent_6
policy_909,PN-7164-909,Auto,2024-07-05,2025-05-10,1580.73,Expired,holder_68,insurer_3,underwriter_9,"['coverage_3', 'coverage_14']",agent_17
policy_910,PN-8048-910,Condo,2024-08-27,2026-07-18,1574.26,Cancelled,holder_160,insurer_7,underwriter_4,"['coverage_1', 'coverage_2', 'coverage_10', 'coverage_11']",agent_12
policy_911,PN-8013-911,Renter,2023-06-01,2024-01-16,1858.02,Expired,holder_35,insurer_8,underwriter_19,"['coverage_9', 'coverage_8']",agent_18
policy_912,PN-7154-912,Auto,2024-08-27,2026-10-07,1734.34,Active,holder_482,insurer_5,underwriter_11,"['coverage_8', 'coverage_6', 'coverage_14']",agent_6
policy_913,PN-6639-913,Home,2022-10-21,2024-11-03,691.97,Lapsed,holder_138,insurer_8,underwriter_8,"['coverage_10', 'coverage_2']",agent_13
policy_914,PN-5971-914,Umbrella,2022-10-30,2025-06-22,696.41,Expired,holder_90,insurer_3,underwriter_5,"['coverage_12', 'coverage_13', 'coverage_5']",agent_0
policy_915,PN-3799-915,Auto,2024-05-21,2026-02-03,738.27,Expired,holder_103,insurer_6,underwriter_6,"['coverage_14', 'coverage_9']",agent_13
policy_916,PN-1300-916,Landlord,2023-08-19,2024-06-13,606.43,Cancelled,holder_169,insurer_9,underwriter_16,"['coverage_9', 'coverage_10', 'coverage_11', 'coverage_1']",agent_4
policy_917,PN-8434-917,Home,2024-04-16,2025-12-20,1528.33,Cancelled,holder_546,insurer_8,underwriter_7,"['coverage_1', 'coverage_7', 'coverage_5', 'coverage_6']",agent_16
policy_918,PN-1270-918,Auto,2022-08-13,2024-09-17,1178.23,Lapsed,holder_591,insurer_6,underwriter_9,"['coverage_8', 'coverage_7', 'coverage_4']",agent_2
policy_919,PN-5996-919,Renter,2022-04-07,2024-11-24,1971.95,Cancelled,holder_28,insurer_4,underwriter_0,['coverage_8'],agent_19
policy_920,PN-3911-920,Renter,2023-01-03,2025-07-16,1296.7,Cancelled,holder_264,insurer_4,underwriter_5,['coverage_9'],agent_17
policy_921,PN-7883-921,Home,2022-03-14,2023-05-29,1010.35,Active,holder_56,insurer_3,underwriter_18,"['coverage_0', 'coverage_14', 'coverage_5']",agent_11
policy_922,PN-2739-922,Renter,2023-01-07,2025-10-24,732.89,Expired,holder_395,insurer_0,underwriter_16,['coverage_6'],agent_2
policy_923,PN-2961-923,Renter,2024-08-04,2026-01-05,698.5,Cancelled,holder_311,insurer_4,underwriter_10,['coverage_9'],agent_19
policy_924,PN-7773-924,Landlord,2022-05-25,2024-03-22,666.18,Lapsed,holder_156,insurer_7,underwriter_1,"['coverage_4', 'coverage_1', 'coverage_12', 'coverage_10']",agent_4
policy_925,PN-8134-925,Auto,2022-07-25,2025-01-06,1673.57,Cancelled,holder_234,insurer_7,underwriter_7,"['coverage_7', 'coverage_14', 'coverage_13']",agent_17
policy_926,PN-4154-926,Umbrella,2024-01-17,2026-02-23,635.57,Expired,holder_279,insurer_1,underwriter_14,"['coverage_2', 'coverage_4', 'coverage_8']",agent_14
policy_927,PN-6662-927,Renter,2022-04-27,2024-12-15,1756.86,Lapsed,holder_58,insurer_7,underwriter_19,"['coverage_2', 'coverage_5', 'coverage_11', 'coverage_12']",agent_2
policy_928,PN-4356-928,Landlord,2024-04-08,2026-05-10,1606.18,Lapsed,holder_590,insurer_7,underwriter_16,"['coverage_5', 'coverage_6', 'coverage_11']",agent_18
policy_929,PN-9885-929,Renter,2022-11-02,2025-09-28,272.16,Active,holder_87,insurer_4,underwriter_11,"['coverage_13', 'coverage_10']",agent_8
policy_930,PN-8727-930,Condo,2023-01-16,2024-01-22,1433.39,Lapsed,holder_387,insurer_1,underwriter_7,"['coverage_8', 'coverage_6']",agent_16
policy_931,PN-7089-931,Renter,2022-02-23,2023-09-28,1378.95,Cancelled,holder_530,insurer_8,underwriter_19,"['coverage_8', 'coverage_11', 'coverage_0']",agent_19
policy_932,PN-2256-932,Landlord,2023-06-20,2024-09-19,1950.79,Lapsed,holder_439,insurer_2,underwriter_19,"['coverage_1', 'coverage_4', 'coverage_13', 'coverage_7']",agent_14
policy_933,PN-9391-933,Renter,2024-09-01,2027-05-25,814.32,Cancelled,holder_521,insurer_6,underwriter_12,"['coverage_9', 'coverage_14']",agent_17
policy_934,PN-5189-934,Home,2024-05-13,2025-05-15,1751.63,Active,holder_68,insurer_3,underwriter_8,"['coverage_14', 'coverage_7', 'coverage_9', 'coverage_1']",agent_9
policy_935,PN-8404-935,Umbrella,2025-02-05,2025-03-30,593.2,Cancelled,holder_271,insurer_0,underwriter_7,['coverage_12'],agent_10
policy_936,PN-7800-936,Auto,2024-09-26,2025-12-10,438.12,Active,holder_526,insurer_5,underwriter_14,"['coverage_7', 'coverage_11', 'coverage_14']",agent_7
policy_937,PN-8450-937,Umbrella,2023-08-17,2024-02-26,1572.55,Lapsed,holder_487,insurer_0,underwriter_3,"['coverage_10', 'coverage_7', 'coverage_8', 'coverage_2']",agent_9
policy_938,PN-3092-938,Condo,2023-09-07,2026-08-22,1589.91,Expired,holder_87,insurer_7,underwriter_8,['coverage_6'],agent_15
policy_939,PN-1531-939,Umbrella,2023-01-15,2025-09-21,228.95,Expired,holder_192,insurer_3,underwriter_7,['coverage_10'],agent_1
policy_940,PN-3846-940,Renter,2023-05-26,2024-07-15,883.57,Active,holder_367,insurer_6,underwriter_12,"['coverage_8', 'coverage_9']",agent_5
policy_941,PN-6260-941,Renter,2024-12-10,2025-08-24,1477.08,Active,holder_194,insurer_4,underwriter_14,"['coverage_5', 'coverage_4']",agent_5
policy_942,PN-6691-942,Home,2024-09-19,2025-02-22,875.47,Cancelled,holder_2,insurer_4,underwriter_6,"['coverage_3', 'coverage_0']",agent_12
policy_943,PN-2029-943,Home,2023-12-22,2025-06-08,1361.18,Active,holder_266,insurer_8,underwriter_0,"['coverage_1', 'coverage_13', 'coverage_9', 'coverage_11']",agent_17
policy_944,PN-8789-944,Home,2023-05-15,2024-06-14,643.66,Active,holder_95,insurer_1,underwriter_12,['coverage_12'],agent_16
policy_945,PN-1299-945,Renter,2024-01-17,2024-10-06,1498.25,Lapsed,holder_493,insurer_4,underwriter_11,"['coverage_6', 'coverage_4', 'coverage_0']",agent_9
policy_946,PN-8097-946,Home,2022-09-15,2024-04-29,381.57,Lapsed,holder_295,insurer_5,underwriter_9,['coverage_8'],agent_4
policy_947,PN-6500-947,Renter,2024-04-29,2025-05-19,1792.49,Active,holder_252,insurer_0,underwriter_15,"['coverage_13', 'coverage_11', 'coverage_2']",agent_5
policy_948,PN-4059-948,Landlord,2022-10-04,2024-10-01,1291.12,Cancelled,holder_200,insurer_9,underwriter_4,['coverage_4'],agent_2
policy_949,PN-1609-949,Umbrella,2023-01-26,2023-09-14,713.91,Expired,holder_414,insurer_8,underwriter_16,"['coverage_4', 'coverage_12', 'coverage_5', 'coverage_8']",agent_6
policy_950,PN-2816-950,Landlord,2023-02-11,2023-07-29,1081.27,Lapsed,holder_118,insurer_6,underwriter_5,"['coverage_8', 'coverage_6', 'coverage_1']",agent_0
policy_951,PN-3066-951,Renter,2024-03-04,2024-10-15,1227.93,Active,holder_218,insurer_2,underwriter_7,"['coverage_13', 'coverage_12', 'coverage_11']",agent_19
policy_952,PN-9293-952,Umbrella,2023-10-20,2025-07-19,1295.74,Expired,holder_35,insurer_6,underwriter_16,"['coverage_2', 'coverage_11', 'coverage_14']",agent_3
policy_953,PN-7647-953,Condo,2024-03-24,2024-10-22,1695.19,Expired,holder_583,insurer_9,underwriter_15,"['coverage_5', 'coverage_2']",agent_14
policy_954,PN-7761-954,Umbrella,2023-03-26,2024-11-09,374.79,Expired,holder_21,insurer_1,underwriter_7,"['coverage_5', 'coverage_9', 'coverage_13', 'coverage_0']",agent_8
policy_955,PN-4862-955,Condo,2022-08-30,2024-02-24,764.59,Lapsed,holder_480,insurer_1,underwriter_18,"['coverage_6', 'coverage_13']",agent_2
policy_956,PN-4081-956,Home,2022-12-21,2025-05-31,1702.06,Cancelled,holder_180,insurer_3,underwriter_5,"['coverage_9', 'coverage_11', 'coverage_5', 'coverage_12']",agent_16
policy_957,PN-1201-957,Home,2022-10-26,2024-07-04,1487.11,Cancelled,holder_550,insurer_2,underwriter_12,"['coverage_14', 'coverage_7']",agent_0
policy_958,PN-2603-958,Renter,2024-11-14,2027-10-03,1530.71,Active,holder_420,insurer_7,underwriter_5,['coverage_7'],agent_14
policy_959,PN-4969-959,Umbrella,2024-10-14,2025-04-08,1231.91,Expired,holder_408,insurer_0,underwriter_19,"['coverage_14', 'coverage_1']",agent_14
policy_960,PN-6535-960,Home,2024-05-29,2026-11-30,229.13,Lapsed,holder_492,insurer_2,underwriter_10,"['coverage_3', 'coverage_2', 'coverage_14']",agent_3
policy_961,PN-5128-961,Auto,2024-09-20,2024-10-30,1049.52,Lapsed,holder_129,insurer_3,underwriter_7,"['coverage_9', 'coverage_1']",agent_19
policy_962,PN-4381-962,Renter,2022-06-11,2023-08-25,253.48,Lapsed,holder_530,insurer_7,underwriter_8,['coverage_13'],agent_18
policy_963,PN-2093-963,Auto,2024-04-12,2025-10-26,1864.43,Expired,holder_353,insurer_5,underwriter_1,"['coverage_10', 'coverage_1', 'coverage_8']",agent_16
policy_964,PN-9337-964,Home,2023-10-01,2024-01-06,540.27,Expired,holder_337,insurer_7,underwriter_2,"['coverage_13', 'coverage_11', 'coverage_9', 'coverage_7']",agent_14
policy_965,PN-9746-965,Home,2024-06-11,2025-01-25,1999.82,Cancelled,holder_154,insurer_1,underwriter_2,"['coverage_9', 'coverage_2']",agent_13
policy_966,PN-1635-966,Landlord,2024-11-22,2025-05-11,1587.21,Expired,holder_52,insurer_7,underwriter_16,"['coverage_1', 'coverage_2', 'coverage_7']",agent_10
policy_967,PN-8230-967,Auto,2022-08-15,2023-01-21,1703.28,Active,holder_585,insurer_4,underwriter_10,"['coverage_2', 'coverage_0']",agent_12
policy_968,PN-5965-968,Renter,2023-10-16,2025-06-17,426.74,Active,holder_161,insurer_4,underwriter_4,['coverage_10'],agent_1
policy_969,PN-6419-969,Renter,2022-11-25,2023-04-04,1259.91,Cancelled,holder_57,insurer_2,underwriter_6,['coverage_8'],agent_6
policy_970,PN-7744-970,Landlord,2023-12-20,2024-03-23,1091.35,Cancelled,holder_108,insurer_0,underwriter_7,"['coverage_13', 'coverage_2', 'coverage_8']",agent_11
policy_971,PN-5619-971,Umbrella,2024-05-11,2024-09-23,724.66,Lapsed,holder_330,insurer_5,underwriter_9,['coverage_7'],agent_13
policy_972,PN-7894-972,Landlord,2023-08-04,2025-10-07,782.9,Cancelled,holder_543,insurer_5,underwriter_9,['coverage_12'],agent_12
policy_973,PN-6332-973,Renter,2022-02-22,2022-05-22,850.89,Cancelled,holder_449,insurer_3,underwriter_19,"['coverage_3', 'coverage_10']",agent_3
policy_974,PN-6331-974,Auto,2024-08-09,2026-11-08,1062.63,Active,holder_542,insurer_5,underwriter_15,"['coverage_14', 'coverage_6', 'coverage_10', 'coverage_13']",agent_13
policy_975,PN-5602-975,Umbrella,2023-04-30,2025-08-28,614.92,Cancelled,holder_208,insurer_3,underwriter_18,"['coverage_12', 'coverage_3']",agent_17
policy_976,PN-8890-976,Auto,2024-07-31,2025-06-02,1113.81,Active,holder_25,insurer_3,underwriter_15,"['coverage_3', 'coverage_5', 'coverage_10']",agent_17
policy_977,PN-9463-977,Home,2023-12-14,2024-02-23,449.6,Lapsed,holder_485,insurer_5,underwriter_4,['coverage_6'],agent_12
policy_978,PN-5704-978,Umbrella,2022-06-27,2024-10-30,433.55,Cancelled,holder_28,insurer_5,underwriter_7,['coverage_9'],agent_6
policy_979,PN-3593-979,Home,2022-11-15,2024-09-22,587.91,Cancelled,holder_186,insurer_2,underwriter_2,"['coverage_1', 'coverage_3', 'coverage_0', 'coverage_13']",agent_2
policy_980,PN-1628-980,Auto,2025-02-16,2025-07-08,1392.23,Expired,holder_97,insurer_2,underwriter_18,"['coverage_8', 'coverage_0']",agent_16
policy_981,PN-6582-981,Home,2022-06-25,2025-01-23,539.31,Active,holder_503,insurer_4,underwriter_0,"['coverage_9', 'coverage_5', 'coverage_3']",agent_8
policy_982,PN-8858-982,Landlord,2022-04-10,2022-08-24,1853.1,Expired,holder_52,insurer_2,underwriter_8,"['coverage_2', 'coverage_13']",agent_5
policy_983,PN-7607-983,Landlord,2023-02-14,2023-09-27,1259.94,Active,holder_260,insurer_4,underwriter_10,['coverage_10'],agent_5
policy_984,PN-3450-984,Landlord,2022-09-25,2024-10-19,1062.94,Expired,holder_101,insurer_5,underwriter_16,"['coverage_1', 'coverage_14', 'coverage_3', 'coverage_4']",agent_2
policy_985,PN-1055-985,Renter,2024-03-29,2026-08-22,1049.84,Active,holder_448,insurer_9,underwriter_1,['coverage_2'],agent_14
policy_986,PN-6594-986,Landlord,2024-06-27,2026-04-17,1644.72,Active,holder_585,insurer_5,underwriter_1,"['coverage_9', 'coverage_12', 'coverage_0', 'coverage_8']",agent_13
policy_987,PN-2294-987,Condo,2023-11-18,2026-08-28,1084.53,Cancelled,holder_39,insurer_3,underwriter_12,"['coverage_7', 'coverage_9', 'coverage_8', 'coverage_6']",agent_16
policy_988,PN-8788-988,Landlord,2022-05-26,2024-11-10,1450.69,Active,holder_488,insurer_6,underwriter_2,"['coverage_13', 'coverage_0', 'coverage_6', 'coverage_10']",agent_3
policy_989,PN-6614-989,Auto,2024-04-23,2025-11-29,1001.08,Active,holder_542,insurer_9,underwriter_9,"['coverage_4', 'coverage_13', 'coverage_11']",agent_11
policy_990,PN-3251-990,Condo,2022-10-10,2023-05-31,1245.46,Active,holder_366,insurer_1,underwriter_14,"['coverage_12', 'coverage_5']",agent_14
policy_991,PN-4342-991,Renter,2022-06-20,2023-08-02,1530.01,Active,holder_424,insurer_1,underwriter_16,"['coverage_11', 'coverage_6']",agent_19
policy_992,PN-6991-992,Condo,2022-12-07,2024-11-30,1248.62,Lapsed,holder_525,insurer_1,underwriter_10,['coverage_2'],agent_10
policy_993,PN-1762-993,Renter,2024-02-21,2024-08-12,1710.13,Active,holder_82,insurer_0,underwriter_19,"['coverage_12', 'coverage_14', 'coverage_7', 'coverage_0']",agent_5
policy_994,PN-9566-994,Auto,2024-05-29,2024-07-03,322.79,Lapsed,holder_288,insurer_8,underwriter_18,['coverage_2'],agent_4
policy_995,PN-3881-995,Condo,2022-10-20,2025-05-29,739.84,Cancelled,holder_137,insurer_0,underwriter_11,"['coverage_4', 'coverage_0']",agent_0
policy_996,PN-7738-996,Umbrella,2022-07-15,2025-07-02,939.36,Active,holder_433,insurer_7,underwriter_4,"['coverage_9', 'coverage_11', 'coverage_14']",agent_1
policy_997,PN-3870-997,Umbrella,2024-07-17,2024-09-01,1692.54,Expired,holder_480,insurer_9,underwriter_15,['coverage_6'],agent_6
policy_998,PN-7672-998,Condo,2024-02-05,2025-09-13,416.65,Active,holder_497,insurer_5,underwriter_7,"['coverage_7', 'coverage_13', 'coverage_10']",agent_11
policy_999,PN-4423-999,Home,2024-07-07,2024-11-29,541.26,Cancelled,holder_528,insurer_1,underwriter_1,"['coverage_11', 'coverage_8']",agent_1
policy_1000,PN-3155-1000,Renter,2023-11-30,2026-08-26,611.98,Lapsed,holder_157,insurer_8,underwriter_0,"['coverage_9', 'coverage_10', 'coverage_4', 'coverage_14']",agent_15
policy_1001,PN-7256-1001,Condo,2023-12-06,2025-04-24,1367.57,Lapsed,holder_71,insurer_6,underwriter_15,['coverage_9'],agent_4
policy_1002,PN-5642-1002,Renter,2023-04-16,2024-05-02,504.85,Expired,holder_113,insurer_6,underwriter_15,['coverage_2'],agent_4
policy_1003,PN-6119-1003,Renter,2022-06-11,2023-09-13,1187.12,Lapsed,holder_15,insurer_2,underwriter_0,['coverage_2'],agent_17
policy_1004,PN-3217-1004,Landlord,2024-07-31,2026-05-08,1160.91,Cancelled,holder_579,insurer_6,underwriter_17,['coverage_3'],agent_19
policy_1005,PN-8035-1005,Condo,2023-02-25,2025-04-14,1802.4,Active,holder_70,insurer_8,underwriter_13,"['coverage_4', 'coverage_14', 'coverage_2']",agent_16
policy_1006,PN-2335-1006,Renter,2024-02-24,2026-08-02,255.25,Active,holder_282,insurer_5,underwriter_6,"['coverage_10', 'coverage_12']",agent_5
policy_1007,PN-6273-1007,Umbrella,2023-01-08,2023-04-10,977.39,Lapsed,holder_111,insurer_2,underwriter_0,"['coverage_4', 'coverage_0', 'coverage_6', 'coverage_3']",agent_18
policy_1008,PN-8708-1008,Home,2022-12-08,2023-06-23,1290.34,Lapsed,holder_309,insurer_6,underwriter_4,"['coverage_5', 'coverage_0', 'coverage_12', 'coverage_7']",agent_14
policy_1009,PN-6549-1009,Condo,2024-07-20,2024-12-05,1850.55,Cancelled,holder_171,insurer_2,underwriter_19,"['coverage_12', 'coverage_2']",agent_15
policy_1010,PN-6284-1010,Condo,2022-09-09,2022-12-06,702.4,Expired,holder_65,insurer_5,underwriter_15,"['coverage_10', 'coverage_0']",agent_17
policy_1011,PN-9613-1011,Landlord,2023-01-31,2025-05-29,741.67,Expired,holder_326,insurer_3,underwriter_17,"['coverage_8', 'coverage_7']",agent_0
policy_1012,PN-9588-1012,Landlord,2022-08-23,2024-01-07,1113.42,Lapsed,holder_256,insurer_3,underwriter_18,"['coverage_4', 'coverage_2', 'coverage_8', 'coverage_5']",agent_1
policy_1013,PN-2971-1013,Home,2023-12-29,2025-01-22,593.51,Cancelled,holder_99,insurer_6,underwriter_9,"['coverage_12', 'coverage_3']",agent_13
policy_1014,PN-2175-1014,Landlord,2024-11-15,2027-10-02,1026.74,Expired,holder_462,insurer_6,underwriter_16,"['coverage_0', 'coverage_11']",agent_9
policy_1015,PN-6581-1015,Home,2023-11-05,2024-03-02,1695.68,Lapsed,holder_347,insurer_5,underwriter_11,"['coverage_1', 'coverage_4']",agent_4
policy_1016,PN-8877-1016,Condo,2022-08-17,2023-01-04,739.72,Lapsed,holder_338,insurer_9,underwriter_19,"['coverage_3', 'coverage_13', 'coverage_5']",agent_12
policy_1017,PN-8831-1017,Condo,2024-11-30,2026-10-12,1969.88,Expired,holder_386,insurer_7,underwriter_13,"['coverage_6', 'coverage_8', 'coverage_11', 'coverage_13']",agent_19
policy_1018,PN-7070-1018,Home,2022-12-06,2024-09-25,1031.65,Cancelled,holder_106,insurer_0,underwriter_18,"['coverage_1', 'coverage_7']",agent_15
policy_1019,PN-9323-1019,Renter,2022-12-17,2024-01-08,650.36,Expired,holder_479,insurer_8,underwriter_4,"['coverage_4', 'coverage_0', 'coverage_10']",agent_2
policy_1020,PN-1275-1020,Umbrella,2023-03-24,2024-03-07,1228.13,Cancelled,holder_214,insurer_0,underwriter_3,['coverage_2'],agent_19
policy_1021,PN-6881-1021,Home,2024-12-12,2026-11-28,430.35,Expired,holder_249,insurer_1,underwriter_18,"['coverage_12', 'coverage_9', 'coverage_1', 'coverage_5']",agent_3
policy_1022,PN-9519-1022,Auto,2024-07-17,2025-05-28,832.09,Active,holder_366,insurer_5,underwriter_0,['coverage_14'],agent_18
policy_1023,PN-6964-1023,Umbrella,2024-08-10,2025-01-25,552.02,Lapsed,holder_280,insurer_6,underwriter_12,['coverage_12'],agent_2
policy_1024,PN-5677-1024,Home,2022-10-13,2025-10-12,1876.21,Cancelled,holder_336,insurer_1,underwriter_8,"['coverage_1', 'coverage_6', 'coverage_10', 'coverage_3']",agent_3
policy_1025,PN-9579-1025,Home,2023-03-07,2024-01-13,294.49,Expired,holder_367,insurer_2,underwriter_12,"['coverage_0', 'coverage_13']",agent_4
policy_1026,PN-6327-1026,Umbrella,2024-05-06,2025-08-24,359.88,Expired,holder_506,insurer_8,underwriter_0,"['coverage_1', 'coverage_4', 'coverage_2']",agent_18
policy_1027,PN-5151-1027,Landlord,2022-08-26,2025-05-29,1309.74,Lapsed,holder_500,insurer_6,underwriter_1,['coverage_14'],agent_0
policy_1028,PN-6234-1028,Condo,2024-09-13,2027-07-19,1934.77,Active,holder_214,insurer_3,underwriter_8,"['coverage_12', 'coverage_9', 'coverage_14', 'coverage_13']",agent_13
policy_1029,PN-2332-1029,Condo,2023-03-23,2024-02-13,1496.23,Cancelled,holder_518,insurer_6,underwriter_18,['coverage_1'],agent_8
policy_1030,PN-3217-1030,Auto,2022-04-22,2024-09-03,1853.6,Lapsed,holder_17,insurer_6,underwriter_12,"['coverage_8', 'coverage_4', 'coverage_13', 'coverage_10']",agent_13
policy_1031,PN-2832-1031,Auto,2024-09-27,2026-01-19,1799.59,Cancelled,holder_583,insurer_8,underwriter_0,"['coverage_0', 'coverage_12', 'coverage_2']",agent_9
policy_1032,PN-3829-1032,Home,2022-11-17,2025-06-01,1502.68,Cancelled,holder_471,insurer_0,underwriter_4,"['coverage_2', 'coverage_14', 'coverage_10']",agent_2
policy_1033,PN-5875-1033,Landlord,2022-12-19,2025-04-01,1520.29,Cancelled,holder_566,insurer_1,underwriter_3,"['coverage_13', 'coverage_11']",agent_4
policy_1034,PN-3857-1034,Renter,2024-03-12,2026-06-23,1191.84,Expired,holder_511,insurer_3,underwriter_15,"['coverage_11', 'coverage_3', 'coverage_8']",agent_14
policy_1035,PN-1704-1035,Renter,2024-07-16,2026-09-14,1540.12,Cancelled,holder_59,insurer_7,underwriter_14,['coverage_14'],agent_16
policy_1036,PN-7807-1036,Condo,2023-07-17,2026-03-17,1262.02,Active,holder_39,insurer_7,underwriter_9,['coverage_12'],agent_17
policy_1037,PN-6464-1037,Auto,2022-10-05,2025-06-08,1605.9,Active,holder_106,insurer_5,underwriter_7,"['coverage_4', 'coverage_6']",agent_17
policy_1038,PN-3177-1038,Auto,2022-08-02,2024-09-21,1000.22,Active,holder_262,insurer_0,underwriter_12,"['coverage_8', 'coverage_13', 'coverage_9', 'coverage_0']",agent_9
policy_1039,PN-3746-1039,Landlord,2025-02-04,2025-03-28,233.37,Expired,holder_481,insurer_6,underwriter_14,"['coverage_9', 'coverage_8', 'coverage_14']",agent_0
policy_1040,PN-4862-1040,Home,2023-06-18,2023-09-02,316.93,Cancelled,holder_557,insurer_0,underwriter_5,"['coverage_9', 'coverage_8', 'coverage_1']",agent_1
policy_1041,PN-4423-1041,Condo,2022-07-13,2023-12-21,1009.15,Active,holder_7,insurer_3,underwriter_19,"['coverage_2', 'coverage_10']",agent_5
policy_1042,PN-8866-1042,Landlord,2024-01-09,2026-08-21,1018.46,Expired,holder_531,insurer_6,underwriter_8,"['coverage_12', 'coverage_10', 'coverage_6', 'coverage_0']",agent_10
policy_1043,PN-9992-1043,Home,2022-04-15,2024-04-01,816.69,Active,holder_389,insurer_3,underwriter_12,"['coverage_11', 'coverage_13']",agent_12
policy_1044,PN-9026-1044,Auto,2022-06-18,2024-11-17,1737.96,Lapsed,holder_403,insurer_4,underwriter_18,"['coverage_5', 'coverage_3', 'coverage_4', 'coverage_1']",agent_7
policy_1045,PN-7900-1045,Umbrella,2024-07-21,2026-06-09,1506.3,Active,holder_272,insurer_8,underwriter_1,"['coverage_6', 'coverage_10', 'coverage_2', 'coverage_13']",agent_19
policy_1046,PN-2742-1046,Landlord,2022-09-16,2023-05-23,1415.81,Active,holder_155,insurer_6,underwriter_3,"['coverage_8', 'coverage_14']",agent_10
policy_1047,PN-2921-1047,Auto,2023-04-18,2024-10-15,1666.83,Lapsed,holder_410,insurer_5,underwriter_2,"['coverage_1', 'coverage_9']",agent_16
policy_1048,PN-6963-1048,Landlord,2022-09-15,2022-12-28,235.57,Active,holder_267,insurer_1,underwriter_13,"['coverage_13', 'coverage_12']",agent_11
policy_1049,PN-3807-1049,Condo,2023-09-05,2026-07-19,1746.02,Lapsed,holder_88,insurer_7,underwriter_12,"['coverage_14', 'coverage_11']",agent_13
policy_1050,PN-3932-1050,Auto,2024-07-24,2025-03-05,1278.03,Expired,holder_159,insurer_4,underwriter_4,"['coverage_14', 'coverage_10']",agent_3
policy_1051,PN-5734-1051,Landlord,2024-01-17,2025-10-13,1849.33,Active,holder_586,insurer_0,underwriter_8,"['coverage_11', 'coverage_12', 'coverage_1', 'coverage_2']",agent_10
policy_1052,PN-4251-1052,Landlord,2024-10-27,2026-04-15,1845.62,Lapsed,holder_104,insurer_9,underwriter_11,"['coverage_9', 'coverage_5']",agent_8
policy_1053,PN-4590-1053,Auto,2022-12-08,2024-05-26,1817.3,Lapsed,holder_257,insurer_7,underwriter_3,"['coverage_0', 'coverage_10', 'coverage_1']",agent_10
policy_1054,PN-7920-1054,Renter,2023-01-19,2025-08-18,1840.51,Active,holder_486,insurer_9,underwriter_10,['coverage_9'],agent_5
policy_1055,PN-9900-1055,Condo,2024-01-14,2026-07-18,551.26,Active,holder_327,insurer_3,underwriter_3,"['coverage_5', 'coverage_1']",agent_13
policy_1056,PN-7034-1056,Condo,2024-11-01,2027-05-18,1808.9,Active,holder_22,insurer_9,underwriter_2,"['coverage_12', 'coverage_0']",agent_13
policy_1057,PN-7835-1057,Renter,2024-02-12,2027-01-07,607.06,Lapsed,holder_299,insurer_7,underwriter_3,"['coverage_9', 'coverage_3', 'coverage_8']",agent_16
policy_1058,PN-5820-1058,Umbrella,2023-07-26,2024-11-12,1350.42,Cancelled,holder_325,insurer_7,underwriter_11,"['coverage_0', 'coverage_12', 'coverage_4', 'coverage_7']",agent_19
policy_1059,PN-4590-1059,Home,2022-07-08,2022-11-17,251.93,Lapsed,holder_238,insurer_6,underwriter_16,['coverage_7'],agent_8
policy_1060,PN-6184-1060,Auto,2022-04-20,2024-03-31,580.08,Active,holder_144,insurer_9,underwriter_1,"['coverage_5', 'coverage_8']",agent_7
policy_1061,PN-5399-1061,Renter,2023-08-16,2026-04-01,917.03,Lapsed,holder_393,insurer_1,underwriter_3,"['coverage_5', 'coverage_1', 'coverage_11', 'coverage_8']",agent_16
policy_1062,PN-4825-1062,Condo,2024-12-02,2026-07-05,1506.99,Active,holder_480,insurer_3,underwriter_8,"['coverage_8', 'coverage_5', 'coverage_11', 'coverage_13']",agent_17
policy_1063,PN-2822-1063,Umbrella,2022-03-23,2023-05-05,1371.3,Expired,holder_446,insurer_4,underwriter_3,['coverage_12'],agent_2
policy_1064,PN-2248-1064,Auto,2024-08-18,2026-08-22,935.65,Lapsed,holder_31,insurer_1,underwriter_3,['coverage_8'],agent_19
policy_1065,PN-6095-1065,Umbrella,2022-05-05,2023-03-13,504.59,Expired,holder_242,insurer_5,underwriter_5,"['coverage_11', 'coverage_3', 'coverage_14', 'coverage_6']",agent_0
